CellLineName,CCLEName,group,is_NSCLC,TACSTD2,CLDN4,CLDN7,CLDN1,EPCAM,TJ_EPITHELIAL,TJ_TISMO,CLDN4_TJ_EDGE,IFNG,MHC1,IMMUNE
HCC-827,HCC827_LUNG,LUAD,True,2.5252116126129,1.80847161075187,,0.602749432203196,1.78701978754308,0.9037433163297658,1.199761639533176,1.030341371090012,0.9412263961487289,1.213090788976535,1.0146422585739614
NCI-H1581,NCIH1581_LUNG,other_NSCLC,True,-0.918585538075442,,-1.74179545424545,-0.966360753907249,-1.21665680796592,-0.36658238187784964,-0.39244089424060197,-0.6378375979182682,-0.10895905349323072,-1.357196659379916,-1.1179505038768927
NCI-H1693,NCIH1693_LUNG,LUAD,True,0.832171497546333,1.85390699585657,1.36576116731677,0.512822575951275,1.63114496719049,0.7223842352343028,0.9790916331860046,0.7258672371299563,-0.03437154661144219,0.550287664291632,0.10233574738970086
PC-14,PC14_LUNG,LUAD,True,3.32487029580832,3.62802327698463,2.18578904861241,0.761659829208781,2.96600649434298,0.8585428769157084,1.412213651581595,0.9868422268867038,0.0108349769237734,0.48062349685248007,0.3006043851150652
NCI-H1650,NCIH1650_LUNG,other_NSCLC,True,2.28243773514674,1.584797934609,-0.0405519368318115,-0.585357473601811,-0.19132748431899,0.3067504233326623,0.612680053524665,0.37225882455673165,1.0109785189802836,1.0685087244671332,0.7066822444101104
RERF-LC-MS,RERFLCMS_LUNG,LUAD,True,-0.745382022943137,,-0.119296520930839,,-1.74301631497979,0.06319599984084648,0.03530975606638346,-0.008854463896775596,0.1096948251145089,-0.36814274649880596,-0.14779855399742967
NCI-H3255,NCIH3255_LUNG,LUAD,True,0.0984662090825736,0.94867281700122,-0.628862116995387,-0.0362976203686341,0.206762116273402,0.66221839516494,0.5137205649640614,0.6682675477620001,0.08701433042527565,-0.10657001005950223,-0.11915252968629084
COR-L105,CORL105_LUNG,LUAD,True,-2.92509722976601,-2.08255300509259,-2.02838665716497,0.102506446953155,0.331118259555896,-0.547475075982872,-1.20768896763284,-0.689076535359173,0.12300539088881439,1.0242141710332766,0.5407778785213293
Calu-6,CALU6_LUNG,LUAD,True,-1.58088192975724,,,0.497086775269039,-0.86670438923675,-0.5173260352775134,-1.4916714389334143,-0.10073977073144905,-0.3622444850095069,-0.3918047856595809,-0.7664272076989078
SK-LU-1,SKLU1_LUNG,LUAD,True,-1.08301421911731,,-1.2853278474713,-1.03896813078538,-1.57289683313198,-0.836754900301264,-0.9373124099764476,-0.9320481576320224,0.6115944295012072,1.527349523155364,0.6799636329200949
NCI-H2122,NCIH2122_LUNG,LUAD,True,1.61566830229099,,2.80162279769219,-0.0384830303116499,2.05431921636459,0.4901158456745474,0.4765076781025619,0.50583084345858,0.18168055666908836,-0.03727338533292744,-0.20064712687878222
NCI-H522,NCIH522_LUNG,LUAD,True,-1.62335456917925,,-2.18749572094775,-0.611792867871782,-1.22511229991025,0.24671511727312753,-0.07043205480200068,0.11913831719823709,-0.4756793798617846,-0.8630551655949875,-0.704064227571869
NCI-H647,NCIH647_LUNG,other_NSCLC,True,1.03568725879343,-0.390832839409234,0.505306550534536,2.57782023396497,-0.457934990495095,-0.48279545867715173,-0.3886248719934124,-0.2928622146518091,0.24061808952730077,-0.34826195983789454,0.7690223666740861
LUDLU-1,LUDLU1_LUNG,LUSC,True,1.6576758653625,1.09732336115942,0.470700742669474,1.23330383109232,1.191043288523,0.2882884175751591,0.5731991135888258,0.3499169880424131,-0.11435199803864332,1.2007040888253733,0.2896777846927825
NCI-H520,NCIH520_LUNG,LUSC,True,-2.61515514580385,-1.89315199122283,,2.18968566365901,1.12306115234028,-0.1491479636126729,-0.33699753955835754,-0.24441947020557497,-0.48176263371693356,-0.6329768430796103,-1.2217282128355504
NCI-H1944,NCIH1944_LUNG,LUAD,True,-2.86837669411355,-1.49837294805964,-1.46995323992904,-0.18937522033203,-1.5507706608673,-0.14140678239084578,-0.3907792813891711,-0.3300376738403104,0.30036136907016214,-0.3317383336495081,-0.6784789472051519
NCI-H838,NCIH838_LUNG,LUAD,True,-1.89744275080729,-2.52590355835083,-0.934052195206831,-0.982947162009221,-2.93006848375667,-0.8810479439812824,-0.9897134306817531,-0.9948913276343887,-0.4058415976465666,-0.6751390576926358,-0.3920583582975069
Lu-65,LU65_LUNG,other_NSCLC,True,-2.11516727050587,,-1.22041616201181,0.924364198300843,-0.0547635594871325,-0.3730120593429933,-0.4120043750718093,-0.5362299654750605,0.15731427619418137,-0.7062095240398316,-0.10788470397909529
RERF-LC-Sq1,RERFLCSQ1_LUNG,LUSC,True,-2.3115335708691,-1.47787413312702,-1.08076674975995,-0.470286387534822,-3.37560521687676,-0.6323576948851808,-0.9618137050361634,-0.4941040656816537,-0.11384067763369854,1.4202939334906388,1.1373011184251827
NCI-H2228,NCIH2228_LUNG,LUAD,True,-0.38960318536105,,-1.20289639504653,0.875894200170816,-0.985646923411868,-0.4366983328432253,-0.5102140734818589,-0.08545043710779725,0.2767578372540469,1.5426058991262075,0.9098862388676502
NCI-H1666,NCIH1666_LUNG,LUAD,True,1.12307829490342,0.0919837283122551,1.12094029560761,-2.09386206765778,1.2313976641836,-0.37661801408715523,0.27383574777596514,-0.5029044091407635,-0.4447115150783793,-0.3367336228787856,-0.7055073084883086
HCC-95,HCC95_LUNG,LUSC,True,1.65996246468271,0.159743518456201,-0.0359310164371491,1.29923364381439,0.833939265213573,0.0013032894695639285,0.2755736596051547,-0.11202941517097723,0.2563287755585969,0.6523869374938649,0.7265312729031985
NCI-H460,NCIH460_LUNG,other_NSCLC,True,-2.01460867410348,,-1.25388364387382,-0.0482936527615035,-1.99681625796651,-0.25384641212612286,-0.6995991749915221,0.05524436707610185,-0.26596621329626974,0.44486234079579945,1.2534912028894836
NCI-H2170,NCIH2170_LUNG,LUSC,True,-0.116836720531755,1.43351888686291,-0.056916201378697,-0.908542904241169,0.0402768693279025,0.39657455966784244,0.1463690598605663,0.3061351439409846,-0.0803617675550105,-0.3925822350206795,-0.5764591584460672
NCI-H1792,NCIH1792_LUNG,LUAD,True,-0.795950451513703,,-2.0943711296226,0.562744102734552,-1.13493378998172,-0.9676907984173064,-0.6989176444702002,-0.33844760821363495,0.2541329320122967,1.2868751561223877,0.23683997376942223
NCI-H146,NCIH146_LUNG,SCLC_NET,False,-2.08231363308606,-2.7852227248516,1.06636621159319,1.63459693782776,0.971200089612696,-0.12748700435793853,-0.255859202023541,-0.18182726551744238,-0.5581170412681299,-0.9480856087371037,
COR-L88,CORL88_LUNG,SCLC_NET,False,-1.72973617467559,2.81733527015499,1.81445779656411,,3.23860829686851,0.6677502124508752,1.0087835551277566,0.35944492640260234,-0.2331677737966198,-0.503149489957238,0.020905349082276536
NCI-H1299,NCIH1299_LUNG,other_NSCLC,True,-0.834182839388835,-1.26831048249319,-3.16142170096503,0.343048632090064,-1.34664181959371,-0.3931701594650232,-0.5670454216329346,-0.47204034430696923,0.006041415475343529,0.29718687769306845,-0.298291254761051
Calu-1,CALU1_LUNG,LUSC,True,-0.630267655691389,,-1.18523040272522,,-0.948450025247449,-0.2987659624034004,-0.3453501687140411,0.37855947280386043,0.21604343969870174,0.16090349834407325,0.9372116921165071
NCI-H2030,NCIH2030_LUNG,LUAD,True,-1.05960072083354,,-0.591443046049022,1.17196388124562,-2.13593233998973,-0.13118674080513684,-0.5283980964734168,-0.09853180092069207,0.4284920369032318,0.7603844362510289,0.6758153578566246
ABC-1,ABC1_LUNG,LUAD,True,2.42004783204824,1.35907839420605,1.59350458542826,,1.8388421249794,0.8222605561063561,1.1130271880535807,0.7908231743341744,-0.29568870066878516,-0.525211350924376,-0.16376622928331577
DMS 114,DMS114_LUNG,other_lung,False,-1.32058734772584,-1.79906692198814,-2.58171370536218,0.1799986120526,-1.57559490815122,-0.2812603122699348,-0.5728995422425652,-0.4470414964343646,-0.2408821498576978,-0.5337677108220007,-0.3653383158093389
Sq-1,SQ1_LUNG,LUSC,True,3.2558618180752,,2.89424068660267,0.494001708517013,3.88540334477987,1.7184746210926656,1.9265105071168058,1.7041500621638561,0.25201579203661484,1.4239280034360768,1.8151591196484138
EBC-1,EBC1_LUNG,LUSC,True,2.35288341451137,3.70914297576777,2.13423906702596,1.12506608063614,3.0012582249412,0.7188420662992292,1.4235327851034623,0.8681936228287622,-0.19865376609399407,0.4095563083598897,0.1053489574017559
NCI-H1975,NCIH1975_LUNG,LUAD,True,0.0336846436092726,1.05156867095784,0.399509307235716,-1.18119894141884,0.985449418820517,0.058383801898071026,0.08828014187867174,0.08498913871521888,0.4195353178799039,-0.19573602736017132,0.3190671176194383
NCI-H1437,NCIH1437_LUNG,LUAD,True,1.98355746845443,,2.95526435467601,1.66687858221833,2.681089498079,0.7948984972963693,0.9909602155726294,0.8694511355900535,-0.16020102462615005,0.1542504291722827,-0.019842493593806965
LCLC-103H,LCLC103H_LUNG,other_NSCLC,True,0.110895394999786,,0.165942343961371,-1.44053837113568,-2.08108416522163,0.16438798752987144,0.012410623054765368,0.5443688681770811,0.29758479437518576,0.9867164364692678,1.6312500515068875
NCI-H441,NCIH441_LUNG,LUAD,True,3.83551995512968,0.865934200455243,1.17104809962636,-0.741158409674691,0.872103767632922,0.4047462903737768,0.444362222590697,0.2715002377631227,0.6468467289064912,0.5470837299508208,0.9928040270674721
COR-L23,CORL23_LUNG,other_NSCLC,True,3.13909136531352,,1.36541328298093,0.107349149977306,2.57829402421931,1.0054774618324402,0.993067518758089,1.0248911548894648,0.28089087698750853,0.6367782121040008,0.9216008205271433
NCI-H1355,NCIH1355_LUNG,LUAD,True,-1.34487248734271,,-2.46373477560153,3.34837901998703,1.65925849995852,-0.23846404881175023,-0.7232893539595876,-0.3796074506680243,-0.160611803017665,-0.7378042175011048,-0.8581716557501261
HCC-44,HCC44_LUNG,LUAD,True,-0.78931032834856,-0.55894243942282,-0.631377485904891,,-2.43959845497658,-0.3788202800354409,-0.310002040153491,-0.09555452897872428,0.25887838316308215,-0.10444960247434837,0.5231437664619012
SBC-5,SBC5_LUNG,SCLC_NET,False,-2.34135061053231,-2.4884112980203,-3.92844120205129,-1.46025061514361,-5.06569196084178,-1.4024143867836922,-1.4498803914796021,-1.4464991685204196,-0.9669097233255414,-1.1090531351808663,-1.4878763392620538
IA-LM,IALM_LUNG,other_NSCLC,True,-1.25170740133634,1.44201520116742,,-1.33085245160073,-0.181113612134546,-0.3773049712936687,0.31753002385755547,-0.17586305774188238,-0.061044869611715756,-0.3713356699503777,0.460770062150974
SW 1573,SW1573_LUNG,LUAD,True,-0.83930017148715,0.831708353025961,-0.728067763406198,-0.609656176022515,-0.417446428676658,-0.33011059714552526,-0.1445196318491942,-0.31642722662495654,0.1329234594212793,0.44061415544373006,0.4075288265460394
A549,A549_LUNG,LUAD,True,-2.79992187142195,-5.30030757200522,-4.5626077319536,0.452105476536667,-3.68760010805884,-1.1648207279357239,-1.3493723397083348,-1.1043251406995276,-0.39781303378185223,-1.1427804769514351,0.18707329190544492
COR-L47,CORL47_LUNG,SCLC_NET,False,-1.83301114565456,-1.59425174221189,-0.0703556734849174,-3.93151819629585,0.883781290359895,-0.2006819081005041,-0.005834716114282337,-0.43679068906963253,-0.27457792318061364,-0.9186882731683169,
HCC-1833,HCC1833_LUNG,LUAD,True,-2.04417774770678,0.301393242144924,2.51007895026682,-0.438209760373498,4.05542038047999,0.6316759197455463,1.0217873662829497,0.47455141204433343,-0.4558789532757049,1.1317256769259973,0.07787781720106413
NCI-H2291,NCIH2291_LUNG,LUAD,True,1.15732875736606,1.62027705011321,-0.108638228497469,-0.269035454428353,0.949676880483241,0.4649931704099336,0.4867396286040493,0.46130316539315847,0.4089476689691957,-0.22279670305736674,0.47182052148306663
NCI-H2066,NCIH2066_LUNG,SCLC_NET,False,-1.88312105053254,,-2.87475081149815,-0.734433700990592,-0.356500448104737,0.05093881350493344,-0.17770672215136496,0.0026175260735147414,-0.740990463988201,-1.041369818389084,-1.150568868571608
NCI-H1703,NCIH1703_LUNG,LUSC,True,-0.652791698042157,,-0.984185297113246,-0.289952833718148,-1.46822123886669,-0.49846823532706025,-0.47999606477783097,-0.6895900483998493,0.07090657349760117,1.1301204572642098,-0.4835351894691325
DMS 273,DMS273_LUNG,SCLC_NET,False,-1.24638140571614,-1.3415908617903,-3.28983536254229,-0.65451866975751,-1.6755890993057,-0.49020297516980454,-0.7738441288539172,-0.5492571982990706,0.1014026390529438,0.6089400213159626,-0.12916319530133802
NCI-H196,NCIH196_LUNG,other_lung,False,-1.04924283994366,,-1.83683117579298,-0.904416160362831,-2.70537170822021,-0.8311569283388296,-0.9572574639625859,-0.9458776906283859,0.8119010086497426,1.8849644287991607,0.02134373663510092
LK-2,LK2_LUNG,LUSC,True,-0.552712789456478,-2.24264941636874,0.649117871367873,-1.73754344195964,0.754655255609451,-0.3788841853883442,-0.3157139577232208,-0.42357308558358514,-0.5811581593844816,-1.3376929172534866,-0.721180103941121
NCI-H2126,NCIH2126_LUNG,LUAD,True,1.8354819076635,,2.26860262194422,-0.653590892410036,1.54449966540665,0.4571093326962811,0.9459068992641712,0.3525480897738805,0.0030854639661342664,-0.6591898381727743,-0.27297922013729464
LXF-289,LXF289_LUNG,LUAD,True,-1.88430308971264,,,-0.233571681459978,-2.52597750845059,-0.40615814135936773,-0.6941073568049934,-0.0559008883458182,0.05184271305278655,0.0927825985120687,-0.03029118330751601
SHP-77,SHP77_LUNG,SCLC_NET,False,-1.71128617969788,0.832697129545896,,-0.378136932334732,0.489017061445359,0.06332692286876948,-0.33019829512259097,0.17167907098615043,-0.12191122444727907,-0.5970573169815139,-1.4236792845413644
NCI-H446,NCIH446_LUNG,SCLC_NET,False,-3.53269872044001,,-0.69329436768114,-1.2571927611836,-1.64944951283523,-0.46033214318381704,-0.7033295979133091,-0.579166495922493,-0.6233248960189869,-1.3443640940212884,
NCI-H1435,NCIH1435_LUNG,LUAD,True,1.483328582339,0.401149343110885,1.34586801263849,0.17724419136957,0.810570082401638,0.4830804601722871,0.736609297091673,0.44079710621316065,-0.22994274691135871,-0.9986951585570412,-0.6555785614979772
NCI-H661,NCIH661_LUNG,other_NSCLC,True,-2.91049842318675,,-2.83685418969793,-0.832967297810696,-1.69039861668352,-0.3838638860546521,-0.7281824345908261,-0.756441756721659,-0.1852953778579732,-0.1668332712973314,-0.26156480213468575
NCI-H358,NCIH358_LUNG,LUAD,True,2.02092051722455,2.27815904368953,3.97785306702596,-0.449375356705342,2.60957472940885,0.6469983997624386,0.9918205606968095,0.7446067449088731,0.21920495303750256,0.07639967786533661,0.5019596054582972
NCI-H1048,NCIH1048_LUNG,SCLC_NET,False,-1.13920343347137,-0.822462624743977,0.332962216884266,0.033573478176521,0.127434905615609,0.20925391603998048,-0.08682911318898623,0.1006424078218288,-0.0848951212610435,0.06564355252809048,-0.5351003902123997
ChaGo-K-1,CHAGOK1_LUNG,other_NSCLC,True,0.614141385155557,,1.2450025287769,-0.975545468147172,1.36173139834214,0.05815970729693499,0.44446446396971895,-0.1256359787345928,-0.0039301013887537845,-0.670371453690028,-0.5831264081939554
NCI-H1568,NCIH1568_LUNG,LUAD,True,-0.253640981085358,0.644483123861004,1.30013676791258,2.19982783642175,2.19510493805093,0.8402084985696378,0.5684642314754215,0.7703697255473486,-0.3558350436598775,-0.46905702922231496,0.09095179827052283
HCC-15,HCC15_LUNG,LUSC,True,-0.0542793420375973,,,1.18357752187213,1.41198814867723,0.48822428240596416,0.790681180502921,1.1199689164277797,0.6832434716815875,0.5599290147090938,0.572791737739226
NCI-H2009,NCIH2009_LUNG,LUAD,True,2.90046392497731,,2.71859570484062,-3.3127565738864,3.95367058290977,0.6693180656871129,0.9793762705556157,0.3631661762884936,-0.0680510098611486,0.1590878245489991,0.699402503116123
NCI-H1793,NCIH1793_LUNG,LUAD,True,-0.083063792179741,,-2.69263257625351,0.207855493559233,-3.29033937959209,-0.5949707181978259,-1.3743944964511106,-0.7446537237740687,0.09546236260621987,-0.7823070936814644,-0.3244460678307752
SW 1271,SW1271_LUNG,other_lung,False,-1.2723361866078,-4.59299576257199,,2.93406197230398,-2.46393756803384,-0.34548984722191134,-1.0673601304046316,-0.4018082868502366,0.3889383729056327,0.8653798858142964,-0.024116836643035433
NCI-H23,NCIH23_LUNG,LUAD,True,-1.66944521320683,-3.00559581288356,-5.02117857715905,3.05455696428644,-3.22577244337992,-0.508590154288131,-0.970087080219186,-0.6939882157270227,0.01696868197594322,-0.10291783628963089,
NCI-H2286,NCIH2286_LUNG,SCLC_NET,False,-0.782937107900153,,-2.31482215332593,3.25431589465088,-3.30702660794262,0.046632124377084534,-0.3175065511229035,0.049172318995440195,0.08274270687384087,-0.7078734805857734,-0.53756807568924
NCI-H1573,NCIH1573_LUNG,LUAD,True,0.538564421516332,0.904895344446136,1.3044000488379,1.37552395116865,1.53478598845498,0.5848149213252839,0.7798437549893517,0.504318443681434,-0.43721683712569687,-0.4660027366984901,-0.3690499051445387
NCI-H2172,NCIH2172_LUNG,other_NSCLC,True,-0.414957089414946,-2.02076147165257,-1.24898163808796,,-2.0384387522882,-0.4430677226720569,-0.6323026822126265,-0.507496812493482,-0.4655400991568575,0.6113585519971528,-0.3817681134324238
DV-90,DV90_LUNG,LUAD,True,1.92830661848231,2.5333035825933,2.55212764857096,-0.161724238713047,2.12062905675159,0.3998999256845541,0.6083848733224139,0.41046477901536943,0.31278342401839077,-0.6198153905447387,0.039885004150597925
NCI-H2110,NCIH2110_LUNG,other_NSCLC,True,1.38376982126725,-0.687148129330744,,0.996066385884504,1.07633457401879,0.10675178048537193,0.060861170353755385,0.038914828890410154,-0.06705792942924996,-0.8129215302440276,0.03064006323257147
NCI-H650,NCIH650_LUNG,LUAD,True,0.845113452850697,,,-1.35495033137095,-1.73978995853408,-0.3305867046714602,-0.36852619852577095,-0.3080144909812396,0.11629708178500309,-0.08588710895072423,0.8331261628070725
NCI-H1155,NCIH1155_LUNG,other_NSCLC,True,-1.92210568085099,,,,-2.67281308632364,-0.4444785735830422,-0.9619187332435875,-0.2538539911530072,-0.2705339174800021,-0.7186582356353185,-0.5776356981302615
