gene	stem	GSE_ID	n_R	n_NR	median_R	median_NR	cliff
Tacstd2	CT26_GSE139475_antiPD1	GSE139475	5	4	1.14310535606828	1.395345854499665	-0.19999999999999996
Cldn4	CT26_GSE139475_antiPD1	GSE139475	5	4	0.765873345678419	0.8903319180317706	-0.4
Tacstd2	YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2	GSE103725	2	2	0.19364535888619488	0.04669393198106655	0.5
Cldn4	YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2	GSE103725	2	2	0.0338198692588792	0.073388825874333	0.0
