unit	exposure	control	n	rho	partial	beta	delta	rho_lo	rho_hi	partial_lo	partial_hi	delta_lo	delta_hi	loo_partial_min	loo_partial_max	loo_influence_id	loo_partial_at_influence	OR	OR_low	OR_high	OR_table	MH_OR	MH_low	MH_high	MH_tables	n_from_GSE124821	fisher_p	median_exposure	median_control	high_z_n	low_z_n
study	Tacstd2	Cldn4	22	-0.059218383605902994	0.05502524033568946	0.08971790555389576	-0.11424362394159246	-0.48424996595389447	0.4359537127936987	-0.39090230781315305	0.47749731838709625	-0.4995278309290206	0.34555056706256876	-0.0852965150461917	0.18182833194823073	GSE148947	-0.0852965150461917									1					
study	Cldn4	Tacstd2	22	-0.1166437771662363	-0.11459313110017824	-0.18779657573195122	-0.002050646066058065	-0.5319651049355925	0.41082153474002997	-0.5096857571082396	0.3879101736402134	-0.39371266509472885	0.3884433807161318	-0.2287379639730417	0.0350215042214803	GSE148947	0.0350215042214803									1					
arm	Tacstd2	Cldn4	62	0.05240744455963944	0.2170977862749758	0.3673602316138836	-0.16469034171533636	-0.19348991396754708	0.216912027648594	-0.09575501800720058	0.39612763855861094	-0.3403415783569426	0.05639411794080297					0.8658008658008657	0.30212612258866184	2.4811199137590227	20/11/21/10	1.1428571428571432	0.32299642356665687	4.043767527073092	15/9/4/3;5/2/17/7	19	1.0	0.35243904280050775	0.5338809717293588	31.0	31.0
arm	Cldn4	Tacstd2	62	-0.0925023507928085	-0.22952777715798595	-0.3895299251395747	0.13702542636517745	-0.3175195626074554	0.08764512715635846	-0.3953208035237322	0.04449718298276361	-0.12141517566999789	0.2976427811584617					0.6477272727272726	0.22438925009950622	1.869744738879689	19/12/22/9	0.6041666666666667	0.17009998042580718	2.1458989013248093	15/9/5/2;4/3/17/7	19	0.5920915365101189	0.5338809717293588	0.35243904280050775	31.0	31.0
