ligand	n_patients	n_cohorts	median_delta	mean_delta	paired_p	frac_patients_expressed_high	paired_fdr
COL17A1	60	3	0.00406293582636863	0.03267821720680028	0.001105340504973259	0.38333333333333336	0.004892155197937202
COL18A1	60	3	0.01581269921734929	0.0413419320830144	3.8945699831182846e-05	0.6	0.0002614612994284466
COL19A1	60	3	0.0	0.0009548348448637019	0.6925518471146306	0.016666666666666666	0.7801550133669385
COL1A1	60	3	0.03812885284423828	0.08664231891161762	5.1930863596152556e-06	0.8166666666666667	4.279819448096711e-05
COL1A2	60	3	0.0	0.004918727261914076	0.3611048913680207	0.21666666666666667	0.5132611715778772
COL20A1	60	3	0.0	0.0001138104455700765	0.37544507472938493	0.0	0.5250682225868416
COL21A1	60	3	0.0018915733962785453	0.022940383353003805	0.0026306071381301706	0.3333333333333333	0.010140566226017915
COL22A1	60	3	0.0	0.0072215215292089855	0.0013225305101141763	0.11666666666666667	0.0057055016591568255
COL24A1	60	3	0.0003466016351012513	0.0018925973740503347	0.03924911482773547	0.0	0.09513730673254339
COL26A1	60	3	0.0	0.0006134944099661274	0.11560380304776928	0.0	0.22356365672672202
COL27A1	60	3	0.008818293921649456	0.02272900422976818	0.0006125957201813042	0.6166666666666667	0.002928207542466634
COL28A1	60	3	0.0013173999032005668	0.02173252031498123	0.007473343402740258	0.3	0.02427986442897381
COL2A1	60	3	0.0	0.005020036774415833	0.7818174611365323	0.1	0.8493380600528692
COL3A1	60	3	0.0	0.0027028531212029824	0.637695619324651	0.11666666666666667	0.7524727196229466
COL4A1	60	3	0.0	0.0016624244606646243	0.4122622071430435	0.06666666666666667	0.5591978859658763
COL4A2	60	3	0.0	0.006788101200800156	0.3107538241753206	0.15	0.4653519046234437
COL4A3	60	3	5.018548108637333e-06	0.00864525831808957	0.12239285043083982	0.21666666666666667	0.23252695749579264
COL4A4	60	3	0.004129609791561961	0.018610158854183587	0.00038767962213151973	0.36666666666666664	0.0019361662581449358
COL4A5	60	3	0.0005667004734277725	0.010499073083822925	0.03183120304545379	0.21666666666666667	0.07957800761363447
COL4A6	60	3	0.0	0.0014778806379278345	0.2347504335271582	0.03333333333333333	0.37579122091858325
COL5A1	60	3	0.0	0.005151511641452089	0.09709491081108404	0.18333333333333332	0.19599395003250916
COL5A2	60	3	0.0012812765780836344	0.0050058991235952515	0.009047157421908295	0.08333333333333333	0.028450929261001085
COL5A3	60	3	0.0	-0.0012712536631928136	0.3793746688088797	0.0	0.5296176743301533
COL6A1	60	3	0.01233743317425251	0.056130469567142426	2.8174205063381033e-06	0.55	2.531441733138371e-05
COL6A2	60	3	0.004386455751955509	0.041179030071846985	0.002197910180531135	0.4166666666666667	0.008755008885782355
COL6A3	60	3	0.0	0.0022928537868817027	0.2108255907095561	0.06666666666666667	0.34846000124193577
COL6A5	60	3	0.0	-0.0006022689248008343	0.8784817434328712	0.0	0.9241071156710221
COL6A6	60	3	0.0	0.00042666869921959005	0.789675102094056	0.016666666666666666	0.8555410217610127
COL7A1	60	3	0.0019246480660513043	0.007535420770485264	0.02697103699835859	0.25	0.06974638668765243
COL8A1	60	3	0.0	-0.005634204928355757	0.6699578982254646	0.31666666666666665	0.769807392672529
COL8A2	60	3	0.0	0.0012504810497678894	0.3296393571677494	0.06666666666666667	0.4809756188222961
COL9A1	60	3	0.0	0.0017995024774184762	0.01424976334167987	0.05	0.04113156326885856
COL9A2	60	3	0.009048787876963615	0.03430535397298324	5.724062365686501e-06	0.6166666666666667	4.6532343721056935e-05
COL9A3	60	3	0.001701920642517507	0.00593102314354231	0.016563485585995453	0.18333333333333332	0.04690370918309139
COLQ	60	3	0.0001742365420795977	0.0007210487775106837	0.04111616848250061	0.0	0.09866229184053861
COMP	60	3	0.0	-0.00040414986870018765	0.6876647770351805	0.0	0.7767102160274487
COPA	60	3	0.0766604021191597	0.10673167109489441	1.8052113765605007e-09	1.0	6.593841703111054e-08
CORIN	60	3	0.0	-0.0004794786242806974	0.3042320687118558	0.0	0.45730480768637444
CORT	50	2	0.0	-0.000617356893781107	0.6140174172881175	0.02	0.7330177958634371
CP	60	3	0.043136678636074066	0.13903204102268016	1.6272914354360945e-06	0.6	1.647977343513672e-05
CPAMD8	60	3	0.0007300615834537894	0.010703831631568997	0.057623264021249176	0.2833333333333333	0.12895093727601642
CRB3	60	3	0.03974108397960663	0.06708254721015691	0.00026844021635753264	1.0	0.001413154442939434
CRH	50	2	0.0	-0.00018977663421537727	0.3739447986092539	0.0	0.5243140522155547
CRHR2	50	2	0.0	3.072915045777336e-05	0.8067663226228976	0.0	0.8701134977746956
CRISP2	50	2	0.0	0.007458833651762689	0.027186601854496447	0.06	0.07001721813819667
CRISP3	60	3	0.0	0.0008780769261647947	0.6475683676310555	0.016666666666666666	0.7587876181020918
CRLF1	60	3	0.0039457561215385795	0.02489858197562474	0.01929032140125116	0.4166666666666667	0.05348476583409544
CRP	50	2	0.0	-0.0005074085516389459	0.011718685599768628	0.0	0.035274129198296
CRTAM	60	3	-0.00034631130984053016	-0.008032894929904917	0.0043370828429131975	0.0	0.015154426892635296
CSF1	60	3	0.00624814722687006	0.013019642563691983	0.012316467522287695	0.5666666666666667	0.03679544672283449
CSF2	60	3	0.0	0.008462930570991982	0.6581436102395282	0.2	0.7606205166694741
CSF3	60	3	0.0	0.005619691789858431	0.14772558807823477	0.05	0.26426957747528523
CSH1	50	2	0.0	0.0009871028747875244	0.6547208460185769	0.0	0.7588665480040732
CSH2	50	2	0.0	0.0002757005614694208	0.28504940740261275	0.0	0.4378329586711083
CSHL1	50	2	0.0	2.799204085022211e-06	0.6547208460185769	0.0	0.7588665480040732
CTF1	60	3	0.006577803869731724	0.02305018255477383	6.401880850443336e-06	0.4	5.1001650775198576e-05
CTHRC1	60	3	0.0029715754790231586	0.02070613424196684	0.015997131427213294	0.55	0.04551564775123783
CTSD	60	3	0.2203369140625	0.25492145319779713	6.259785397832469e-10	1.0	4.155801972449889e-08
CTSG	60	3	0.0	-0.0007287434502359247	0.7332713908212207	0.0	0.8136112460829701
CX3CL1	60	3	0.027280542068183422	0.05712998993355237	1.7525031491288534e-06	0.65	1.730777903478496e-05
CXADR	60	3	0.11098059639334679	0.1399429206736386	2.8103691851533563e-10	0.9833333333333333	2.2389274508388405e-08
CXCL1	60	3	0.03786582266911864	0.10018556896247902	2.8949202486715956e-05	0.7333333333333333	0.00020230583024342437
CXCL10	60	3	0.0	-0.010771084782997301	0.4882326480721427	0.15	0.634861822030697
CXCL11	60	3	0.0	-0.007646684273640858	0.45406996542620537	0.016666666666666666	0.6035746481471806
CXCL12	60	3	0.0	0.00031172108671550326	0.6154002975121067	0.06666666666666667	0.7339354845578517
CXCL13	60	3	0.00035068911529378965	0.0017286331528642525	0.4973517918375806	0.03333333333333333	0.645315299941269
CXCL14	60	3	0.0044508762657642365	0.036533780841030726	0.07682717926542343	0.48333333333333334	0.16191971644123634
CXCL16	60	3	0.06893578171730042	0.09088222240097821	9.446688765511485e-07	0.95	1.0079279531059129e-05
CXCL17	60	3	0.08126502111554146	0.18096302708339257	3.49911552471793e-05	0.8666666666666667	0.00023692105663901473
CXCL2	60	3	0.10044549219310284	0.19844780806597556	5.1930863596152556e-06	0.8333333333333334	4.279819448096711e-05
CXCL3	60	3	0.02694198116660118	0.05977008253976237	0.0005256854322375171	0.7333333333333333	0.0025571240283636153
CXCL5	60	3	0.0	-0.014180436546788163	0.641491116314072	0.1	0.7558568224134714
CXCL6	60	3	0.0	0.016643432857381412	0.026266190333927207	0.18333333333333332	0.06826406550666042
CXCL8	60	3	0.10141754150390625	0.15515949073402832	6.987151826072759e-07	0.9	7.803407880520511e-06
CXCL9	60	3	0.0	-0.003255221704118109	0.9010451411117566	0.05	0.941214111563417
CYTL1	60	3	0.0	-0.00047398181037957936	0.581228130412935	0.016666666666666666	0.7091580779461208
DBH	50	2	0.0	4.424072365509346e-05	0.5336947142111965	0.0	0.6728520636603479
DCHS1	60	3	0.0	0.0007500771847844589	0.3846302558084036	0.05	0.5344571577802818
DCN	60	3	-2.3302622139453888e-05	-0.006839938932535006	0.07417386882006018	0.13333333333333333	0.1579196896324984
DEFB1	60	3	0.0025105373933911324	0.03580225424229866	0.02595502404366787	0.38333333333333336	0.0678692641842081
DEFB4A	50	2	0.0	-0.0010401683207601309	0.409125090567625	0.0	0.5562939274704837
DEFB4B	50	2	0.0	0.00023985373409232124	0.06788915486182899	0.0	0.14697018126790878
DHH	50	2	0.0	0.0002886938643496251	0.03560071215888041	0.0	0.08717797342184855
DKK1	60	3	0.0033125305781140924	0.019980185458795555	0.001979812383832051	0.3333333333333333	0.007939180532480876
DKK2	60	3	0.0	2.1625183338377005e-05	0.5321298884166212	0.0	0.6721936751140194
DKK3	60	3	0.0	0.0027473547149080937	0.5177813200083327	0.18333333333333332	0.6610562792841427
DKK4	50	2	0.0	0.0005566278129117563	0.11412832776223863	0.0	0.22284861384946922
DLK1	50	2	0.0	-0.0003666198972496204	0.916511907863894	0.02	0.9507219877581192
DLK2	60	3	0.0	-0.0009238469860671709	0.9782039068304994	0.08333333333333333	0.9931636947004646
DLL1	60	3	0.0005150467623025179	0.009189778337167808	0.00891759377370087	0.1	0.028117479049004065
DLL3	60	3	0.0	0.001628684176830575	0.36839518598509047	0.15	0.5222209338697309
DLL4	60	3	0.0020556822419166565	0.005762289330838636	0.0007283841628642338	0.05	0.003426846750483305
DMP1	50	2	0.0	9.590332803782075e-05	0.6858304344516057	0.0	0.7753712101889014
DRAXIN	60	3	0.0	-0.0011755052497998502	0.12149621743974659	0.016666666666666666	0.23119105070142862
DSC1	50	2	0.0	0.00031768154120072724	0.018602929901135743	0.0	0.052062063774841245
DSC2	60	3	0.05575419217348099	0.12157059633803631	1.6069434133490493e-07	0.7666666666666667	2.286068308276326e-06
DSC3	60	3	0.0	0.022198922096019185	0.00035361721701784984	0.16666666666666666	0.0017981811673886405
DSCAM	50	2	0.0	0.0019565849129867274	0.19783306556714142	0.06	0.3306440746192084
DSCAML1	60	3	0.0	0.0021488052181666715	0.03903933762744146	0.06666666666666667	0.09501427385904795
DSG1	50	2	0.0	0.000347701029968448	0.23672357063785732	0.0	0.37768313339417825
DSG2	60	3	0.105301633477211	0.15138945309178478	2.4780246703056242e-09	0.9666666666666667	7.942751796832811e-08
DSPP	50	2	0.0	0.0001661714049987495	0.32698934959801507	0.0	0.47769226499954526
DUSP18	60	3	0.01839067693799734	0.042586771321172515	1.868005162193947e-07	0.6666666666666666	2.4802957431352963e-06
EBI3	60	3	0.0	-0.0016557960877738272	0.5146616284591244	0.016666666666666666	0.657786437991908
ECM1	60	3	0.004518218571320176	0.027943834599864204	0.001678234940661389	0.3333333333333333	0.006961027792499828
EDA	60	3	0.0016224230639636517	0.006965269440358194	0.000930865949594553	0.1	0.004213578824869283
EDIL3	60	3	0.0	0.012304940678101653	0.25529579578327	0.23333333333333334	0.40354295762038045
EDN1	60	3	0.055539168417453766	0.0902409665005204	2.5921951470835116e-09	0.6833333333333333	7.942751796832811e-08
EDN2	60	3	0.006969922687858343	0.01909757928515319	2.1869030718061328e-05	0.16666666666666666	0.00015935055919562982
EDN3	60	3	0.0	-0.0006507495845047136	0.5754030229127536	0.0	0.7059616143539431
EFEMP1	60	3	0.004957098513841629	0.05620649546957187	0.0213276914004197	0.7	0.05845548445757234
EFEMP2	60	3	0.009404723765328526	0.01964289983152412	0.0004385061278516731	0.5166666666666667	0.002165350507366733
EFNA1	60	3	0.21690739691257477	0.2597399322316051	1.994566564292453e-11	1.0	5.272270100332204e-09
EFNA2	50	2	0.0	0.001383978809171822	0.091844728177532	0.02	0.18665722818392985
EFNA3	60	3	0.014446703717112541	0.02397160535911098	1.3128838306959715e-05	0.55	9.867271557746452e-05
EFNA4	60	3	0.030921312049031258	0.04095236096375932	1.9435909920095752e-07	0.7833333333333333	2.5245556907080894e-06
EFNA5	60	3	0.03797795623540878	0.05216230952501064	3.102318170629129e-09	0.7666666666666667	9.268175534754525e-08
EFNB1	60	3	0.007759986212477088	0.018658468924695627	1.6039998720005232e-05	0.4666666666666667	0.00011979874044003908
EFNB2	60	3	0.04552227631211281	0.09517253291172285	1.1100756519178191e-07	0.8333333333333334	1.6791650684073342e-06
EFNB3	60	3	0.0007778192521072924	0.010809668100167376	0.010380930830202584	0.16666666666666666	0.03172688578540176
EGF	60	3	8.602789603173733e-05	0.0036255785556932097	0.04775825397260453	0.05	0.11038900096182286
EGFL8	60	3	0.002407470718026161	0.009129348225542344	4.859078360567124e-06	0.15	4.060558490124275e-05
ELFN1	60	3	0.0	0.0002902178447887612	0.5663053702569848	0.016666666666666666	0.6998292838232646
EMC1	60	3	0.01875269040465355	0.020912128097067276	0.0001590460661735875	0.8833333333333333	0.0008799076346177641
ENAM	50	2	0.0	-0.00010559939633822068	0.5321298884166212	0.0	0.6721936751140194
ENG	60	3	0.00018693041056394577	0.004791614622808993	0.580816840768841	0.3	0.7091580779461208
ENHO	60	3	-7.205863948911428e-05	-0.0005244807068568965	0.20793033893924417	0.05	0.345586585580524
ENPP1	60	3	0.0	0.0010063524699944538	0.3340460853016999	0.0	0.4850365394113382
ENTPD1	60	3	-0.0006106264772824943	-0.01583108062283524	0.009863082902991437	0.0	0.030377278528543217
EPCAM	60	3	0.25743550062179565	0.3438023514424761	2.55510608922137e-10	1.0	2.2389274508388405e-08
EPGN	50	2	0.0	0.0006447085202671587	0.09619888911292637	0.0	0.19451382824018107
EPHA4	60	3	0.009227339178323746	0.023032975699849582	1.2687259124553553e-05	0.5666666666666667	9.656862836841717e-05
EPO	50	2	0.0	-0.0001362029909796547	0.14539977506508558	0.0	0.2608899867909569
EREG	60	3	0.0025285814772360027	0.0699108774359047	0.005693659848425591	0.38333333333333336	0.019439781482481662
ERFE	31	2	0.0	0.0035246256123965367	0.014004698339500191	0.06451612903225806	0.04091837289902868
ESAM	60	3	0.00029465724946931005	-0.010791600153121786	0.7380472112462073	0.21666666666666667	0.8166355717029794
ESM1	60	3	0.0	0.0011699210513446208	0.046143867885894314	0.016666666666666666	0.10728000413160255
EXOC3-AS1	60	3	0.004367450252175331	0.005509470399313917	0.05468402173269242	0.5666666666666667	0.12306479467150178
EZR	60	3	0.23910683393478394	0.27775454223155976	1.8030386309636688e-11	1.0	5.272270100332204e-09
F10	50	2	0.0	-0.001330154625902651	0.10696356713726969	0.0	0.21057901602806803
F11	50	2	0.0	0.0004508939469815232	0.7112498505312588	0.0	0.7965731690579703
F11R	60	3	0.18399015069007874	0.24178713783621789	2.2059707532770726e-11	1.0	5.272270100332204e-09
F12	60	3	-2.5445595383644104e-05	-3.7268151451523106e-05	0.9722068732979354	0.6	0.9887550753966238
F13A1	60	3	0.0	-0.0020427560588965814	0.4094478323275147	0.0	0.5562939274704837
F2	50	2	0.0	0.00033101408916991204	0.6378701798979456	0.02	0.7524727196229466
F5	60	3	0.0	0.009423794507165439	0.2934787047457349	0.13333333333333333	0.44721872562366244
F7	60	3	0.0	0.0001714024539978709	0.45527280991543384	0.0	0.6038301973906143
F8	60	3	0.004747813567519188	0.0036748677220505973	0.28246695020720924	0.35	0.4372383490901749
F9	21	1	0.0	-3.780203405767679e-05	0.17971249487899976	0.0	0.30723380741116557
FAM200A	60	3	0.009099154733121395	0.013930081482976675	0.0002924373651993314	0.5166666666666667	0.0015063045319534526
FAM3B	60	3	0.018363983370363712	0.0460140874182495	0.0001039277182759607	0.65	0.0006178787230834479
FAM3C	60	3	0.11491475254297256	0.16528574228286744	6.538336196238617e-08	1.0	1.0703166786993353e-06
FAM3D	60	3	0.0023468720610253513	0.030075805781719585	1.1771186559080028e-05	0.2833333333333333	9.017030729551689e-05
FAP	60	3	0.0	0.0022479341617630175	0.05654536210351486	0.1	0.12677618708011307
FASLG	60	3	0.0	-0.004460157124170413	0.0033836301270018963	0.0	0.012543854606384465
FAT4	60	3	0.0	0.0013873531187224822	0.46470209994046485	0.05	0.6098369614932433
FBLN1	60	3	0.0018045492470264435	0.016482220500862847	0.007540435713233138	0.4666666666666667	0.024353569398144866
FBLN2	60	3	0.001705878064967692	0.022867414111775966	0.0017436768537595843	0.21666666666666667	0.007150976685767337
FBN1	60	3	7.488159462809563e-05	0.0011374960044728748	0.591801616081348	0.0	0.7154998357012732
FCAR	60	3	0.0	-9.175627419608646e-05	0.39053287003351767	0.0	0.5388992837067594
FCER2	60	3	0.0	-0.0016140950625413097	0.1373547103361862	0.0	0.2513612233564204
FCGR3B	60	3	0.0	-0.002374201727313145	0.12752725562664105	0.03333333333333333	0.24006138993103
FCN1	60	3	0.0	-2.0394168192675958e-05	0.3876052271812995	0.05	0.5354777415972867
FCN2	50	2	0.0	-1.0447569075040519e-05	0.8657723749926214	0.0	0.915573440810781
FCRL6	60	3	0.0	8.325238765489e-05	0.9754532564136702	0.016666666666666666	0.9912131304543673
FGA	50	2	0.0	0.00935872788541019	0.642003911924413	0.12	0.7558568224134714
FGB	50	2	0.0	0.012413293922727463	0.9031748075260909	0.12	0.9417922294883758
FGF1	60	3	0.0	0.0019866119109792635	0.1542215239847589	0.05	0.2734343043943426
FGF10	50	2	0.0	0.0005356519995257258	0.28504940740261275	0.0	0.4378329586711083
FGF11	60	3	0.0	0.009281538666497606	0.015599803007704178	0.3	0.044597522952647115
FGF12	60	3	0.0	0.006934659732117628	0.22262785063024515	0.3333333333333333	0.36245269959556264
FGF13	60	3	0.004412341397255659	0.00852353118825704	0.00011965517407476322	0.25	0.0006874419856699138
FGF14	60	3	0.0	0.02330559231825949	0.007476979171432939	0.15	0.02427986442897381
FGF16	50	2	0.0	-8.182909034076146e-05	0.12348527214454898	0.0	0.23385879589974015
FGF17	60	3	0.0	0.0003070022160197065	0.09837682755646228	0.0	0.19791297799658658
FGF18	60	3	0.0	0.0012341303915794318	0.6073244809242575	0.1	0.7264792339384262
FGF19	50	2	0.0	-0.004329878047283273	0.24910310970315597	0.1	0.39532299614245864
FGF2	60	3	0.0	0.0038524071797534512	0.5520854520027925	0.05	0.687231369940976
FGF20	50	2	0.0	0.0002037338211084716	0.6654143977847693	0.0	0.7675388082555978
FGF21	50	2	0.0	-4.011786397313699e-05	0.7212766990291557	0.0	0.8025378541339303
FGF22	60	3	0.0	0.0005911020072138247	0.8967192476971931	0.016666666666666666	0.9383358152348037
FGF23	60	3	0.0	-0.017146568013292077	0.13535690010210896	0.1	0.24884845480310802
FGF3	50	2	0.0	4.9207633128389713e-05	0.5001842570707944	0.0	0.6475841681469114
FGF4	31	2	0.0	0.0001380941685056314	0.27332167829229814	0.0	0.42568040702877125
FGF5	60	3	0.0	0.0008714234369108454	0.2735753578226747	0.0	0.42568040702877125
FGF7	60	3	1.7080106772482395e-05	-0.014352472071429171	0.8699073712236178	0.08333333333333333	0.9191328988613822
FGF8	60	3	0.0	2.2524650315366065e-05	0.21221142185606556	0.0	0.34930116958401974
FGF9	60	3	0.0	0.003410748541985716	0.3319694831715281	0.08333333333333333	0.48260770363744043
FGFRL1	60	3	0.011257450096309185	0.015725181876526526	0.0029403845613114573	0.65	0.011014920221840724
FGG	60	3	0.0	-0.00015925008531970282	0.02674695290138831	0.11666666666666667	0.06933320762941221
FGL1	60	3	0.0	-0.002671275530641045	0.33807327553879374	0.11666666666666667	0.4891011673957125
FLRT1	50	2	0.0	0.0003597835439722985	0.03515697309591544	0.0	0.0865514197132248
FLRT2	60	3	0.0	0.0010678979155879158	0.8489339097874008	0.06666666666666667	0.904167577714745
FLRT3	60	3	0.014611557126045227	0.028319884360583577	0.000998611863513112	0.5666666666666667	0.004486245025932966
FLT3LG	60	3	0.0013282964937388897	-0.0024721476850875965	0.03183120304545379	0.25	0.07957800761363447
FN1	60	3	0.018734686076641083	0.029834818949651284	0.012213047840210984	0.7333333333333333	0.03657792523571961
FNDC5	60	3	0.0	-0.0003523927060693192	0.617852078556512	0.08333333333333333	0.7361248592971404
FST	60	3	0.0	-0.00813139997747688	0.5384414229889406	0.13333333333333333	0.676590431621224
FSTL5	50	2	0.0	0.0018246899492805823	0.3862707203664827	0.06	0.5353900095192355
FURIN	60	3	0.03245162218809128	0.02987130933130781	0.000570573238333362	0.9833333333333333	0.00273829325224244
GAD1	60	3	0.0	0.004640199896918299	0.28351608756543767	0.25	0.4378329586711083
GAL	50	2	0.0	-0.0032778999209403994	0.510137524718191	0.16	0.6562048891692553
GALP	50	2	0.0	-0.0005173669918440282	0.21352435403618242	0.0	0.3501441724522578
GAS6	60	3	0.012997876619920135	0.036448001944033116	0.0009239298185665981	0.6166666666666667	0.004205680206646577
GAST	50	2	0.0	0.0011115779700048734	0.07070932047868624	0.0	0.15197416901444255
GC	50	2	0.0	-0.0007520441077940632	0.39802471950693785	0.0	0.5442099997835135
GCG	50	2	0.0	-7.489942974643782e-05	0.5321298884166212	0.0	0.6721936751140194
GDF1	21	1	0.0	-1.459723543597474e-05	0.6547208460185769	0.0	0.7588665480040732
GDF10	60	3	0.0	-9.04755774778702e-05	0.3742593192802244	0.0	0.5243140522155547
GDF11	60	3	0.0008427388966083527	0.007013372723789265	0.07129517575940755	0.3333333333333333	0.15295823165617958
GDF15	60	3	0.2506910637021065	0.27207932881234836	9.076696935103127e-10	0.8833333333333333	5.163457847967608e-08
GDF2	21	1	0.0	0.0		0.0	
GDF3	50	2	0.0	9.082185075385495e-05	0.4652088184521418	0.0	0.6098369614932433
GDF5	50	2	0.0	0.001938065612630453	0.2277872365095197	0.02	0.36834336620957514
GDF6	60	3	0.0	-0.00011630754052021075	0.06297905121445523	0.0	0.13783876593639927
GDF7	60	3	0.0	0.0008019517974389601	0.10675413758032222	0.0	0.210513522126213
GDF9	60	3	0.0	0.0004287570161977783	0.5393704932620256	0.0	0.6770459447984459
GDNF	60	3	0.0	0.0019047656072264847	0.02168170376271011	0.03333333333333333	0.059019671973664194
GGT1	60	3	0.0	0.003336062450883522	0.5811324119238933	0.16666666666666666	0.7091580779461208
GH1	50	2	0.0	2.7631585253402592e-05	0.6858304344516057	0.0	0.7753712101889014
GH2	50	2	0.0	0.00028892086498672143	0.8657723749926214	0.0	0.915573440810781
GHRH	50	2	0.0	0.0005471181214670651	0.463071015014588	0.0	0.6098369614932433
GHRL	60	3	0.0	0.0003536277312377933	0.5997128237698808	0.016666666666666666	0.7208185800331274
GIP	50	2	0.0	0.0009993092383956536	0.03947435091450279	0.0	0.09529666533905219
GJB2	60	3	0.0011196568666491657	0.02282037597275727	0.1281666667581566	0.4	0.24006138993103
GJB6	60	3	0.0	0.008873246660004951	0.1810350593451241	0.18333333333333332	0.30905270845346183
GLG1	60	3	0.0555131658911705	0.09364580145726602	9.505947502534508e-10	1.0	5.163457847967608e-08
GNAS	60	3	0.07158911228179932	0.08751424004634221	0.0008764642805709032	1.0	0.004043918205722893
GNRH1	60	3	0.0	0.0021309975112671965	0.2937970663611158	0.0	0.44721872562366244
GNRH2	50	2	0.0	6.15025864681229e-05	0.1386406338132186	0.0	0.2525542033640186
GP1BA	60	3	0.0	-0.0007209163190661154	0.8059244243340254	0.0	0.8699906839016806
GP5	50	2	0.0	0.0007216646851156838	0.0534743671544843	0.0	0.12102626657122867
GPC3	60	3	0.003961625159718096	0.018297335804042327	0.022669139127490585	0.35	0.061150386585443
GPC6	60	3	0.0	0.00719920676832165	0.20308687779228174	0.21666666666666667	0.3384781296538029
GPHA2	50	2	0.0	0.000805857460363768	0.010593539088689496	0.0	0.032211906389272134
GPHB5	21	1	0.0	2.0406213783038158e-05	0.17971249487899976	0.0	0.30723380741116557
GPI	60	3	0.039514362812042236	0.03029264199237029	0.003390514676035299	1.0	0.012543854606384465
GREM1	60	3	0.0	0.00820003998875715	0.35655715386762665	0.16666666666666666	0.5078495814920307
GRN	60	3	0.15567535161972046	0.18819568206866583	2.0683674392539114e-09	1.0	7.061997399738355e-08
GRP	50	2	0.0	0.001487290695658885	0.2845026979112075	0.06	0.4378329586711083
GSTP1	60	3	0.06692695617675781	0.11995598326126734	0.013379732514095138	1.0	0.03928447261509506
GUCA2A	50	2	0.0	0.00010609314253088087	0.3036811097223192	0.0	0.45705154422943506
GUCA2B	50	2	0.0	0.00235361095139524	0.19610818609418723	0.02	0.32914225053729457
GUCY2D	60	3	0.0	-0.002041404152502461	0.4589943061989632	0.016666666666666666	0.6080911262835488
GZMB	60	3	3.8893078453838825e-05	-0.014071905091016863	0.37567642703912096	0.18333333333333332	0.5250682225868416
HAPLN1	60	3	0.0	-0.00034376070737683525	0.5097974849608639	0.016666666666666666	0.6562048891692553
HAS1	60	3	0.0	-0.00028636575692265375	0.34652171170610724	0.0	0.49711097897814904
HAS2	60	3	0.0	0.0019732430768878355	0.921883969078563	0.0	0.9538106866224093
HAVCR1	60	3	0.0	0.0012762492481366886	0.05340584148798349	0.05	0.12102626657122867
HBEGF	60	3	0.045489825308322906	0.07687984540049607	2.8814980911578294e-07	0.7833333333333333	3.5136634887077613e-06
HCRT	50	2	0.0	-0.00016253414112725296	0.26545303243391527	0.0	0.41629445375135005
HDC	60	3	0.0	-0.0010820970271500604	0.8709775682360371	0.016666666666666666	0.9194507014505868
HEBP1	60	3	0.031425803899765015	0.04787680935114622	3.9948989575036536e-05	1.0	0.0002637516162550755
HGF	60	3	0.0	0.0003971550088560131	0.656706715768133	0.0	0.7596946034297376
HHIPL2	60	3	0.0	-0.0018058299273737552	0.683135435389306	0.03333333333333333	0.7753712101889014
HHLA2	60	3	0.001015018584439531	0.03142788316375421	0.0009256015852284936	0.2833333333333333	0.004205680206646577
HJV	21	1	0.0	-1.0441668564453721e-05	0.6547208460185769	0.0	0.7588665480040732
HLA-A	60	3	0.22798049449920654	0.24200732360283533	7.536705356504771e-07	1.0	8.339224908354816e-06
HLA-B	60	3	0.17819583415985107	0.22602060362696647	2.7408615941872812e-06	1.0	2.48131030685894e-05
HLA-C	60	3	0.20791739225387573	0.2403223656117916	2.1885093424322652e-07	1.0	2.812116843232857e-06
HLA-DMA	60	3	0.010710861533880234	0.022553491592407226	0.23885382738964556	0.85	0.3805737649741686
HLA-DMB	60	3	-0.0013382724719122052	-0.0020022460511730364	0.6428046651320614	0.7666666666666667	0.7560546996385958
HLA-DOA	60	3	-0.0010337396524846554	0.0005654109501241085	0.37311097478349176	0.26666666666666666	0.5243140522155547
HLA-DOB	60	3	-0.001123170310165733	-0.00517535273587176	0.07067892751486882	0.11666666666666667	0.15197416901444255
HLA-DPB1	60	3	-0.0314803421497345	-0.07058868409561304	0.0128383632104671	0.8666666666666667	0.03797486147650541
HLA-DQA1	60	3	-0.01192529033869505	-0.01568883627235967	0.11516805621370461	0.7333333333333333	0.22356365672672202
HLA-DQA2	60	3	0.0	0.0047166920065744005	0.9607884555494872	0.2	0.9804801062183067
HLA-DQB1	60	3	-0.007052423432469368	-0.004509540526002335	0.7853303789132676	0.8166666666666667	0.8523794757505494
HLA-DQB2	60	3	6.5697415266186e-05	0.005169923546782229	0.22581112922800017	0.08333333333333333	0.3656426821510301
HLA-DRA	60	3	-0.002974138129502535	-0.016340180253610014	0.3931349390093536	0.9333333333333333	0.5418641892920156
HLA-DRB1	60	3	0.0020724907517433167	0.04797319853678346	0.4096557792251261	0.8833333333333333	0.5562939274704837
HLA-DRB3	10	1	0.01000971905887127	-0.011610500887036324	0.921875	0.6	0.9538106866224093
HLA-DRB5	60	3	0.00012765199062414467	0.02724674160441888	0.8253595792443031	0.5333333333333333	0.886167742315312
HLA-E	60	3	0.2333415448665619	0.2086259488016367	2.1167271347612363e-08	1.0	4.0798208484510925e-07
HLA-F	60	3	0.027899475768208504	0.07843192586442456	7.030074867900359e-05	0.8833333333333333	0.00044215470879689097
HLA-G	60	3	0.0009416602260898799	0.00865734728067764	0.032585757035245785	0.18333333333333332	0.08129432078730421
