dataset	n	matrix	CLDN4_vs_TNK_rho	CLDN4_vs_TNK_p	CLDN4_vs_IFN_rho	CLDN4_vs_IFN_p	CLDN4_vs_CD8A_rho	CLDN4_vs_CD8A_p	TNK_genes	IFN_genes	IFNG	MPR_n	recurrence_n
GSE248378	29	supplementary FPKM (series matrix has 0 expression rows)	-0.5783251231527092	0.0010158497077647473	-0.27044334975369455	0.15592226252623015	-0.46403940886699496	0.011222659676377032	16/16	5/6	absent	0	0
