compartment	program	gene	in_matrix	n_pos	n_neg	n_pos_detected	n_neg_detected	pct_pos	pct_neg	mean_pos	mean_neg	median_pos	median_neg	delta_mean	delta_median
QC_all	NHEJ	XRCC6	True	6	15560	6	4911	100.0	31.561696658097688	1.4070872068405151	0.48910537362098694	1.5266836881637573	0.0	0.9179818332195282	1.5266836881637573
QC_all	NHEJ	XRCC5	True	6	15560	6	7151	100.0	45.95758354755784	1.5404201745986938	0.8165469169616699	1.3292005062103271	0.0	0.7238732576370239	1.3292005062103271
QC_all	NHEJ	PRKDC	True	6	15560	3	4024	50.0	25.861182519280206	0.8428483605384827	0.39854708313941956	0.5183393955230713	0.0	0.4443012773990631	0.5183393955230713
QC_all	NHEJ	XRCC4	True	6	15560	1	597	16.666666666666664	3.836760925449872	0.07170125842094421	0.04543524235486984	0.0	0.0	0.02626601606607437	0.0
QC_all	NHEJ	LIG4	True	6	15560	0	460	0.0	2.956298200514139	0.0	0.03601144999265671	0.0	0.0	-0.03601144999265671	0.0
QC_all	NHEJ	NHEJ1	True	6	15560	1	366	16.666666666666664	2.352185089974293	0.07170125842094421	0.027463924139738083	0.0	0.0	0.04423733428120613	0.0
QC_all	NHEJ	PAXX	True	6	15560	3	2120	50.0	13.624678663239074	0.331356406211853	0.19258618354797363	0.21510377526283264	0.0	0.1387702226638794	0.21510377526283264
QC_all	NHEJ	DCLRE1C	True	6	15560	2	1805	33.33333333333333	11.60025706940874	0.2565321922302246	0.16216635704040527	0.0	0.0	0.09436583518981934	0.0
QC_all	STING	CGAS	True	6	15560	0	1648	0.0	10.591259640102828	0.0	0.14306144416332245	0.0	0.0	-0.14306144416332245	0.0
QC_all	STING	STING1	True	6	15560	2	1953	33.33333333333333	12.551413881748072	0.3274752199649811	0.18101665377616882	0.0	0.0	0.14645856618881226	0.0
QC_all	STING	TBK1	True	6	15560	1	1264	16.666666666666664	8.123393316195372	0.11544125527143478	0.10434440523386002	0.0	0.0	0.011096850037574768	0.0
QC_all	STING	IKBKE	True	6	15560	0	1477	0.0	9.492287917737789	0.0	0.13512952625751495	0.0	0.0	-0.13512952625751495	0.0
QC_all	STING	IRF3	True	6	15560	0	2747	0.0	17.654241645244216	0.0	0.2522542476654053	0.0	0.0	-0.2522542476654053	0.0
QC_all	STING	TREX1	True	6	15560	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QC_all	STING	ENPP1	True	6	15560	0	54	0.0	0.34704370179948585	0.0	0.003734743455424905	0.0	0.0	-0.003734743455424905	0.0
QC_all	STING	IFI16	True	6	15560	5	6582	83.33333333333334	42.30077120822622	0.8191061615943909	0.7704458236694336	0.9985371828079224	0.0	0.048660337924957275	0.9985371828079224
QC_all	STING	DDX41	True	6	15560	2	1031	33.33333333333333	6.625964010282777	0.1585765928030014	0.07855772227048874	0.0	0.0	0.08001887053251266	0.0
QC_all	STING	ZBP1	True	6	15560	1	2824	16.666666666666664	18.14910025706941	0.17277979850769043	0.27753326296806335	0.0	0.0	-0.10475346446037292	0.0
QC_all	IFN	ISG15	True	6	15560	3	7326	50.0	47.08226221079691	0.5499347448348999	0.9029337763786316	0.5215615034103394	0.0	-0.3529990315437317	0.5215615034103394
QC_all	IFN	IFI6	True	6	15560	4	3967	66.66666666666666	25.494858611825194	0.77314692735672	0.38815346360206604	0.9985371828079224	0.0	0.38499346375465393	0.9985371828079224
QC_all	IFN	IFI27	True	6	15560	0	962	0.0	6.182519280205655	0.0	0.09704823791980743	0.0	0.0	-0.09704823791980743	0.0
QC_all	IFN	IFI44	True	6	15560	0	1392	0.0	8.946015424164525	0.0	0.14247430860996246	0.0	0.0	-0.14247430860996246	0.0
QC_all	IFN	IFI44L	True	6	15560	0	2058	0.0	13.226221079691516	0.0	0.25288301706314087	0.0	0.0	-0.25288301706314087	0.0
QC_all	IFN	IFIT1	True	6	15560	0	642	0.0	4.125964010282776	0.0	0.061512503772974014	0.0	0.0	-0.061512503772974014	0.0
QC_all	IFN	IFIT2	True	6	15560	0	357	0.0	2.2943444730077123	0.0	0.034759826958179474	0.0	0.0	-0.034759826958179474	0.0
QC_all	IFN	IFIT3	True	6	15560	1	890	16.666666666666664	5.719794344473008	0.1600659340620041	0.09198751300573349	0.0	0.0	0.0680784210562706	0.0
QC_all	IFN	IFIT5	True	6	15560	1	1407	16.666666666666664	9.04241645244216	0.07170125842094421	0.1305832862854004	0.0	0.0	-0.05888202786445618	0.0
QC_all	IFN	IFITM1	True	6	15560	3	3918	50.0	25.17994858611825	0.4371611177921295	0.4382626712322235	0.325910747051239	0.0	-0.0011015534400939941	0.325910747051239
QC_all	IFN	IFITM2	True	6	15560	2	5293	33.33333333333333	34.01670951156812	0.2596551477909088	0.6437692642211914	0.0	0.0	-0.3841141164302826	0.0
QC_all	IFN	IFITM3	True	6	15560	1	378	16.666666666666664	2.429305912596401	0.24018800258636475	0.032312411814928055	0.0	0.0	0.2078755907714367	0.0
QC_all	IFN	MX1	True	6	15560	4	6450	66.66666666666666	41.45244215938303	0.8462471961975098	0.7512737512588501	0.9195102453231812	0.0	0.09497344493865967	0.9195102453231812
QC_all	IFN	MX2	True	6	15560	0	1946	0.0	12.50642673521851	0.0	0.2026408314704895	0.0	0.0	-0.2026408314704895	0.0
QC_all	IFN	OAS1	True	6	15560	1	2042	16.666666666666664	13.123393316195372	0.10863691568374634	0.18957877159118652	0.0	0.0	-0.08094185590744019	0.0
QC_all	IFN	OAS2	True	6	15560	3	2804	50.0	18.020565552699228	0.3663264811038971	0.26590362191200256	0.21510377526283264	0.0	0.10042285919189453	0.21510377526283264
QC_all	IFN	OAS3	True	6	15560	0	1392	0.0	8.946015424164525	0.0	0.12557686865329742	0.0	0.0	-0.12557686865329742	0.0
QC_all	IFN	OASL	True	6	15560	1	1321	16.666666666666664	8.489717223650386	0.1848309189081192	0.12540990114212036	0.0	0.0	0.05942101776599884	0.0
QC_all	IFN	RSAD2	True	6	15560	0	1216	0.0	7.814910025706941	0.0	0.12906180322170258	0.0	0.0	-0.12906180322170258	0.0
QC_all	IFN	USP18	True	6	15560	0	949	0.0	6.098971722365039	0.0	0.08064542710781097	0.0	0.0	-0.08064542710781097	0.0
QC_all	IFN	BST2	True	6	15560	4	4131	66.66666666666666	26.54884318766067	0.9389740824699402	0.3943651616573334	0.9988501071929932	0.0	0.5446089208126068	0.9988501071929932
QC_all	IFN	XAF1	True	6	15560	2	4082	33.33333333333333	26.233933161953725	0.3488248884677887	0.4421831965446472	0.0	0.0	-0.09335830807685852	0.0
QC_all	IFN	STAT1	True	6	15560	5	7548	83.33333333333334	48.508997429305914	1.1109461784362793	0.9301473498344421	1.1598219871520996	0.0	0.18079882860183716	1.1598219871520996
QC_all	IFN	STAT2	True	6	15560	2	2541	33.33333333333333	16.330334190231362	0.2455550879240036	0.23964762687683105	0.0	0.0	0.005907461047172546	0.0
QC_all	IFN	IRF7	True	6	15560	1	1921	16.666666666666664	12.345758354755784	0.1738538295030594	0.16833095252513885	0.0	0.0	0.005522876977920532	0.0
QC_all	IFN	IRF9	True	6	15560	3	5106	50.0	32.814910025706936	0.3171847462654114	0.5232885479927063	0.26062601804733276	0.0	-0.20610380172729492	0.26062601804733276
QC_all	IFN	DDX58	True	6	15560	1	711	16.666666666666664	4.569408740359897	0.07170125842094421	0.06480985879898071	0.0	0.0	0.006891399621963501	0.0
QC_all	IFN	IFIH1	True	6	15560	2	1433	33.33333333333333	9.209511568123393	0.1585765928030014	0.12326977401971817	0.0	0.0	0.035306818783283234	0.0
QC_all	IFN	SAMD9	True	6	15560	0	2792	0.0	17.943444730077122	0.0	0.2826160788536072	0.0	0.0	-0.2826160788536072	0.0
QC_all	IFN	SAMD9L	True	6	15560	3	2897	50.0	18.618251928020566	0.42915570735931396	0.28148919343948364	0.26062601804733276	0.0	0.14766651391983032	0.26062601804733276
QC_all	IFN	HERC5	True	6	15560	3	2094	50.0	13.457583547557842	0.4143505394458771	0.210062175989151	0.21510377526283264	0.0	0.20428836345672607	0.21510377526283264
QC_all	IFN	HERC6	True	6	15560	0	1024	0.0	6.580976863753213	0.0	0.09420067071914673	0.0	0.0	-0.09420067071914673	0.0
QC_all	IFN	EPSTI1	True	6	15560	3	3532	50.0	22.69922879177378	0.3803431987762451	0.3661182224750519	0.26062601804733276	0.0	0.014224976301193237	0.26062601804733276
QC_all	IFN	CMPK2	True	6	15560	0	1209	0.0	7.769922879177378	0.0	0.11197738349437714	0.0	0.0	-0.11197738349437714	0.0
QC_all	IFN	PARP9	True	6	15560	1	3901	16.666666666666664	25.0706940874036	0.1600659340620041	0.4024428427219391	0.0	0.0	-0.242376908659935	0.0
QC_all	IFN	DTX3L	True	6	15560	2	2572	33.33333333333333	16.529562982005142	0.2755071818828583	0.24449561536312103	0.0	0.0	0.031011566519737244	0.0
QC_all	IFN	LY6E	True	6	15560	6	9178	100.0	58.98457583547558	1.5733317136764526	1.1757476329803467	1.314349889755249	1.2584166526794434	0.39758408069610596	0.055933237075805664
QC_all	IFN	SP100	True	6	15560	2	7756	33.33333333333333	49.84575835475578	0.4449784755706787	0.9396975040435791	0.0	0.0	-0.4947190284729004	0.0
QC_all	IFN	SP110	True	6	15560	3	5304	50.0	34.08740359897172	0.42931199073791504	0.5987226963043213	0.21510377526283264	0.0	-0.16941070556640625	0.21510377526283264
QC_all	IFN	PLSCR1	True	6	15560	2	1328	33.33333333333333	8.534704370179949	0.2755071818828583	0.1207720935344696	0.0	0.0	0.15473508834838867	0.0
QC_all	APM	HLA-A	True	6	15560	6	14263	100.0	91.66452442159382	2.87298583984375	2.8054351806640625	2.828305244445801	3.093264579772949	0.0675506591796875	-0.26495933532714844
QC_all	APM	HLA-B	True	6	15560	6	14816	100.0	95.21850899742931	2.9582364559173584	3.071290969848633	3.099027633666992	3.288642644882202	-0.11305451393127441	-0.18961501121520996
QC_all	APM	HLA-C	True	6	15560	5	13646	83.33333333333334	87.69922879177378	2.106265068054199	2.2778608798980713	2.2132253646850586	2.4957022666931152	-0.17159581184387207	-0.28247690200805664
QC_all	APM	HLA-E	True	6	15560	6	12787	100.0	82.17866323907455	2.000164747238159	2.0718300342559814	1.973109483718872	2.391946792602539	-0.07166528701782227	-0.418837308883667
QC_all	APM	HLA-F	True	6	15560	1	3162	16.666666666666664	20.321336760925448	0.07170125842094421	0.3285623788833618	0.0	0.0	-0.2568611204624176	0.0
