compartment	program	n_genes	n_pos	n_neg	mean_pos	mean_neg	median_pos	median_neg	delta_mean	delta_median	pct_score_gt0_pos	pct_score_gt0_neg
QC_all	NHEJ	8	6	15560	0.5652058720588684	0.2709828019142151	0.5234857201576233	0.2596191167831421	0.2942230701446533	0.2638666033744812	100.0	69.69151670951157
QC_all	STING	10	6	15560	0.15933789312839508	0.19460779428482056	0.15112385153770447	0.19160020351409912	-0.035269901156425476	-0.04047635197639465	83.33333333333334	69.22236503856041
QC_all	IFN	40	6	15560	0.2936515808105469	0.3200288712978363	0.2851767838001251	0.28086283802986145	-0.02637729048728943	0.004313945770263672	100.0	97.96915167095116
QC_all	APM	21	6	15560	1.226338267326355	1.1629639863967896	1.2506788969039917	1.1756430864334106	0.06337428092956543	0.07503581047058105	100.0	99.94858611825192
tumor_QC	NHEJ	8	5	11196	0.5269302129745483	0.24013939499855042	0.3231993019580841	0.23282960057258606	0.2867908179759979	0.09036970138549805	100.0	63.272597356198645
tumor_QC	STING	10	5	11196	0.11904545873403549	0.16309739649295807	0.13852950930595398	0.16701817512512207	-0.04405193775892258	-0.02848866581916809	80.0	62.57591997141836
tumor_QC	IFN	40	5	11196	0.3082684576511383	0.25790324807167053	0.2995757460594177	0.23321577906608582	0.05036520957946777	0.06635996699333191	100.0	97.2400857449089
tumor_QC	APM	21	5	11196	1.214891791343689	1.0835270881652832	1.217787504196167	1.0908293724060059	0.13136470317840576	0.12695813179016113	100.0	99.9285459092533
PB_QC	NHEJ	8	1	4364	0.7565843462944031	0.3501127064228058	0.7565843462944031	0.34188058972358704	0.4064716398715973	0.41470375657081604	100.0	86.15948670944088
PB_QC	STING	10	1	4364	0.3608001172542572	0.2754487991333008	0.3608001172542572	0.26760196685791016	0.08535131812095642	0.09319815039634705	100.0	86.27406049495875
PB_QC	IFN	40	1	4364	0.22056718170642853	0.47941452264785767	0.22056718170642853	0.44429445266723633	-0.25884734094142914	-0.2237272709608078	100.0	99.83959670027498
PB_QC	APM	21	1	4364	1.2835702896118164	1.3667620420455933	1.2835702896118164	1.3972854614257812	-0.08319175243377686	-0.11371517181396484	100.0	100.0
tumor_myeloid	NHEJ	8	0	72		0.22803586721420288		0.22337660193443298				61.111111111111114
tumor_myeloid	STING	10	0	72		0.13352668285369873		0.0				47.22222222222222
tumor_myeloid	IFN	40	0	72		0.2981231212615967		0.24402789771556854				95.83333333333334
tumor_myeloid	APM	21	0	72		1.0549899339675903		1.065999984741211				100.0
tumor_T	NHEJ	8	1	5068	1.0074388980865479	0.2748902440071106	1.0074388980865479	0.2659761309623718	0.7325486540794373	0.741462767124176	100.0	64.58168902920283
tumor_T	STING	10	1	5068	0.11089855432510376	0.17573364078998566	0.11089855432510376	0.18921782076358795	-0.0648350864648819	-0.07831926643848419	100.0	60.6353591160221
tumor_T	IFN	40	1	5068	0.2707778215408325	0.30141404271125793	0.2707778215408325	0.2792604863643646	-0.030636221170425415	-0.008482664823532104	100.0	97.77032359905287
tumor_T	APM	21	1	5068	1.37899911403656	1.210178256034851	1.37899911403656	1.2088038921356201	0.16882085800170898	0.17019522190093994	100.0	100.0
tumor_NK	NHEJ	8	0	323		0.2378034144639969		0.2630079984664917				56.03715170278638
tumor_NK	STING	10	0	323		0.14832092821598053		0.0				47.987616099071204
tumor_NK	IFN	40	0	323		0.26787030696868896		0.2465207874774933				97.8328173374613
tumor_NK	APM	21	0	323		1.213974952697754		1.2235815525054932				100.0
tumor_B	NHEJ	8	2	4939	0.2965017557144165	0.1991720199584961	0.2965017557144165	0.1685522049665451	0.09732973575592041	0.1279495507478714	100.0	62.07734359182021
tumor_B	STING	10	2	4939	0.08185908943414688	0.15536117553710938	0.08185908943414688	0.15401634573936462	-0.0735020861029625	-0.07215725630521774	50.0	66.22798137274752
tumor_B	IFN	40	2	4939	0.3471823036670685	0.21983382105827332	0.3471823036670685	0.20016086101531982	0.12734848260879517	0.14702144265174866	100.0	97.06418303300262
tumor_B	APM	21	2	4939	1.3819379806518555	0.9772055149078369	1.3819379806518555	0.9745490550994873	0.40473246574401855	0.40738892555236816	100.0	99.8987649321725
tumor_pDC	NHEJ	8	0	13		0.12873515486717224		0.0				46.15384615384615
tumor_pDC	STING	10	0	13		0.06477118283510208		0.0				30.76923076923077
tumor_pDC	IFN	40	0	13		0.15435653924942017		0.17326274514198303				84.61538461538461
tumor_pDC	APM	21	0	13		1.0050263404846191		0.8764424920082092				100.0
