patient,n_cells,n_fov,n_tumor,n_high,n_low,n_cd8,n_nk,n_cd8nk,cd8nk_prevalence,mean_cldn4_tumor,mean_cldn4_other,frac_tumor_cd8a_pos,high_cnt20,high_frac20,high_mix20,high_nall20,high_cnt40,high_frac40,high_mix40,high_nall40,high_cnt60,high_frac60,high_mix60,high_nall60,high_median_nn,high_n_cells,low_cnt20,low_frac20,low_mix20,low_nall20,low_cnt40,low_frac40,low_mix40,low_nall40,low_cnt60,low_frac60,low_mix60,low_nall60,low_median_nn,low_n_cells,delta_cnt20,delta_frac20,delta_mix20,high_enrich20,low_enrich20,delta_cnt40,delta_frac40,delta_mix40,high_enrich40,low_enrich40,delta_cnt60,delta_frac60,delta_mix60,high_enrich60,low_enrich60,p_perm_delta_cnt40_less,p_perm_delta_mix40_less,n_fov_ripley
Lung12,71304.0,28.0,18512.0,9249.0,9263.0,1310.0,567.0,1877.0,0.026323908897116572,0.8601987899740708,0.13583497499621155,0.14298833189282628,0.05762785165963888,0.010532264182290627,0.03486776840120024,4.558871229322089,0.25451400151367715,0.011871634930570455,0.05111929616757585,18.596821277975998,0.6263379824845929,0.013319387492013994,0.05617102892261608,41.83749594550762,77.00655816227608,9249.0,0.0628306164309619,0.010664693773583396,0.03847482533323795,4.998164741444456,0.2988232753967397,0.013058396341782144,0.05891385539556668,20.235236964266438,0.7161826622044694,0.014342245646038077,0.06433655115810781,44.95293101586959,70.88435652525871,9263.0,-0.005202764771323018,-0.00013242959129276984,-0.0036070569320377083,0.4001025920373206,0.40513336432157193,-0.04430927388306255,-0.0011867614112116894,-0.007794559227990827,0.4509829819336152,0.4960660057295866,-0.08984467971987642,-0.0010228581540240832,-0.008165522235491732,0.5059806104052029,0.5448372315104417,0.005,0.005,28.0
Lung13,81236.0,20.0,26311.0,13155.0,13156.0,3251.0,105.0,3356.0,0.041311733714116894,2.3408460339781842,0.09875284478834774,0.07848428413971342,0.1733181299885975,0.02390738973875542,0.03528189782416325,7.053135689851767,0.9270999619916381,0.030506504786486022,0.05611836528550999,29.88179399467883,2.3570505511212465,0.03374789497564881,0.07023327583433196,68.79361459521094,39.40725821469879,13155.0,0.2157190635451505,0.0296027191340111,0.046844230968894306,7.112800243235026,1.0393736698084524,0.03397833067725203,0.06576475652331994,30.232821526299787,2.5720583764062024,0.03655966989026772,0.08039453259986974,69.60740346609911,37.20191113354629,13156.0,-0.042400933556553,-0.005695329395255681,-0.011562333144731055,0.5787070062030796,0.7165692763916942,-0.11227370781681423,-0.003471825890766011,-0.00964639123780995,0.7384464907136408,0.8224861951422069,-0.21500782528495588,-0.0028117749146189044,-0.01016125676553778,0.8169082229564383,0.884970602862273,0.005,0.005,20.0
Lung5,98715.33333333333,29.666666666666668,18088.333333333332,9043.333333333334,9045.0,2054.0,1676.6666666666667,3730.6666666666665,0.037809081534102056,1.9116138724990936,0.18032761271648212,0.08743804796639433,0.022797920621934583,0.003916727013995814,0.011143790910739013,7.842873746045934,0.14510788835384944,0.005913349094721541,0.027524295510688416,28.55057301179906,0.4200843316648029,0.00755921368756034,0.03847802101201133,60.52429853600563,91.07884120900098,9043.333333333334,0.01756422109368463,0.002645780379494041,0.0065661209371502905,8.236906575839184,0.1162178152603302,0.004472117523327467,0.016875898122366915,29.891721563278583,0.3275631209682994,0.0056328153023693615,0.021689739401595843,62.90612443099707,97.8798344617423,9045.0,0.005233699528249952,0.0012709466345017732,0.004577669973588722,0.1031642699353873,0.0701378285927955,0.028890073093519236,0.0014412315713940745,0.010648397388321502,0.15604694425842222,0.11855726161609677,0.0925212106965035,0.001926398385190978,0.01678828161041548,0.19977742471450557,0.14932980160855855,1.0,1.0,25.333333333333332
Lung6,89975.0,30.0,66981.0,33483.0,33498.0,1230.0,184.0,1414.0,0.015715476521255906,0.3734491870829041,0.11576933112985996,0.06824323315567102,0.0175312845324493,0.0033350340467610167,0.006398268857711516,6.108502822327749,0.10476958456530179,0.004833154899315543,0.010936513868701012,25.295284174058477,0.28966938446375773,0.005878637991448418,0.01302470155586342,56.38706209121047,123.43571282250093,33483.0,0.008179592811511135,0.0013559158115254509,0.001756248358298935,6.480177921069915,0.05621231118275718,0.002320949455406878,0.0032009503880948073,27.06006328736044,0.17090572571496807,0.0031250417728310295,0.0043373526965846485,60.38229148008836,141.26909841780247,33498.0,0.009351691720938166,0.0019791182352355656,0.004642020499412581,0.212213358102774,0.08627901353748405,0.04855727338254461,0.002512205443908665,0.007735563480606205,0.3075410976420905,0.14768559211473398,0.11876365874878966,0.0027535962186173886,0.00868734885927877,0.37406679864255404,0.19885122596214416,1.0,1.0,27.0
Lung9,113555.0,32.5,68122.0,34052.0,34070.0,2001.0,964.0,2965.0,0.02777010982677117,1.8284440555295047,0.09435013654022917,0.0899922653385187,0.0592264675773585,0.008037733310006014,0.017500945825691124,7.616728396438238,0.2841243500249122,0.009501590066657508,0.023465511606426792,30.882739987078065,0.7266065042202086,0.01078031061513754,0.02568747104905701,68.19311296863914,81.4290023291866,34052.0,0.06182106265972409,0.008228641317196073,0.014853029003949745,7.739480802836615,0.3003440193221215,0.009926225871806953,0.01962447209615896,31.19355922944845,0.7719974697277672,0.011413949515419328,0.022454292637395713,68.6879136484228,77.00814451538957,34070.0,-0.002594595082365595,-0.00019090800719005936,0.0026479168217413765,0.31552812416209153,0.3282473727287598,-0.016219669297209277,-0.000424635805149445,0.0038410395102678324,0.3685655344220379,0.39129341522763694,-0.04539096550755861,-0.0006336389002817907,0.003233178411661297,0.414145393365832,0.44347063742538695,0.3,0.8,32.5
