set,n_sections,rho_CLDN4_CD8A_median,rho_CLDN4_CD8A_q1,rho_CLDN4_CD8A_q3,rho_CLDN4_CD8A_wilcoxon_p,rho_CLDN4_CD8A_n,rho_CLDN4_CD8A_n_neg,rho_CLDN4_CD8A_n_pos,rho_CLDN4_CD8A_epi_median,rho_CLDN4_CD8A_epi_q1,rho_CLDN4_CD8A_epi_q3,rho_CLDN4_CD8A_epi_wilcoxon_p,rho_CLDN4_CD8A_epi_n,rho_CLDN4_CD8A_epi_n_neg,rho_CLDN4_CD8A_epi_n_pos,p_perm_rho_CLDN4_CD8A_epi_median,p_perm_rho_CLDN4_CD8A_epi_n_lt_0.05,rho_CLDN4_CD8A_NKG7_median,rho_CLDN4_CD8A_NKG7_q1,rho_CLDN4_CD8A_NKG7_q3,rho_CLDN4_CD8A_NKG7_wilcoxon_p,rho_CLDN4_CD8A_NKG7_n,rho_CLDN4_CD8A_NKG7_n_neg,rho_CLDN4_CD8A_NKG7_n_pos,rho_resid_CLDN4_CD8A_median,rho_resid_CLDN4_CD8A_q1,rho_resid_CLDN4_CD8A_q3,rho_resid_CLDN4_CD8A_wilcoxon_p,rho_resid_CLDN4_CD8A_n,rho_resid_CLDN4_CD8A_n_neg,rho_resid_CLDN4_CD8A_n_pos,rho_resid_CLDN4_lagCD8A_median,rho_resid_CLDN4_lagCD8A_q1,rho_resid_CLDN4_lagCD8A_q3,rho_resid_CLDN4_lagCD8A_wilcoxon_p,rho_resid_CLDN4_lagCD8A_n,rho_resid_CLDN4_lagCD8A_n_neg,rho_resid_CLDN4_lagCD8A_n_pos,p_perm_rho_resid_CLDN4_lagCD8A_median,p_perm_rho_resid_CLDN4_lagCD8A_n_lt_0.05,I_biv_CLDN4_CD8A_median,I_biv_CLDN4_CD8A_q1,I_biv_CLDN4_CD8A_q3,I_biv_CLDN4_CD8A_wilcoxon_p,I_biv_CLDN4_CD8A_n,I_biv_CLDN4_CD8A_n_neg,I_biv_CLDN4_CD8A_n_pos,p_perm_I_biv_CLDN4_CD8A_median,p_perm_I_biv_CLDN4_CD8A_n_lt_0.05,LeeL_CLDN4_CD8A_median,LeeL_CLDN4_CD8A_q1,LeeL_CLDN4_CD8A_q3,LeeL_CLDN4_CD8A_wilcoxon_p,LeeL_CLDN4_CD8A_n,LeeL_CLDN4_CD8A_n_neg,LeeL_CLDN4_CD8A_n_pos,p_perm_LeeL_CLDN4_CD8A_median,p_perm_LeeL_CLDN4_CD8A_n_lt_0.05,I_biv_resid_median,I_biv_resid_q1,I_biv_resid_q3,I_biv_resid_wilcoxon_p,I_biv_resid_n,I_biv_resid_n_neg,I_biv_resid_n_pos,LeeL_resid_median,LeeL_resid_q1,LeeL_resid_q3,LeeL_resid_wilcoxon_p,LeeL_resid_n,LeeL_resid_n_neg,LeeL_resid_n_pos,delta_nn_um_Q4_minus_Q1_median,delta_nn_um_Q4_minus_Q1_q1,delta_nn_um_Q4_minus_Q1_q3,delta_nn_um_Q4_minus_Q1_wilcoxon_p,delta_nn_um_Q4_minus_Q1_n,delta_nn_um_Q4_minus_Q1_n_neg,delta_nn_um_Q4_minus_Q1_n_pos,p_perm_delta_nn_um_Q4_minus_Q1_median,p_perm_delta_nn_um_Q4_minus_Q1_n_lt_0.05,delta_kNN_CD8A_Q4_minus_Q1_median,delta_kNN_CD8A_Q4_minus_Q1_q1,delta_kNN_CD8A_Q4_minus_Q1_q3,delta_kNN_CD8A_Q4_minus_Q1_wilcoxon_p,delta_kNN_CD8A_Q4_minus_Q1_n,delta_kNN_CD8A_Q4_minus_Q1_n_neg,delta_kNN_CD8A_Q4_minus_Q1_n_pos,p_perm_delta_kNN_CD8A_Q4_minus_Q1_median,p_perm_delta_kNN_CD8A_Q4_minus_Q1_n_lt_0.05,n_Gi_overlap_hotCLDN4_coldCD8A_median,n_Gi_overlap_hotCLDN4_coldCD8A_q1,n_Gi_overlap_hotCLDN4_coldCD8A_q3,n_Gi_overlap_hotCLDN4_coldCD8A_wilcoxon_p,n_Gi_overlap_hotCLDN4_coldCD8A_n,n_Gi_overlap_hotCLDN4_coldCD8A_n_neg,n_Gi_overlap_hotCLDN4_coldCD8A_n_pos,p_perm_n_Gi_overlap_hotCLDN4_coldCD8A_median,p_perm_n_Gi_overlap_hotCLDN4_coldCD8A_n_lt_0.05,gi_overlap_minus_expected_median,gi_overlap_minus_expected_q1,gi_overlap_minus_expected_q3,gi_overlap_minus_expected_wilcoxon_p,gi_overlap_minus_expected_n,gi_overlap_minus_expected_n_neg,gi_overlap_minus_expected_n_pos,frac_CLDN4hot_that_are_CD8cold_median,frac_CLDN4hot_that_are_CD8cold_q1,frac_CLDN4hot_that_are_CD8cold_q3,frac_CLDN4hot_that_are_CD8cold_wilcoxon_p,frac_CLDN4hot_that_are_CD8cold_n,frac_CLDN4hot_that_are_CD8cold_n_neg,frac_CLDN4hot_that_are_CD8cold_n_pos,crossL_at_2nn_median,crossL_at_2nn_q1,crossL_at_2nn_q3,crossL_at_2nn_wilcoxon_p,crossL_at_2nn_n,crossL_at_2nn_n_neg,crossL_at_2nn_n_pos,p_perm_crossL_at_2nn_median,p_perm_crossL_at_2nn_n_lt_0.05,delta_CD8A_core_minus_margin_median,delta_CD8A_core_minus_margin_q1,delta_CD8A_core_minus_margin_q3,delta_CD8A_core_minus_margin_wilcoxon_p,delta_CD8A_core_minus_margin_n,delta_CD8A_core_minus_margin_n_neg,delta_CD8A_core_minus_margin_n_pos,p_perm_delta_CD8A_core_minus_margin_median,p_perm_delta_CD8A_core_minus_margin_n_lt_0.05,rho_CD8A_vs_hopdepth_tumor_median,rho_CD8A_vs_hopdepth_tumor_q1,rho_CD8A_vs_hopdepth_tumor_q3,rho_CD8A_vs_hopdepth_tumor_wilcoxon_p,rho_CD8A_vs_hopdepth_tumor_n,rho_CD8A_vs_hopdepth_tumor_n_neg,rho_CD8A_vs_hopdepth_tumor_n_pos,p_perm_rho_CD8A_vs_hopdepth_tumor_median,p_perm_rho_CD8A_vs_hopdepth_tumor_n_lt_0.05
invasive,26,0.0009922837138197993,-0.10791722938865612,0.0936623281215784,0.7265399694442749,26,13,13,0.03983959857806345,-0.16963856435792235,0.10798778891083374,1.0,26,12,14,0.96,11,-0.032647484565435,-0.14796953657569445,0.0862789091428471,0.437446653842926,26,14,12,-0.03253574413618765,-0.07154969552373995,0.038964689871319826,0.26870664954185486,26,16,10,-0.02968079284275915,-0.04968835564617488,0.0475442205312952,0.6528128087520599,26,17,9,0.21500000000000002,12,-0.0167145392333378,-0.8884814159975434,0.6317349893235764,0.7835337817668915,26,14,12,0.2575,13,-0.0846582914889774,-3.0223548463328735,1.409072430701685,0.6893201172351837,26,14,12,0.27,13,-0.1560818139324993,-0.5968563316561791,0.012336994175755324,0.07092106342315674,26,17,9,-0.4934268950449794,-1.7989879882902435,0.16452497285529608,0.11053428053855896,26,17,9,-10.773171250670444,-38.85604560476959,22.92347652614791,0.3403312563896179,26,16,10,0.7275,9,-0.06354355285674965,-0.30688631274817163,0.6878720707793464,0.7453929781913757,26,14,12,0.52,10,106.5,34.0,516.5,8.857457687863547e-05,26,0,20,0.005,20,0.0,-84.16516515879786,136.327001476784,0.26272224684071965,26,10,10,0.08908778391651315,0.024429126572908903,0.25329436236320774,8.857457687863547e-05,26,0,20,-12.277983602553547,-37.03598007914174,20.36578247370945,0.3403312563896179,26,16,10,0.06,13,-0.0469464546116279,-0.22062071594944063,0.05169946063550082,0.09407302737236023,26,16,10,0.15500000000000003,11,-0.0558946477733606,-0.1434244662841083,0.04480807844840955,0.03816831111907959,26,16,10,0.025,14
precursor,29,0.070108229871943,0.007794567341355,0.1131801926532668,8.720904588699341e-05,29,7,22,0.056522206819642,-0.0268085536779403,0.0997757156612009,0.07598886638879776,29,9,20,1.0,7,0.0786228774415594,0.0053660320343586,0.114115301870634,0.0001104697585105896,29,6,23,0.011843003026596,-0.0267289112790256,0.0514664220968003,0.16885415464639664,29,13,16,-0.0257220561625167,-0.0415037063045319,-0.0055398184349472,0.0019781142473220825,29,23,6,0.205,11,0.3592655534204406,-0.231134148078691,1.937745521929027,0.038631681352853775,29,9,20,0.575,10,0.4216117915138752,-1.1070381570155716,4.7458088156967575,0.07975950092077255,29,9,20,0.365,10,-0.1102333530061167,-0.5602594709557632,0.0205395879909705,0.14936558529734612,29,16,13,-0.0010357320576731,-2.4308079827903306,0.3823093856220916,0.21324460953474045,29,15,14,-12.590258435114832,-24.253795488125636,-0.0891866561661487,0.0688701830804348,29,22,7,0.99,7,0.0503653439631678,-0.0845529900889516,0.4834963382547386,0.24702516570687294,29,11,18,0.795,9,53.0,19.0,116.0,1.821529714896801e-05,29,0,24,0.005,21,-8.44725660447071,-41.828377358490556,0.0,0.5110890641174397,29,17,7,0.0648899188876013,0.0266853932584269,0.1269113149847094,1.821529714896801e-05,29,0,24,8.998022725374057,-8.762838442667089,20.07178876652594,0.2297072820365429,29,13,16,0.785,8,-0.025768621120781,-0.0980887391777303,0.0513378605772389,0.19012672826647758,29,17,12,0.31,5,-0.0415655214461601,-0.1058439628619009,0.0243330037597344,0.02433420717716217,29,19,10,0.19,10
all,56,0.03808381157303105,-0.030133785927070774,0.1055357453641297,0.03533243359215392,56,20,36,0.040817244010582746,-0.03692526792386965,0.10315236532592073,0.2603019864392836,56,22,34,0.985,19,0.0327511748634998,-0.042628584792672626,0.10717035382069882,0.10280238402345403,56,20,36,-0.0067162870448819,-0.045293116029331275,0.045259640037923224,0.9869837539221719,56,30,26,-0.027192760944921353,-0.047824376021238825,0.02481775255769645,0.018403540062712418,56,41,15,0.1775,24,0.0051572501686426,-0.36524316882321173,1.1020763277776473,0.22111725090854328,56,24,32,0.4625,24,0.0364694384042395,-2.169203427041164,2.9980164644185385,0.3962504391137399,56,24,32,0.3575,24,-0.13072388565743803,-0.6649583621794223,0.0146055213872523,0.014400075560231438,56,34,22,-0.47942767147984067,-2.011517420588935,0.27444284662452145,0.02436304261969215,56,33,23,-11.632863297422098,-27.999863644785904,12.375462551125274,0.05735433725391764,56,38,18,0.975,17,0.02620034312372355,-0.24459165983280148,0.5899879575231148,0.37393740725940783,56,26,30,0.74,20,73.0,26.5,193.5,5.17491732461561e-09,56,0,45,0.005,42,0.0,-57.30003278962505,72.98131186730639,0.7306429979629023,56,27,18,0.07390850225305565,0.026406090398365625,0.18475942694958772,5.1792547772953776e-09,56,0,45,-2.710360468533935,-21.512459685910656,20.181671129414617,0.9479696367375848,56,30,26,0.5325,22,-0.03862702280740035,-0.14735239862403987,0.052114421547403575,0.023349359812455946,56,34,22,0.2225,17,-0.0519113952640915,-0.12803837573472285,0.0258211723164287,0.0015951526397532262,56,36,20,0.165,25
