receiver	gate	frac	expr_prop	n	n_GSE123902	n_GSE131907	n_GSE205335	n_GSE189357	min_cohort_n	mean_d_cpdb	mean_d_conn	mean_d_both	frac_pos	frac_low_zero	mean_cldn_high	mean_cldn_low	p_cpdb	p_conn	cohorts_cpdb_pos	cohorts_conn_pos	cohort_cpdb	cohort_conn	eligible	mean_F11R	cohorts_F11R_pos	mean_NECTIN2	cohorts_NECTIN2_pos	mean_CDH1	cohorts_CDH1_pos	mean_LGALS9	cohorts_LGALS9_pos	q_cpdb_grid
TNK	tertile	0.3333333333333333	0.1	55	8	18	20	9	8	0.1861428287998838	0.09755964737563287	0.11453230018678327	0.9454545454545454	0.2626984126984127	2.134530313539279	0.24038556433631836	9.574880858354903e-10	4.5572007300236066e-10	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	True	0.227423992361403	4	0.17206382211174626	4	0.2315137303835417	4	0.13777449259483643	3	1.5319809373367845e-09
MYE	q4q1	0.25	0.05	46	6	17	19	4	4	0.15250653096386052	0.0460203199579211	0.1404707262345809	0.9347826086956522	0.11159420289855071	2.3311365683020515	0.14924135365434624	1.5631940186722204e-12	2.15550244320184e-10	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	False	0.18240290603668968	4	0.20845118330665852	3	0.19587022865015546	4	0.08025857615742447	4	
TNK	q4q1	0.25	0.1	55	8	18	20	9	8	0.19513302468347488	0.10541024587479757	0.12432387586328136	0.9636363636363636	0.2626984126984127	2.3007465556674584	0.15739207659518717	6.274797301658224e-10	5.950095517658832e-10	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	True	0.24702999263460235	4	0.18067563912815726	4	0.2514624247506206	4	0.1282278410539473	3	1.0756795374271242e-09
MYE	quintile	0.2	0.05	46	6	17	19	4	4	0.16011345013318473	0.04852608859133683	0.14529386321243182	0.9565217391304348	0.12349896480331264	2.434173199662904	0.10180340975946303	1.9895196601282805e-12	2.15550244320184e-10	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	False	0.1870472861361689	4	0.2363571605759793	3	0.203564401137924	4	0.08846556993944453	4	
TNK	quintile	0.2	0.1	54	7	18	20	9	7	0.20469486613205076	0.11056600443210086	0.13616435017123826	0.9814814814814815	0.28493533215755434	2.434970604277578	0.11264731646036853	3.1794845724759445e-10	4.4290917928852566e-10	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	True	0.2520638676973708	4	0.20293826052662653	4	0.2516873971825875	4	0.1405558581558431	4	7.337959947463212e-10
MYE	d15	0.15	0.05	46	6	17	19	4	4	0.17093696053881363	0.05208431406786502	0.1492799149814961	0.9565217391304348	0.1565217391304348	2.5557365229987083	0.05420131026377386	3.126388037344441e-12	4.942535269947257e-11	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	False	0.2023291968862844	4	0.24507438107463722	3	0.21212796537867284	4	0.09664948378220548	4	
TNK	d15	0.15	0.1	54	7	18	20	9	7	0.2132351879238223	0.11707271004746878	0.13961240714902065	0.9814814814814815	0.2999265138154027	2.5706766310337885	0.06552600071279689	4.679478980597366e-10	3.551964630124655e-10	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	True	0.2634534451105874	4	0.22188634313941852	4	0.26125817251921063	4	0.13926875238266995	4	8.639038118025906e-10
MYE	decile	0.1	0.05	45	6	16	19	4	4	0.18231484615818516	0.058436489272566866	0.1568336598072519	0.9777777777777777	0.17312169312169312	2.7148589790319697	0.01694506835817139	5.684341886080801e-13	1.1766587704187259e-11	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	False	0.21222731487468904	4	0.2560079828023325	3	0.2239520271744414	4	0.11021197631957283	4	
TNK	decile	0.1	0.1	52	6	17	20	9	6	0.23861846723748556	0.12766134450784844	0.14442154662562265	0.9807692307692307	0.3481837606837607	2.750156151541393	0.02811405867246785	3.7149102960965286e-10	3.503864964208263e-10	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	True	0.28156520962855025	4	0.2568344221454666	4	0.2853825973325368	4	0.15322601025364696	4	7.429820592193057e-10
MYE	pos_vs_neg	-1.0	0.05	45	6	16	19	4	4	0.18100681617210793	0.05662163417653828	0.1628153278091711	1.0	0.14857142857142858	1.7951310543345353	0.0	5.684341886080802e-14	3.126388037344441e-12	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	False	0.2016183960930192	4	0.18646271982271884	3	0.22589824450113333	4	0.1201561271272211	4	
TNK	pos_vs_neg	-1.0	0.1	53	7	17	20	9	7	0.25332928743131233	0.1250424845435372	0.15149368704670685	0.9811320754716981	0.4028002395926924	1.8354094681381337	0.0	3.3632316425873054e-10	3.768396036047294e-10	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	True	0.26680808160583824	4	0.2397616297609897	4	0.29502918756156826	4	0.22173294632358903	4	7.337959947463212e-10
TNK	ventile	0.05	0.05	49	5	17	18	9	5	0.17178372835175987	0.09511567521664657	0.13840720803707993	0.9183673469387755	0.17654680919987042	2.974130763592914	0.0044866212413878755	3.907985046680551e-13	2.6943780540023e-11	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	True	0.22179964341292502	4	0.1899793491010677	4	0.22650817429549858	4	0.06568157341097174	3	9.379164112033322e-12
MYE	ventile	0.05	0.05	37	3	14	16	4	3	0.16609124202539138	0.04856798349450151	0.1436559198795706	1.0	0.14813384813384814	2.9430114529759694	0.0	1.4551915228366852e-11	4.1184102883562446e-06	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	False	0.2009897083644553	4	0.24947861862627047	2	0.20884125297649456	4	0.08317769995970568	4	
TNK	ventile	0.05	0.1	45	4	15	17	9	4	0.23133792328206665	0.11683165999870236	0.13580200930129674	0.9777777777777777	0.3540917107583774	2.9947054012416987	0.004885432018400131	5.002220859751105e-12	5.1386450650170445e-11	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	True	0.2551033894908023	4	0.26797827104749944	4	0.25995690666606786	4	0.1513167887928231	2	6.002665031701326e-11
MYE	median	0.5	0.1	26	1	11	13	1	1	0.11638527369565105	0.03779785264416473	0.09195108508873713	0.9230769230769231	0.1217948717948718	1.9750980343885833	0.5218581612095196	2.086162567138672e-06	5.1647424697875977e-05	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	False	0.13759133188311118	4		0	0.14964775312722606	4	0.061916736076615894	3	
TNK	median	0.5	0.2	27	3	6	14	4	3	0.21286848904098601	0.12234737733357509	0.08552825818056749	1.0	0.3024691358024692	1.834740198784154	0.33007191171360667	1.4901161193847656e-08	1.043081283569336e-07	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	False	0.26648286880414107	4	0.2965826217748871	4	0.2073716404332692	2	0.10770838653901198	2	2.1036933450137866e-08
MYE	tertile	0.3333333333333333	0.1	26	1	11	13	1	1	0.15889561875824315	0.053509041472182634	0.11673264339441643	0.9230769230769231	0.18333333333333338	2.2633772221178314	0.31059090252321037	2.086162567138672e-07	5.036592483520508e-06	3	3	GSE123902:-;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:-;GSE131907:+;GSE205335:+;GSE189357:+	False	0.18833028042623667	4		0	0.1993281540210038	4	0.08902842182748905	3	
TNK	tertile	0.3333333333333333	0.2	27	3	6	14	4	3	0.28550321401669376	0.16563821803408876	0.12211489830467859	0.9629629629629629	0.43214285714285716	2.1806447436085006	0.1705348776787528	2.8312206268310547e-07	1.043081283569336e-07	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	False	0.3285671405510506	4	0.38958599563839075	4	0.29629818597115204	3	0.1789585224596769	2	2.954317175823709e-07
MYE	q4q1	0.25	0.1	26	1	11	13	1	1	0.17853052201945147	0.06142916176186993	0.14798545434586063	0.9615384615384616	0.21538461538461537	2.4107905414024873	0.20172641417712206	5.960464477539063e-08	1.5974044799804688e-05	4	3	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:-;GSE131907:+;GSE205335:+;GSE189357:+	False	0.20622011570058119	4		0	0.21398568242301158	4	0.11538576793476153	3	
TNK	q4q1	0.25	0.2	27	3	6	14	4	3	0.3090658852482593	0.184164046337944	0.12798646925413718	0.9629629629629629	0.45507054673721337	2.3700222988876107	0.10621011397290714	2.086162567138672e-07	2.086162567138672e-07	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	False	0.36568765145796045	4	0.3938076990684406	4	0.31975245489876464	3	0.2127766877916773	2	2.275813709605824e-07
MYE	quintile	0.2	0.1	26	1	11	13	1	1	0.17913566288479157	0.062322647625495296	0.14438251330888346	0.9615384615384616	0.19102564102564107	2.5123157152470554	0.13874698073230726	5.960464477539063e-08	1.5974044799804688e-05	4	3	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:-;GSE131907:+;GSE205335:+;GSE189357:+	False	0.20907611250944888	4		0	0.23003816315096332	4	0.09829271299396249	3	
TNK	quintile	0.2	0.2	26	2	6	14	4	2	0.3368789025228163	0.20158024306084016	0.13055870768321423	1.0	0.4690934065934066	2.5428833141859903	0.071352622782665	2.9802322387695312e-08	2.9802322387695312e-08	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	False	0.3700897488640794	4	0.4143266968910309	4	0.3434097573835222	3	0.25546501914676933	3	3.5762786865234374e-08
MYE	d15	0.15	0.1	26	1	11	13	1	1	0.19945240764855748	0.06935174560846653	0.16129848063099764	0.9615384615384616	0.23333333333333336	2.631723500807436	0.08066834990013974	8.940696716308594e-08	3.2782554626464844e-06	4	3	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:-;GSE131907:+;GSE205335:+;GSE189357:+	False	0.22108860451465676	4		0	0.24175250821408786	4	0.13551611021692794	3	
TNK	d15	0.15	0.2	26	2	6	14	4	2	0.3579898087357044	0.2174199738640946	0.14755064903181095	1.0	0.48745421245421244	2.6892757376314935	0.036846849599216684	2.9802322387695312e-08	2.9802322387695312e-08	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	False	0.3840412749389156	4	0.4199114105288701	4	0.36984806790209385	3	0.2997730184849638	3	3.5762786865234374e-08
MYE	decile	0.1	0.1	26	1	11	13	1	1	0.2040604960603878	0.07487899422463346	0.1585348721273663	0.9615384615384616	0.22820512820512823	2.7880580102892654	0.028498943389694505	5.960464477539063e-08	2.6226043701171875e-06	3	3	GSE123902:-;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:-;GSE131907:+;GSE205335:+;GSE189357:+	False	0.22825615511817657	4		0	0.2633059168900994	4	0.12061941617288738	3	
TNK	decile	0.1	0.2	25	2	5	14	4	2	0.3708467761101927	0.2320815530755832	0.15699341485069898	1.0	0.49928571428571433	2.870712289527525	0.013520030211750267	5.960464477539063e-08	5.960464477539063e-08	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	False	0.3941404970570204	4	0.441303323460678	4	0.37839493236123134	3	0.30923821688245157	3	6.811959402901785e-08
MYE	ventile	0.05	0.1	22	1	10	10	1	1	0.1970119416475818	0.05498050290392655	0.1614783215689045	0.9090909090909091	0.27121212121212124	2.9719663057014856	0.0	2.0503997802734375e-05	0.0019183158874511719	3	3	GSE123902:-;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:-;GSE131907:+;GSE205335:+;GSE189357:+	False	0.21558363555590337	4		0	0.24874696175664843	3	0.12670522763019346	3	
TNK	ventile	0.05	0.2	21	2	4	11	4	2	0.3140477497661624	0.19628241640663796	0.12060014778112209	0.9523809523809523	0.48339002267573694	3.1011569810791353	0.0	8.392333984375e-05	5.245208740234375e-05	3	3	GSE123902:-;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:-;GSE131907:+;GSE205335:+;GSE189357:+	False	0.39964292562242587	3	0.40474584597815405	3	0.3928659050077085	3	0.1659347107035195	2	8.392333984375e-05
MYE	pos_vs_neg	-1.0	0.1	25	1	10	13	1	1	0.23437860145948386	0.08336153260843945	0.1663712748723208	1.0	0.3306666666666667	1.8749486394781458	0.0	5.960464477539063e-08	8.344650268554688e-07	4	3	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:-;GSE131907:+;GSE205335:+;GSE189357:+	False	0.24445436314937383	4		0	0.2746571944975907	4	0.184024246731487	3	
TNK	pos_vs_neg	-1.0	0.2	26	2	6	14	4	2	0.3873399683887131	0.2219133131660103	0.15535738362303242	1.0	0.5768772893772894	1.8736834565299236	0.0	2.9802322387695312e-08	2.9802322387695312e-08	4	4	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	False	0.3835641336266635	4	0.45692148589910586	4	0.4357012759453317	3	0.3327640716879469	3	3.5762786865234374e-08
MYE	median	0.5	0.2	4	0	0	4	0	0	0.08471380729184969	0.05476778884917168	0.08566527907983279	1.0	0.0	2.721881245540105	1.0059981796557258			1	1	GSE123902:NA;GSE131907:NA;GSE205335:+;GSE189357:NA	GSE123902:NA;GSE131907:NA;GSE205335:+;GSE189357:NA	False	0.12198890457331438	1		0	0.08407336700163462	1	0.048079150300600074	1	
MYE	tertile	0.3333333333333333	0.2	4	0	0	4	0	0	0.1419980221566091	0.08311643874031946	0.1333183814065121	1.0	0.041666666666666664	2.9317042812533085	0.5660045351146847			1	1	GSE123902:NA;GSE131907:NA;GSE205335:+;GSE189357:NA	GSE123902:NA;GSE131907:NA;GSE205335:+;GSE189357:NA	False	0.18046399177257427	1		0	0.17710578068210514	1	0.06842429401514774	1	
MYE	q4q1	0.25	0.2	4	0	0	4	0	0	0.2442471876052068	0.13183589081096914	0.1749901046674144	1.0	0.25	3.0586212161380724	0.3276811450385785			1	1	GSE123902:NA;GSE131907:NA;GSE205335:+;GSE189357:NA	GSE123902:NA;GSE131907:NA;GSE205335:+;GSE189357:NA	False	0.2798345771797737	1		0	0.221738619654523	1	0.23116836598132373	1	
MYE	quintile	0.2	0.2	4	0	0	4	0	0	0.2907518968502481	0.149962494756142	0.18075061598102357	1.0	0.2916666666666667	3.147433859581475	0.1893617810972908			1	1	GSE123902:NA;GSE131907:NA;GSE205335:+;GSE189357:NA	GSE123902:NA;GSE131907:NA;GSE205335:+;GSE189357:NA	False	0.29721759682048376	1		0	0.3381422963859663	1	0.23689579734429425	1	
MYE	d15	0.15	0.2	4	0	0	4	0	0	0.37347402432435534	0.1811489144659087	0.22454193477670695	1.0	0.5	3.25533463254181	0.07352437866837563			1	1	GSE123902:NA;GSE131907:NA;GSE205335:+;GSE189357:NA	GSE123902:NA;GSE131907:NA;GSE205335:+;GSE189357:NA	False	0.33007548161102607	1		0	0.4031983588719366	1	0.38714823249010333	1	
MYE	decile	0.1	0.2	4	0	0	4	0	0	0.36537971596044483	0.17416440671302558	0.21547098302363724	1.0	0.5	3.4011126641022487	0.0			1	1	GSE123902:NA;GSE131907:NA;GSE205335:+;GSE189357:NA	GSE123902:NA;GSE131907:NA;GSE205335:+;GSE189357:NA	False	0.3296707218873463	1		0	0.3938056433055792	1	0.3726627826884087	1	
MYE	ventile	0.05	0.2	3	0	0	3	0	0	0.27910360466819684	0.11245386184223566	0.17361943602807664	1.0	0.4444444444444444	3.4275847616416932	0.0			1	1	GSE123902:NA;GSE131907:NA;GSE205335:+;GSE189357:NA	GSE123902:NA;GSE131907:NA;GSE205335:+;GSE189357:NA	False	0.32610107944304634	1		0	0.2942070504378494	1	0.21700268412369475	1	
MYE	pos_vs_neg	-1.0	0.2	4	0	0	4	0	0	0.39185735250775927	0.18521217368069776	0.14870589120142494	1.0	0.6250000000000001	2.328903694565353	0.0			1	1	GSE123902:NA;GSE131907:NA;GSE205335:+;GSE189357:NA	GSE123902:NA;GSE131907:NA;GSE205335:+;GSE189357:NA	False	0.3637273409491082	1		0	0.4219354598608451	1	0.3899092567133246	1	
