family	n	mean_d_cpdb	mean_d_conn	frac_pos	p_cpdb	cohort_cpdb	cohorts_pos	mean_GSE123902	mean_GSE131907	mean_GSE205335	mean_GSE189357	cohort_conn
F11R	43	0.26680808160583824	0.1452545512813023	1.0	2.2737367544323206e-13	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	4	0.27103435566313827	0.25177552528389285	0.2567477761203832	0.3035063592535691	
NECTIN2	52	0.23976162976098966	0.15036844601230964	0.9807692307692307	5.145276051717656e-10	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	4	0.08216239021696667	0.2681600188662891	0.2780840504769808	0.22779452625146035	
CDH1	50	0.29502918756156826	0.12172847946631354	1.0	1.7763568394002505e-15	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	4	0.2824317071508716	0.28956351055432905	0.27987878484937967	0.3757136752685208	
LGALS9	53	0.221732946323589	0.09921488131480476	0.6792452830188679	1.3062359612838085e-05	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	4	0.06994187836854228	0.35046572887875566	0.1710500592845144	0.20925938110458756	
FAMILY	53	0.25332928743131233	0.12504248454353717	0.9811320754716981	3.3632316425873054e-10	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+	4	0.1708727264909346	0.2918373272256962	0.2435230149798072	0.2665164762211145	GSE123902:+;GSE131907:+;GSE205335:+;GSE189357:+
