query	sig_class	cell_line	is_lung	n_sig	n_genes_median	median_spearman	median_cosine	median_wtcs
GSE207704_MCF7	BG_shRNA	HT29	False	8	8018.0	-0.0033424246697709003	0.0028198421766598503	0.03518672909066595
GSE207704_MCF7	BG_shRNA	MCF7	False	8	8018.0	-0.0049413055791618	-0.0080489225815201	0.0
GSE207704_MCF7	BG_shRNA	PC3	False	8	8018.0	0.00584931018210355	0.00419561837816035	0.09563596385689385
GSE207704_MCF7	BG_shRNA	SHSY5Y	False	8	8018.0	0.00446437061153275	0.00565963214289755	0.0
GSE207704_MCF7	BG_shRNA	VCAP	False	8	8018.0	-0.00941794661102715	-0.003351450678416537	0.0
GSE207704_MCF7	IFN_ligand	A375	False	7	8018.0	-0.0004326853203897	0.0119852459652094	0.0
GSE207704_MCF7	IFN_ligand	A549	True	8	8018.0	0.00499474983338215	0.00191865060291165	0.0
GSE207704_MCF7	IFN_ligand	BT20	False	24	8018.0	0.004045467102162	-0.0033287878809921	0.0
GSE207704_MCF7	IFN_ligand	HA1E	False	8	8018.0	-0.00193982205222275	0.01122900951452235	0.0473012565586865
GSE207704_MCF7	IFN_ligand	HCC515	True	7	8018.0	-0.0159715204300251	-0.0239455165557602	0.0
GSE207704_MCF7	IFN_ligand	HEPG2	False	8	8018.0	0.010633596598960751	0.0036688825592195466	0.0
GSE207704_MCF7	IFN_ligand	HS578T	False	20	8018.0	-0.0015278441696434499	0.0012028476786426	0.0
GSE207704_MCF7	IFN_ligand	HT29	False	7	8018.0	0.0206660897758291	0.0203568965225999	0.0
GSE207704_MCF7	IFN_ligand	MCF10A	False	20	8018.0	-0.00110522514144845	0.00889992610249925	0.0
GSE207704_MCF7	IFN_ligand	MCF7	False	36	8018.0	-0.0032983863180677496	-0.0051789865067443	0.0
GSE207704_MCF7	IFN_ligand	MDAMB231	False	20	8018.0	0.0008543283895548456	-0.0030478633677528	0.0
GSE207704_MCF7	IFN_ligand	PC3	False	8	8018.0	0.01210040644593205	0.005580661969118	0.0
GSE207704_MCF7	IFN_ligand	SKBR3	False	20	8018.0	0.00408003457101995	0.00147775922249415	0.0
GSE207704_MCF7	IFN_ligand	VCAP	False	8	8018.0	0.01707091389877775	0.01173811316969875	0.0
GSE207704_MCF7	NHEJ_CRISPR	A375	False	10	8018.0	-0.008792604811925	0.000646541861907	0.0
GSE207704_MCF7	NHEJ_CRISPR	A549	True	11	8018.0	0.0025962464690756	0.004819586282786	-0.0715464534594074
GSE207704_MCF7	NHEJ_CRISPR	AGS	False	10	8018.0	0.0131960747957728	0.01202565057409065	0.0
GSE207704_MCF7	NHEJ_CRISPR	BICR6	False	10	8018.0	-0.010894055907381451	-0.00212046416869785	0.0
GSE207704_MCF7	NHEJ_CRISPR	DANG	False	1	8018.0	0.0276004295138851	0.0339044367251973	0.1106466967508349
GSE207704_MCF7	NHEJ_CRISPR	ES2	False	11	8018.0	0.0065903244929583	-0.001409324871068	0.0
GSE207704_MCF7	NHEJ_CRISPR	HCC1806	False	1	8018.0	0.0437832113932838	0.0205616616805995	0.0
GSE207704_MCF7	NHEJ_CRISPR	HS944T	False	1	8018.0	-0.0005760490247149	0.0128213861915871	0.0
GSE207704_MCF7	NHEJ_CRISPR	HT29	False	10	8018.0	-0.00921528303829105	-0.006855321891264	0.0
GSE207704_MCF7	NHEJ_CRISPR	IPC298	False	1	8018.0	-0.0158107113175173	-0.0183361591212621	-0.1102087057381966
GSE207704_MCF7	NHEJ_CRISPR	KELLY	False	1	8018.0	0.0449104951673147	0.0352640236763909	0.0
GSE207704_MCF7	NHEJ_CRISPR	KYSE30	False	1	8018.0	-0.0400467440679992	-0.0297989442323089	0.0
GSE207704_MCF7	NHEJ_CRISPR	LCLC103H	True	1	8018.0	-0.0127007883158405	-0.0030573665230799	0.0
GSE207704_MCF7	NHEJ_CRISPR	MCF7	False	10	8018.0	-0.01981585507318465	-0.0089926585611759	0.0
GSE207704_MCF7	NHEJ_CRISPR	PC3	False	10	8018.0	0.0037793055362599502	-0.00788588545248335	0.0
GSE207704_MCF7	NHEJ_CRISPR	SNGM	False	1	8018.0	0.0231927691269516	0.0047166440900966	0.0
GSE207704_MCF7	NHEJ_CRISPR	SNU761	False	1	8018.0	0.0376597174247045	0.0341883011208074	0.0761745288041777
GSE207704_MCF7	NHEJ_CRISPR	U251MG	False	11	8018.0	0.0050176798541	0.0034264812295356	0.0
GSE207704_MCF7	NHEJ_CRISPR	YAPC	False	10	8018.0	-0.0006550744121915999	0.000700893808327	0.0
GSE207704_MCF7	NHEJ_shRNA	A375	False	27	8018.0	-0.0008440536276997	0.002302533135647	0.0
GSE207704_MCF7	NHEJ_shRNA	A549	True	27	8018.0	0.0029717955415076	0.0003739606521256	0.0
GSE207704_MCF7	NHEJ_shRNA	HA1E	False	26	8018.0	-0.00368369129035955	0.00041563594025230004	0.0
GSE207704_MCF7	NHEJ_shRNA	HCC515	True	27	8018.0	0.0020569990608102	0.0019007033537264	0.0
GSE207704_MCF7	NHEJ_shRNA	HEPG2	False	13	8018.0	0.0015710406697195	0.0020415402653011	0.0
GSE207704_MCF7	NHEJ_shRNA	HT29	False	20	8018.0	-0.00304167887341075	-0.00320457743931155	0.0
GSE207704_MCF7	NHEJ_shRNA	MCF7	False	33	8018.0	-0.0040601951542807	-0.0019449307425721	0.0
GSE207704_MCF7	NHEJ_shRNA	PC3	False	36	8018.0	0.00101934319533525	-0.0005953212699537	0.0
GSE207704_MCF7	NHEJ_shRNA	SHSY5Y	False	3	8018.0	-0.0023554600813357	0.0017090711732147	0.051843283091358
GSE207704_MCF7	NHEJ_shRNA	VCAP	False	33	8018.0	-0.0002629160824697	0.0030910447379707	0.0
GSE207704_MCF7	STING_cGAS_KO	A375	False	4	8018.0	-0.0255876318806887	-0.029474822708748148	-0.04130421461533595
GSE207704_MCF7	STING_cGAS_KO	A549	True	4	8018.0	0.01214524237122195	0.028184804941223298	0.1047019717566192
GSE207704_MCF7	STING_cGAS_KO	AGS	False	4	8018.0	0.0166360325016988	0.0028068146091599	0.0
GSE207704_MCF7	STING_cGAS_KO	BICR6	False	4	8018.0	-0.013627038693602302	0.0119988143583278	0.09391005678655184
GSE207704_MCF7	STING_cGAS_KO	ES2	False	4	8018.0	-0.0142796182082985	0.01021867909507925	0.04302734700922715
GSE207704_MCF7	STING_cGAS_KO	HT29	False	4	8018.0	-0.000897368945713378	-0.00132658942853285	0.0
GSE207704_MCF7	STING_cGAS_KO	MCF7	False	4	8018.0	-0.0046226026044115	-0.009540983270541849	0.0
GSE207704_MCF7	STING_cGAS_KO	PC3	False	4	8018.0	0.001740036888870651	0.02574192786979925	0.0
GSE207704_MCF7	STING_cGAS_KO	U251MG	False	4	8018.0	-0.021447863205398647	-0.007349811822087601	0.0458502004453533
GSE207704_MCF7	STING_cGAS_KO	YAPC	False	4	8018.0	-0.00559692848872715	0.0001275701380117492	0.0
GSE207704_T47D	BG_CRISPR	A375	False	8	8018.0	-0.019407711351501003	-0.0197965514910977	0.0
GSE207704_T47D	BG_CRISPR	A549	True	8	8018.0	-0.00403650844308155	0.012031476425594101	0.0
GSE207704_T47D	BG_CRISPR	AGS	False	8	8018.0	-0.06633700201327411	-0.04363210054110115	0.0
GSE207704_T47D	BG_CRISPR	BICR6	False	8	8018.0	0.0511854503802556	0.045328162553248896	0.0959042027151729
GSE207704_T47D	BG_CRISPR	DANG	False	8	8018.0	0.0129845416948114	0.0197212936947356	0.03328242314643345
GSE207704_T47D	BG_CRISPR	ES2	False	8	8018.0	0.028770436657169697	0.0077612110487235006	0.0
GSE207704_T47D	BG_CRISPR	HCC1806	False	8	8018.0	0.00673357115661415	0.0086509678198945	0.0
GSE207704_T47D	BG_CRISPR	HS944T	False	8	8018.0	0.01188274068820075	0.0027620630787089503	0.0
GSE207704_T47D	BG_CRISPR	HT29	False	8	8018.0	0.0178764021271398	-3.23118594784998e-05	0.0
GSE207704_T47D	BG_CRISPR	IPC298	False	8	8018.0	-0.00892677319323235	-0.0113564509820397	0.0
GSE207704_T47D	BG_CRISPR	KELLY	False	8	8018.0	-0.00119255296725785	0.0057899003026899	0.0
GSE207704_T47D	BG_CRISPR	KYSE30	False	8	8018.0	-0.0052378376525484	-0.0005499740794946504	0.0
GSE207704_T47D	BG_CRISPR	LCLC103H	True	8	8018.0	-0.00795203276343485	0.0031694643184551567	-0.0362091901525576
GSE207704_T47D	BG_CRISPR	MCF7	False	8	8018.0	0.0053337580077410995	0.012514108796681151	0.0
GSE207704_T47D	BG_CRISPR	PC3	False	8	8018.0	-0.0240820300268746	-0.01660721446855455	0.0
GSE207704_T47D	BG_CRISPR	SNGM	False	8	8018.0	0.00461986428417285	-0.00957103721599635	0.0
GSE207704_T47D	BG_CRISPR	SNU761	False	8	8018.0	-0.01065676364971445	-0.008691150466108851	-0.04084377359272095
GSE207704_T47D	BG_CRISPR	U251MG	False	8	8018.0	-0.0075715300066873	0.0076739446902202	0.0
GSE207704_T47D	BG_CRISPR	YAPC	False	8	8018.0	0.0042578295625188495	-0.010263058933578349	0.0
GSE207704_T47D	BG_ligand	A375	False	8	8018.0	-0.00559048212764795	-0.01294434033979825	0.0
GSE207704_T47D	BG_ligand	A549	True	8	8018.0	-0.0180604224663077	-0.0024815735838266497	0.0
GSE207704_T47D	BG_ligand	BT20	False	8	8018.0	-0.00024706324896575	-0.0028341994736987503	0.0
GSE207704_T47D	BG_ligand	HA1E	False	8	8018.0	-0.01490547038269915	-0.01727553697918225	-0.0557774193345888
GSE207704_T47D	BG_ligand	HCC515	True	8	8018.0	-0.00753778144670015	-0.005964873590438649	0.0
GSE207704_T47D	BG_ligand	HEPG2	False	8	8018.0	0.0005054894106190999	0.00371146122477545	0.0
GSE207704_T47D	BG_ligand	HS578T	False	8	8018.0	0.00580818621508825	0.01127128552337505	0.0
GSE207704_T47D	BG_ligand	HT29	False	8	8018.0	-0.009896433174712099	-0.007814762648804149	0.0
GSE207704_T47D	BG_ligand	MCF10A	False	8	8018.0	0.0015681959294374	0.0016155283352298501	0.0
GSE207704_T47D	BG_ligand	MCF7	False	8	8018.0	-0.0030416624857871	0.0086298074164578	0.0
GSE207704_T47D	BG_ligand	MDAMB231	False	8	8018.0	-0.009726555166521949	-0.0018824983881731501	0.0
GSE207704_T47D	BG_ligand	PC3	False	8	8018.0	-0.0076965203389843	0.0009426074957547504	0.0
GSE207704_T47D	BG_ligand	SKBR3	False	8	8018.0	-0.0216358364643546	-0.007199754321459449	0.0
GSE207704_T47D	BG_ligand	VCAP	False	8	8018.0	0.0002844479129371501	0.00802257998507365	0.0
GSE207704_T47D	BG_shRNA	A375	False	8	8018.0	-0.0007424297269653642	0.0097776906343534	0.08007602121397656
GSE207704_T47D	BG_shRNA	A549	True	8	8018.0	0.0120968439354187	0.01074816448290675	0.0
GSE207704_T47D	BG_shRNA	HA1E	False	8	8018.0	0.0006561676354163001	0.00015100037407415	0.0
GSE207704_T47D	BG_shRNA	HCC515	True	8	8018.0	-0.00102653073871275	0.00458905393730555	0.0
GSE207704_T47D	BG_shRNA	HEPG2	False	8	8018.0	-0.006110411561748101	0.0022178241213087002	0.0
GSE207704_T47D	BG_shRNA	HT29	False	8	8018.0	0.0005138224308140502	-0.0011821635413872	-0.03444951285730095
GSE207704_T47D	BG_shRNA	MCF7	False	8	8018.0	0.00560596550851585	4.7465522643299956e-05	0.0928352845783572
GSE207704_T47D	BG_shRNA	PC3	False	8	8018.0	-0.0080416057258526	-0.00611862945750255	-0.03929946856845035
GSE207704_T47D	BG_shRNA	SHSY5Y	False	8	8018.0	-0.0050143140169685	-0.0005685949870499	0.0
GSE207704_T47D	BG_shRNA	VCAP	False	8	8018.0	-0.00582118180140805	-0.000873583931115	0.0
GSE207704_T47D	IFN_ligand	A375	False	7	8018.0	0.0267390321622745	0.0186266709217454	0.0
GSE207704_T47D	IFN_ligand	A549	True	8	8018.0	-0.0089113644771212	-0.00581882731057655	-0.0624659220676682
GSE207704_T47D	IFN_ligand	BT20	False	24	8018.0	-0.0030023577797496	-0.00075389888879645	0.0
GSE207704_T47D	IFN_ligand	HA1E	False	8	8018.0	-0.01398903376961685	-0.0228837365011943	-0.10261387688686929
GSE207704_T47D	IFN_ligand	HCC515	True	7	8018.0	0.0020485540492147	-0.0010496544605276	0.0
GSE207704_T47D	IFN_ligand	HEPG2	False	8	8018.0	-0.0036780671532305504	-0.0017440820768895998	0.0
GSE207704_T47D	IFN_ligand	HS578T	False	20	8018.0	-0.011838480594272501	-0.01543471004056355	0.0
GSE207704_T47D	IFN_ligand	HT29	False	7	8018.0	0.0030746039744543	-0.0006904662462731	0.0
GSE207704_T47D	IFN_ligand	MCF10A	False	20	8018.0	-0.00842103124700835	-0.00352766512558475	0.0
GSE207704_T47D	IFN_ligand	MCF7	False	36	8018.0	-0.01199270522571275	-0.0140492015957541	0.0
GSE207704_T47D	IFN_ligand	MDAMB231	False	20	8018.0	0.00825418154238415	-0.00106511169591895	0.0
GSE207704_T47D	IFN_ligand	PC3	False	8	8018.0	-0.0033266273718524997	0.00643826472930755	-0.0478687568182728
GSE207704_T47D	IFN_ligand	SKBR3	False	20	8018.0	-0.00357474341263085	-0.00285806224176645	0.0
GSE207704_T47D	IFN_ligand	VCAP	False	8	8018.0	0.010820734874743498	0.0064947369902947	0.0
GSE207704_T47D	NHEJ_CRISPR	A375	False	10	8018.0	0.0004715178106705501	-0.00786248161223565	0.0
GSE207704_T47D	NHEJ_CRISPR	A549	True	11	8018.0	-0.0119023375241122	-0.0081177487469192	0.0
GSE207704_T47D	NHEJ_CRISPR	AGS	False	10	8018.0	-0.00595036150455	-0.0043600358154907495	0.0
GSE207704_T47D	NHEJ_CRISPR	BICR6	False	10	8018.0	0.02787582147624205	0.0314701847600114	0.1280414298279082
GSE207704_T47D	NHEJ_CRISPR	DANG	False	1	8018.0	-0.0035545629585058	-0.0006133110923211	0.1237894474221722
GSE207704_T47D	NHEJ_CRISPR	ES2	False	11	8018.0	0.0041788520239354	0.001925591715938	0.0
GSE207704_T47D	NHEJ_CRISPR	HCC1806	False	1	8018.0	-0.0006074848930512	-0.0111152004032581	0.0
GSE207704_T47D	NHEJ_CRISPR	HS944T	False	1	8018.0	0.012683489195513	-0.0066243761346279	0.0
GSE207704_T47D	NHEJ_CRISPR	HT29	False	10	8018.0	-0.0036179443944217	0.0041994640170113	0.0
GSE207704_T47D	NHEJ_CRISPR	IPC298	False	1	8018.0	-0.0400541686962159	-0.0281259219496733	0.0
GSE207704_T47D	NHEJ_CRISPR	KELLY	False	1	8018.0	0.0123764309361688	0.0204542490270352	0.1191288216493431
GSE207704_T47D	NHEJ_CRISPR	KYSE30	False	1	8018.0	0.0314859555632599	0.0057807151215892	0.0
GSE207704_T47D	NHEJ_CRISPR	LCLC103H	True	1	8018.0	0.0172302203686119	-0.0090203473876815	0.0
GSE207704_T47D	NHEJ_CRISPR	MCF7	False	10	8018.0	-0.0071818982224575	-0.01228949515855575	0.0
GSE207704_T47D	NHEJ_CRISPR	PC3	False	10	8018.0	0.00099598744577	0.01447346460370415	0.0
GSE207704_T47D	NHEJ_CRISPR	SNGM	False	1	8018.0	0.0114401481468383	0.0074861764455296	0.1201247713893285
GSE207704_T47D	NHEJ_CRISPR	SNU761	False	1	8018.0	-0.0055608228111823	-0.0179726391348998	-0.0952042722530614
GSE207704_T47D	NHEJ_CRISPR	U251MG	False	11	8018.0	0.0052542592412636	0.006732381155179	0.0
GSE207704_T47D	NHEJ_CRISPR	YAPC	False	10	8018.0	0.00758338179405715	0.0133487482215993	0.05129383124248945
GSE207704_T47D	NHEJ_shRNA	A375	False	27	8018.0	-0.0017768344914757	-0.0018213394400581	0.0
GSE207704_T47D	NHEJ_shRNA	A549	True	27	8018.0	0.0011322910405072	0.0011446900685229	0.0
GSE207704_T47D	NHEJ_shRNA	HA1E	False	26	8018.0	0.0007593712803484	-0.00172501136027805	0.0
GSE207704_T47D	NHEJ_shRNA	HCC515	True	27	8018.0	-0.00495844185021	0.0024762022855022	0.0
GSE207704_T47D	NHEJ_shRNA	HEPG2	False	13	8018.0	0.0058050827047936	0.0054317550129665	0.0
GSE207704_T47D	NHEJ_shRNA	HT29	False	20	8018.0	0.00268416475789565	0.004244953377501149	0.0
GSE207704_T47D	NHEJ_shRNA	MCF7	False	33	8018.0	-0.0015364154729625	0.0025532724529886	0.0
GSE207704_T47D	NHEJ_shRNA	PC3	False	36	8018.0	-0.0012194259344013	-0.0023070444898476003	0.0
GSE207704_T47D	NHEJ_shRNA	SHSY5Y	False	3	8018.0	7.948504293798075e-06	-0.0011348048744571	0.0
GSE207704_T47D	NHEJ_shRNA	VCAP	False	33	8018.0	-0.0036432407405752	0.0026073759752216	0.0
GSE207704_T47D	STING_cGAS_KO	A375	False	4	8018.0	-0.03202926771398285	-0.0023702291736565	0.0
GSE207704_T47D	STING_cGAS_KO	A549	True	4	8018.0	0.000825547463975099	0.004886679904397	0.0
GSE207704_T47D	STING_cGAS_KO	AGS	False	4	8018.0	0.043456058874485046	0.019476385363221202	0.0
GSE207704_T47D	STING_cGAS_KO	BICR6	False	4	8018.0	0.02247842439867735	-0.0018279961838166	0.0
GSE207704_T47D	STING_cGAS_KO	ES2	False	4	8018.0	0.01414905742712155	0.0016475202920131003	0.0
GSE207704_T47D	STING_cGAS_KO	HT29	False	4	8018.0	-0.0225801927321411	0.01346561038918195	-0.06742780540070414
GSE207704_T47D	STING_cGAS_KO	MCF7	False	4	8018.0	-0.010284763438001849	-0.01348899472483545	0.0
GSE207704_T47D	STING_cGAS_KO	PC3	False	4	8018.0	0.023333789843670648	0.005236231993739951	-0.0605620836221414
GSE207704_T47D	STING_cGAS_KO	U251MG	False	4	8018.0	0.007912465185795598	-0.0064052545782910504	0.0
GSE207704_T47D	STING_cGAS_KO	YAPC	False	4	8018.0	-0.01583034435244245	-0.024382783682650448	-0.0623905263784112
GSE22493_SKOV3	BG_CRISPR	A375	False	8	8412.0	0.00443430079811305	0.00291519321614945	0.0
GSE22493_SKOV3	BG_CRISPR	A549	True	8	8412.0	0.00653836852590365	0.0052975101976670495	0.0
GSE22493_SKOV3	BG_CRISPR	AGS	False	8	8412.0	-0.008942543737393501	-0.01445490983292185	-0.0413336791388959
GSE22493_SKOV3	BG_CRISPR	BICR6	False	8	8412.0	-0.00013326895896215	-0.00036012957899415004	0.0
GSE22493_SKOV3	BG_CRISPR	DANG	False	8	8412.0	0.0047812028494935	0.0027441237496696	0.0
GSE22493_SKOV3	BG_CRISPR	ES2	False	8	8412.0	-0.00503118269148195	-0.00084483024154505	0.0
GSE22493_SKOV3	BG_CRISPR	HCC1806	False	8	8412.0	0.00457444811866895	0.00394314199542675	0.0
GSE22493_SKOV3	BG_CRISPR	HS944T	False	8	8412.0	-0.0058565156434663	-0.00406623820868735	0.0
GSE22493_SKOV3	BG_CRISPR	HT29	False	8	8412.0	-0.0138417749017523	-0.0108468989373078	0.0
GSE22493_SKOV3	BG_CRISPR	IPC298	False	8	8412.0	0.0022279674843561498	-0.00138634005614365	0.0
GSE22493_SKOV3	BG_CRISPR	KELLY	False	8	8412.0	-0.00012693863553924574	-0.00714548082616385	-0.06925947278721431
GSE22493_SKOV3	BG_CRISPR	KYSE30	False	8	8412.0	-0.00572327631680015	0.0059533806207964	0.0409924588805615
GSE22493_SKOV3	BG_CRISPR	LCLC103H	True	8	8412.0	-0.008667763408971251	-0.00677898968398605	0.0
GSE22493_SKOV3	BG_CRISPR	MCF7	False	8	8412.0	0.007110349041304099	0.00203405079937975	0.0
GSE22493_SKOV3	BG_CRISPR	PC3	False	8	8412.0	0.00496845444074805	0.007675524313682	0.0
GSE22493_SKOV3	BG_CRISPR	SNGM	False	8	8412.0	0.00277606373754795	0.0010408434356333	0.0
GSE22493_SKOV3	BG_CRISPR	SNU761	False	8	8412.0	0.0051059177833440005	0.0051741986105197	0.0
GSE22493_SKOV3	BG_CRISPR	U251MG	False	8	8412.0	-0.0016068487638781499	0.00055314700224335	0.0
GSE22493_SKOV3	BG_CRISPR	YAPC	False	8	8412.0	0.009932871693080651	0.0064058506198965	0.0
GSE22493_SKOV3	BG_ligand	A375	False	8	8412.0	0.0026383604192864	0.00122052946327525	0.0
GSE22493_SKOV3	BG_ligand	A549	True	8	8412.0	0.0075417607022288	0.00989589028674685	0.07801258228135385
GSE22493_SKOV3	BG_ligand	BT20	False	8	8412.0	0.00160887013151415	0.00819217187675285	0.0
GSE22493_SKOV3	BG_ligand	HA1E	False	8	8412.0	-0.00101601226463905	-0.00392295468582125	0.0
GSE22493_SKOV3	BG_ligand	HCC515	True	8	8412.0	0.0017378534616119999	0.0020783374912408505	0.0
GSE22493_SKOV3	BG_ligand	HEPG2	False	8	8412.0	0.001536371739975	-0.00248540162499265	-0.0325608414233149
GSE22493_SKOV3	BG_ligand	HS578T	False	8	8412.0	-0.0071028959098469995	-0.00347580271145895	0.0
GSE22493_SKOV3	BG_ligand	HT29	False	8	8412.0	-0.0003760434268541002	0.0007330901573335794	0.0
GSE22493_SKOV3	BG_ligand	MCF10A	False	8	8412.0	-0.00276754762185215	-0.0031743854854774994	0.0
GSE22493_SKOV3	BG_ligand	MCF7	False	8	8412.0	0.00209712571193155	-0.0028642388143742003	0.0
GSE22493_SKOV3	BG_ligand	MDAMB231	False	8	8412.0	-0.00677807499178555	-0.005789154861703801	0.0
GSE22493_SKOV3	BG_ligand	PC3	False	8	8412.0	-0.006879305637931	-0.0080697964485358	0.0
GSE22493_SKOV3	BG_ligand	SKBR3	False	8	8412.0	0.0064213535317783	0.0058466763832398	0.0370104140498951
GSE22493_SKOV3	BG_ligand	VCAP	False	8	8412.0	-0.01143965441958795	-0.0034896881817493	0.0
GSE22493_SKOV3	BG_shRNA	A375	False	8	8412.0	0.004181158949455	0.0045786277987839	0.0
GSE22493_SKOV3	BG_shRNA	A549	True	8	8412.0	-0.00089802698295575	-0.0073245899348188	-0.0357836869423521
GSE22493_SKOV3	BG_shRNA	HA1E	False	8	8412.0	-0.00103887841788085	-0.0013071137362564	0.0
GSE22493_SKOV3	BG_shRNA	HCC515	True	8	8412.0	0.008673357001759599	0.00980552641035825	0.0
GSE22493_SKOV3	BG_shRNA	HEPG2	False	8	8412.0	0.01216921808146155	0.011435422436335099	0.0382109838145883
GSE22493_SKOV3	BG_shRNA	HT29	False	8	8412.0	0.00286532988313675	0.00157871659126725	0.0
GSE22493_SKOV3	BG_shRNA	MCF7	False	8	8412.0	0.00208124202497225	-0.00178499378519695	0.0334543233053801
GSE22493_SKOV3	BG_shRNA	PC3	False	8	8412.0	-0.00380698411493845	-0.0027480496910245	0.0
GSE22493_SKOV3	BG_shRNA	SHSY5Y	False	8	8412.0	0.00161931608698535	0.00216168880366065	0.0
GSE22493_SKOV3	BG_shRNA	VCAP	False	8	8412.0	-0.0014127914814724498	-0.00019808169451240003	0.08835007443113935
GSE22493_SKOV3	IFN_ligand	A375	False	7	8412.0	0.0087454623580937	0.0079859528772951	0.0
GSE22493_SKOV3	IFN_ligand	A549	True	8	8412.0	0.0115912552687859	0.00909013155023145	0.0
GSE22493_SKOV3	IFN_ligand	BT20	False	24	8412.0	0.0002724243859807	0.0003861962886814001	0.0
GSE22493_SKOV3	IFN_ligand	HA1E	False	8	8412.0	0.0008793105620629998	-0.0026045090450300496	0.0
