n_analysis,unadj_rho,unadj_p,unadj_ci_low,unadj_ci_high,partial_purity_rho,partial_purity_p,partial_purity_ci_low,partial_purity_ci_high,TJ_vs_purity_rho,CD8_vs_purity_rho,partial_Immune_rho,partial_Stromal_rho
515,-0.29112613803785276,1.6155419966322092e-11,-0.3698553302745696,-0.2069743838680344,-0.2569286190699789,3.4149638906877044e-09,-0.332686438656415,-0.17337488464905243,0.14387188085601357,-0.5631715444633136,-0.22502148824948784,-0.28844419675600935
