gene	present	mean_fpkm	expressed	fpkm_shNC	log2_shNC	fpkm_shTACSTD2	log2_shTACSTD2	fpkm_shNC_DDP	log2_shNC_DDP	fpkm_shTACSTD2_DDP	log2_shTACSTD2_DDP	KD_noDDP_log2FC	KD_noDDP_p	KD_noDDP_q	KD_DDP_log2FC	KD_DDP_p	KD_DDP_q	DDP_in_NC_log2FC	DDP_in_NC_p	DDP_in_NC_q	DDP_in_KD_log2FC	DDP_in_KD_p	DDP_in_KD_q
TACSTD2	True	6.39638624075	True	5.398524410333333	2.6754954464077634	0.034112651	0.04793168924043708	19.87726648	4.3682749230258695	0.27564142166666666	0.3352353798911714	-2.6275637571673265	5.25209137095932e-05	0.004114361588541813	-4.033039543134698	4.377655960603552e-05	0.006540793471652959	1.6927794766181061	0.003374335715406542	0.022441089954774576	0.28730369065073436	0.19185184366992475	0.3817263526417481
CLDN4	True	0.9632759024999998	False	3.148711301666667	2.0508876501761395	0.10087861366666666	0.13568815797427544	0.364694758	0.44688840766916443	0.23881893666666665	0.30777093006147216	-1.915199492201864	3.2889114671659324e-05	0.0036555224104584576	-0.13911747760769227	0.09890145164580295	0.24747655861584023	-1.6039992425069751	2.2020638745805918e-05	0.002861714128849954	0.17208277208719672	0.10144356570541041	0.25127926062154987
IFI27	True	0.24996236474999997	False	0.44911472166666666	0.5307579491364751	0.08391639233333333	0.11535249033151584	0.09779648466666667	0.13128752190200949	0.36902186033333334	0.45110918772171527	-0.41540545880495927	0.021506945056956238	0.08395779374434781	0.3198216658197058	0.024502520390969194	0.09393961106403984	-0.39947042723446563	0.02053022177167786	0.0706574549936485	0.3357566973901994	0.009596356012423684	0.05344651862928141
OAS2	True	0.15111270691666667	False	0.4687048676666666	0.5505167905121274	0.020528235333333335	0.02911806572429926	0.054149914	0.07592390180189755	0.061067810666666666	0.08459663255925788	-0.5213987247878281	0.01715248518714496	0.07206733416847433	0.00867273075736033	0.8418479673586858	0.9034195967490618	-0.47459288871022987	0.021702542964768562	0.07356222414004861	0.05547856683495862	0.26711386710088086	0.47455160371657623
IFIT1	True	7.9087899190833335	True	15.778301820000001	4.058880595656188	3.499110118333333	2.1692269768136083	1.4948405946666667	1.2739600484700728	10.862907143333333	3.5681963245299158	-1.8896536188425794	0.0029444403080658085	0.02419535488162185	2.294236276059843	0.011584007663824242	0.06063504011533002	-2.7849205471861147	0.0026217658496845487	0.019630917421157246	1.3989693477163074	4.548149511508845e-06	0.0012646776471956108
MX1	True	0.219706038	False	0.37259220766666673	0.4554960528680805	0.15563986433333332	0.20869018764090075	0.07870086733333333	0.10911027989560433	0.27189121266666666	0.345614452149317	-0.24680586522717973	0.03173692960312999	0.1098994755962166	0.23650417225371267	0.022884102267964654	0.08991386421315521	-0.34638577297247614	0.009676868638370112	0.04265788362897321	0.13692426450841627	0.09092349007456797	0.23209814518007224
ISG15	True	54.1846393925	True	62.283940326666674	5.9836927631153065	40.256385386666665	5.362264847491866	47.10271868	5.58797188451274	67.09551317666667	6.087449961068497	-0.6214279156234408	0.014254902565022399	0.06386227450687541	0.49947807655575716	0.009726931405632274	0.05510880369183362	-0.39572087860256655	1.1213783747307175e-05	0.0026658123067920835	0.7251851135766314	0.0024981793917314664	0.024819833398228134
HLA-A	True	5.5565612115	True	18.56933111	4.290096479799517	0.09022818666666667	0.12394957799044364	3.5225694713333335	2.167093826123011	0.044116078	0.06155610081955163	-4.166146901809073	1.038172921137371e-07	0.0006707327023361023	-2.105537725303459	0.001808953488750072	0.02618005674373399	-2.123002653676506	0.0022279205121255525	0.01796547766652943	-0.062393477170892005	0.23895052628297056	0.4382928770945627
B2M	True	103.79942600583333	True	116.7090394	6.879078044910169	81.62601958	6.368013310852402	91.73539754333332	6.534877114331233	125.1272475	6.978335787277293	-0.5110647340577668	0.0026826836452140904	0.0229156470532102	0.44345867294605945	0.00026005913180374515	0.013460282336516666	-0.3442009305789355	0.0017656889301341636	0.015899675186591362	0.6103224764248907	8.164241375523919e-05	0.00468973468066998
TAP1	True	16.930533284166668	True	18.733893926666667	4.300615675914364	13.989410480000002	3.903716168514523	16.788262593333332	4.149336604908751	18.210566136666667	4.261868903550561	-0.39689950739984114	0.006815322900705364	0.03954074312893947	0.11253229864181069	0.2764147871672899	0.49409686596264885	-0.15127907100561355	0.16881504173818113	0.34278949318948543	0.3581527350360383	0.009527273548989239	0.05316502286843815
TAP2	True	3.717358660166667	True	1.6664097873333334	1.4095280913233725	3.3247364916666666	2.1114824627985542	6.809600913666666	2.963489276497107	3.068687448	2.0232689955382033	0.7019543714751817	0.0070150739166631735	0.04031864803204062	-0.9402202809589038	0.00016957638306569928	0.011506968850886737	1.5539611851737345	0.0004531060807451999	0.008421603808541647	-0.08821346726035095	0.20946580532156603	0.4058603086684431
TAPBP	True	68.593135095	True	119.99232773333334	6.916111997348775	48.681170073333334	5.631747405386668	38.97594215666667	5.316129599633978	66.72310041666667	6.081252846916116	-1.284364591962107	0.00013407991972725483	0.005581503718164366	0.7651232472821379	0.00837477909449104	0.05113266850982111	-1.5999823977147969	0.00017885081262706504	0.005822709198818233	0.44950544152944794	0.012675504139104154	0.06297030895789343
PSMB8	True	0.6322348094166667	False	1.9745618543333332	1.570922634410384	0.019152653333333335	0.027208776317013225	0.48026293366666667	0.5658348767598973	0.05496179633333333	0.07602214305528299	-1.5437138580933707	0.0004430359624646693	0.00960688508081283	-0.4898127337046143	0.00631844494140805	0.0448445728649299	-1.0050877576504866	0.002304017827537936	0.018324058090125626	0.04881336673826976	0.3600492969937843	0.5386691346508403
PSMB9	True	5.159738523333332	True	5.751080429333332	2.7533841252697795	3.380596962333333	2.128540680616571	3.7104857073333335	2.213013520271087	7.7967909943333344	3.1313860828878504	-0.6248434446532083	0.0015999834931208563	0.01705806344644615	0.9183725626167631	0.020447193750408665	0.08352091117283848	-0.5403706049986923	0.08538364135830756	0.2024647290299557	1.0028454022712792	0.0013402131650401632	0.01759710696434452
PSMB10	True	1.5111292429999998	True	1.95069451	1.559199083798654	1.117644233	1.065135588677086	1.4029776926666668	1.2578208145472973	1.5732005363333332	1.3596493791608937	-0.4940634951215681	0.07432619857653067	0.19886370416374674	0.10182856461359635	0.46954889342970474	0.5935852171235514	-0.3013782692513567	0.07802053531530108	0.188995613768179	0.29451379048380777	0.19052494969572464	0.3797593515932999
NLRC5	True	4.07777228575	True	4.356456455	2.4207973777260983	4.498335314999999	2.458337158376016	2.249908166	1.686921554254808	5.206389207	2.6336130377318465	0.03753978064991781	0.4073651678932019	0.5375194201105625	0.9466914834770386	0.019800673520968155	0.08192929474743481	-0.7338758234712903	0.030082842313299208	0.09273759027581155	0.17527587935583044	0.016291253107211873	0.07366426830172827
HLA-B	True	44.24787520416666	True	50.103871590000004	5.673511626681197	39.11328415	5.323921104348629	29.458785666666667	4.92517311978962	58.31555941	5.889930489389627	-0.3495905223325684	0.009742678555835238	0.05006747815182935	0.9647573696000071	0.0026891075003644873	0.030608314091237415	-0.7483385068915771	0.0016238210275227134	0.015258269864019796	0.5660093850409984	0.003464995430235074	0.029599928549885808
HLA-C	True	133.73557946083335	True	181.44435546666668	7.509581253262823	137.0411688	7.107905720071447	73.66565781	6.2197588455304045	142.79113576666666	7.167764400645669	-0.4016755331913764	0.0038730229052790126	0.02826855319582668	0.9480055551152642	0.0035157510651494944	0.03424868572778349	-1.2898224077324185	0.00011234968324530509	0.00497292760075847	0.059858680574222056	0.2592581179158181	0.4652613176272191
HLA-E	True	34.55855640833333	True	46.46911459999999	5.568494944928162	26.54362583	4.782930873675368	34.13136163666667	5.1338689930347465	31.090123566666666	5.002912392231814	-0.7855640712527938	6.64879004846299e-05	0.004415679047986443	-0.13095660080293214	0.07168950124707725	0.19658093892712677	-0.43462595189341524	0.0008171669232192471	0.010823047765377137	0.21998151855644643	0.014836051700015855	0.06945886569347681
