interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	source	target	n_source	n_target	ligand_mean	receptor_mean	ligand_prop	receptor_prop	detected	prob	pval	significant
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	Mal_high_NMPR	TNK_NMPR	2703	21223	0.03788890689611435	0.0	0.17610062658786774	0.06869905441999435	False	0.0	1.0	False
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	Mal_low_NMPR	TNK_NMPR	1743	21223	0.0061913286335766315	0.0	0.11933448165655136	0.06869905441999435	False	0.0	1.0	False
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	TNK_NMPR	Mal_high_NMPR	21223	2703	0.08834999054670334	0.0	0.1561042219400406	0.07954125106334686	False	0.0	1.0	False
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	TNK_NMPR	Mal_low_NMPR	21223	1743	0.08834999054670334	0.0419989892539775	0.1561042219400406	0.17498566210269928	True	0.007366551801090345	0.009900990099009901	True
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	Mal_high_MPR	TNK_MPR	100	12537	0.0	0.0	0.07999999821186066	0.08024248480796814	False	0.0	1.0	False
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	Mal_low_MPR	TNK_MPR	1060	12537	0.01020865049213171	0.0	0.14150942862033844	0.08024248480796814	False	0.0	1.0	False
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	TNK_MPR	Mal_high_MPR	12537	100	0.06034525856375694	0.08710536005981999	0.1352795660495758	0.17000000178813934	True	0.01040342195007018	0.009900990099009901	True
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	TNK_MPR	Mal_low_MPR	12537	1060	0.06034525856375694	0.02609796616157732	0.1352795660495758	0.1330188661813736	True	0.0031398870877848936	0.0297029702970297	True
TGFB2_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB2	TGFbR1_R2	TGFB2	TGFBR2|TGFBR1	Mal_high_NMPR	TNK_NMPR	2703	21223	0.0	0.0	0.015908250585198402	0.06869905441999435	False	0.0	1.0	False
TGFB2_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB2	TGFbR1_R2	TGFB2	TGFBR2|TGFBR1	Mal_low_NMPR	TNK_NMPR	1743	21223	0.0	0.0	0.020654045045375824	0.06869905441999435	False	0.0	1.0	False
