definition	histology	min_mal	min_tnk	x	y	n	rho	p	worst_loo_donor	worst_loo_rho	worst_loo_p	t13_in_set	rho_without_t13	p_without_t13	stable_inverse	fragile_to_t13
author_tumor	luad_incl_mucinous	1	30	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	1	30	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	1	30	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	1	50	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	1	50	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	1	50	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	1	50	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	1	100	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	1	100	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	1	100	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	1	100	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	20	1	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	20	1	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	20	1	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	20	1	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	20	10	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	20	10	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	20	10	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	20	10	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	20	20	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	20	20	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	20	20	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	20	20	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	20	30	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	20	30	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	20	30	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	20	30	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	20	50	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	20	50	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	20	50	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	20	50	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	20	100	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	20	100	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	20	100	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	20	100	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	30	1	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	30	1	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	30	1	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	30	1	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	30	10	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	30	10	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	30	10	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	30	10	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	30	20	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	30	20	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	30	20	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	30	20	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	30	30	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	30	30	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	30	30	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	30	30	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	30	50	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	30	50	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	30	50	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	30	50	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	30	100	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	30	100	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	30	100	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	30	100	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	50	1	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	50	1	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	50	1	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	50	1	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	50	10	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	50	10	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	50	10	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	50	10	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	50	20	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	50	20	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	50	20	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	50	20	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	50	30	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	50	30	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
author_tumor	luad_incl_mucinous	50	30	cldn4_pct1	tnk_frac	12	-0.6643356643356644	0.01845271802844544	T13	-0.5636363636363637	0.07095173447637551	True	-0.5636363636363637	0.07095173447637551	False	True
author_tumor	luad_incl_mucinous	50	30	cldn4_mean	cd8_frac	12	-0.4685314685314686	0.12445479118883407	T13	-0.3090909090909091	0.35502843970150694	True	-0.3090909090909091	0.35502843970150694	False	False
author_tumor	luad_incl_mucinous	50	50	cldn4_mean	tnk_frac	12	-0.6223776223776225	0.030675895061640146	T13	-0.5090909090909091	0.10973723224165634	True	-0.5090909090909091	0.10973723224165634	False	True
author_tumor	luad_incl_mucinous	50	50	cldn4_pct0	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T24	-0.6454545454545455	0.03196279932801746	True	-0.6636363636363638	0.0259841339187655	True	False
