gene	mean_log2ratio_KD_over_control	n_arrays_with_value	per_array	p_onesample_t	TACSTD2_on_platform	EPCAM_on_platform
CLDN4	-1.22505	2	GSM558700=NA;GSM558701=-1.737;GSM558702=-0.713		False	False
