gene	mean_log2_KO	mean_log2_WT	log2FC_KO_vs_WT	pct_of_WT	welch_t	welch_p	n_KO	n_WT
Tacstd2	3.24832900154178	7.069497565927497	-3.821168564385717	7.074791471767681	-5.2973534273635146	0.0010792365761732408	5	5
