gene	mean_log2_KO	mean_log2_WT	log2FC_KO_vs_WT_myttest	log2FC_submitter_DESeq2	padj_submitter_DESeq2	pct_of_WT	welch_t	welch_p	n_KO	n_WT
TACSTD2	7.28404229505235	10.749053857742979	-3.465011562690629	-3.26327041610181	1.94563514451096e-61	9.055815886514868	-18.651053797687606	0.00011250824351959074	4	3
