comparison	pearson_r	pearson_p	spearman_rho	spearman_p	n_genes
TACSTD2_KO_xenograft_vs_DSG2_KO_cells	-0.0850191069274762	1.0047063107810822e-21	-0.08080889129944933	8.984521368786399e-20	12644
