comparison	pearson_r	pearson_p	spearman_rho	spearman_p	frac_same_direction	binomial_p_same_direction	n_genes
T47D_vs_MCF7_CLDN4KO_log2FC	-0.0190391	0.0326507	0.0064225	0.471155	0.508061	0.0359123	12591
