sample	patient	neigh	neigh_ownlib	neigh_bothlib	partial	partial_ownlib	partial_bothlib	cldn_vs_neigh_logn
LUAD-5 R1	Lung5	0.009969280509508651	-0.04433774597674971	0.023254756641516713	-0.018359870190591595	-0.040018806964212214	0.026684759155081873	-0.0003587408079188299
LUAD-5 R2	Lung5	0.004296023989259455	-0.043107437509795274	0.03485953841312778	-0.028112502765988534	-0.04540841079385398	0.03186024353967747	-0.021626895991734806
LUAD-5 R3	Lung5	0.08264406606102762	0.010357943571172309	0.03736259719197708	0.04651326892202675	0.00868590169230996	0.03745821331916645	0.07872846125815977
LUSC-6	Lung6	0.08281457569804075	-0.011799814056540674	0.018576135678918998	0.04770144609705616	-0.011968916451530812	0.018262093314530523	0.08713705867501333
LUAD-9 R1	Lung9	0.10505078064313468	0.04687513138836954	0.037268884273443506	0.02890159754485038	0.03692691724466815	0.02728766359240791	0.10524465053802277
LUAD-9 R2	Lung9	0.09230720292990041	0.017261358739608677	0.0008988795586885477	0.032407867188662474	0.0163646611285718	0.0006306101809123683	0.13549858878518675
LUAD-12	Lung12	0.17070061905063916	0.006858937605902053	0.01614086088980106	0.1135625327589192	0.006919896984283081	0.01675135577420284	0.20181881512975797
LUAD-13	Lung13	0.06560733653170193	-0.011580523722282595	-0.027981606345683717	0.03889326131763307	0.004912560946271128	-0.009044255533577374	0.11007954556843962
