gene	cohort_key	tismo_label	gse_id	n_baseline	n_treated	mean_baseline	mean_treated	median_baseline	median_treated	delta_mean	delta_median	dir_mean	dir_median	tismo_pvalue	is_lung	shared_baseline_risk
Tacstd2	402230_GSE148856_antiPD1	402230_GSE148856_antiPD1(n=8)	GSE148856	4	4	0.35402865800400896	0.5920764417419231	0.3434807777595295	0.668633588210434	0.23804778373791413	0.32515281045090444	UP	UP	0.99949700181637	False	0
Tacstd2	402230_GSE148856_radiation_antiPD1	402230_GSE148856_radiation_antiPD1(n=8)	GSE148856	4	4	0.7853871758966535	0.9710154722618483	0.717414095291941	0.9763494979905245	0.18562829636519473	0.2589354026985835	UP	UP	0.835589614531079	False	0
Tacstd2	4T1_GSE130472_old_antiCTLA4	4T1_GSE130472_old_antiCTLA4(n=15)	GSE130472	7	8	2.514297489980687	2.101033994252919	2.52574704290325	1.952722276979635	-0.4132634957277683	-0.5730247659236147	DOWN	DOWN	0.25528274159276	False	0
Tacstd2	4T1_GSE130472_old_antiPDL1	4T1_GSE130472_old_antiPDL1(n=15)	GSE130472	7	8	2.514297489980687	1.9181712442543726	2.52574704290325	1.934024474690875	-0.5961262457263146	-0.5917225682123748	DOWN	DOWN	0.364372932141465	False	0
Tacstd2	4T1_GSE130472_young_antiCTLA4	4T1_GSE130472_young_antiCTLA4(n=19)	GSE130472	7	12	1.828002337047947	2.022329043801921	2.0041692956078	2.042084475065975	0.1943267067539738	0.03791517945817491	UP	UP	0.482356121607691	False	0
Tacstd2	4T1_GSE130472_young_antiPDL1	4T1_GSE130472_young_antiPDL1(n=17)	GSE130472	7	10	1.828002337047947	1.513979847296362	2.0041692956078	1.46919348992629	-0.3140224897515851	-0.5349758056815102	DOWN	DOWN	0.482356121607691	False	0
Tacstd2	4T1_GSE132529_antiPD1	4T1_GSE132529_antiPD1(n=6)	GSE132529	3	3	4.60635116464027	4.618043517048983	4.71476550712754	4.50430625408492	0.011692352408712914	-0.21045925304261992	UP	DOWN	0.999994158740348	False	0
Tacstd2	4T1_GSE137818_Brca1_KO_antiPD1	4T1_GSE137818_Brca1_KO_antiPD1(n=10)	GSE137818	5	5	4.13363209798346	4.004876780464524	4.13196896960058	4.13036998337883	-0.12875531751893554	-0.0015989862217500317	DOWN	DOWN	0.843155009346725	False	0
Tacstd2	4T1_GSE137818_Brca2_KO_antiPD1	4T1_GSE137818_Brca2_KO_antiPD1(n=8)	GSE137818	5	3	4.16174288745599	4.219715199100553	3.92360076832232	4.25409640102182	0.05797231164456296	0.3304956326994999	UP	UP	0.990658392275117	False	0
Tacstd2	B16_GSE109485_intra&extracranial_antiCTLA4&antiPD1	B16_GSE109485_intra&extracranial_antiCTLA4&antiPD1(n=6)	GSE109485	3	3	0.004121673363300867	0.0076217986493453335	0.0	0.0077528188424745	0.0035001252860444665	0.0077528188424745	UP	UP		False	0
Tacstd2	B16_GSE109485_intracranial_antiCTLA4&antiPD1	B16_GSE109485_intracranial_antiCTLA4&antiPD1(n=6)	GSE109485	3	3	0.0023855947572956667	0.019042874566411766	0.0020016382809721	0.0251171055882165	0.016657279809116098	0.0231154673072444	UP	UP		False	0
Tacstd2	B16_GSE149825_antiCTLA4&antiPD1	B16_GSE149825_antiCTLA4&antiPD1(n=6)	GSE149825	3	3	0.077101880865998	0.079864880532896	0.0	0.0	0.002762999666898011	0.0	UP	TIE	0.0001024961527034	False	0
Tacstd2	B16_GSE149825_birinapant_antiCTLA4&antiPD1	B16_GSE149825_birinapant_antiCTLA4&antiPD1(n=6)	GSE149825	3	3	0.09546354910708764	2.603828633159003	0.0769801658363189	2.87369761434297	2.5083650840519156	2.7967174485066515	UP	UP	0.0001024961527034	False	0
Tacstd2	B16_GSE150401_MDK_knockdown_antiPD1	B16_GSE150401_MDK_knockdown_antiPD1(n=8)	GSE150401	4	4	0.0	0.21215404398300575	0.0	0.1621063958169895	0.21215404398300575	0.1621063958169895	UP	UP		False	0
Tacstd2	B16_GSE150401_antiPD1	B16_GSE150401_antiPD1(n=8)	GSE150401	4	4	0.0	0.0574797835081895	0.0	0.0	0.0574797835081895	0.0	UP	TIE	0.987188231334236	False	0
Tacstd2	B16_GSE151829_Aire_KO_antiCTLA4	B16_GSE151829_Aire_KO_antiCTLA4(n=11)	GSE151829	5	6	0.6228288226342723	1.0310100854793471	0.776238848933823	0.730170707224903	0.40818126284507483	-0.04606814170892004	UP	DOWN	0.396783213649528	False	0
Tacstd2	B16_GSE151829_antiCTLA4	B16_GSE151829_antiCTLA4(n=9)	GSE151829	3	6	0.14111845486978783	0.34690976943646173	0.115827599152482	0.321601607789782	0.2057913145666739	0.20577400863729997	UP	UP	0.459000407593525	False	0
Tacstd2	B16_GSE152925_Man2a1_KO_antiPDL1	B16_GSE152925_Man2a1_KO_antiPDL1(n=6)	GSE152925	3	3	0.0	0.020458133410393733	0.0	0.0	0.020458133410393733	0.0	UP	TIE		False	0
Tacstd2	B16_GSE152925_antiPDL1	B16_GSE152925_antiPDL1(n=12)	GSE152925	6	6	0.0	0.013112900419935384	0.0	0.0	0.013112900419935384	0.0	UP	TIE		False	0
Tacstd2	B16_GSE152925_swainsonine_antiPDL1	B16_GSE152925_swainsonine_antiPDL1(n=6)	GSE152925	3	3	0.07951813931059483	0.06640259869642899	0.0622149948141085	0.0	-0.013115540614165838	-0.0622149948141085	DOWN	DOWN		False	0
Tacstd2	BNL-MEA_GSE148947_antiPD1	BNL-MEA_GSE148947_antiPD1(n=6)	GSE148947	3	3	0.14660126103697393	0.09458129715921816	0.176310005371219	0.0738270869335435	-0.05201996387775577	-0.10248291843767549	DOWN	DOWN	0.967415452699153	False	0
Tacstd2	BNL-MEA_GSE148947_regorafenib_5_antiPD1	BNL-MEA_GSE148947_regorafenib_5_antiPD1(n=6)	GSE148947	3	3	0.05333403157349123	0.0856724437193928	0.0449661875199237	0.0604735557997394	0.032338412145901566	0.015507368279815699	UP	UP		False	0
Tacstd2	CT26_ERP114266_day14_antiCTLA4&antiPDL1	CT26_ERP114266_day14_antiCTLA4&antiPDL1(n=10)	ERP114266	5	5	0.24323700806081897	0.655811996830405	0.254270149685212	0.321343881739544	0.4125749887695861	0.06707373205433198	UP	UP	0.034317941791589	False	0
Tacstd2	CT26_ERP114266_day7_antiCTLA4&antiPDL1	CT26_ERP114266_day7_antiCTLA4&antiPDL1(n=10)	ERP114266	5	5	1.2147556112925646	1.532631748140728	0.480306402118443	0.357836766320015	0.3178761368481633	-0.12246963579842801	UP	DOWN	0.739950574332942	False	0
Tacstd2	CT26_GSE139475_antiPD1	CT26_GSE139475_antiPD1(n=14)	GSE139475	5	9	1.629370250589023	1.3127072172063137	1.84328675299402	1.39432807053456	-0.3166630333827094	-0.44895868245946	DOWN	DOWN	0.905541868789538	False	0
Tacstd2	CT26_GSE153239_FcS_antiGARP:TGFb_FcD_antiPD1	CT26_GSE153239_FcS_antiGARP:TGFb_FcD_antiPD1(n=10)	GSE153239	5	5	0.261835637001249	0.6199550142686849	0.19668510468779	0.443338881278346	0.3581193772674359	0.24665377659055598	UP	UP	0.178139572680639	False	0
Tacstd2	CT26_GSE153239_FcS_antiGARP:TGFb_WT_antiPD1	CT26_GSE153239_FcS_antiGARP:TGFb_WT_antiPD1(n=10)	GSE153239	5	5	0.18921112023409634	0.4656884624358647	0.170755459657288	0.21651768478215	0.27647734220176834	0.045762225124862	UP	UP		False	0
Tacstd2	CT26_GSE153239_FcS_antiPD1	CT26_GSE153239_FcS_antiPD1(n=10)	GSE153239	5	5	0.2201852447206285	0.3752578004740946	0.154330652833521	0.460429307496847	0.15507255575346612	0.30609865466332603	UP	UP	0.999953620793337	False	0
Tacstd2	CT26_GSE153239_FcS_antiTGFb_antiPD1	CT26_GSE153239_FcS_antiTGFb_antiPD1(n=10)	GSE153239	5	5	0.2696775919165601	0.5547914329982612	0.263049928553122	0.276267275006927	0.28511384108170107	0.013217346453805012	UP	UP	0.989431937816084	False	0
Tacstd2	D3UV2_GSE159344_antiPD1	D3UV2_GSE159344_antiPD1(n=6)	GSE159344	3	3	0.24713071252132446	1.0959844052158763	0.240623292519232	0.33371567818056	0.8488536926945518	0.09309238566132802	UP	UP	0.185771051274138	False	0
Tacstd2	D4M.3A.3_GSE159344_antiPD1	D4M.3A.3_GSE159344_antiPD1(n=6)	GSE159344	3	3	0.049577902420543996	0.21097662239110068	0.0	0.191002897726662	0.1613987199705567	0.191002897726662	UP	UP	0.999991667614612	False	0
Tacstd2	E0771_GSE174053_high.fat.diet_antiPD1	E0771_GSE174053_high.fat.diet_antiPD1(n=16)	GSE174053	8	8	0.5992002718011491	0.6090158168355533	0.20331010716772252	0.42800483053675253	0.009815545034404183	0.22469472336903	UP	UP	0.458870947942633	False	0
Tacstd2	EMT6_GSE107801_antiPDL1	EMT6_GSE107801_antiPDL1(n=20)	GSE107801	10	10	0.14814397911812333	0.19311695139532664	0.1007223640994256	0.1503856554008045	0.044972972277203316	0.049663291301378906	UP	UP	0.0223871957549608	False	0
Tacstd2	EMT6_GSE107801_antiTGFb_trap_antiPDL1	EMT6_GSE107801_antiTGFb_trap_antiPDL1(n=20)	GSE107801	10	10	0.09675844901627804	0.7434342386994304	0.07247072518300346	0.30734664094950903	0.6466757896831523	0.23487591576650557	UP	UP	0.0223871957549608	False	0
Tacstd2	KPB25L_GSE124821_UV_day3_antiCTLA4&antiPD1	KPB25L_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7)	GSE124821	4	3	1.9996642373180524	3.03820159527341	1.9400286385005052	3.35069624041099	1.0385373579553576	1.4106676019104847	UP	UP	0.564876481884934	False	0
Tacstd2	KPB25L_GSE124821_UV_day7_antiCTLA4&antiPD1	KPB25L_GSE124821_UV_day7_antiCTLA4&antiPD1(n=10)	GSE124821	4	6	1.9267391105229015	2.2441641278254147	1.7015899288239875	2.5102673166574148	0.31742501730251327	0.8086773878334272	UP	UP	0.955094155118968	False	0
Tacstd2	KPB25L_GSE124821_UV_end_antiCTLA4&antiPD1	KPB25L_GSE124821_UV_end_antiCTLA4&antiPD1(n=10)	GSE124821	6	4	3.376535004092348	2.034580232234338	3.826553757452385	2.016311709252115	-1.3419547718580098	-1.8102420482002701	DOWN	DOWN	0.636481726367842	False	0
Tacstd2	KPB25L_GSE124821_day3_antiCTLA4&antiPD1	KPB25L_GSE124821_day3_antiCTLA4&antiPD1(n=10)	GSE124821	5	5	3.029181049806108	3.0910298932539133	3.14075395637055	3.08136689931215	0.06184884344780528	-0.05938705705839986	UP	DOWN	0.740090616556492	False	0
Tacstd2	KPB25L_GSE124821_day7_antiCTLA4&antiPD1	KPB25L_GSE124821_day7_antiCTLA4&antiPD1(n=8)	GSE124821	4	4	2.992719406727982	2.7426183942685523	2.94145343192011	2.9066161627199554	-0.25010101245942984	-0.03483726920015462	DOWN	DOWN	0.999861192789984	False	0
Tacstd2	KPB25L_GSE124821_end_antiCTLA4&antiPD1	KPB25L_GSE124821_end_antiCTLA4&antiPD1(n=9)	GSE124821	6	3	3.4126520817840915	3.78826684370036	3.5587643125654997	4.26169643735673	0.3756147619162684	0.7029321247912304	UP	UP	0.999910030472736	False	0
Tacstd2	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17)	GSE155972	10	7	0.2803433444414772	1.004972502977412	0.1774847596373155	0.29875589613712	0.7246291585359348	0.1212711364998045	UP	UP	0.970249595965875	True	0
Tacstd2	LLC_GSE155972_antiCTLA4&antiPD1	LLC_GSE155972_antiCTLA4&antiPD1(n=16)	GSE155972	10	6	0.15694832791755048	0.28954265590410805	0.07891508807559125	0.297849969636445	0.13259432798655757	0.21893488156085375	UP	UP	0.467050119678299	True	0
Tacstd2	MC38_GSE172162_antiPD1	MC38_GSE172162_antiPD1(n=8)	GSE172162	4	4	0.015763892114444476	0.035893998652544695	0.0	0.03181089454898895	0.02013010653810022	0.03181089454898895	UP	UP		False	0
Tacstd2	MC38_GSE172162_exercise_antiPD1	MC38_GSE172162_exercise_antiPD1(n=8)	GSE172162	4	4	0.012811111085799826	0.0	0.0	0.0	-0.012811111085799826	0.0	DOWN	TIE		False	0
Tacstd2	MC38_GSE93017_antiPDL1	MC38_GSE93017_antiPDL1(n=6)	GSE93017	3	3	0.0	0.09954429880361666	0.0	0.14928913405771	0.09954429880361666	0.14928913405771	UP	UP		False	0
Tacstd2	T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1	T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8)	GSE124821	4	4	0.24153950286932843	0.3745505974293625	0.2359462401717129	0.34704131928100046	0.13301109456003404	0.11109507910928756	UP	UP	0.38390004317808	False	0
Tacstd2	T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1	T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8)	GSE124821	4	4	0.10494176922714632	0.3964290828959	0.01042709353438265	0.36234716212489304	0.2914873136687537	0.3519200685905104	UP	UP	0.0586628136990498	False	0
Tacstd2	T11_GSE124821_Apobec_end_antiCTLA4&antiPD1	T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8)	GSE124821	4	4	0.09251530525424052	0.34444681183323594	0.02159111120164255	0.28336965461585195	0.25193150657899543	0.2617785434142094	UP	UP	0.999300924725397	False	0
Tacstd2	T11_GSE124821_UV_day3_antiCTLA4&antiPD1	T11_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7)	GSE124821	4	3	0.1026740683924566	0.30399366698476965	0.07360314424602721	0.319764739447131	0.20131959859231305	0.2461615952011038	UP	UP	0.146947980431004	False	0
Tacstd2	T11_GSE124821_UV_day7_antiCTLA4&antiPD1	T11_GSE124821_UV_day7_antiCTLA4&antiPD1(n=8)	GSE124821	4	4	0.4073534407815702	0.44660604537001763	0.213621311602647	0.4132111016896205	0.039252604588447426	0.1995897900869735	UP	UP	0.994537411615673	False	0
Tacstd2	T11_GSE124821_UV_end_antiCTLA4&antiPD1	T11_GSE124821_UV_end_antiCTLA4&antiPD1(n=9)	GSE124821	4	5	0.2852555138013886	0.2595699589686632	0.33789472959473954	0.284587569053806	-0.025685554832725388	-0.05330716054093354	DOWN	DOWN	0.849890094522889	False	0
Tacstd2	T11_GSE124821_day3_antiCTLA4&antiPD1	T11_GSE124821_day3_antiCTLA4&antiPD1(n=8)	GSE124821	4	4	0.163628713206281	0.08027609274528794	0.0620502312041325	0.050555026006381856	-0.08335262046099307	-0.011495205197750644	DOWN	DOWN		False	0
Tacstd2	T11_GSE124821_day7_antiCTLA4&antiPD1	T11_GSE124821_day7_antiCTLA4&antiPD1(n=8)	GSE124821	4	4	0.2016015812206086	0.277320336994813	0.194962999482176	0.3215850312077385	0.07571875577420442	0.12662203172556252	UP	UP	0.947161800271999	False	0
Tacstd2	T11_GSE124821_end_antiCTLA4&antiPD1	T11_GSE124821_end_antiCTLA4&antiPD1(n=10)	GSE124821	5	5	0.11854036639830576	0.11108386059021387	0.0412654146334319	0.0429468514458314	-0.007456505808091887	0.0016814368123995033	DOWN	UP	0.995894560673228	False	0
Tacstd2	YTN16_GSE146027_anti_IL17_day10_antiPD1	YTN16_GSE146027_anti_IL17_day10_antiPD1(n=8)	GSE146027	4	4	1.2627168801482025	1.4053435272237125	1.26805377005716	1.47943191746601	0.14262664707550998	0.21137814740885008	UP	UP	0.66765587031771	False	0
Tacstd2	YTN16_GSE146027_day10_antiPD1	YTN16_GSE146027_day10_antiPD1(n=8)	GSE146027	4	4	1.0798943046149072	1.2126212403190129	1.03311639467173	1.27678568719933	0.13272693570410565	0.24366929252759983	UP	UP	0.825764641592501	False	0
Tacstd2	YTN16_GSE146027_day14_antiCTLA4	YTN16_GSE146027_day14_antiCTLA4(n=7)	GSE146027	4	3	3.053852539184915	5.401134676859708	2.9203353916298447	5.60905462777988	2.3472821376747928	2.6887192361500354	UP	UP	0.0758691866407999	False	0
Tacstd2	YTN16_GSE146027_day21_antiCTLA4	YTN16_GSE146027_day21_antiCTLA4(n=7)	GSE146027	3	4	3.9768461088323135	4.676131275271333	5.13789844844457	4.666019879078795	0.6992851664390192	-0.4718785693657752	UP	DOWN	0.502636341700963	False	0
Tacstd2	YTN16_GSE146027_day7_antiCTLA4	YTN16_GSE146027_day7_antiCTLA4(n=8)	GSE146027	4	4	2.3768808529397325	5.502058589712745	2.294341856359835	5.473743315593585	3.1251777367730127	3.17940145923375	UP	UP	2.05295984296767e-23	False	0
Tacstd2	YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2	YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=7)	GSE103725	3	4	0.06187295047089236	0.12016964543363072	0.0655941453224401	0.08236495502065394	0.05829669496273836	0.016770809698213845	UP	UP		False	0
Tacstd2	p53-2225L_GSE124821_day3_antiCTLA4&antiPD1	p53-2225L_GSE124821_day3_antiCTLA4&antiPD1(n=13)	GSE124821	8	5	3.898453633121589	3.78174653612252	4.366542901133945	3.8890733874046	-0.11670709699906867	-0.477469513729345	DOWN	DOWN	0.525496937586661	False	0
Tacstd2	p53-2225L_GSE124821_end_antiCTLA4&antiPD1	p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9)	GSE124821	6	3	3.394043055323935	3.2997633084773565	3.579376927128025	3.49885884174825	-0.09427974684657858	-0.0805180853797749	DOWN	DOWN	0.997707392100415	False	0
Tacstd2	p53-2336R_GSE124821_day3_antiCTLA4&antiPD1	p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8)	GSE124821	3	5	0.0	0.17639883432466702	0.0	0.0	0.17639883432466702	0.0	UP	TIE		False	0
Tacstd2	p53-2336R_GSE124821_end_antiCTLA4&antiPD1	p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13)	GSE124821	8	5	0.1517336046719925	2.169555136080314	0.08224873848357489	0.785441743949315	2.0178215314083214	0.70319300546574	UP	UP	0.0002323536976123	False	0
Cldn4	402230_GSE148856_antiPD1	402230_GSE148856_antiPD1(n=8)	GSE148856	4	4	0.062426122840972154	0.16170368606383562	0.0471920173235723	0.16738151036613774	0.09927756322286346	0.12018949304256545	UP	UP	0.99949700181637	False	0
Cldn4	402230_GSE148856_radiation_antiPD1	402230_GSE148856_radiation_antiPD1(n=8)	GSE148856	4	4	0.23825551047153581	0.15458144114316524	0.224304611504716	0.0693390930473855	-0.08367406932837057	-0.1549655184573305	DOWN	DOWN	0.944476007527158	False	0
Cldn4	4T1_GSE130472_old_antiCTLA4	4T1_GSE130472_old_antiCTLA4(n=15)	GSE130472	7	8	6.069634781563109	6.056395227828862	6.10319272346033	6.10933822846104	-0.013239553734247345	0.006145505000709761	DOWN	UP	0.407583794203051	False	0
Cldn4	4T1_GSE130472_old_antiPDL1	4T1_GSE130472_old_antiPDL1(n=15)	GSE130472	7	8	6.069634781563109	5.909861270494183	6.10319272346033	5.65230546565025	-0.15977351106892623	-0.45088725781007977	DOWN	DOWN	0.460008900572485	False	0
Cldn4	4T1_GSE130472_young_antiCTLA4	4T1_GSE130472_young_antiCTLA4(n=19)	GSE130472	7	12	5.477910590715585	5.0625940085278485	5.50943306211066	5.15621798179498	-0.4153165821877369	-0.35321508031567994	DOWN	DOWN	0.692410889513063	False	0
Cldn4	4T1_GSE130472_young_antiPDL1	4T1_GSE130472_young_antiPDL1(n=17)	GSE130472	7	10	5.477910590715585	5.608436736607784	5.50943306211066	5.67991410956419	0.13052614589219846	0.17048104745352965	UP	UP	0.86442479160906	False	0
Cldn4	4T1_GSE132529_antiPD1	4T1_GSE132529_antiPD1(n=6)	GSE132529	3	3	6.870862547908357	6.8577733306809465	6.69924746219443	6.96539942547292	-0.013089217227410188	0.26615196327848967	DOWN	UP	0.999994158740348	False	0
Cldn4	4T1_GSE137818_Brca1_KO_antiPD1	4T1_GSE137818_Brca1_KO_antiPD1(n=10)	GSE137818	5	5	8.041262329779764	7.962424593227169	7.99579756340907	7.9664555545573	-0.07883773655259496	-0.02934200885176974	DOWN	DOWN	0.839310293675644	False	0
Cldn4	4T1_GSE137818_Brca2_KO_antiPD1	4T1_GSE137818_Brca2_KO_antiPD1(n=8)	GSE137818	5	3	7.650635802905315	7.725200165328396	7.61252217186314	7.73726729199355	0.0745643624230814	0.12474512013041039	UP	UP	0.947935639221431	False	0
Cldn4	B16_GSE109485_intra&extracranial_antiCTLA4&antiPD1	B16_GSE109485_intra&extracranial_antiCTLA4&antiPD1(n=6)	GSE109485	3	3	0.0	0.0005918980905810334	0.0	0.0005535795256006	0.0005918980905810334	0.0005535795256006	UP	UP		False	0
Cldn4	B16_GSE109485_intracranial_antiCTLA4&antiPD1	B16_GSE109485_intracranial_antiCTLA4&antiPD1(n=6)	GSE109485	3	3	0.0006103877145249666	0.0	0.0	0.0	-0.0006103877145249666	0.0	DOWN	TIE		False	0
Cldn4	B16_GSE149825_antiCTLA4&antiPD1	B16_GSE149825_antiCTLA4&antiPD1(n=6)	GSE149825	3	3	0.0	0.017317774064741366	0.0	0.0	0.017317774064741366	0.0	UP	TIE	2.29877607899229e-06	False	0
Cldn4	B16_GSE149825_birinapant_antiCTLA4&antiPD1	B16_GSE149825_birinapant_antiCTLA4&antiPD1(n=6)	GSE149825	3	3	0.034774497839035766	1.5004604337252934	0.0305043535475078	1.20306801734117	1.4656859358862575	1.1725636637936623	UP	UP	2.29877607899229e-06	False	0
Cldn4	B16_GSE150401_MDK_knockdown_antiPD1	B16_GSE150401_MDK_knockdown_antiPD1(n=8)	GSE150401	4	4	0.0	0.07422023008169075	0.0	0.0	0.07422023008169075	0.0	UP	TIE		False	0
