ligand	receptor	pathway	cpdb_mean_score_high	pass_expr_prop_high	ligand_frac_high	receptor_frac_high	n_sender_high	n_receiver_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	receptor_frac_low	n_sender_low	n_receiver_low	delta_high_minus_low	pass_either	pass_both
IFNG	IFNGR1	IFN	0.10012803599238396	False	0.012673506336753168	0.10847121658453322	3314	36323	0.10251007182523608	False	0.016903108964684575	0.10847121658453322	3313	36323	-0.002382035832852125	False	False
IFNG	IFNGR1+IFNGR2	IFN	0.024175232276320457	False	0.012673506336753168	0.025383365911405997	3314	36323	0.026557268109172583	False	0.016903108964684575	0.025383365911405997	3313	36323	-0.002382035832852125	False	False
IFNG	IFNGR2	IFN	0.024175232276320457	False	0.012673506336753168	0.025383365911405997	3314	36323	0.026557268109172583	False	0.016903108964684575	0.025383365911405997	3313	36323	-0.002382035832852125	False	False
IFNL1	IFNLR1+IL10RB	IFN	0.0040086794178932905	False	0.0018105009052504525	0.003744184125760537	3314	36323	0.003751029842533171	False	0.001509206157561123	0.003744184125760537	3313	36323	0.00025764957536011934	False	False
CD93	IFNGR1	IFN_partial	0.10141247883439064	False	0.016898008449004225	0.10847121658453322	3314	36323	0.09866694011725485	False	0.008149713250830063	0.10847121658453322	3313	36323	0.002745538717135787	False	False
IL10	IL10RA+IL10RB	IFN_partial	0.00394101906567812	False	0.004224502112251056	0.003744184125760537	3314	36323	0.00326114016934298	False	0.0009055236945366737	0.003744184125760537	3313	36323	0.0006798788963351399	False	False
IL26	IL10RB+IL20RA	IFN_partial	0.0008605473849456757	False	0.0006035003017501509	0.0011562921564848719	3314	36323	0.0019626947469078004	False	0.006338665861756716	0.0011562921564848719	3313	36323	-0.0011021473619621247	False	False
HLA-A	CD8A	MHC_I	1.8230616450309753	True	0.9604707302353651	0.4383448503702888	3314	36323	1.968298852443695	True	0.9571385451252641	0.4383448503702888	3313	36323	-0.14523720741271973	True	True
HLA-A	CD8B	MHC_I	1.384718880057335	True	0.9604707302353651	0.19406436693004434	3314	36323	1.5299560874700546	True	0.9571385451252641	0.19406436693004434	3313	36323	-0.14523720741271973	True	True
HLA-B	CD8A	MHC_I	1.8281344771385193	True	0.9179239589619795	0.4383448503702888	3314	36323	1.8635607361793518	True	0.9091457893148204	0.4383448503702888	3313	36323	-0.03542625904083252	True	True
HLA-B	CD8B	MHC_I	1.3897917121648788	True	0.9179239589619795	0.19406436693004434	3314	36323	1.4252179712057114	True	0.9091457893148204	0.19406436693004434	3313	36323	-0.03542625904083252	True	True
HLA-C	CD8A	MHC_I	1.9981339573860168	True	0.9574532287266143	0.4383448503702888	3314	36323	1.9931638836860657	True	0.9447630546332629	0.4383448503702888	3313	36323	0.004970073699951172	True	True
HLA-C	CD8B	MHC_I	1.5597911924123764	True	0.9574532287266143	0.19406436693004434	3314	36323	1.5548211187124252	True	0.9447630546332629	0.19406436693004434	3313	36323	0.004970073699951172	True	True
HLA-C	KIR2DL1	MHC_I	1.3740501755382866	False	0.9574532287266143	0.002367645844230928	3314	36323	1.3690801018383354	False	0.9447630546332629	0.002367645844230928	3313	36323	0.004970073699951172	False	False
HLA-E	KLRC1	MHC_I	0.8635128289461136	False	0.9067592033796017	0.04853673980673402	3314	36323	0.7689080387353897	False	0.8140658013884696	0.04853673980673402	3313	36323	0.09460479021072388	False	False
