ligand	receptor	pathway	cpdb_mean_score_high	pass_expr_prop_high	ligand_frac_high	receptor_frac_high	n_sender_high	n_receiver_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	receptor_frac_low	n_sender_low	n_receiver_low	delta_high_minus_low	pass_either	pass_both
IFNG	IFNGR1	IFN	0.44686417281627655	True	0.25465958208297773	0.36089318044659024	36323	3314	0.4500097334384918	True	0.25465958208297773	0.4017506791427709	36323	3313	-0.003145560622215271	True	True
IFNG	IFNGR1+IFNGR2	IFN	0.44686417281627655	True	0.25465958208297773	0.36089318044659024	36323	3314	0.4500097334384918	True	0.25465958208297773	0.4017506791427709	36323	3313	-0.003145560622215271	True	True
IFNG	IFNGR2	IFN	0.5311087816953659	True	0.25465958208297773	0.5310802655401328	36323	3314	0.48263923823833466	True	0.25465958208297773	0.46121340175067915	36323	3313	0.04846954345703125	True	True
IFNL1	IFNLR1+IL10RB	IFN	0.010416265111416578	False	0.0062494837981444265	0.018105009052504527	36323	3314	0.008711094269528985	False	0.0062494837981444265	0.01448837911258678	36323	3313	0.0017051708418875933	False	False
CD93	IFNGR1	IFN_partial	0.1530527868308127	False	0.005230845469812516	0.36089318044659024	36323	3314	0.15619834745302796	False	0.005230845469812516	0.4017506791427709	36323	3313	-0.003145560622215271	False	False
IL10	IL10RA+IL10RB	IFN_partial	0.010751125169917941	False	0.008727252704897723	0.007845503922751962	36323	3314	0.01152145559899509	False	0.008727252704897723	0.01448837911258678	36323	3313	-0.0007703304290771484	False	False
IL26	IL10RB+IL20RA	IFN_partial	0.011105460114777088	False	0.0073507144233681135	0.018105009052504527	36323	3314	0.009400289272889495	False	0.0073507144233681135	0.01448837911258678	36323	3313	0.0017051708418875933	False	False
HLA-A	CD8A	MHC_I	2.0501143727451563	False	0.998375684827795	0.015389257694628847	36323	3314	2.0537754958495498	False	0.998375684827795	0.028071234530636886	36323	3313	-0.003661123104393482	False	False
HLA-A	CD8B	MHC_I	2.0462357213837095	False	0.998375684827795	0.002112251056125528	36323	3314	2.0470021965447813	False	0.998375684827795	0.003622094778146695	36323	3313	-0.0007664751610718668	False	False
HLA-B	CD8A	MHC_I	1.815828064456582	False	0.9926492855766319	0.015389257694628847	36323	3314	1.8194891875609756	False	0.9926492855766319	0.028071234530636886	36323	3313	-0.003661123104393482	False	False
HLA-B	CD8B	MHC_I	1.8119494130951352	False	0.9926492855766319	0.002112251056125528	36323	3314	1.812715888256207	False	0.9926492855766319	0.003622094778146695	36323	3313	-0.0007664751610718668	False	False
HLA-C	CD8A	MHC_I	1.9382308516651392	False	0.9965035927649148	0.015389257694628847	36323	3314	1.9418919747695327	False	0.9965035927649148	0.028071234530636886	36323	3313	-0.003661123104393482	False	False
HLA-C	CD8B	MHC_I	1.9343522003036924	False	0.9965035927649148	0.002112251056125528	36323	3314	1.9351186754647642	False	0.9965035927649148	0.003622094778146695	36323	3313	-0.0007664751610718668	False	False
HLA-C	KIR2DL1	MHC_I	1.9334088563919067	False	0.9965035927649148	0.0	36323	3314	1.9334088563919067	False	0.9965035927649148	0.0	36323	3313	0.0	False	False
HLA-E	KLRC1	MHC_I	1.5717956167063676	False	0.9796547641989923	0.0018105009052504525	36323	3314	1.5721576201030985	False	0.9796547641989923	0.0027165710836100213	36323	3313	-0.00036200339673087	False	False
HLA-E	KLRC1+KLRD1	MHC_I	1.5717956167063676	False	0.9796547641989923	0.0018105009052504525	36323	3314	1.5721576201030985	False	0.9796547641989923	0.0027165710836100213	36323	3313	-0.00036200339673087	False	False
HLA-E	KLRC2	MHC_I	1.5731942225247622	False	0.9796547641989923	0.007543753771876886	36323	3314	1.5730806775391102	False	0.9796547641989923	0.006640507093268941	36323	3313	0.00011354498565196991	False	False
HLA-E	KLRC2+KLRD1	MHC_I	1.5731942225247622	False	0.9796547641989923	0.007543753771876886	36323	3314	1.5730806775391102	False	0.9796547641989923	0.006640507093268941	36323	3313	0.00011354498565196991	False	False
HLA-E	KLRD1	MHC_I	1.5747189109679312	False	0.9796547641989923	0.012070006035003017	36323	3314	1.5772265833802521	False	0.9796547641989923	0.02052520374283127	36323	3313	-0.0025076724123209715	False	False
HLA-E	KLRK1	MHC_I	1.5714972019195557	False	0.9796547641989923	0.0	36323	3314	1.5715256318526372	False	0.9796547641989923	0.00030184123151222455	36323	3313	-2.8429933081497438e-05	False	False
HLA-F	LILRB1	MHC_I	0.6520933649735525	False	0.6198551881727831	0.003621001810500905	36323	3314	0.6535059842281044	False	0.6198551881727831	0.004527618472683369	36323	3313	-0.001412619254551828	False	False
HLA-F	LILRB2	MHC_I	0.6528744876850396	False	0.6198551881727831	0.006336753168376584	36323	3314	0.6536842205096036	False	0.6198551881727831	0.009658919408391186	36323	3313	-0.0008097328245639801	False	False
HLA-G	LILRB1	MHC_I	0.0025277542881667614	False	0.0020097458910332297	0.003621001810500905	36323	3314	0.003940373542718589	False	0.0020097458910332297	0.004527618472683369	36323	3313	-0.001412619254551828	False	False
HLA-G	LILRB2	MHC_I	0.003308876999653876	False	0.0020097458910332297	0.006336753168376584	36323	3314	0.004118609824217856	False	0.0020097458910332297	0.009658919408391186	36323	3313	-0.0008097328245639801	False	False
B2M+CD1B	IL6ST	MHC_I_partial	0.11783383900183253	False	0.00046802301572006715	0.23144236572118287	36323	3314	0.11984417701023631	False	0.00046802301572006715	0.2952007244189556	36323	3313	-0.002010338008403778	False	False
CD1D	LILRB2	MHC_I_partial	0.0019586042035371065	False	0.0005230845469812516	0.006336753168376584	36323	3314	0.0027683370281010866	False	0.0005230845469812516	0.009658919408391186	36323	3313	-0.0008097328245639801	False	False
CEACAM5	CD8A	MHC_I_partial	0.0064687952399253845	False	0.0016793767034661235	0.015389257694628847	36323	3314	0.010129918344318867	False	0.0016793767034661235	0.028071234530636886	36323	3313	-0.003661123104393482	False	False
HLA-E	VSIR	MHC_I_partial	1.6292844749987125	True	0.9796547641989923	0.1780325890162945	36323	3314	1.598732117563486	False	0.9796547641989923	0.09296709930576516	36323	3313	0.03055235743522644	True	False
HLA-F	VSIR	MHC_I_partial	0.7090502120554447	True	0.6198551881727831	0.1780325890162945	36323	3314	0.6784978546202183	False	0.6198551881727831	0.09296709930576516	36323	3313	0.03055235743522644	True	False
LCK	CD8A+CD8B	MHC_I_partial	0.4785423388821073	False	0.48652369022382513	0.002112251056125528	36323	3314	0.47930881404317915	False	0.48652369022382513	0.003622094778146695	36323	3313	-0.0007664751610718668	False	False
MICA	HCST+KLRK1	MHC_I_partial	0.028028421103954315	False	0.03389037249125898	0.0	36323	3314	0.028056851037035813	False	0.03389037249125898	0.00030184123151222455	36323	3313	-2.8429933081497438e-05	False	False
MICB	HCST+KLRK1	MHC_I_partial	0.062017325311899185	False	0.07667318228119924	0.0	36323	3314	0.06204575524498068	False	0.07667318228119924	0.00030184123151222455	36323	3313	-2.8429933081497438e-05	False	False
ULBP1	HCST+KLRK1	MHC_I_partial	0.00145537534262985	False	0.001899622828510861	0.0	36323	3314	0.0014838052757113473	False	0.001899622828510861	0.00030184123151222455	36323	3313	-2.8429933081497438e-05	False	False
ULBP2	HCST+KLRK1	MHC_I_partial	0.010671962983906269	False	0.013132175205792473	0.0	36323	3314	0.010700392916987767	False	0.013132175205792473	0.00030184123151222455	36323	3313	-2.8429933081497438e-05	False	False
CCL19	CCR7	T_recruit	0.002771739280433394	False	0.0003303691875671062	0.006638503319251659	36323	3314	0.007527209949330427	False	0.0003303691875671062	0.012375490492001207	36323	3313	-0.004755470668897033	False	False
