ligand	receptor	pathway	cpdb_mean_score_high	pass_expr_prop_high	ligand_frac_high	receptor_frac_high	n_sender_high	n_receiver_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	receptor_frac_low	n_sender_low	n_receiver_low	delta_high_minus_low	pass_either	pass_both	Sample	n_high	n_low	n_tnk
HLA-E	KLRD1	MHC_I	0.7948980927467346	True	0.6988847583643123	0.30048465266558966	269	619	0.7251617908477783	True	0.6588628762541806	0.30048465266558966	299	619	0.0697363018989563	True	True	BD_immune01	269	299	619
HLA-E	KLRK1	MHC_I	0.4408331885933876	False	0.6988847583643123	0.0016155088852988692	269	619	0.3710968866944313	False	0.6588628762541806	0.0016155088852988692	299	619	0.0697363018989563	False	False	BD_immune01	269	299	619
HLA-F	LILRB1	MHC_I	0.0756190624088049	False	0.12267657992565056	0.05331179321486268	269	619	0.06611267477273941	False	0.07357859531772576	0.05331179321486268	299	619	0.009506387636065483	False	False	BD_immune01	269	299	619
HLA-F	LILRB2	MHC_I	0.032437446527183056	False	0.12267657992565056	0.006462035541195477	269	619	0.022931058891117573	False	0.07357859531772576	0.006462035541195477	299	619	0.009506387636065483	False	False	BD_immune01	269	299	619
HLA-G	LILRB1	MHC_I	0.04889548919163644	False	0.0037174721189591076	0.05331179321486268	269	619	0.04788363352417946	False	0.0	0.05331179321486268	299	619	0.0010118556674569845	False	False	BD_immune01	269	299	619
HLA-G	LILRB2	MHC_I	0.0057138733100146055	False	0.0037174721189591076	0.006462035541195477	269	619	0.004702017642557621	False	0.0	0.006462035541195477	299	619	0.0010118556674569845	False	False	BD_immune01	269	299	619
B2M+CD1B	IL6ST	MHC_I_partial	0.11860496550798416	False	0.0	0.13408723747980614	269	619	0.11860496550798416	False	0.0	0.13408723747980614	299	619	0.0	False	False	BD_immune01	269	299	619
CD1D	LILRB2	MHC_I_partial	0.004702017642557621	False	0.0	0.006462035541195477	269	619	0.004702017642557621	False	0.0	0.006462035541195477	299	619	0.0	False	False	BD_immune01	269	299	619
CEACAM5	CD8A	MHC_I_partial	0.49971818923950195	True	0.24907063197026022	0.19547657512116318	269	619	0.25619922392070293	False	0.026755852842809364	0.19547657512116318	299	619	0.24351896531879902	True	False	BD_immune01	269	299	619
HLA-E	VSIR	MHC_I_partial	0.5762443393468857	True	0.6988847583643123	0.15993537964458804	269	619	0.5065080374479294	True	0.6588628762541806	0.15993537964458804	299	619	0.0697363018989563	True	True	BD_immune01	269	299	619
HLA-F	VSIR	MHC_I_partial	0.1645075399428606	True	0.12267657992565056	0.15993537964458804	269	619	0.15500115230679512	False	0.07357859531772576	0.15993537964458804	299	619	0.009506387636065483	True	False	BD_immune01	269	299	619
LCK	CD8A+CD8B	MHC_I_partial	0.07103639096021652	False	0.011152416356877323	0.07269789983844911	269	619	0.06768660683883354	False	0.006688963210702341	0.07269789983844911	299	619	0.0033497841213829815	False	False	BD_immune01	269	299	619
MICA	HCST+KLRK1	MHC_I_partial	0.032236700877547264	False	0.137546468401487	0.0016155088852988692	269	619	0.040337856858968735	False	0.18394648829431437	0.0016155088852988692	299	619	-0.00810115598142147	False	False	BD_immune01	269	299	619
MICB	HCST+KLRK1	MHC_I_partial	0.0032547637820243835	False	0.01486988847583643	0.0016155088852988692	269	619	0.008833939675241709	False	0.020066889632107024	0.0016155088852988692	299	619	-0.005579175893217325	False	False	BD_immune01	269	299	619
ULBP1	HCST+KLRK1	MHC_I_partial	0.017239084467291832	False	0.07434944237918216	0.0016155088852988692	269	619	0.027081148698925972	False	0.11371237458193979	0.0016155088852988692	299	619	-0.00984206423163414	False	False	BD_immune01	269	299	619
ULBP2	HCST+KLRK1	MHC_I_partial	0.12586581707000732	False	0.3345724907063197	0.0016155088852988692	269	619	0.08424054086208344	False	0.28762541806020064	0.0016155088852988692	299	619	0.04162527620792389	False	False	BD_immune01	269	299	619
CCL19	CCR7	T_recruit	0.03185166046023369	False	0.0	0.027463651050080775	269	619	0.03185166046023369	False	0.0	0.027463651050080775	299	619	0.0	False	False	BD_immune01	269	299	619
CCL21	CCR7	T_recruit	0.03185166046023369	False	0.0	0.027463651050080775	269	619	0.03185166046023369	False	0.0	0.027463651050080775	299	619	0.0	False	False	BD_immune01	269	299	619
CCL3	CCR1	T_recruit	0.09646527841687202	False	0.3308550185873606	0.012924071082390954	269	619	0.09833556786179543	False	0.2976588628762542	0.012924071082390954	299	619	-0.0018702894449234009	False	False	BD_immune01	269	299	619
CCL3	CCR5	T_recruit	0.15916584432125092	False	0.3308550185873606	0.08562197092084006	269	619	0.16103613376617432	False	0.2976588628762542	0.08562197092084006	299	619	-0.0018702894449234009	False	False	BD_immune01	269	299	619
CCL4	CCR5	T_recruit	0.17626281082630157	False	0.35315985130111527	0.08562197092084006	269	619	0.17881380766630173	False	0.35785953177257523	0.08562197092084006	299	619	-0.0025509968400001526	False	False	BD_immune01	269	299	619
CCL5	CCR1	T_recruit	0.01890233624726534	False	0.040892193308550186	0.012924071082390954	269	619	0.022297151386737823	False	0.06020066889632107	0.012924071082390954	299	619	-0.0033948151394724846	False	False	BD_immune01	269	299	619
CCL5	CCR5	T_recruit	0.08160290215164423	False	0.040892193308550186	0.08562197092084006	269	619	0.08499771729111671	False	0.06020066889632107	0.08562197092084006	299	619	-0.0033948151394724846	False	False	BD_immune01	269	299	619
CX3CL1	CX3CR1	T_recruit	0.5822398886084557	True	0.16728624535315986	0.4701130856219709	269	619	0.5801098421216011	True	0.18729096989966554	0.4701130856219709	299	619	0.0021300464868545532	True	True	BD_immune01	269	299	619
CXCL10	CXCR3	T_recruit	0.12685278058052063	False	0.0	0.14054927302100162	269	619	0.13081224169582129	False	0.013377926421404682	0.14054927302100162	299	619	-0.003959461115300655	False	False	BD_immune01	269	299	619
CXCL11	CXCR3	T_recruit	0.12685278058052063	False	0.0	0.14054927302100162	269	619	0.12717615038855	False	0.0033444816053511705	0.14054927302100162	299	619	-0.0003233698080293834	False	False	BD_immune01	269	299	619
CXCL12	CXCR4	T_recruit	1.900357086211443	False	0.03717472118959108	0.9515347334410339	269	619	1.925664596259594	True	0.10702341137123746	0.9515347334410339	299	619	-0.025307510048151016	True	False	BD_immune01	269	299	619
CXCL13	CXCR5	T_recruit	0.008179993805242702	False	0.0037174721189591076	0.008077544426494346	269	619	0.007756303995847702	False	0.0	0.008077544426494346	299	619	0.00042368980939500034	False	False	BD_immune01	269	299	619
CXCL16	CXCR6	T_recruit	0.23221974819898605	False	0.4163568773234201	0.08723747980613894	269	619	0.23541878908872604	False	0.4080267558528428	0.08723747980613894	299	619	-0.0031990408897399902	False	False	BD_immune01	269	299	619
CXCL9	CXCR3	T_recruit	0.12710965090082027	False	0.0037174721189591076	0.14054927302100162	269	619	0.12765344488434494	False	0.006688963210702341	0.14054927302100162	299	619	-0.0005437939835246652	False	False	BD_immune01	269	299	619
CCL19	ACKR4	T_recruit_partial	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
CCL19	CCRL2	T_recruit_partial	0.01373786386102438	False	0.0	0.01938610662358643	269	619	0.01373786386102438	False	0.0	0.01938610662358643	299	619	0.0	False	False	BD_immune01	269	299	619
CCL21	ACKR4	T_recruit_partial	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
CCL23	CCR1	T_recruit_partial	0.011681947857141495	False	0.0	0.012924071082390954	269	619	0.012041562353260815	False	0.0033444816053511705	0.012924071082390954	299	619	-0.0003596144961193204	False	False	BD_immune01	269	299	619
CCL3	ACKR2	T_recruit_partial	0.08478333055973053	False	0.3308550185873606	0.0	269	619	0.08665362000465393	False	0.2976588628762542	0.0	299	619	-0.0018702894449234009	False	False	BD_immune01	269	299	619
CCL3	CCR3	T_recruit_partial	0.08628307713661343	False	0.3308550185873606	0.0016155088852988692	269	619	0.08815336658153683	False	0.2976588628762542	0.0016155088852988692	299	619	-0.0018702894449234009	False	False	BD_immune01	269	299	619
CCL4	ACKR2	T_recruit_partial	0.10188029706478119	False	0.35315985130111527	0.0	269	619	0.10443129390478134	False	0.35785953177257523	0.0	299	619	-0.0025509968400001526	False	False	BD_immune01	269	299	619
CCL5	ACKR1	T_recruit_partial	0.007220388390123844	False	0.040892193308550186	0.0	269	619	0.010615203529596329	False	0.06020066889632107	0.0	299	619	-0.0033948151394724846	False	False	BD_immune01	269	299	619
CCL5	ACKR2	T_recruit_partial	0.007220388390123844	False	0.040892193308550186	0.0	269	619	0.010615203529596329	False	0.06020066889632107	0.0	299	619	-0.0033948151394724846	False	False	BD_immune01	269	299	619
CCL5	CCR3	T_recruit_partial	0.008720134967006743	False	0.040892193308550186	0.0016155088852988692	269	619	0.012114950106479228	False	0.06020066889632107	0.0016155088852988692	299	619	-0.0033948151394724846	False	False	BD_immune01	269	299	619
CCL5	CCR4	T_recruit_partial	0.015238117426633835	False	0.040892193308550186	0.009693053311793215	269	619	0.01863293256610632	False	0.06020066889632107	0.009693053311793215	299	619	-0.0033948151394724846	False	False	BD_immune01	269	299	619
CCL5	GPR75	T_recruit_partial	0.009790199808776379	False	0.040892193308550186	0.0032310177705977385	269	619	0.013185014948248863	False	0.06020066889632107	0.0032310177705977385	299	619	-0.0033948151394724846	False	False	BD_immune01	269	299	619
CCL7	CCR1	T_recruit_partial	0.011681947857141495	False	0.0	0.012924071082390954	269	619	0.011681947857141495	False	0.0	0.012924071082390954	299	619	0.0	False	False	BD_immune01	269	299	619
CCL7	CCR5	T_recruit_partial	0.07438251376152039	False	0.0	0.08562197092084006	269	619	0.07438251376152039	False	0.0	0.08562197092084006	299	619	0.0	False	False	BD_immune01	269	299	619
CCL8	CCR1	T_recruit_partial	0.013476025545969605	False	0.01486988847583643	0.012924071082390954	269	619	0.013078285148367286	False	0.010033444816053512	0.012924071082390954	299	619	0.0003977403976023197	False	False	BD_immune01	269	299	619
CCL8	CCR5	T_recruit_partial	0.0761765914503485	False	0.01486988847583643	0.08562197092084006	269	619	0.07577885105274618	False	0.010033444816053512	0.08562197092084006	299	619	0.0003977403976023197	False	False	BD_immune01	269	299	619
CXCL10	DPP4	T_recruit_partial	0.018987484276294708	False	0.0	0.022617124394184167	269	619	0.022946945391595364	False	0.013377926421404682	0.022617124394184167	299	619	-0.003959461115300655	False	False	BD_immune01	269	299	619
CXCL11	ACKR3	T_recruit_partial	0.006199232302606106	False	0.0	0.008077544426494346	269	619	0.006522602110635489	False	0.0033444816053511705	0.008077544426494346	299	619	-0.0003233698080293834	False	False	BD_immune01	269	299	619
CXCL11	DPP4	T_recruit_partial	0.018987484276294708	False	0.0	0.022617124394184167	269	619	0.01931085408432409	False	0.0033444816053511705	0.022617124394184167	299	619	-0.0003233698080293834	False	False	BD_immune01	269	299	619
CXCL12	DPP4	T_recruit_partial	0.028846170753240585	False	0.03717472118959108	0.022617124394184167	269	619	0.0541536808013916	False	0.10702341137123746	0.022617124394184167	299	619	-0.025307510048151016	False	False	BD_immune01	269	299	619
CXCL13	ACKR4	T_recruit_partial	0.00042368980939500034	False	0.0037174721189591076	0.0	269	619	0.0	False	0.0	0.0	299	619	0.00042368980939500034	False	False	BD_immune01	269	299	619
CXCL14	CXCR4	T_recruit_partial	2.1367792785167694	True	0.5799256505576208	0.9515347334410339	269	619	2.21970671415329	True	0.6421404682274248	0.9515347334410339	299	619	-0.08292743563652039	True	True	BD_immune01	269	299	619
CXCL9	DPP4	T_recruit_partial	0.01924435459659435	False	0.0037174721189591076	0.022617124394184167	269	619	0.019788148580119014	False	0.006688963210702341	0.022617124394184167	299	619	-0.0005437939835246652	False	False	BD_immune01	269	299	619
PF4	CXCR3	T_recruit_partial	0.12685278058052063	False	0.0	0.14054927302100162	269	619	0.12724186124978587	False	0.0033444816053511705	0.14054927302100162	299	619	-0.00038908066926524043	False	False	BD_immune01	269	299	619
ADCYAP1	VIPR1	other	0.024387336801737547	False	0.0037174721189591076	0.027463651050080775	269	619	0.023704569786787033	False	0.0	0.027463651050080775	299	619	0.0006827670149505138	False	False	BD_immune01	269	299	619
ADCYAP1	VIPR2	other	0.0006827670149505138	False	0.0037174721189591076	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0006827670149505138	False	False	BD_immune01	269	299	619
ADM2	CALCRL+RAMP2	other	0.04143828526139259	False	0.13382899628252787	0.0	269	619	0.04287216439843178	False	0.13043478260869565	0.0	299	619	-0.0014338791370391846	False	False	BD_immune01	269	299	619
AGRN	PTPRS	other	0.050404762267135084	False	0.21933085501858737	0.0016155088852988692	269	619	0.05481763684656471	False	0.24414715719063546	0.0016155088852988692	299	619	-0.0044128745794296265	False	False	BD_immune01	269	299	619
AKR1B1	PTGFR	other	0.2616080099105602	False	0.5241635687732342	0.0016155088852988692	269	619	0.2691795879363781	False	0.5886287625418061	0.0016155088852988692	299	619	-0.007571578025817871	False	False	BD_immune01	269	299	619
AKR1C3	PTGDR	other	0.38705478981137276	False	0.5018587360594795	0.05331179321486268	269	619	0.5820135362446308	False	0.6287625418060201	0.05331179321486268	299	619	-0.19495874643325806	False	False	BD_immune01	269	299	619
AKR1C3	PTGFR	other	0.34156129298207816	False	0.5018587360594795	0.0016155088852988692	269	619	0.5365200394153362	False	0.6287625418060201	0.0016155088852988692	299	619	-0.19495874643325806	False	False	BD_immune01	269	299	619
ALCAM	CD6	other	0.6011535227298737	True	0.6505576208178439	0.2084006462035541	269	619	0.7181819081306458	True	0.6755852842809364	0.2084006462035541	299	619	-0.1170283854007721	True	True	BD_immune01	269	299	619
ALDH1A1	CRABP2+RARA	other	0.48675191146321595	False	0.654275092936803	0.0016155088852988692	269	619	0.4861659083981067	False	0.6187290969899666	0.0016155088852988692	299	619	0.0005860030651092529	False	False	BD_immune01	269	299	619
ALDH1A1	CRABP2+RARA+RXRA	other	0.48675191146321595	False	0.654275092936803	0.0016155088852988692	269	619	0.4861659083981067	False	0.6187290969899666	0.0016155088852988692	299	619	0.0005860030651092529	False	False	BD_immune01	269	299	619
ALDH1A1	CRABP2+RARB	other	0.4863013037247583	False	0.654275092936803	0.0016155088852988692	269	619	0.4857153006596491	False	0.6187290969899666	0.0016155088852988692	299	619	0.0005860030651092529	False	False	BD_immune01	269	299	619
ALDH1A1	CRABP2+RARB+RXRB	other	0.4863013037247583	False	0.654275092936803	0.0016155088852988692	269	619	0.4857153006596491	False	0.6187290969899666	0.0016155088852988692	299	619	0.0005860030651092529	False	False	BD_immune01	269	299	619
ALDH1A1	CRABP2+RARG	other	0.48675191146321595	False	0.654275092936803	0.0016155088852988692	269	619	0.4861659083981067	False	0.6187290969899666	0.0016155088852988692	299	619	0.0005860030651092529	False	False	BD_immune01	269	299	619
ALDH1A1	CRABP2+RXRA	other	0.48675191146321595	False	0.654275092936803	0.0016155088852988692	269	619	0.4861659083981067	False	0.6187290969899666	0.0016155088852988692	299	619	0.0005860030651092529	False	False	BD_immune01	269	299	619
ALDH1A1	CRABP2+RXRB	other	0.48675191146321595	False	0.654275092936803	0.0016155088852988692	269	619	0.4861659083981067	False	0.6187290969899666	0.0016155088852988692	299	619	0.0005860030651092529	False	False	BD_immune01	269	299	619
ALDH1A1	RORB	other	0.4953024070709944	False	0.654275092936803	0.011308562197092083	269	619	0.4947164040058851	False	0.6187290969899666	0.011308562197092083	299	619	0.0005860030651092529	False	False	BD_immune01	269	299	619
ALDH1A2	CRABP2+RARA	other	0.008320411434397101	False	0.02973977695167286	0.0016155088852988692	269	619	0.004622131818905473	False	0.016722408026755852	0.0016155088852988692	299	619	0.0036982796154916286	False	False	BD_immune01	269	299	619
ALDH1A2	CRABP2+RARA+RXRA	other	0.008320411434397101	False	0.02973977695167286	0.0016155088852988692	269	619	0.004622131818905473	False	0.016722408026755852	0.0016155088852988692	299	619	0.0036982796154916286	False	False	BD_immune01	269	299	619
ALDH1A2	CRABP2+RARB	other	0.007869803695939481	False	0.02973977695167286	0.0016155088852988692	269	619	0.004171524080447853	False	0.016722408026755852	0.0016155088852988692	299	619	0.0036982796154916286	False	False	BD_immune01	269	299	619
ALDH1A2	CRABP2+RARB+RXRB	other	0.007869803695939481	False	0.02973977695167286	0.0016155088852988692	269	619	0.004171524080447853	False	0.016722408026755852	0.0016155088852988692	299	619	0.0036982796154916286	False	False	BD_immune01	269	299	619
ALDH1A2	CRABP2+RARG	other	0.008320411434397101	False	0.02973977695167286	0.0016155088852988692	269	619	0.004622131818905473	False	0.016722408026755852	0.0016155088852988692	299	619	0.0036982796154916286	False	False	BD_immune01	269	299	619
ALDH1A2	CRABP2+RXRA	other	0.008320411434397101	False	0.02973977695167286	0.0016155088852988692	269	619	0.004622131818905473	False	0.016722408026755852	0.0016155088852988692	299	619	0.0036982796154916286	False	False	BD_immune01	269	299	619
ALDH1A2	CRABP2+RXRB	other	0.008320411434397101	False	0.02973977695167286	0.0016155088852988692	269	619	0.004622131818905473	False	0.016722408026755852	0.0016155088852988692	299	619	0.0036982796154916286	False	False	BD_immune01	269	299	619
ALDH1A2	RORB	other	0.01687090704217553	False	0.02973977695167286	0.011308562197092083	269	619	0.013172627426683903	False	0.016722408026755852	0.011308562197092083	299	619	0.0036982796154916286	False	False	BD_immune01	269	299	619
ALDH1A3	CRABP2+RARA	other	0.022518639685586095	False	0.07063197026022305	0.0016155088852988692	269	619	0.006279953056946397	False	0.016722408026755852	0.0016155088852988692	299	619	0.016238686628639698	False	False	BD_immune01	269	299	619
ALDH1A3	CRABP2+RARA+RXRA	other	0.022518639685586095	False	0.07063197026022305	0.0016155088852988692	269	619	0.006279953056946397	False	0.016722408026755852	0.0016155088852988692	299	619	0.016238686628639698	False	False	BD_immune01	269	299	619
ALDH1A3	CRABP2+RARB	other	0.022068031947128475	False	0.07063197026022305	0.0016155088852988692	269	619	0.005829345318488777	False	0.016722408026755852	0.0016155088852988692	299	619	0.016238686628639698	False	False	BD_immune01	269	299	619
ALDH1A3	CRABP2+RARB+RXRB	other	0.022068031947128475	False	0.07063197026022305	0.0016155088852988692	269	619	0.005829345318488777	False	0.016722408026755852	0.0016155088852988692	299	619	0.016238686628639698	False	False	BD_immune01	269	299	619
ALDH1A3	CRABP2+RARG	other	0.022518639685586095	False	0.07063197026022305	0.0016155088852988692	269	619	0.006279953056946397	False	0.016722408026755852	0.0016155088852988692	299	619	0.016238686628639698	False	False	BD_immune01	269	299	619
ALDH1A3	CRABP2+RXRA	other	0.022518639685586095	False	0.07063197026022305	0.0016155088852988692	269	619	0.006279953056946397	False	0.016722408026755852	0.0016155088852988692	299	619	0.016238686628639698	False	False	BD_immune01	269	299	619
ALDH1A3	CRABP2+RXRB	other	0.022518639685586095	False	0.07063197026022305	0.0016155088852988692	269	619	0.006279953056946397	False	0.016722408026755852	0.0016155088852988692	299	619	0.016238686628639698	False	False	BD_immune01	269	299	619
ALDH1A3	RORB	other	0.031069135293364525	False	0.07063197026022305	0.011308562197092083	269	619	0.014830448664724827	False	0.016722408026755852	0.011308562197092083	299	619	0.016238686628639698	False	False	BD_immune01	269	299	619
ALOX5+ALOX5AP+LTC4S	CYSLTR1	other	0.044569987803697586	False	0.022304832713754646	0.046849757673667204	269	619	0.04132056317757815	False	0.010033444816053512	0.046849757673667204	299	619	0.003249424626119435	False	False	BD_immune01	269	299	619
ALOX5+ALOX5AP+LTC4S	CYSLTR2	other	0.01597037073224783	False	0.022304832713754646	0.014539579967689823	269	619	0.012720946106128395	False	0.010033444816053512	0.014539579967689823	299	619	0.003249424626119435	False	False	BD_immune01	269	299	619
ALOX5+ALOX5AP+LTC4S	FPR2	other	0.007574853021651506	False	0.022304832713754646	0.0032310177705977385	269	619	0.004325428395532072	False	0.010033444816053512	0.0032310177705977385	299	619	0.003249424626119435	False	False	BD_immune01	269	299	619
ALOX5+ALOX5AP+LTC4S	OXER1	other	0.004882004112005234	False	0.022304832713754646	0.0	269	619	0.001632579485885799	False	0.010033444816053512	0.0	299	619	0.003249424626119435	False	False	BD_immune01	269	299	619
AMH	ACVR1+AMHR2	other	0.021470211446285248	False	0.09665427509293681	0.0	269	619	0.029957139864563942	False	0.11371237458193979	0.0	299	619	-0.008486928418278694	False	False	BD_immune01	269	299	619
AMH	AMHR2+BMPR1A	other	0.021470211446285248	False	0.09665427509293681	0.0	269	619	0.029957139864563942	False	0.11371237458193979	0.0	299	619	-0.008486928418278694	False	False	BD_immune01	269	299	619
AMH	AMHR2+BMPR1B	other	0.021470211446285248	False	0.09665427509293681	0.0	269	619	0.029957139864563942	False	0.11371237458193979	0.0	299	619	-0.008486928418278694	False	False	BD_immune01	269	299	619
ANXA1	FPR1	other	1.5181276742368937	False	0.9405204460966543	0.024232633279483037	269	619	0.8935568276792765	False	0.8193979933110368	0.024232633279483037	299	619	0.6245708465576172	False	False	BD_immune01	269	299	619
ANXA1	FPR2	other	1.502395183313638	False	0.9405204460966543	0.0032310177705977385	269	619	0.8778243367560208	False	0.8193979933110368	0.0032310177705977385	299	619	0.6245708465576172	False	False	BD_immune01	269	299	619
ANXA1	FPR3	other	1.5024517469573766	False	0.9405204460966543	0.0032310177705977385	269	619	0.8778809003997594	False	0.8193979933110368	0.0032310177705977385	299	619	0.6245708465576172	False	False	BD_immune01	269	299	619
APLN	APLNR	other	0.0005334116867743433	False	0.0037174721189591076	0.0	269	619	0.0007985463016666472	False	0.0033444816053511705	0.0	299	619	-0.00026513461489230394	False	False	BD_immune01	269	299	619
APLP2	PIGR	other	0.5658567547798157	False	0.7472118959107806	0.0	269	619	0.6761143207550049	False	0.8127090301003345	0.0	299	619	-0.11025756597518921	False	False	BD_immune01	269	299	619
APLP2	PLXNA4	other	0.5706619848497212	False	0.7472118959107806	0.006462035541195477	269	619	0.6809195508249104	False	0.8127090301003345	0.006462035541195477	299	619	-0.11025756597518921	False	False	BD_immune01	269	299	619
APOA1	ABCA1	other	0.013132476015016437	False	0.0037174721189591076	0.01615508885298869	269	619	0.013192109880037606	False	0.006688963210702341	0.01615508885298869	299	619	-5.9633865021169186e-05	False	False	BD_immune01	269	299	619
APOA1	AMN+CUBN	other	0.0009227243717759848	False	0.0037174721189591076	0.0	269	619	0.000982358236797154	False	0.006688963210702341	0.0	299	619	-5.9633865021169186e-05	False	False	BD_immune01	269	299	619
APOA1	TREM2+TYROBP	other	0.0032853044103831053	False	0.0037174721189591076	0.0032310177705977385	269	619	0.0033449382754042745	False	0.006688963210702341	0.0032310177705977385	299	619	-5.9633865021169186e-05	False	False	BD_immune01	269	299	619
APOB	APOBR	other	0.0484717411454767	False	0.0037174721189591076	0.051696284329563816	269	619	0.04482126981019974	False	0.0	0.051696284329563816	299	619	0.0036504713352769613	False	False	BD_immune01	269	299	619
APOB	TREM2+TYROBP	other	0.006013051373884082	False	0.0037174721189591076	0.0032310177705977385	269	619	0.0023625800386071205	False	0.0	0.0032310177705977385	299	619	0.0036504713352769613	False	False	BD_immune01	269	299	619
APOE	TREM2+TYROBP	other	0.11704294476658106	False	0.38661710037174724	0.0032310177705977385	269	619	0.08902259264141321	False	0.30434782608695654	0.0032310177705977385	299	619	0.028020352125167847	False	False	BD_immune01	269	299	619
APP	CD74	other	1.6615376472473145	True	0.7286245353159851	0.8416801292407108	269	619	1.6863890290260315	True	0.7525083612040134	0.8416801292407108	299	619	-0.02485138177871704	True	True	BD_immune01	269	299	619
APP	FPR2	other	0.4982796018011868	False	0.7286245353159851	0.0032310177705977385	269	619	0.5231309835799038	False	0.7525083612040134	0.0032310177705977385	299	619	-0.02485138177871704	False	False	BD_immune01	269	299	619
APP	PLXNA4	other	0.500391982961446	False	0.7286245353159851	0.006462035541195477	269	619	0.5252433647401631	False	0.7525083612040134	0.006462035541195477	299	619	-0.02485138177871704	False	False	BD_immune01	269	299	619
