nhood	n_samples_present	n_samples_A	n_samples_B	n_cells	mean_prop_A	mean_prop_B	logFC_B_minus_A	t	p	testable	BH_FDR	SpatialFDR
148	1	0	1	31	0.0	0.00046275563516942825				False		
149	1	0	1	31	0.0	0.00046275563516942825				False		
150	1	0	1	31	0.0	0.00046275563516942825				False		
151	1	0	1	31	0.0	0.00046275563516942825				False		
152	1	0	1	31	0.0	0.00046275563516942825				False		
153	1	0	1	31	0.0	0.00046275563516942825				False		
154	1	0	1	31	0.0	0.00046275563516942825				False		
155	1	0	1	31	0.0	0.00046275563516942825				False		
156	1	0	1	31	0.0	0.00046275563516942825				False		
157	5	4	1	31	0.0002534422526861374	0.00040304523063143755				False		
158	1	0	1	31	0.0	0.00046275563516942825				False		
159	1	0	1	31	0.0	0.00046275563516942825				False		
160	1	0	1	31	0.0	0.00046275563516942825				False		
161	1	0	1	31	0.0	0.00046275563516942825				False		
162	1	0	1	31	0.0	0.00046275563516942825				False		
163	1	0	1	31	0.0	0.00046275563516942825				False		
164	1	0	1	31	0.0	0.00046275563516942825				False		
165	1	0	1	31	0.0	0.00046275563516942825				False		
166	1	0	1	31	0.0	0.00046275563516942825				False		
167	1	0	1	31	0.0	0.00046275563516942825				False		
168	1	0	1	31	0.0	0.00046275563516942825				False		
169	1	0	1	31	0.0	0.00046275563516942825				False		
170	1	0	1	31	0.0	0.00046275563516942825				False		
171	1	0	1	31	0.0	0.00046275563516942825				False		
172	1	0	1	31	0.0	0.00046275563516942825				False		
173	1	0	1	31	0.0	0.00046275563516942825				False		
174	2	1	1	31	3.93886875689302e-05	0.0004478280340349306				False		
175	1	0	1	31	0.0	0.00046275563516942825				False		
176	1	0	1	31	0.0	0.00046275563516942825				False		
177	1	0	1	31	0.0	0.00046275563516942825				False		
178	1	0	1	31	0.0	0.00046275563516942825				False		
179	1	0	1	31	0.0	0.00046275563516942825				False		
180	1	0	1	31	0.0	0.00046275563516942825				False		
181	1	0	1	31	0.0	0.00046275563516942825				False		
182	1	0	1	31	0.0	0.00046275563516942825				False		
183	4	2	2	31	0.00017165451816273826	0.0002718461910321538	0.6632518079456649	0.34497237837811834	0.7346548253791677	True	0.8662157136334051	0.8667907607398228
184	2	1	1	31	1.3033561420658195e-05	0.0004478280340349306				False		
185	1	0	1	31	0.0	0.00046275563516942825				False		
186	1	0	1	31	0.0	0.00046275563516942825				False		
187	1	0	1	31	0.0	0.00046275563516942825				False		
188	1	0	1	31	0.0	0.00046275563516942825				False		
189	1	0	1	31	0.0	0.00046275563516942825				False		
190	1	0	1	31	0.0	0.00046275563516942825				False		
191	1	0	1	31	0.0	0.00046275563516942825				False		
192	1	0	1	31	0.0	0.00046275563516942825				False		
193	1	0	1	31	0.0	0.00046275563516942825				False		
194	1	0	1	31	0.0	0.00046275563516942825				False		
195	1	0	1	31	0.0	0.00046275563516942825				False		
196	1	0	1	31	0.0	0.00046275563516942825				False		
197	1	0	1	31	0.0	0.00046275563516942825				False		
198	1	0	1	31	0.0	0.00046275563516942825				False		
199	1	0	1	31	0.0	0.00046275563516942825				False		
200	2	0	2	31	0.0	0.0004951452349145692				False		
201	1	0	1	31	0.0	0.00046275563516942825				False		
202	1	0	1	31	0.0	0.00046275563516942825				False		
203	1	0	1	31	0.0	0.00046275563516942825				False		
204	1	0	1	31	0.0	0.00046275563516942825				False		
205	1	0	1	31	0.0	0.00046275563516942825				False		
206	1	0	1	31	0.0	0.00046275563516942825				False		
207	1	0	1	31	0.0	0.00046275563516942825				False		
208	1	0	1	31	0.0	0.00046275563516942825				False		
209	1	0	1	31	0.0	0.00046275563516942825				False		
210	1	0	1	31	0.0	0.00046275563516942825				False		
211	1	0	1	31	0.0	0.00046275563516942825				False		
212	1	0	1	31	0.0	0.00046275563516942825				False		
213	1	0	1	31	0.0	0.00046275563516942825				False		
214	1	0	1	31	0.0	0.00046275563516942825				False		
215	1	0	1	31	0.0	0.00046275563516942825				False		
216	1	0	1	31	0.0	0.00046275563516942825				False		
217	4	2	2	31	0.00028248472033058343	0.000289923162777847	0.03749645479346597	0.02351752852652962	0.981488249582147	True	0.9894632100732861	0.9892146777595567
218	1	0	1	31	0.0	0.00046275563516942825				False		
219	1	0	1	31	0.0	0.00046275563516942825				False		
220	1	0	1	31	0.0	0.00046275563516942825				False		
221	1	0	1	31	0.0	0.00046275563516942825				False		
222	1	0	1	31	0.0	0.00046275563516942825				False		
223	1	0	1	31	0.0	0.00046275563516942825				False		
224	1	0	1	31	0.0	0.00046275563516942825				False		
225	1	0	1	31	0.0	0.00046275563516942825				False		
226	1	0	1	31	0.0	0.00046275563516942825				False		
227	1	0	1	31	0.0	0.00046275563516942825				False		
228	1	0	1	31	0.0	0.00046275563516942825				False		
229	1	0	1	31	0.0	0.00046275563516942825				False		
230	1	0	1	31	0.0	0.00046275563516942825				False		
231	4	3	1	31	0.0004266978119808295	0.0003881176294969398				False		
232	1	0	1	31	0.0	0.00046275563516942825				False		
233	1	0	1	31	0.0	0.00046275563516942825				False		
234	1	0	1	31	0.0	0.00046275563516942825				False		
235	1	0	1	31	0.0	0.00046275563516942825				False		
236	1	0	1	31	0.0	0.00046275563516942825				False		
237	1	0	1	31	0.0	0.00046275563516942825				False		
238	1	0	1	31	0.0	0.00046275563516942825				False		
239	1	0	1	31	0.0	0.00046275563516942825				False		
240	1	0	1	31	0.0	0.00046275563516942825				False		
241	1	0	1	31	0.0	0.00046275563516942825				False		
242	1	0	1	31	0.0	0.00046275563516942825				False		
243	1	0	1	31	0.0	0.00046275563516942825				False		
244	1	0	1	31	0.0	0.00046275563516942825				False		
245	1	0	1	31	0.0	0.00046275563516942825				False		
246	1	0	1	31	0.0	0.00046275563516942825				False		
247	1	0	1	31	0.0	0.00046275563516942825				False		
248	2	0	2	31	0.0	0.00048434870166618897				False		
249	1	0	1	31	0.0	0.00046275563516942825				False		
250	1	0	1	31	0.0	0.00046275563516942825				False		
251	1	0	1	31	0.0	0.00046275563516942825				False		
252	1	0	1	31	0.0	0.00046275563516942825				False		
253	1	0	1	31	0.0	0.00046275563516942825				False		
254	1	0	1	31	0.0	0.00046275563516942825				False		
255	1	0	1	31	0.0	0.00046275563516942825				False		
256	1	0	1	31	0.0	0.00046275563516942825				False		
257	1	0	1	31	0.0	0.00046275563516942825				False		
258	1	0	1	31	0.0	0.00046275563516942825				False		
259	1	0	1	31	0.0	0.00046275563516942825				False		
260	1	0	1	31	0.0	0.00046275563516942825				False		
261	2	1	1	31	0.0009889691898060098	0.00026869682042095835				False		
262	1	0	1	31	0.0	0.00046275563516942825				False		
263	1	0	1	31	0.0	0.00046275563516942825				False		
264	1	0	1	31	0.0	0.00046275563516942825				False		
265	1	0	1	31	0.0	0.00046275563516942825				False		
266	1	0	1	31	0.0	0.00046275563516942825				False		
267	1	0	1	31	0.0	0.00046275563516942825				False		
268	1	0	1	31	0.0	0.00046275563516942825				False		
269	1	0	1	31	0.0	0.00046275563516942825				False		
270	1	0	1	31	0.0	0.00046275563516942825				False		
271	1	0	1	31	0.0	0.00046275563516942825				False		
272	1	0	1	31	0.0	0.00046275563516942825				False		
273	1	0	1	31	0.0	0.00046275563516942825				False		
274	1	0	1	31	0.0	0.00046275563516942825				False		
275	1	0	1	31	0.0	0.00046275563516942825				False		
276	1	0	1	31	0.0	0.00046275563516942825				False		
277	1	0	1	31	0.0	0.00046275563516942825				False		
278	1	0	1	31	0.0	0.00046275563516942825				False		
279	1	0	1	31	0.0	0.00046275563516942825				False		
280	1	0	1	31	0.0	0.00046275563516942825				False		
281	1	0	1	31	0.0	0.00046275563516942825				False		
282	1	0	1	31	0.0	0.00046275563516942825				False		
283	1	0	1	31	0.0	0.00046275563516942825				False		
284	1	0	1	31	0.0	0.00046275563516942825				False		
285	1	0	1	31	0.0	0.00046275563516942825				False		
286	2	0	2	31	0.0	0.00047355216841780864				False		
287	1	0	1	31	0.0	0.00046275563516942825				False		
288	1	0	1	31	0.0	0.00046275563516942825				False		
289	1	0	1	31	0.0	0.00046275563516942825				False		
290	1	0	1	31	0.0	0.00046275563516942825				False		
291	1	0	1	31	0.0	0.00046275563516942825				False		
292	1	0	1	31	0.0	0.00046275563516942825				False		
293	1	0	1	31	0.0	0.00046275563516942825				False		
294	1	0	1	31	0.0	0.00046275563516942825				False		
295	1	0	1	31	0.0	0.00046275563516942825				False		
296	1	0	1	31	0.0	0.00046275563516942825				False		
297	1	0	1	31	0.0	0.00046275563516942825				False		
298	1	0	1	31	0.0	0.00046275563516942825				False		
299	1	0	1	31	0.0	0.00046275563516942825				False		
300	1	0	1	31	0.0	0.00046275563516942825				False		
301	1	0	1	31	0.0	0.00046275563516942825				False		
302	1	0	1	31	0.0	0.00046275563516942825				False		
303	1	0	1	31	0.0	0.00046275563516942825				False		
304	1	0	1	31	0.0	0.00046275563516942825				False		
305	1	0	1	31	0.0	0.00046275563516942825				False		
306	1	0	1	31	0.0	0.00046275563516942825				False		
307	5	2	3	31	4.722353217552419e-05	0.0004880109930691818	3.369059878193317	1.2560114476550863	0.2372082756297687	True	0.768806498892851	0.7802580770671164
308	1	0	1	31	0.0	0.00046275563516942825				False		
309	2	1	1	31	2.606712284131639e-05	0.00043290043290043295				False		
310	1	0	1	31	0.0	0.00046275563516942825				False		
311	1	0	1	31	0.0	0.00046275563516942825				False		
312	1	0	1	31	0.0	0.00046275563516942825				False		
313	1	0	1	31	0.0	0.00046275563516942825				False		
314	1	0	1	31	0.0	0.00046275563516942825				False		
315	1	0	1	31	0.0	0.00046275563516942825				False		
316	1	0	1	31	0.0	0.00046275563516942825				False		
317	1	0	1	31	0.0	0.00046275563516942825				False		
318	6	2	4	31	0.00016948166494332553	0.00037068416790602587	1.1290150895706237	0.6972425439279426	0.49743626703378113	True	0.768806498892851	0.7802580770671164
319	1	0	1	31	0.0	0.00046275563516942825				False		
320	1	0	1	31	0.0	0.00046275563516942825				False		
321	1	0	1	31	0.0	0.00046275563516942825				False		
322	1	0	1	31	0.0	0.00046275563516942825				False		
323	1	0	1	31	0.0	0.00046275563516942825				False		
324	1	0	1	31	0.0	0.00046275563516942825				False		
325	1	0	1	31	0.0	0.00046275563516942825				False		
326	1	0	1	31	0.0	0.00046275563516942825				False		
327	1	0	1	31	0.0	0.00046275563516942825				False		
328	1	0	1	31	0.0	0.00046275563516942825				False		
329	1	0	1	31	0.0	0.00046275563516942825				False		
330	1	0	1	31	0.0	0.00046275563516942825				False		
331	1	0	1	31	0.0	0.00046275563516942825				False		
332	1	0	1	31	0.0	0.00046275563516942825				False		
333	1	0	1	31	0.0	0.00046275563516942825				False		
334	2	0	2	31	0.0	0.00047355216841780864				False		
335	1	0	1	31	0.0	0.00046275563516942825				False		
336	1	0	1	31	0.0	0.00046275563516942825				False		
337	1	0	1	31	0.0	0.00046275563516942825				False		
338	1	0	1	31	0.0	0.00046275563516942825				False		
339	4	2	2	31	7.931047837104003e-05	0.00040557962810758313	2.354255476262379	0.9705895244970651	0.35302108068189514	True	0.768806498892851	0.7802580770671164
340	1	0	1	31	0.0	0.00046275563516942825				False		
341	1	0	1	31	0.0	0.00046275563516942825				False		
342	1	0	1	31	0.0	0.00046275563516942825				False		
343	3	1	2	31	5.213424568263278e-05	0.0004138417638798178				False		
344	1	0	1	31	0.0	0.00046275563516942825				False		
345	3	1	2	31	2.606712284131639e-05	0.00044369696614881323				False		
346	1	0	1	31	0.0	0.00046275563516942825				False		
347	1	0	1	31	0.0	0.00046275563516942825				False		
348	6	2	4	31	0.00016773771936788896	0.00035291527382534297	1.0730695964256576	0.7352298457366617	0.47348719418231205	True	0.768806498892851	0.7802580770671164
349	1	0	1	31	0.0	0.00046275563516942825				False		
350	1	0	1	31	0.0	0.00046275563516942825				False		
351	1	0	1	31	0.0	0.00046275563516942825				False		
352	1	0	1	31	0.0	0.00046275563516942825				False		
353	4	2	2	31	0.00048251444121332095	0.00034817007080875146	-0.4707683926494628	-0.23990532078325338	0.8130901796198075	True	0.8824450806011509	0.8829557035702796
354	8	6	2	31	0.0003659171428357781	0.00022211597840594434	-0.7201783013431751	-0.5986475724229031	0.557794224152202	True	0.7837815947090427	0.7934918183464806
355	1	0	1	31	0.0	0.00046275563516942825				False		
356	1	0	1	31	0.0	0.00046275563516942825				False		
357	1	0	1	31	0.0	0.00046275563516942825				False		
358	1	0	1	31	0.0	0.00046275563516942825				False		
359	1	0	1	31	0.0	0.00046275563516942825				False		
360	1	0	1	31	0.0	0.00046275563516942825				False		
361	1	0	1	31	0.0	0.00046275563516942825				False		
362	1	0	1	31	0.0	0.00046275563516942825				False		
363	1	0	1	31	0.0	0.00046275563516942825				False		
364	1	0	1	31	0.0	0.00046275563516942825				False		
365	1	0	1	31	0.0	0.00046275563516942825				False		
366	1	0	1	31	0.0	0.00046275563516942825				False		
367	1	0	1	31	0.0	0.00046275563516942825				False		
368	1	0	1	31	0.0	0.00046275563516942825				False		
369	1	0	1	31	0.0	0.00046275563516942825				False		
370	1	0	1	31	0.0	0.00046275563516942825				False		
371	1	0	1	31	0.0	0.00046275563516942825				False		
372	1	0	1	31	0.0	0.00046275563516942825				False		
373	2	1	1	31	6.516780710329097e-05	0.0003881176294969398				False		
374	1	0	1	31	0.0	0.00046275563516942825				False		
375	1	0	1	31	0.0	0.00046275563516942825				False		
376	1	0	1	31	0.0	0.00046275563516942825				False		
377	1	0	1	31	0.0	0.00046275563516942825				False		
378	1	0	1	31	0.0	0.00046275563516942825				False		
379	1	0	1	31	0.0	0.00046275563516942825				False		
380	1	0	1	31	0.0	0.00046275563516942825				False		
381	1	0	1	31	0.0	0.00046275563516942825				False		
382	1	0	1	31	0.0	0.00046275563516942825				False		
383	1	0	1	31	0.0	0.00046275563516942825				False		
384	3	2	1	31	0.0001651826675446597	0.0004179728317659352				False		
385	1	0	1	31	0.0	0.00046275563516942825				False		
386	1	0	1	31	0.0	0.00046275563516942825				False		
387	1	0	1	31	0.0	0.00046275563516942825				False		
388	4	3	1	31	0.0009145368835043387	0.00025376921928646067				False		
389	1	0	1	31	0.0	0.00046275563516942825				False		
390	1	0	1	31	0.0	0.00046275563516942825				False		
391	1	0	1	31	0.0	0.00046275563516942825				False		
392	1	0	1	31	0.0	0.00046275563516942825				False		
393	1	0	1	31	0.0	0.00046275563516942825				False		
394	1	0	1	31	0.0	0.00046275563516942825				False		
395	1	0	1	31	0.0	0.00046275563516942825				False		
396	1	0	1	31	0.0	0.00046275563516942825				False		
397	1	0	1	31	0.0	0.00046275563516942825				False		
398	1	0	1	31	0.0	0.00046275563516942825				False		
399	1	0	1	31	0.0	0.00046275563516942825				False		
400	1	0	1	31	0.0	0.00046275563516942825				False		
401	1	0	1	31	0.0	0.00046275563516942825				False		
402	1	0	1	31	0.0	0.00046275563516942825				False		
403	1	0	1	31	0.0	0.00046275563516942825				False		
404	1	0	1	31	0.0	0.00046275563516942825				False		
405	1	0	1	31	0.0	0.00046275563516942825				False		
406	1	0	1	31	0.0	0.00046275563516942825				False		
407	1	0	1	31	0.0	0.00046275563516942825				False		
408	1	0	1	31	0.0	0.00046275563516942825				False		
409	1	0	1	31	0.0	0.00046275563516942825				False		
410	1	0	1	31	0.0	0.00046275563516942825				False		
411	1	0	1	31	0.0	0.00046275563516942825				False		
412	1	0	1	31	0.0	0.00046275563516942825				False		
413	1	0	1	31	0.0	0.00046275563516942825				False		
414	1	0	1	31	0.0	0.00046275563516942825				False		
415	1	0	1	31	0.0	0.00046275563516942825				False		
416	1	0	1	31	0.0	0.00046275563516942825				False		
417	1	0	1	31	0.0	0.00046275563516942825				False		
418	1	0	1	31	0.0	0.00046275563516942825				False		
419	1	0	1	31	0.0	0.00044975771116849953				False		
420	2	0	2	31	0.0	0.00045689502813288585				False		
421	1	0	1	31	0.0	0.00044975771116849953				False		
422	1	0	1	31	0.0	0.00044975771116849953				False		
423	1	0	1	31	0.0	0.00044975771116849953				False		
424	1	0	1	31	0.0	0.00044975771116849953				False		
425	1	0	1	31	0.0	0.00044975771116849953				False		
426	5	2	3	31	4.94417518697059e-05	0.00046160512102811653	3.2225969471295084	1.2704491619648712	0.23209285135632826	True	0.768806498892851	0.7802580770671164
427	1	0	1	31	0.0	0.00044975771116849953				False		
428	2	0	2	31	0.0	0.0004818756375082381				False		
429	2	1	1	31	0.0004657228017883755	0.0003772161448509996				False		
430	1	0	1	31	0.0	0.00044975771116849953				False		
431	1	0	1	31	0.0	0.00044975771116849953				False		
432	1	0	1	31	0.0	0.00044975771116849953				False		
433	1	0	1	31	0.0	0.00044975771116849953				False		
434	1	0	1	31	0.0	0.00044975771116849953				False		
435	1	0	1	31	0.0	0.00044975771116849953				False		
436	1	0	1	31	0.0	0.00044975771116849953				False		
437	3	0	3	31	0.0	0.000511126228100019				False		
438	1	0	1	31	0.0	0.00044975771116849953				False		
439	8	3	5	31	0.000153816421423433	0.0004426567736172404	1.5249177656797706	1.0330585180284513	0.32081582024318	True	0.768806498892851	0.7802580770671164
440	4	1	3	31	9.314456035767511e-05	0.00044176179410429506				False		
441	1	0	1	31	0.0	0.00044975771116849953				False		
442	1	0	1	31	0.0	0.00044975771116849953				False		
443	1	0	1	31	0.0	0.00044975771116849953				False		
444	1	0	1	31	0.0	0.00044975771116849953				False		
445	1	0	1	31	0.0	0.00044975771116849953				False		
446	1	0	1	31	0.0	0.00044975771116849953				False		
447	1	0	1	31	0.0	0.00044975771116849953				False		
448	1	0	1	31	0.0	0.00044975771116849953				False		
449	1	0	1	31	0.0	0.00044975771116849953				False		
450	1	0	1	31	0.0	0.00044975771116849953				False		
451	1	0	1	31	0.0	0.00044975771116849953				False		
452	1	0	1	31	0.0	0.00044975771116849953				False		
453	1	0	1	31	0.0	0.00044975771116849953				False		
454	1	0	1	31	0.0	0.00044975771116849953				False		
455	1	0	1	31	0.0	0.00044975771116849953				False		
456	2	1	1	31	9.314456035767511e-05	0.0004352493979049996				False		
457	1	0	1	31	0.0	0.00044975771116849953				False		
458	1	0	1	31	0.0	0.00044975771116849953				False		
459	3	1	2	31	0.0006520119225037258	0.000353454050910302				False		
460	3	2	1	31	0.0007054564203926681	0.0003046745785334997				False		
461	1	0	1	31	0.0	0.00044975771116849953				False		
462	1	0	1	31	0.0	0.00044975771116849953				False		
463	1	0	1	31	0.0	0.00044975771116849953				False		
