family	row	interaction_name	ligand	receptor	axis	thesis_expect	split	n_units	n_gse131907	n_gse189357	mean_delta	median_delta	se	wilcoxon_p	meta_p	I2	n_pos	n_neg	observed_direction	agrees_thesis
barrier_inhibitory	pair	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	F11R	high>low	median	21	12	9	0.11824173630521564	0.09172258822252022	0.02327327352555097	9.5367431640625e-07	3.7628352117288243e-07	0.0	21	0	high>low	yes
barrier_inhibitory	pair	NECTIN2_TIGIT	NECTIN2	TIGIT	NECTIN2-TIGIT	high>low	median	8	0	8	0.044538107933980865	0.012635525971317979	0.021667316054094724	0.0078125	0.03982655081960449	0.0	8	0	high>low	yes
barrier_inhibitory	pair	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	CDH1	high>low	median	19	15	4	0.05256831820325452	0.050064811210469906	0.01081943096492856	3.814697265625e-06	1.1816182601843478e-06	0.0	19	0	high>low	yes
barrier_inhibitory	pair	CDH1_KLRG1	CDH1	KLRG1	CDH1	high>low	median	14	10	4	0.05583121280828442	0.03049885790225485	0.019973802805405835	0.0001220703125	0.0051864088352103176	0.0	14	0	high>low	yes
barrier_inhibitory	pair	LGALS9_HAVCR2	LGALS9	HAVCR2	LGALS9	high>low	median	11	9	2	0.007103200855844753	0.001535516796031469	0.0035520561938983124	0.0068359375	0.045527981432056545	0.0	10	1	high>low	yes
barrier_inhibitory	pair	LGALS9_CD44	LGALS9	CD44	LGALS9	high>low	median	22	16	6	0.07267948955734975	0.060488004043825344	0.020864133455154976	0.00012063980102539062	0.000494966868817234	1.6917684184764287e-14	19	3	high>low	yes
barrier_inhibitory	pair	LGALS9_CD45	LGALS9	PTPRC	LGALS9	high>low	median	22	16	6	0.08979078714140783	0.06404379860558324	0.02645971660339633	8.058547973632812e-05	0.0006900804522882339	0.0	19	3	high>low	yes
barrier_inhibitory	FAMILY_AGGREGATE	FAMILY:barrier_inhibitory	CDH1|F11R|LGALS9|NECTIN2	T/NK	family	high>low	median	27	18	9	0.0661853851733305	0.046696475647290264	0.01279133675107834	1.043081283569336e-06	2.2884637673264697e-07	1.3664283380001925e-14	24	3	high>low	yes
barrier_inhibitory	pair	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	F11R	high>low	tertile	22	13	9	0.11421985234911894	0.0902614522628075	0.019763458856701235	4.76837158203125e-07	7.49918890037133e-09	0.0	22	0	high>low	yes
barrier_inhibitory	pair	NECTIN2_TIGIT	NECTIN2	TIGIT	NECTIN2-TIGIT	high>low	tertile	8	0	8	0.045199566201923475	0.01073422978708529	0.023604031383513545	0.0078125	0.055504141897709046	2.537652627714643e-14	8	0	high>low	yes
barrier_inhibitory	pair	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	CDH1	high>low	tertile	19	15	4	0.058460728629341596	0.05574156541008837	0.011797774525010626	3.814697265625e-06	7.224344498646687e-07	0.0	19	0	high>low	yes
barrier_inhibitory	pair	CDH1_KLRG1	CDH1	KLRG1	CDH1	high>low	tertile	14	10	4	0.06369873789228918	0.04358746369268117	0.02138722250419647	0.0001220703125	0.002898002550643741	0.0	14	0	high>low	yes
barrier_inhibitory	pair	LGALS9_HAVCR2	LGALS9	HAVCR2	LGALS9	high>low	tertile	11	9	2	0.009558575463943978	0.0013639410622850422	0.005411326191862329	0.009765625	0.0773284900358154	0.0	10	1	high>low	yes
barrier_inhibitory	pair	LGALS9_CD44	LGALS9	CD44	LGALS9	high>low	tertile	22	16	6	0.0845033737312321	0.08255779988155074	0.023382110586132897	4.1961669921875e-05	0.0003014878586465727	3.383536836952857e-14	20	2	high>low	yes
barrier_inhibitory	pair	LGALS9_CD45	LGALS9	PTPRC	LGALS9	high>low	tertile	22	16	6	0.10134052302212868	0.08018005510333706	0.0286884020755278	5.245208740234375e-05	0.00041171846396947654	0.0	20	2	high>low	yes
barrier_inhibitory	FAMILY_AGGREGATE	FAMILY:barrier_inhibitory	CDH1|F11R|LGALS9|NECTIN2	T/NK	family	high>low	tertile	29	20	9	0.07160344247715597	0.06589176538961211	0.01317701295626306	2.60770320892334e-07	5.511503801910573e-08	0.0	27	2	high>low	yes
barrier_inhibitory	pair	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	F11R	high>low	q4q1	22	13	9	0.13078605026311885	0.09500849321434524	0.02424069509830953	4.76837158203125e-07	6.840557129739592e-08	0.0	22	0	high>low	yes
barrier_inhibitory	pair	NECTIN2_TIGIT	NECTIN2	TIGIT	NECTIN2-TIGIT	high>low	q4q1	8	0	8	0.04623722076048531	0.011848892757653684	0.023198252599897995	0.0078125	0.046246800536779605	0.0	8	0	high>low	yes
barrier_inhibitory	pair	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	CDH1	high>low	q4q1	19	15	4	0.06790498238633093	0.08747927452988688	0.01233359125344216	3.814697265625e-06	3.677162556461582e-08	0.0	19	0	high>low	yes
barrier_inhibitory	pair	CDH1_KLRG1	CDH1	KLRG1	CDH1	high>low	q4q1	14	10	4	0.07289134993209966	0.05101090698524728	0.02372281351021124	0.0001220703125	0.0021218374482602632	2.7328566760003845e-14	14	0	high>low	yes
barrier_inhibitory	pair	LGALS9_HAVCR2	LGALS9	HAVCR2	LGALS9	high>low	q4q1	10	9	1	0.013578355597345772	0.0022440355545888403	0.007813422177086906	0.00390625	0.08224176237464814	0.0	9	1	high>low	yes
barrier_inhibitory	pair	LGALS9_CD44	LGALS9	CD44	LGALS9	high>low	q4q1	21	16	5	0.10446577681125073	0.11530795051597593	0.024455043077637743	3.147125244140625e-05	1.9394683735808044e-05	0.0	19	2	high>low	yes
barrier_inhibitory	pair	LGALS9_CD45	LGALS9	PTPRC	LGALS9	high>low	q4q1	21	16	5	0.12508693269373167	0.11499611581162128	0.029546292900402706	2.384185791015625e-05	2.299886066048937e-05	3.5527136788004997e-14	19	2	high>low	yes
barrier_inhibitory	FAMILY_AGGREGATE	FAMILY:barrier_inhibitory	CDH1|F11R|LGALS9|NECTIN2	T/NK	family	high>low	q4q1	29	20	9	0.08307301502422662	0.08388271433126442	0.013614582546608632	1.2293457984924316e-07	1.0490200409304003e-09	1.2688263138573217e-14	27	2	high>low	yes
ifn_recruit_mhci	pair	CXCL9_CXCR3	CXCL9	CXCR3	CXCL9/10-CXCR3	low>high	median	1	1	0	0.0022560732838547157	0.0022560732838547157					1	0	high>low	thin
ifn_recruit_mhci	pair	CXCL10_CXCR3	CXCL10	CXCR3	CXCL9/10-CXCR3	low>high	median	4	4	0	0.0024753411913766197	-0.00015567966331381673	0.0027677209532734775	1.0	0.37112886636304965	0.0	2	2	high>low	no
ifn_recruit_mhci	pair	CCL5_CCR5	CCL5	CCR5	CCL5	low>high	median	2	2	0	0.008135587306998395	0.008135587306998395	0.0074906405897033	0.5	0.2774346010356177	0.0	2	0	high>low	thin
ifn_recruit_mhci	pair	CCL5_CCR1	CCL5	CCR1	CCL5	low>high	median	2	2	0	0.0070602943741054245	0.0070602943741054245	0.004077666706926901	0.5	0.08337073318057953	0.0	2	0	high>low	thin
ifn_recruit_mhci	pair	HLA-A_CD8A	HLA-A	CD8A	HLA-CD8	low>high	median	25	17	8	0.023116223943823216	0.018258015930569083	0.007346075113714357	0.0007149577140808105	0.001650989706138782	0.0	20	5	high>low	opposite
