cohort	pmid	title	platform	n_matrix	n_luad	n_probes	n_genes	targets_present	targets_missing	gep18_n	gep18_missing	estimate_stromal_present	estimate_immune_present	estimate_score_min	estimate_score_max	tumorpurity_min	tumorpurity_max	n_purity_wrap	purity_wrap_threshold
GSE72094	26477306	Schabath et al. Oncogene 2016; KRAS/STK11/TP53 LUAD microarray	GPL15048 HuRSTA_2a520709	442	442	60607	22115	['CLDN4', 'TACSTD2', 'CD8A']	[]	18	[]	140	139	1456.8470896382962	14959.507800493404	-0.942513228791899	0.6830721966163225	0	17280.6941951121
