n	cldn4_vs_cd274_spearman_rho	cldn4_vs_cd274_spearman_p	cd274_welch_t_on_cldn4_q4_vs_q1	cd274_p25	cd274_p75	cd274_n_q4	cd274_n_q1
22	-0.019762845849802372	0.9304384215377666	0.23064447934193577	1.7648496359933574	3.440431504629825	6	6
