contrast	accession	species	tissue	anchor	n_total	n_responder	n_non_responder	n_q4	n_q1	cldn4_p25	cldn4_p75	cldn4_welch_t	cd274_spearman_rho	cd274_spearman_p	cd274_welch_t_on_cldn4_q4q1	cd274_n_q4	cd274_n_q1	rank_metric_primary	n_genes_matrix	n_genes_ranked	matrix_file	series_title	pmid	not
GSE166449_CLDN4_Q4_vs_Q1	GSE166449	human	pretreatment advanced LUAD bulk (pembrolizumab; not cell-intrinsic)	CLDN4	22	7	15	6	6	1.005898068852548	1.8683523451524326	7.488897926700865	-0.019762845849802372	0.9304384215377666	0.23064447934193577	6	6	Welch t (CLDN4 Q4 minus Q1) on deposited log2(TPM+1)	20345	19669	GSE166449_Raw_gene_TPM_matrix.txt.gz	Lee/Hwang 2021 pembrolizumab LUAD pretreatment RNA-seq	33857424	TACSTD2; FASTQ; headline response OR; sample-permutation GSEA
