gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2_expr,median_log2_expr,pct_expressed,spearman_q,pearson_q,pearson_rank
UNC5C,27,0.5593307593307594,0.00039060975262766206,0.5571097377647128,0.00041669806662657753,3.1176972222222217,3.3406000000000002,97.22222222222221,0.031170658259687435,0.03562768469657238,24
NTRK2,28,0.5567567567567567,0.00042098420082188024,0.531680427522628,0.0008467587561438172,6.593244444444447,6.74015,100.0,0.03196780712703691,0.04468925909613483,40
ANO1,29,0.5562419562419563,0.00042730569259197206,0.5351802698672753,0.0007705627640931008,9.392563888888889,9.387450000000001,100.0,0.03196780712703691,0.04468925909613483,36
PCDH10,30,0.5533947722106928,0.0004638194315742019,0.5338831241748403,0.0007980636074753177,1.442202777777778,1.2015500000000001,66.66666666666666,0.03241994004412596,0.04468925909613483,37
PGAP1,31,0.5526383526383526,0.00047397573163926844,0.5491431393687074,0.0005235223754940212,7.191302777777777,7.42775,100.0,0.03241994004412596,0.041777085564422896,26
NOTCH3,32,0.5397683397683398,0.0006799043573525148,0.48015621613069315,0.0030396880540868375,11.564444444444442,11.63365,100.0,0.04313785923228982,0.08052892252663452,77
ADORA1,33,0.5395109395109395,0.0006847279243220606,0.5329596373003811,0.0008181687186025356,6.796869444444445,6.5752,100.0,0.04313785923228982,0.04468925909613483,39
FZD7,34,0.5335907335907336,0.0008043813378870163,0.5280669571092311,0.0009323532494392097,7.546936111111112,7.84865,100.0,0.049153599548129354,0.04650111831578058,44
ANTXR1,35,0.5328185328185329,0.0008212798587824454,0.5214244726840876,0.001109837224360767,10.305591666666666,10.48195,100.0,0.049153599548129354,0.05013113802112597,49
LRP6,36,0.5312741312741313,0.0008560225807484207,0.5618793540343447,0.0003624760837315746,9.573558333333335,9.58085,100.0,0.04932541512129638,0.03337568247897652,22
DDR2,37,0.5299871299871299,0.0008859619257375707,0.47989889248560086,0.0030576754721240293,4.675005555555555,5.010199999999999,100.0,0.04932541512129638,0.08052892252663452,78
GJC2,38,0.5253539253539253,0.001001558834418867,0.5393220176029307,0.0006882875286270035,5.439797222222224,5.03985,100.0,0.05449390567269927,0.04468925909613483,32
SV2A,39,0.5225225225225225,0.0010785862505641325,0.437124666448062,0.007680794950165028,6.181238888888891,6.0137,100.0,0.05546828226030744,0.12870385061116044,121
TMEM67,40,0.5217503217503218,0.0011004810951947594,0.5700574066519322,0.0002839969095431852,7.204669444444445,7.43335,100.0,0.05546828226030744,0.0313948727113174,18
SLC12A2,41,0.5204633204633204,0.001137845052635691,0.5036205594531629,0.0017406654477686535,11.76072222222222,12.030850000000001,100.0,0.05546828226030744,0.06054443111730633,62
MEGF9,42,0.5178893178893179,0.0012159454056073994,0.4776650865645793,0.0032177561229125,8.955286111111112,9.03005,100.0,0.05546828226030744,0.081087454297395,82
TMC7,43,0.5176319176319176,0.0012240094220207912,0.5432119154308773,0.0006182109903234473,6.748002777777778,6.62545,100.0,0.05546828226030744,0.04468925909613483,28
ACVR2B,44,0.5171171171171172,0.0012402789990530955,0.5316785693692613,0.000846800920483922,7.188816666666668,7.218500000000001,100.0,0.05546828226030744,0.04468925909613483,41
NALCN,45,0.5160875160875161,0.0012733909210518157,0.5150220104797938,0.0013084751866407078,6.678047222222222,7.43,100.0,0.05546828226030744,0.058009066607738045,50
TNFRSF21,46,0.5158301158301158,0.0012817896122490771,0.5992350005250872,0.00011261354293734927,11.570469444444445,11.8041,100.0,0.05546828226030744,0.019256915842286726,13
CNTN1,47,0.5151899614172097,0.0013028891127132409,0.49197825730704786,0.0023065731655828713,2.8525388888888887,2.82055,83.33333333333334,0.05546828226030744,0.07020023368464404,70
CD46,48,0.5148005148005148,0.0013158744153172644,0.5239782943832613,0.0010383531495500931,12.56668611111111,12.3843,100.0,0.05546828226030744,0.04874151843182202,47
PMEPA1,49,0.5140283140283141,0.001341959353141345,0.5399609912530188,0.0006763139018051489,12.52371111111111,12.8939,100.0,0.05546828226030744,0.04468925909613483,31
SLC28A3,50,0.5139730621233098,0.0013438430956966717,0.5750624030435326,0.0002438267279559341,4.770019444444444,4.5828500000000005,88.88888888888889,0.05546828226030744,0.0313948727113174,15
LRP12,51,0.5132561132561133,0.001368498509432328,0.5229946703244406,0.001065389311121704,6.598538888888889,6.85605,100.0,0.05552856663696599,0.049048884823564606,48
PLXNA2,52,0.510939510939511,0.0014509087609289038,0.49555411947642475,0.0021177337306528578,9.261705555555556,8.978000000000002,100.0,0.0570242616930294,0.07020023368464404,65
GPR88,53,0.5079901125172072,0.001562126836475511,0.2621830746735608,0.12240793557813405,2.051972222222223,1.7083,86.11111111111111,0.059655417862492205,0.46441299171799194,498
SLAMF9,54,0.5077914768108771,0.0015698794174340053,0.44596047037649644,0.006409737603027471,1.9638555555555552,1.4566,88.88888888888889,0.059655417862492205,0.11964419334011626,108
MXRA8,55,0.5070785070785071,0.0015979852098987057,0.47275386940878145,0.0035955460897856588,9.675408333333335,9.6853,100.0,0.05977463425777346,0.08525452941423169,87
FAP,56,0.5055341055341055,0.0016603871652839076,0.5242647024895244,0.0010305956204391684,7.580705555555557,7.8131,100.0,0.06115333651830269,0.04874151843182202,46
LRIG3,57,0.5037323037323037,0.001735885527128464,0.5333937214358793,0.0008086631480774361,10.128483333333335,10.3916,100.0,0.062679368591745,0.04468925909613483,38
PLXNB3,58,0.5032175032175032,0.001758002500801975,0.5417396330564404,0.0006439515133542898,9.25061388888889,9.618099999999998,100.0,0.062679368591745,0.04468925909613483,30
CDH11,59,0.5027027027027027,0.0017803663593311027,0.45203343735896695,0.005644833559257621,8.554974999999997,8.60825,100.0,0.062679368591745,0.1092479305550379,103
SORCS2,60,0.5019305019305019,0.00181438014755171,0.4790722920711968,0.003116084808359191,5.667622222222222,5.6005,100.0,0.06295110251070717,0.08052892252663452,80
SERINC3,61,0.5011583011583012,0.0018489625830763945,0.5307366722034421,0.0008684147565248742,10.96299722222222,11.14335,100.0,0.0632345203412127,0.04468925909613483,42
GPM6B,62,0.49987129987129986,0.0019078854257787528,0.35361885709763663,0.03436773923408471,4.681469444444445,4.8205,100.0,0.06383552838642542,0.2563126720448561,267
PLAUR,63,0.4978120978120978,0.0020055879861340968,0.43801531370013597,0.007543594487219689,8.797102777777777,8.58525,100.0,0.06488348160547334,0.12808060427236834,120
DCBLD1,64,0.4934362934362934,0.0022278683205802104,0.45738381506341785,0.005037415312412818,7.958025,7.91275,100.0,0.07111355679292032,0.10486584572101117,97
DCHS2,65,0.4915648153657413,0.002329328493554797,0.5073787160293283,0.0015860973207076552,2.9305916666666665,3.1948499999999997,88.88888888888889,0.07172569986664673,0.06054443111730633,55
LGR5,66,0.4905345511470025,0.0023868886845912203,0.46869633159529334,0.003936147460211429,3.4665861111111114,3.24885,88.88888888888889,0.07172569986664673,0.08889751905420906,91
HTR4,67,0.48997634676316715,0.0024185912834919225,0.4424437391674662,0.006892130190709431,0.5567666666666666,0.0,44.44444444444444,0.07172569986664673,0.12132176232763513,115
JAG1,68,0.48983268983268985,0.002426809393984288,0.5079932662141147,0.0015620040222205356,11.705811111111112,11.712900000000001,100.0,0.07172569986664673,0.06054443111730633,54
PCDHGB7,69,0.48906048906048905,0.0024714036130362572,0.5135489216206824,0.0013583813235241123,5.997072222222222,6.0268999999999995,100.0,0.07215292987327805,0.05912663433666772,51
IGSF9B,70,0.4846846846846847,0.002737874020926763,0.41025820074644986,0.012948937886853511,3.467811111111111,3.3175,100.0,0.07658732357395028,0.16969127688056115,155
ADRA1D,71,0.48420104354078036,0.0027688094360594955,0.42910136468221166,0.009015983047085627,2.033183333333333,2.0614999999999997,94.44444444444444,0.07658732357395028,0.13807069442230777,132
HEPH,72,0.48416988416988416,0.0027708129083230245,0.44199393722010627,0.006956019617362409,7.516919444444444,7.5767,100.0,0.07658732357395028,0.12155263477347159,116
MRC2,73,0.4839124839124839,0.0027874115243064932,0.5010910554076099,0.0018520013128833133,9.940475,9.96415,100.0,0.07658732357395028,0.0624463541273613,64
GRIA2,74,0.4834839218025031,0.0028152399642888994,0.286894864180158,0.08979288546940213,0.5104944444444445,0.0,33.33333333333333,0.07658732357395028,0.4055927694599032,429
GPR173,75,0.4824922919960888,0.002880561061767862,0.4944833462169403,0.0021728071796265126,2.816566666666666,2.7436,91.66666666666666,0.07684302150665785,0.07020023368464404,67
TTYH1,76,0.4823680823680824,0.002888835394987137,0.5068060060590012,0.00160884360478821,8.036399999999999,8.388300000000001,97.22222222222221,0.07684302150665785,0.06054443111730633,57
ROBO1,77,0.48159588159588157,0.002940742299876361,0.4520110397455342,0.005647503290929962,8.579438888888888,8.817350000000001,100.0,0.07697194144125116,0.1092479305550379,104
PTK7,78,0.4810810810810811,0.0029757965380076165,0.5424113828279618,0.0006320913517970257,10.021655555555553,10.542349999999999,100.0,0.07697194144125116,0.04468925909613483,29
SLC2A3,79,0.4808236808236808,0.00299345971316604,0.4431468410188975,0.006793270546399352,8.869711111111108,8.771550000000001,100.0,0.07697194144125116,0.12046733102281516,114
MC2R,80,0.4802737685847025,0.0030315016122490967,0.4285619772307444,0.009112435137311876,0.33300833333333335,0.0,30.555555555555557,0.07697194144125116,0.13807069442230777,135
TNFSF18,81,0.47994505070710447,0.00305444212068457,0.5052289556681885,0.0016729668887964762,1.1578916666666668,1.04135,69.44444444444444,0.07697194144125116,0.06054443111730633,59
SLC26A9,82,0.47927927927927927,0.0031013682689199017,0.4436346569680209,0.006725398159353147,5.466713888888889,5.02805,97.22222222222221,0.0772087479778499,0.12046733102281516,111
SLC11A1,83,0.47824967824967823,0.0031751740097174367,0.47175812489668206,0.0036766695386341052,6.841161111111111,6.8939,100.0,0.07756496509452596,0.08570348135844469,88
LRRN4,84,0.47696267696267697,0.0032695764201097744,0.4701930543306559,0.0038073868683953307,4.994119444444444,4.95845,100.0,0.07886882615523491,0.08680842059941354,90
CDH19,85,0.4763684181393443,0.003313983053226276,0.5029336018643191,0.0017703050034300095,3.2267666666666672,3.22715,88.88888888888889,0.07886882615523491,0.06054443111730633,63
DUOXA1,86,0.47619047619047616,0.0033273815545859344,0.43348432399334524,0.0082639980471761,3.704458333333333,3.4468,97.22222222222221,0.07886882615523491,0.1320908373742865,128
DSC2,87,0.4749034749034749,0.0034256987312239473,0.4903416635443372,0.00239780221853632,9.276133333333336,9.74335,100.0,0.07994045666292261,0.07086837668118458,71
SLC6A2,88,0.47458732679471594,0.0034502327352205946,0.2716419686429085,0.10901615130943441,0.7393416666666667,0.0,33.33333333333333,0.07994045666292261,0.43570061141032723,475
MRGPRX3,89,0.4742713649207269,0.0034749046626574996,0.40009339747460015,0.015614840817252701,0.9326083333333332,0.0,38.88888888888889,0.07994045666292261,0.18450245335541937,169
LDLR,90,0.47387387387387386,0.0035061603799527463,0.5355253407772862,0.0007633897752398634,11.179875000000003,11.2257,100.0,0.07994045666292261,0.04468925909613483,35
SGCD,91,0.47155727155727156,0.003693224225493613,0.488123385879093,0.002526480754749478,6.031822222222221,6.0306,100.0,0.08186647033177509,0.07287222803458132,73
OR10Q1,92,0.4682422455409589,0.003975950627767795,0.4817094690472644,0.0029330564232962594,1.4833416666666668,1.0418500000000002,63.888888888888886,0.0855305011147547,0.08052892252663452,74
ADAM9,93,0.4682110682110682,0.003978696246619912,0.5046028609002113,0.0016990397570662492,11.609636111111108,11.74745,100.0,0.0855305011147547,0.06054443111730633,61
TSPAN9,94,0.46795366795366794,0.004001426952737062,0.4528744514460942,0.0055453705095114695,10.232419444444448,10.1407,100.0,0.0855305011147547,0.1092479305550379,101
TSPAN8,95,0.4674388674388674,0.0040472261938743715,0.4414428733232501,0.007034983777071588,8.64186111111111,9.31255,100.0,0.0857438894525243,0.12204167508919843,117
HRH1,96,0.46563706563706564,0.004211119243476881,0.4623823340903149,0.004521770052793463,6.597358333333333,6.69785,100.0,0.08843350411301451,0.09765708523640199,94
F2R,97,0.4651222651222651,0.0042589885553564215,0.48065595214067325,0.0030050185618265913,9.855691666666665,9.932649999999999,100.0,0.08866103131759367,0.08052892252663452,76
PDGFRA,98,0.4640926640926641,0.004356141992479958,0.4651515215071501,0.004256255547663039,8.97141388888889,9.169450000000001,100.0,0.0888813857826569,0.09348142918445243,93
EMP2,99,0.46383526383526386,0.004380727883032968,0.4730008864625915,0.0035756638242030164,10.128011111111114,10.31605,100.0,0.0888813857826569,0.08525452941423169,86
PTPRN,100,0.4637225616662166,0.004391530500194271,0.42231985136153793,0.010294161444193279,1.9878583333333333,1.3905,83.33333333333334,0.0888813857826569,0.14935892422665886,142
MPZL1,101,0.46332046332046334,0.00443026005815501,0.4528416693630579,0.00554921903418133,11.936544444444444,11.956299999999999,100.0,0.0888813857826569,0.1092479305550379,102
SLC19A2,102,0.46306306306306305,0.004455207307401348,0.45391745384553045,0.005424119338572714,8.5476,8.63005,100.0,0.0888813857826569,0.1092479305550379,100
DCBLD2,103,0.46254826254826253,0.004505466551637839,0.4731814051128178,0.003561194416541311,9.576341666666668,9.589,100.0,0.08914121425306601,0.08525452941423169,84
SLC4A7,104,0.4617760617760618,0.004581774592296601,0.4612423246557353,0.004635168665930631,7.963502777777778,8.04275,100.0,0.08990793749145953,0.09907673023426725,96
CDCP1,105,0.45997425997425995,0.004764185045541489,0.479208283253861,0.003106409170026747,9.765347222222223,9.8461,100.0,0.09249236499781056,0.08052892252663452,79
PCDH18,106,0.4597168597168597,0.004790749064214081,0.4387996796973331,0.007424508698499076,6.343941666666666,6.4252,100.0,0.09249236499781056,0.12725000456583294,118
CLDN8,107,0.4590551681953698,0.004859624407302591,0.4286412244957675,0.009098209446193741,1.9565666666666668,1.1268,69.44444444444444,0.09307152664865921,0.13807069442230777,134
MPZL2,108,0.45714285714285713,0.00506350466650356,0.4813397581608627,0.0029581372557998162,9.492891666666667,9.27645,100.0,0.09620658866356763,0.08052892252663452,75
MRVI1,109,0.4561132561132561,0.005176301018886763,0.4009309979657139,0.015379009326085966,7.848788888888889,7.9956499999999995,100.0,0.09757531211980246,0.1831708871972627,168
FAM171B,110,0.4540540540540541,0.005408409775764369,0.4510876215702561,0.005758522756599422,6.260733333333334,6.40535,100.0,0.10069199337113381,0.11028722783439214,105
PDGFRB,111,0.4537966537966538,0.005438044569556848,0.367430684656468,0.02748656646869532,11.139413888888893,11.2033,100.0,0.10069199337113381,0.23841608741324852,230
EFNB3,112,0.4491634491634492,0.005995908626073023,0.436984707315656,0.007702547993029899,5.115141666666669,5.18995,100.0,0.10627372439098857,0.12870385061116044,122
EDNRA,113,0.4486486486486487,0.006060828966501214,0.39054780486938145,0.018523958279844353,7.496594444444445,7.5593,100.0,0.10627372439098857,0.1979748041158365,188
VSIG2,114,0.4483912483912484,0.006093515174328296,0.5049172075638889,0.0016859049671433734,5.311644444444443,4.3727,100.0,0.10627372439098857,0.06054443111730633,60
SLC6A14,115,0.44819624843603406,0.006118378218928262,0.49299482510843906,0.0022514470255470542,4.293458333333334,3.2918000000000003,86.11111111111111,0.10627372439098857,0.07020023368464404,69
KIRREL,116,0.44813384813384816,0.006126352831591545,0.5085396704914956,0.0015408530987999207,6.856830555555556,7.39295,100.0,0.10627372439098857,0.06054443111730633,53
TSPAN13,117,0.4471042471042471,0.0062592293814241395,0.4077923334724202,0.013557466072322243,8.769983333333336,8.455,100.0,0.10627372439098857,0.1754409393358889,156
LRP1,118,0.44555984555984557,0.006463185318443527,0.4889618320078724,0.0024771522478500034,12.038408333333333,12.171600000000002,100.0,0.1089638426222099,0.07232076196771839,72
LRRC32,119,0.44427284427284425,0.006637482983342914,0.40515090461768993,0.014235902049412932,9.831641666666664,9.8295,100.0,0.11111982001484572,0.1775778175800894,160
STT3B,120,0.44324324324324327,0.006779811208834077,0.34673369146316213,0.038289467387027556,9.583125,9.79265,100.0,0.11158892925658145,0.2711981802501301,282
CD300E,121,0.44299434455152825,0.006814608371847554,0.4250066090022986,0.009770463327184314,0.960752777777778,0.5699,55.55555555555556,0.11158892925658145,0.1434999337747193,140
MMP14,122,0.44272844272844275,0.006851951796456756,0.47302769056881355,0.0035735121289234705,12.873880555555559,12.91495,100.0,0.11158892925658145,0.08525452941423169,85
TMEM231,123,0.44272844272844275,0.006851951796456756,0.43610176397535516,0.007840997569226857,7.3313194444444445,7.5138,100.0,0.11158892925658145,0.12870385061116044,124
CD109,124,0.44195624195624195,0.006961396801907044,0.3761616566725856,0.02375417576682362,7.321944444444442,7.078749999999999,100.0,0.11162980924982707,0.22074336752784393,215
PTPRZ1,125,0.44172578378425276,0.006994348950490417,0.43241761123982425,0.008441895621664926,2.3030750000000006,1.9712999999999998,88.88888888888889,0.11162980924982707,0.1320908373742865,130
TMX3,126,0.4411840411840412,0.007072337300574178,0.4789008999108109,0.0031283165392552255,9.715219444444445,9.780100000000001,100.0,0.1121269900501628,0.08052892252663452,81
SLC39A6,127,0.43938223938223936,0.007337107070577533,0.5069423190299288,0.0016034038431689416,11.058249999999997,11.1425,100.0,0.11555943636159614,0.06054443111730633,56
TM4SF18,128,0.43886743886743884,0.0074142971704517086,0.39529219630850243,0.01702603439156034,6.309922222222222,6.204700000000001,100.0,0.11601194396118555,0.1887052145064604,181
NIPAL2,129,0.4375804375804376,0.007610320956430388,0.42563447011625427,0.009651404035431512,7.203530555555553,7.75775,100.0,0.11830589850450876,0.14262630407915458,139
SLC36A1,130,0.435006435006435,0.008015703064924908,0.35934580799545424,0.031361128412540795,8.391416666666666,8.3718,100.0,0.12301021241942454,0.24651413828944835,249
IL31RA,131,0.43347616111445325,0.008265347129165278,0.3665725837915151,0.027878103412840412,1.460202777777778,1.13625,75.0,0.1249842348819072,0.24093927642722002,231
OPCML,132,0.43346203346203344,0.008267682455996711,0.30996448277968175,0.06580376387304337,2.600736111111111,2.3748500000000003,97.22222222222221,0.1249842348819072,0.34111238645582836,377
DAG1,133,0.432947232947233,0.008353165238556871,0.4716287426093404,0.003687326056775189,11.752313888888887,11.6941,100.0,0.1249842348819072,0.08570348135844469,89
DUOX1,134,0.432947232947233,0.008353165238556871,0.4175707521888757,0.011278247065186105,7.276952777777778,7.135,100.0,0.1249842348819072,0.15671878519985533,147
CACNG8,135,0.4320682238819731,0.008500869846114123,0.40619239022647596,0.013965064455490886,0.27815555555555554,0.0,27.77777777777778,0.12640423858134914,0.1775778175800894,158
EMP1,136,0.4306306306306306,0.008747240892275406,0.4212723101705864,0.010504711564736223,9.561824999999999,9.1922,100.0,0.12926478207473655,0.15149565955408745,143
SEMA4C,137,0.42934362934362935,0.008972945847679086,0.4747899572219439,0.0034344905304767364,9.992163888888888,10.015999999999998,100.0,0.13098312414233984,0.08525452941423169,83
CD9,138,0.42625482625482625,0.009534982783982262,0.4360504616292003,0.007849107013044872,10.646533333333336,10.51295,100.0,0.13737750735445672,0.12870385061116044,125
ENPP1,139,0.425997425997426,0.00958314274360663,0.25630229175771413,0.13133097670879082,7.022655555555556,6.9318,100.0,0.13737750735445672,0.47471650905332485,522
EFNA5,140,0.42342342342342343,0.010076238812713847,0.4336568228806963,0.008235533044885474,7.498141666666665,7.5939,100.0,0.14307532492500133,0.1320908373742865,127
TMEM63A,141,0.42316602316602314,0.010126713786762229,0.39539523790921305,0.016994662868349057,11.374519444444445,11.1684,100.0,0.14307532492500133,0.1887052145064604,180
GP2,142,0.42284030078788676,0.010190894334979602,0.39751758314843116,0.016359195438859477,3.6796138888888894,2.1383,75.0,0.14307532492500133,0.1887052145064604,174
SEMA7A,143,0.4226512226512226,0.010228308752118645,0.3226988860382959,0.054912420372512115,7.951050000000001,7.639,100.0,0.14307532492500133,0.31449840758802394,342
CACNA1C,144,0.4223938223938224,0.010279430195112878,0.36401902537492914,0.029070493076461403,6.974563888888889,6.9143,100.0,0.14307532492500133,0.24333832316450557,237
L1CAM,145,0.4211068211068211,0.010538306192466559,0.3606755658367504,0.03069477601475912,3.9451777777777775,3.5715500000000002,97.22222222222221,0.14416402871294254,0.24651413828944835,246
MPZL3,146,0.4211068211068211,0.010538306192466559,0.3832180525934968,0.02105362843024301,5.334702777777779,5.36245,100.0,0.14416402871294254,0.2122649144598376,197
RXFP4,147,0.42009686353952846,0.010745313373316228,0.2994482740079981,0.07602229436656627,0.9054333333333334,0.5074000000000001,52.77777777777778,0.14538983261265898,0.3706667468707936,395
GPR156,148,0.4192033617174125,0.010931318420644955,0.4183729941769016,0.011106622335570856,0.8069500000000001,0.6657,63.888888888888886,0.1470200915675507,0.15671878519985533,144
LRP10,149,0.418018018018018,0.0111822876983819,0.4471790530974438,0.006249492458804349,12.326775000000005,12.18435,100.0,0.14790274447473079,0.11874035671728263,106
SEMA4A,150,0.418018018018018,0.0111822876983819,0.4108581432693277,0.012804424261843255,7.772658333333336,7.9005,100.0,0.14790274447473079,0.169357965098634,154
IL1RAP,151,0.4144144144144144,0.011975477581069876,0.4146157815926356,0.011929931808544875,9.678463888888889,9.9327,100.0,0.15752358972022684,0.16150187470512947,151
PCDHGA4,152,0.41364221364221365,0.012151502776417219,0.3806636417751683,0.02200009997680812,4.426625,4.14165,100.0,0.15887133232883444,0.21235155752863102,207
CLDN4,153,0.41235521235521233,0.012449741967365043,0.41806044062606224,0.011173222124463143,11.81604722222222,12.49785,100.0,0.16101743426152837,0.15671878519985533,146
CSMD2,154,0.4120978120978121,0.012510126471447065,0.37287251345541833,0.02510764160931375,5.108797222222223,4.9333,100.0,0.16101743426152837,0.22596877448382374,222
EFNA3,155,0.41081081081081083,0.012815775936354221,0.38514931171916555,0.02036075086599843,6.393244444444445,6.486649999999999,100.0,0.16332220483945523,0.21010188609138034,194
LPAR4,156,0.4104861913555866,0.012893858276799097,0.455612277186109,0.005231964388113736,0.9906694444444444,0.9812000000000001,69.44444444444444,0.16332220483945523,0.10797692021676106,98
LAYN,157,0.4097812097812098,0.01306481578515144,0.38904298807959775,0.019021464605703458,6.547102777777777,6.43305,100.0,0.16461667889290815,0.20183607987992808,189
CELSR2,158,0.409009009009009,0.013254266280653305,0.4549228380298682,0.0053094109924526805,8.895588888888888,8.7482,100.0,0.16513479405183093,0.10863871723018562,99
NRP2,159,0.40875160875160876,0.013317929450800167,0.36884936683887165,0.026849185561082997,8.771958333333332,8.7338,100.0,0.16513479405183093,0.2347538289682477,227
SLC39A10,160,0.4084942084942085,0.013381850478719799,0.396265625139143,0.01673159629350617,9.162219444444446,9.2731,100.0,0.16513479405183093,0.1887052145064604,177
SLC2A14,161,0.4071047051354302,0.013731398170057066,0.29578931758329646,0.07985389565440423,3.693225,3.8584,94.44444444444444,0.16696938561783847,0.38253949964960365,402
SEMA5B,162,0.4069498069498069,0.013770837444871563,0.33962226796998596,0.04271375330380216,6.535861111111112,6.5472,100.0,0.16696938561783847,0.28624733174649725,299
SLC38A11,163,0.4064350064350064,0.013902599789975155,0.34920276098558706,0.03684333791221916,4.420177777777778,3.92135,100.0,0.16696938561783847,0.2664741720901893,276
PCDHGB1,164,0.4061776061776062,0.013968878432203959,0.49500148451498877,0.002146003073541568,4.577211111111111,4.827500000000001,100.0,0.16696938561783847,0.07020023368464404,66
TLR1,165,0.40592020592020595,0.014035423160414721,0.3594564514428259,0.03130523597063606,6.961872222222222,6.90635,100.0,0.16696938561783847,0.24651413828944835,248
