contrast	accession	species	tissue	anchor	n_matrix	n_normal_held_out	n_tumor	n_q4	n_q1	paper_n_luad	honest_gsea_n	cldn4_p25	cldn4_p75	cldn4_welch_t	cldn4_maxmean_probe	cldn4_named_probe	rank_metric_primary	n_genes_collapsed	n_genes_ranked	matrix_file	series_title	pmid	u133a_aliases	not
GSE68465_CLDN4_Q4_vs_Q1	GSE68465	human	surgical LUAD bulk U133A (not cell-intrinsic; no ICI labels)	CLDN4	462	19	443	111	111	442	111 vs 111	9.116811452086072	10.197406291633442	28.4206685412464	201428_at	201428_at	Welch t (CLDN4 Q4 minus Q1) on log2(MAS5)	13101	13101	GSE68465_series_matrix.txt.gz	Director's Challenge LUAD (Shedden / jacob-00182)	18641660	WARS1->WARS; MARCHF1->MARCH1; PALS1->MPP5	TACSTD2; CEL reprocess; ICI labels; sample-permutation GSEA; CD8/ESTIMATE re-run
