dataset	contrast	scheme	n_a	n_b	median_a	median_b	mean_a	mean_b	delta_median_a_minus_b	U	p	method	note	label_a	label_b
GSE205335	DPT PR vs PD	RECIST_PR_vs_PD	6	7	0.315878301858902	0.08369213342666626	0.2726610576113065	0.1133622292961393	0.23218616843223572	33.0	0.10139860139860139	exact		PR	PD
GSE205335	CLDN4 PR vs PD	RECIST_PR_vs_PD	6	7	1.2813194108748203	0.9859833499881631	1.303046101077116	1.1859157173058017	0.2953360608866572	25.0	0.6282051282051282	exact		PR	PD
GSE205335	DPT RECIST R(PR) vs NR(SD+PD) [sensitivity]	RECIST_R_vs_NR	6	10	0.315878301858902	0.10714787989854813	0.2726610576113065	0.11311165466904641	0.20873042196035385	45.0	0.11788211788211789	exact		R	NR
GSE205335	DPT PR vs PD ADC+SQ [sensitivity]	RECIST_PR_vs_PD_NSCLC	4	6	0.14314264059066772	0.06484559178352356	0.20470615103840828	0.08624334384997685	0.07829704880714417	18.0	0.2571428571428571	exact		PR	PD
GSE207422	DPT MPR vs NMPR	MPR_vs_NMPR	4	8	0.49079175293445587	0.5240932404994965	0.42469869554042816	0.43881059531122446	-0.03330148756504059	14.0	0.8080808080808081	exact		MPR	NMPR
GSE207422	CLDN4 MPR vs NMPR	MPR_vs_NMPR	4	8	1.537840443299085	1.6155313319620466	1.5133934943326415	1.5202321056160364	-0.07769088866296148	15.0	0.9333333333333333	exact		MPR	NMPR
