status,n,n_NR,n_R,OR_gene,OR_gene_CI_low,OR_gene_CI_high,p_gene,dataset,gene,model,endpoint,OR_epi,OR_epi_CI_low,OR_epi_CI_high,p_epi
ok,16,11,5,1.6646251196399848,0.7822741964514086,3.542206558143267,0.18595245481572875,GSE126044,TACSTD2,NR ~ gene,binary responder/non-responder,,,,
ok,16,11,5,0.6810705829171028,0.17843326857232647,2.59961128676529,0.5741009377480957,GSE126044,TACSTD2,NR ~ gene + epithelial,binary responder/non-responder,18.377153241415975,0.4862822296048196,694.4933223920928,0.1162032107080919
ok,16,11,5,1.9324510673520177,0.8459398465488807,4.414459423970603,0.1180484101470461,GSE126044,CLDN4,NR ~ gene,binary responder/non-responder,,,,
ok,16,11,5,1.0055055051170319,0.2876168817048645,3.515236361745026,0.9931401286809493,GSE126044,CLDN4,NR ~ gene + epithelial,binary responder/non-responder,9.73839544027515,0.3014910311538596,314.5577677326465,0.19924161585479794
ok,22,15,7,0.690036128252436,0.17283091819840837,2.7550039267105926,0.5994109806089052,GSE166449,TACSTD2,NR ~ gene,binary responder/non-responder,,,,
ok,22,15,7,0.1956852155919623,0.011788953973523987,3.2481850117721853,0.25509768478700934,GSE166449,TACSTD2,NR ~ gene + epithelial,binary responder/non-responder,3.3804150563015294,0.45693869722190755,25.00818167151329,0.23290926369901244
ok,22,15,7,0.726177644180385,0.10440721509614198,5.050742617948245,0.7464398483574306,GSE166449,CLDN4,NR ~ gene,binary responder/non-responder,,,,
ok,22,15,7,0.16892687975821213,0.004969669576562453,5.7420901460785165,0.32293272372953286,GSE166449,CLDN4,NR ~ gene + epithelial,binary responder/non-responder,2.8076494245980173,0.3857899886617317,20.43312559455101,0.30800136535838696
ok,24,15,9,1.1529557821309908,0.793532720970876,1.6751760833792668,0.4552441873739297,GSE207422,TACSTD2,NR ~ gene,binary responder/non-responder,,,,
ok,24,15,9,1.1775907989574232,0.48273402374694335,2.8726379777948337,0.7193814188714882,GSE207422,TACSTD2,NR ~ gene + epithelial,binary responder/non-responder,0.9405149931303377,0.09012895496781764,9.814475854278044,0.9591231592325602
ok,24,15,9,1.0498100420858836,0.7182790826287093,1.5343633848155083,0.8017809779517127,GSE207422,CLDN4,NR ~ gene,binary responder/non-responder,,,,
ok,24,15,9,0.530375252278201,0.15381784613993735,1.8287728978681168,0.3153068202686553,GSE207422,CLDN4,NR ~ gene + epithelial,binary responder/non-responder,6.599382763705503,0.2605428910932148,167.1580931613738,0.25249039963285735
ok,27,20,7,0.97599164613042,0.6169140476889694,1.5440719771008045,0.9173038565488576,GSE135222_DCB,TACSTD2,NR ~ gene,DCB=PFS>=180d (published 6-month convention on this series),,,,
ok,27,20,7,0.9728365343349945,0.5524520397057336,1.7131096539005153,0.924005779398967,GSE135222_DCB,TACSTD2,NR ~ gene + epithelial,DCB=PFS>=180d (published 6-month convention on this series),1.0147629152570952,0.22645177695394128,4.547298272649551,0.9847211192111667
ok,27,20,7,0.9623847450799826,0.6563226805177503,1.4111723166903638,0.844353321270968,GSE135222_DCB,CLDN4,NR ~ gene,DCB=PFS>=180d (published 6-month convention on this series),,,,
ok,27,20,7,0.9004742954119268,0.43520399739461063,1.863158338507594,0.7774942005541349,GSE135222_DCB,CLDN4,NR ~ gene + epithelial,DCB=PFS>=180d (published 6-month convention on this series),1.2868162306017696,0.13097361400237234,12.642974113168734,0.8287484992281493
