dataset,gene,measure,n,n_events,cox_HR,cox_CI_low,cox_CI_high,cox_p,note
GSE135222,TACSTD2,raw,27,21,1.0346659738348483,0.8180462621221966,1.308646866296301,0.7761590515627184,HR>1 => higher expr worse PFS
GSE135222,TACSTD2,intrinsic,27,21,0.7612470699192085,0.41163068014119314,1.4078083326097257,0.3845052657243573,HR>1 => higher expr worse PFS
GSE135222,CLDN4,raw,27,21,1.050290401564358,0.8707701842073682,1.2668209679484408,0.6079130783877547,HR>1 => higher expr worse PFS
GSE135222,CLDN4,intrinsic,27,21,0.781485604076831,0.3696907099990821,1.6519748342630673,0.5185428372878376,HR>1 => higher expr worse PFS
