Samples,geneID,value,cell_line,Responder,Baseline,GSE_ID,cytokines,count,pvalue,label,cell
MOC1e2_ifng_431_LZ5733_S14_R1_001,Cldn3,7.06588586379354,MOC1_RU31562203_LZ5733(n=18),no,1,RU31562203_LZ5733,Baseline,18,NA,NA,MOC1
MOC1e2_ifng_613_LZ5733_S13_R1_001,Cldn3,7.09750537154229,MOC1_RU31562203_LZ5733(n=18),no,1,RU31562203_LZ5733,Baseline,18,NA,NA,MOC1
MOC1e2_ifng_682_LZ5733_S15_R1_001,Cldn3,6.89356409870154,MOC1_RU31562203_LZ5733(n=18),no,1,RU31562203_LZ5733,Baseline,18,NA,NA,MOC1
Manguso_C38_parental_IFNg_rep2_a11,Cldn3,0.176724075971788,MC38_RTM28723893(n=24),no,0,RTM28723893,IFNg,24,0.338800696196202,NA,MC38
Manguso_C38_clone3_IFNg_rep1_c10,Cldn3,0,MC38_RTM28723893(n=24),no,0,RTM28723893,IFNg,24,0.338800696196202,NA,MC38
Manguso_C38_clone3_IFNg_rep2_c11,Cldn3,0,MC38_RTM28723893(n=24),no,0,RTM28723893,IFNg,24,0.338800696196202,NA,MC38
Manguso_C38_clone3_IFNg_rep3_c12,Cldn3,0,MC38_RTM28723893(n=24),no,0,RTM28723893,IFNg,24,0.338800696196202,NA,MC38
Manguso_C38_clone4_IFNg_rep1_e10,Cldn3,0,MC38_RTM28723893(n=24),no,0,RTM28723893,IFNg,24,0.338800696196202,NA,MC38
Manguso_C38_clone4_IFNg_rep2_e11,Cldn3,0,MC38_RTM28723893(n=24),no,0,RTM28723893,IFNg,24,0.338800696196202,NA,MC38
Manguso_C38_clone4_IFNg_rep3_e12,Cldn3,0,MC38_RTM28723893(n=24),no,0,RTM28723893,IFNg,24,0.338800696196202,NA,MC38
Manguso_C38_clone7_IFNg_rep1_g10,Cldn3,0,MC38_RTM28723893(n=24),no,0,RTM28723893,IFNg,24,0.338800696196202,NA,MC38
Manguso_C38_clone7_IFNg_rep2_g11,Cldn3,0,MC38_RTM28723893(n=24),no,0,RTM28723893,IFNg,24,0.338800696196202,NA,MC38
Manguso_C38_clone7_IFNg_rep3_g12,Cldn3,0,MC38_RTM28723893(n=24),no,0,RTM28723893,IFNg,24,0.338800696196202,NA,MC38
Manguso_C38_parental_IFNg_rep1_a10,Cldn3,0,MC38_RTM28723893(n=24),no,0,RTM28723893,IFNg,24,0.338800696196202,NA,MC38
Manguso_C38_parental_IFNg_rep3_a12,Cldn3,0,MC38_RTM28723893(n=24),no,0,RTM28723893,IFNg,24,0.338800696196202,NA,MC38
Manguso_C38_clone3_NS_rep1_c07,Cldn3,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_clone3_NS_rep2_c08,Cldn3,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_clone3_NS_rep3_c09,Cldn3,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_clone4_NS_rep1_e07,Cldn3,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_clone4_NS_rep2_e08,Cldn3,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_clone4_NS_rep3_e09,Cldn3,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_clone7_NS_rep1_g07,Cldn3,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_clone7_NS_rep2_g08,Cldn3,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_clone7_NS_rep3_g09,Cldn3,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_parental_NS_rep1_a07,Cldn3,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_parental_NS_rep2_a08,Cldn3,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_parental_NS_rep3_a09,Cldn3,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_LLC_clone7_IFNg_rep1_b04,Cldn3,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,1,NA,LLC
Manguso_LLC_clone7_IFNg_rep2_b05,Cldn3,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,1,NA,LLC
Manguso_LLC_clone7_IFNg_rep3_b06,Cldn3,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,1,NA,LLC
Manguso_LLC_clone8_fng_rep1_c04,Cldn3,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,1,NA,LLC
Manguso_LLC_clone8_fng_rep2_c05,Cldn3,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,1,NA,LLC
Manguso_LLC_clone8_fng_rep3_c06,Cldn3,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,1,NA,LLC
Manguso_LLC_clone9_IFNg_rep1_d04,Cldn3,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,1,NA,LLC
Manguso_LLC_clone9_IFNg_rep2_d05,Cldn3,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,1,NA,LLC
Manguso_LLC_clone9_IFNg_rep3_d06,Cldn3,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,1,NA,LLC
Manguso_LLC_parental_IFNg_rep1_a04,Cldn3,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,1,NA,LLC
Manguso_LLC_parental_IFNg_rep3_a06,Cldn3,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,1,NA,LLC
Manguso_LLC_clone7_NS_rep1_b01,Cldn3,0,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_LLC_clone7_NS_rep2_b02,Cldn3,0,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_LLC_clone7_NS_rep3_b03,Cldn3,0,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_LLC_clone9_NS_rep1_d01,Cldn3,0,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_LLC_clone9_NS_rep2_d02,Cldn3,0,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_LLC_clone9_NS_rep3_d03,Cldn3,0,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_LLC_parental_NS_rep1_a01,Cldn3,0,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_LLC_parental_NS_rep2_a02,Cldn3,0,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_LLC_parental_NS_rep3_a03,Cldn3,0,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_KPC_IFNg_rep3,Cldn3,6.45485365912052,KPC_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,0.0175495892721479,*,KPC
Manguso_KPC_IFNg_rep2,Cldn3,6.42674891572007,KPC_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,0.0175495892721479,NA,KPC
Manguso_KPC_IFNg_rep1,Cldn3,6.1793100382757,KPC_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,0.0175495892721479,NA,KPC
Manguso_KPC_nostim_rep1,Cldn3,5.78087480781652,KPC_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,KPC
Manguso_KPC_nostim_rep2,Cldn3,5.79550727462636,KPC_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,KPC
Manguso_KPC_nostim_rep3,Cldn3,5.87459832350484,KPC_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,KPC
Shawn_COP1_EMT6_ifng_s20,Cldn3,0.0859806869508398,EMT6_XW33589424(n=6),no,0,XW33589424,IFNg,6,0.125300803933684,NA,EMT6
Shawn_COP1_EMT6_ifng_s19,Cldn3,0.0807354235354712,EMT6_XW33589424(n=6),no,0,XW33589424,IFNg,6,0.125300803933684,NA,EMT6
Mouse4_USR17006874L_HM2KTBBXX,Cldn3,0.175122155200729,EMT6_XW33589424(n=6),no,1,XW33589424,Baseline,6,NA,NA,EMT6
Mouse6_USR17006876L_HM2KTBBXX,Cldn3,0.31185066894133,EMT6_XW33589424(n=6),no,1,XW33589424,Baseline,6,NA,NA,EMT6
Shawn_COP1_EMT6_nt_s17,Cldn3,0.065069038260944,EMT6_XW33589424(n=6),no,1,XW33589424,Baseline,6,NA,NA,EMT6
Shawn_COP1_EMT6_nt_s18,Cldn3,0.390093134240681,EMT6_XW33589424(n=6),no,1,XW33589424,Baseline,6,NA,NA,EMT6
Manguso_CT26_IFNg_rep1,Cldn3,0,CT26_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,1,NA,CT26
Manguso_CT26_IFNg_rep2,Cldn3,0,CT26_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,1,NA,CT26
Manguso_CT26_IFNg_rep3,Cldn3,0,CT26_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,1,NA,CT26
Manguso_CT26_nostim_rep1,Cldn3,0,CT26_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,CT26
Manguso_CT26_nostim_rep2,Cldn3,0,CT26_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,CT26
Manguso_CT26_nostim_rep3,Cldn3,0,CT26_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,CT26
SRX2015209,Cldn3,0.0028958956908863,B16_GSE85535(n=7),no,0,GSE85535,IFNg,7,0.728280619352291,NA,B16
SRX2015207,Cldn3,0.002795335798482,B16_GSE85535(n=7),no,0,GSE85535,IFNg,7,0.728280619352291,NA,B16
SRX2015208,Cldn3,0.0024204682480254,B16_GSE85535(n=7),no,0,GSE85535,IFNg,7,0.728280619352291,NA,B16
SRX2015206,Cldn3,0.0030080427213775,B16_GSE85535(n=7),no,1,GSE85535,Baseline,7,NA,NA,B16
SRX2015210,Cldn3,0.0027746102457542,B16_GSE85535(n=7),no,1,GSE85535,Baseline,7,NA,NA,B16
SRX2015211,Cldn3,0.0025485552468999,B16_GSE85535(n=7),no,1,GSE85535,Baseline,7,NA,NA,B16
SRX2015212,Cldn3,0.0027436056110216,B16_GSE85535(n=7),no,1,GSE85535,Baseline,7,NA,NA,B16
SRX3349230,Cldn3,0.0023120757009099,B16_GSE106390(n=6),no,0,GSE106390,IFNg,6,0.0735223080701906,NA,B16
SRX3349231,Cldn3,0.00227756734557,B16_GSE106390(n=6),no,0,GSE106390,IFNg,6,0.0735223080701906,NA,B16
SRX3349229,Cldn3,0.0022030467091388,B16_GSE106390(n=6),no,0,GSE106390,IFNg,6,0.0735223080701906,NA,B16
SRX3349226,Cldn3,0.0023576922733423,B16_GSE106390(n=6),no,1,GSE106390,Baseline,6,NA,NA,B16
SRX3349227,Cldn3,0.0025659135309538,B16_GSE106390(n=6),no,1,GSE106390,Baseline,6,NA,NA,B16
SRX3349228,Cldn3,0.0024275010708868,B16_GSE106390(n=6),no,1,GSE106390,Baseline,6,NA,NA,B16
SRX3442499,Cldn3,0.0041515610626038,B16_GSE107670(n=6),no,0,GSE107670,IFNg,6,0.460103163222151,NA,B16
SRX3442500,Cldn3,0.003901338886657,B16_GSE107670(n=6),no,0,GSE107670,IFNg,6,0.460103163222151,NA,B16
SRX3442501,Cldn3,0.0038322366151531,B16_GSE107670(n=6),no,0,GSE107670,IFNg,6,0.460103163222151,NA,B16
SRX3442487,Cldn3,0.0038904483618422,B16_GSE107670(n=6),no,1,GSE107670,Baseline,6,NA,NA,B16
SRX3442488,Cldn3,0.003831019699776,B16_GSE107670(n=6),no,1,GSE107670,Baseline,6,NA,NA,B16
SRX3442489,Cldn3,0.0038984612858426,B16_GSE107670(n=6),no,1,GSE107670,Baseline,6,NA,NA,B16
Stan_Timecourse_s12_USR18002663L_HFC32DMXX_1,Cldn3,0.295983795122526,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.265124659967537,NA,B16
Stan_Timecourse_s16_USR18002667L_HFC32DMXX_1,Cldn3,0.228096509048307,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.265124659967537,NA,B16
Stan_Timecourse_s9_USR18002660L_HFC32DMXX_1,Cldn3,0.194407160847561,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.265124659967537,NA,B16
Stan_Timecourse_s14_USR18002665L_HFC32DMXX_1,Cldn3,0.102456576650734,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.265124659967537,NA,B16
Stan_Timecourse_s10_USR18002661L_HFC32DMXX_1,Cldn3,0.0592644692809092,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.265124659967537,NA,B16
Stan_Timecourse_s6_USR18002657L_HFC32DMXX_1,Cldn3,0.0590313904860007,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.265124659967537,NA,B16
Stan_Timecourse_s5_USR18002656L_HFC32DMXX_1,Cldn3,0.0528124557180639,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.265124659967537,NA,B16
Stan_Timecourse_s11_USR18002662L_HFC32DMXX_1,Cldn3,0.0477590775383477,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.265124659967537,NA,B16
Stan_Timecourse_s8_USR18002659L_HFC32DMXX_1,Cldn3,0.0027264639286169,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.265124659967537,NA,B16
Stan_Timecourse_s15_USR18002666L_HFC32DMXX_1,Cldn3,0.0026948761305285,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.265124659967537,NA,B16
Stan_Timecourse_s7_USR18002658L_HFC32DMXX_1,Cldn3,0.0026458922290707,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.265124659967537,NA,B16
Stan_Timecourse_s13_USR18002664L_HFC32DMXX_1,Cldn3,0.002584137206383,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.265124659967537,NA,B16
Stan_Timecourse_s1_USR18002652L_HFC32DMXX_1,Cldn3,0.132847302949252,B16_SSG33589424(n=16),no,1,SSG33589424,Baseline,16,NA,NA,B16
Stan_Timecourse_s2_USR18002653L_HCFFNDMXX_1,Cldn3,0.0034866220132546,B16_SSG33589424(n=16),no,1,SSG33589424,Baseline,16,NA,NA,B16
Stan_Timecourse_s3_USR18002654L_HCFFNDMXX_1,Cldn3,0.0035980877873399,B16_SSG33589424(n=16),no,1,SSG33589424,Baseline,16,NA,NA,B16
Stan_Timecourse_s4_USR18002655L_HCFFNDMXX_1,Cldn3,0.0036968618790257,B16_SSG33589424(n=16),no,1,SSG33589424,Baseline,16,NA,NA,B16
Stan_TRAF3_RNA_12,Cldn3,0.127723172300569,B16_GSE149824(n=8),no,0,GSE149824,IFNg,8,0.618398532078944,NA,B16
Stan_TRAF3_RNA_11,Cldn3,0.0041318956515534,B16_GSE149824(n=8),no,0,GSE149824,IFNg,8,0.618398532078944,NA,B16
Stan_TRAF3_RNA_09,Cldn3,0.0041307095967905,B16_GSE149824(n=8),no,0,GSE149824,IFNg,8,0.618398532078944,NA,B16
Stan_TRAF3_RNA_10,Cldn3,0.0040524048693357,B16_GSE149824(n=8),no,0,GSE149824,IFNg,8,0.618398532078944,NA,B16
Stan_TRAF3_RNA_08,Cldn3,0.0040110814001847,B16_GSE149824(n=8),no,0,GSE149824,IFNg,8,0.618398532078944,NA,B16
Stan_TRAF3_RNA_07,Cldn3,0.003969542468299,B16_GSE149824(n=8),no,0,GSE149824,IFNg,8,0.618398532078944,NA,B16
Stan_TRAF3_RNA_01,Cldn3,0.132847302949252,B16_GSE149824(n=8),no,1,GSE149824,Baseline,8,NA,NA,B16
Stan_TRAF3_RNA_02,Cldn3,0.0039974597009637,B16_GSE149824(n=8),no,1,GSE149824,Baseline,8,NA,NA,B16
Manguso_4T1_IFNg_rep1,Cldn3,8.3584019871489,4T1_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,0.0725847799353403,NA,4T1
Manguso_4T1_IFNg_rep2,Cldn3,8.1861231805081,4T1_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,0.0725847799353403,NA,4T1
Manguso_4T1_IFNg_rep3,Cldn3,7.95532732595692,4T1_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,0.0725847799353403,NA,4T1
Manguso_4T1_nostim_rep1,Cldn3,7.86340199591329,4T1_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,4T1
Manguso_4T1_nostim_rep2,Cldn3,7.75867573146631,4T1_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,4T1
Manguso_4T1_nostim_rep3,Cldn3,7.74672607944527,4T1_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,4T1
Shawn_COP1_4T1_s4,Cldn3,7.5536315064244,4T1_XW33589424(n=15),no,0,XW33589424,IFNg,15,0.848657070781049,NA,4T1
Shawn_COP1_4T1_s10,Cldn3,7.39116499402297,4T1_XW33589424(n=15),no,0,XW33589424,IFNg,15,0.848657070781049,NA,4T1
Shawn_COP1_4T1_s6,Cldn3,7.28580528898381,4T1_XW33589424(n=15),no,0,XW33589424,IFNg,15,0.848657070781049,NA,4T1
Shawn_COP1_4T1_s5,Cldn3,7.22604060164045,4T1_XW33589424(n=15),no,0,XW33589424,IFNg,15,0.848657070781049,NA,4T1
Shawn_COP1_4T1_s12,Cldn3,7.18907605524906,4T1_XW33589424(n=15),no,0,XW33589424,IFNg,15,0.848657070781049,NA,4T1
Shawn_COP1_4T1_s15,Cldn3,7.11076363620437,4T1_XW33589424(n=15),no,0,XW33589424,IFNg,15,0.848657070781049,NA,4T1
Shawn_COP1_4T1_s11,Cldn3,7.09018825452197,4T1_XW33589424(n=15),no,0,XW33589424,IFNg,15,0.848657070781049,NA,4T1
Shawn_COP1_4T1_s16,Cldn3,6.99428865712909,4T1_XW33589424(n=15),no,0,XW33589424,IFNg,15,0.848657070781049,NA,4T1
Mouse1_USR17006871L_HM2KTBBXX,Cldn3,7.06760516332729,4T1_XW33589424(n=15),no,1,XW33589424,Baseline,15,NA,NA,4T1
Mouse2_USR17006872L_HM2KTBBXX,Cldn3,7.33269442672002,4T1_XW33589424(n=15),no,1,XW33589424,Baseline,15,NA,NA,4T1
Mouse3_USR17006873L_HM2KTBBXX,Cldn3,6.87913002165288,4T1_XW33589424(n=15),no,1,XW33589424,Baseline,15,NA,NA,4T1
Shawn_COP1_4T1_s1,Cldn3,7.56658724629149,4T1_XW33589424(n=15),no,1,XW33589424,Baseline,15,NA,NA,4T1
Shawn_COP1_4T1_s13,Cldn3,7.1090039777205,4T1_XW33589424(n=15),no,1,XW33589424,Baseline,15,NA,NA,4T1
Shawn_COP1_4T1_s14,Cldn3,7.1090039777205,4T1_XW33589424(n=15),no,1,XW33589424,Baseline,15,NA,NA,4T1
Shawn_COP1_4T1_s7,Cldn3,7.39819572832633,4T1_XW33589424(n=15),no,1,XW33589424,Baseline,15,NA,NA,4T1
