Samples,geneID,value,cell_line,Responder,Baseline,GSE_ID,cytokines,count,pvalue,label,cell
Manguso_C38_parental_IFNg_rep1_a10,Cldn7,0,MC38_RTM28723893(n=24),no,0,RTM28723893,IFNg,24,1,NA,MC38
Manguso_C38_parental_IFNg_rep2_a11,Cldn7,0,MC38_RTM28723893(n=24),no,0,RTM28723893,IFNg,24,1,NA,MC38
Manguso_C38_parental_IFNg_rep3_a12,Cldn7,0,MC38_RTM28723893(n=24),no,0,RTM28723893,IFNg,24,1,NA,MC38
Manguso_C38_clone3_NS_rep1_c07,Cldn7,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_clone3_NS_rep2_c08,Cldn7,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_clone3_NS_rep3_c09,Cldn7,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_clone4_NS_rep1_e07,Cldn7,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_clone4_NS_rep2_e08,Cldn7,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_clone4_NS_rep3_e09,Cldn7,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_clone7_NS_rep1_g07,Cldn7,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_clone7_NS_rep2_g08,Cldn7,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_clone7_NS_rep3_g09,Cldn7,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_parental_NS_rep1_a07,Cldn7,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_parental_NS_rep2_a08,Cldn7,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_C38_parental_NS_rep3_a09,Cldn7,0,MC38_RTM28723893(n=24),no,1,RTM28723893,Baseline,24,NA,NA,MC38
Manguso_LLC_parental_IFNg_rep3_a06,Cldn7,0.333873338844936,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,0.272028842218597,NA,LLC
Manguso_LLC_clone7_IFNg_rep1_b04,Cldn7,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,0.272028842218597,NA,LLC
Manguso_LLC_clone7_IFNg_rep2_b05,Cldn7,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,0.272028842218597,NA,LLC
Manguso_LLC_clone7_IFNg_rep3_b06,Cldn7,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,0.272028842218597,NA,LLC
Manguso_LLC_clone8_fng_rep1_c04,Cldn7,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,0.272028842218597,NA,LLC
Manguso_LLC_clone8_fng_rep2_c05,Cldn7,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,0.272028842218597,NA,LLC
Manguso_LLC_clone8_fng_rep3_c06,Cldn7,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,0.272028842218597,NA,LLC
Manguso_LLC_clone9_IFNg_rep1_d04,Cldn7,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,0.272028842218597,NA,LLC
Manguso_LLC_clone9_IFNg_rep2_d05,Cldn7,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,0.272028842218597,NA,LLC
Manguso_LLC_clone9_IFNg_rep3_d06,Cldn7,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,0.272028842218597,NA,LLC
Manguso_LLC_parental_IFNg_rep1_a04,Cldn7,0,LLC_RTM28723893(n=20),no,0,RTM28723893,IFNg,20,0.272028842218597,NA,LLC
Manguso_LLC_clone7_NS_rep1_b01,Cldn7,0,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_LLC_clone7_NS_rep2_b02,Cldn7,0,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_LLC_clone7_NS_rep3_b03,Cldn7,0,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_LLC_clone9_NS_rep1_d01,Cldn7,0,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_LLC_clone9_NS_rep2_d02,Cldn7,0,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_LLC_clone9_NS_rep3_d03,Cldn7,0.0810143707831607,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_LLC_parental_NS_rep1_a01,Cldn7,0.641737344227914,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_LLC_parental_NS_rep2_a02,Cldn7,0,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_LLC_parental_NS_rep3_a03,Cldn7,0.450979024094646,LLC_RTM28723893(n=20),no,1,RTM28723893,Baseline,20,NA,NA,LLC
Manguso_KPC_IFNg_rep1,Cldn7,5.97507340967472,KPC_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,0.0988072907217589,NA,KPC
Manguso_KPC_IFNg_rep2,Cldn7,5.52384237617305,KPC_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,0.0988072907217589,NA,KPC
Manguso_KPC_IFNg_rep3,Cldn7,5.2078063107637,KPC_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,0.0988072907217589,NA,KPC
Manguso_KPC_nostim_rep1,Cldn7,4.96736226066278,KPC_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,KPC
Manguso_KPC_nostim_rep2,Cldn7,5.24402944317175,KPC_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,KPC
Manguso_KPC_nostim_rep3,Cldn7,4.51179628969171,KPC_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,KPC
Shawn_COP1_EMT6_ifng_s19,Cldn7,0,EMT6_XW33589424(n=6),no,0,XW33589424,IFNg,6,0.211834257839477,NA,EMT6
Shawn_COP1_EMT6_ifng_s20,Cldn7,0,EMT6_XW33589424(n=6),no,0,XW33589424,IFNg,6,0.211834257839477,NA,EMT6
Mouse4_USR17006874L_HM2KTBBXX,Cldn7,0.738357988357908,EMT6_XW33589424(n=6),no,1,XW33589424,Baseline,6,NA,NA,EMT6
Mouse6_USR17006876L_HM2KTBBXX,Cldn7,0,EMT6_XW33589424(n=6),no,1,XW33589424,Baseline,6,NA,NA,EMT6
Shawn_COP1_EMT6_nt_s17,Cldn7,0.166120250667192,EMT6_XW33589424(n=6),no,1,XW33589424,Baseline,6,NA,NA,EMT6
Shawn_COP1_EMT6_nt_s18,Cldn7,0.131561828567072,EMT6_XW33589424(n=6),no,1,XW33589424,Baseline,6,NA,NA,EMT6
Manguso_CT26_IFNg_rep1,Cldn7,0,CT26_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,1,NA,CT26
Manguso_CT26_IFNg_rep2,Cldn7,0,CT26_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,1,NA,CT26
Manguso_CT26_IFNg_rep3,Cldn7,0,CT26_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,1,NA,CT26
Manguso_CT26_nostim_rep1,Cldn7,0,CT26_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,CT26
Manguso_CT26_nostim_rep2,Cldn7,0,CT26_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,CT26
Manguso_CT26_nostim_rep3,Cldn7,0,CT26_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,CT26
SRX2015209,Cldn7,0.0028958956908863,B16_GSE85535(n=7),no,0,GSE85535,IFNg,7,0.728280619352291,NA,B16
SRX2015207,Cldn7,0.002795335798482,B16_GSE85535(n=7),no,0,GSE85535,IFNg,7,0.728280619352291,NA,B16
SRX2015208,Cldn7,0.0024204682480254,B16_GSE85535(n=7),no,0,GSE85535,IFNg,7,0.728280619352291,NA,B16
SRX2015206,Cldn7,0.0030080427213775,B16_GSE85535(n=7),no,1,GSE85535,Baseline,7,NA,NA,B16
SRX2015210,Cldn7,0.0027746102457542,B16_GSE85535(n=7),no,1,GSE85535,Baseline,7,NA,NA,B16
SRX2015211,Cldn7,0.0025485552468999,B16_GSE85535(n=7),no,1,GSE85535,Baseline,7,NA,NA,B16
SRX2015212,Cldn7,0.0027436056110216,B16_GSE85535(n=7),no,1,GSE85535,Baseline,7,NA,NA,B16
SRX3349230,Cldn7,0.067067087747738,B16_GSE106390(n=6),no,0,GSE106390,IFNg,6,0.426409901074853,NA,B16
SRX3349231,Cldn7,0.00227756734557,B16_GSE106390(n=6),no,0,GSE106390,IFNg,6,0.426409901074853,NA,B16
SRX3349229,Cldn7,0.0022030467091388,B16_GSE106390(n=6),no,0,GSE106390,IFNg,6,0.426409901074853,NA,B16
SRX3349226,Cldn7,0.0023576922733423,B16_GSE106390(n=6),no,1,GSE106390,Baseline,6,NA,NA,B16
SRX3349227,Cldn7,0.0025659135309538,B16_GSE106390(n=6),no,1,GSE106390,Baseline,6,NA,NA,B16
SRX3349228,Cldn7,0.0024275010708868,B16_GSE106390(n=6),no,1,GSE106390,Baseline,6,NA,NA,B16
SRX3442499,Cldn7,0.0041515610626038,B16_GSE107670(n=6),no,0,GSE107670,IFNg,6,0.460103163222151,NA,B16
SRX3442500,Cldn7,0.003901338886657,B16_GSE107670(n=6),no,0,GSE107670,IFNg,6,0.460103163222151,NA,B16
SRX3442501,Cldn7,0.0038322366151531,B16_GSE107670(n=6),no,0,GSE107670,IFNg,6,0.460103163222151,NA,B16
SRX3442487,Cldn7,0.0038904483618422,B16_GSE107670(n=6),no,1,GSE107670,Baseline,6,NA,NA,B16
SRX3442488,Cldn7,0.003831019699776,B16_GSE107670(n=6),no,1,GSE107670,Baseline,6,NA,NA,B16
SRX3442489,Cldn7,0.0038984612858426,B16_GSE107670(n=6),no,1,GSE107670,Baseline,6,NA,NA,B16
Stan_Timecourse_s11_USR18002662L_HFC32DMXX_1,Cldn7,0.0445693305889893,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.440406562773201,NA,B16
Stan_Timecourse_s16_USR18002667L_HFC32DMXX_1,Cldn7,0.0028445060960946,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.440406562773201,NA,B16
Stan_Timecourse_s10_USR18002661L_HFC32DMXX_1,Cldn7,0.002771186594754,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.440406562773201,NA,B16
Stan_Timecourse_s12_USR18002663L_HFC32DMXX_1,Cldn7,0.0027336714257922,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.440406562773201,NA,B16
Stan_Timecourse_s8_USR18002659L_HFC32DMXX_1,Cldn7,0.0027264639286169,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.440406562773201,NA,B16
Stan_Timecourse_s15_USR18002666L_HFC32DMXX_1,Cldn7,0.0026948761305285,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.440406562773201,NA,B16
Stan_Timecourse_s7_USR18002658L_HFC32DMXX_1,Cldn7,0.0026458922290707,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.440406562773201,NA,B16
Stan_Timecourse_s6_USR18002657L_HFC32DMXX_1,Cldn7,0.002644904108238,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.440406562773201,NA,B16
Stan_Timecourse_s5_USR18002656L_HFC32DMXX_1,Cldn7,0.002585508377358,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.440406562773201,NA,B16
Stan_Timecourse_s13_USR18002664L_HFC32DMXX_1,Cldn7,0.002584137206383,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.440406562773201,NA,B16
Stan_Timecourse_s9_USR18002660L_HFC32DMXX_1,Cldn7,0.0025814791226249,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.440406562773201,NA,B16
Stan_Timecourse_s14_USR18002665L_HFC32DMXX_1,Cldn7,0.0023958454368478,B16_SSG33589424(n=16),no,0,SSG33589424,IFNg,16,0.440406562773201,NA,B16
Stan_Timecourse_s1_USR18002652L_HFC32DMXX_1,Cldn7,0.0026027589757203,B16_SSG33589424(n=16),no,1,SSG33589424,Baseline,16,NA,NA,B16
Stan_Timecourse_s2_USR18002653L_HCFFNDMXX_1,Cldn7,0.0034866220132546,B16_SSG33589424(n=16),no,1,SSG33589424,Baseline,16,NA,NA,B16
Stan_Timecourse_s3_USR18002654L_HCFFNDMXX_1,Cldn7,0.0035980877873399,B16_SSG33589424(n=16),no,1,SSG33589424,Baseline,16,NA,NA,B16
Stan_Timecourse_s4_USR18002655L_HCFFNDMXX_1,Cldn7,0.0036968618790257,B16_SSG33589424(n=16),no,1,SSG33589424,Baseline,16,NA,NA,B16
Stan_TRAF3_RNA_11,Cldn7,0.0041318956515534,B16_GSE149824(n=8),no,0,GSE149824,IFNg,8,0.290392372803104,NA,B16
Stan_TRAF3_RNA_09,Cldn7,0.0041307095967905,B16_GSE149824(n=8),no,0,GSE149824,IFNg,8,0.290392372803104,NA,B16
Stan_TRAF3_RNA_10,Cldn7,0.0040524048693357,B16_GSE149824(n=8),no,0,GSE149824,IFNg,8,0.290392372803104,NA,B16
Stan_TRAF3_RNA_08,Cldn7,0.0040110814001847,B16_GSE149824(n=8),no,0,GSE149824,IFNg,8,0.290392372803104,NA,B16
Stan_TRAF3_RNA_07,Cldn7,0.003969542468299,B16_GSE149824(n=8),no,0,GSE149824,IFNg,8,0.290392372803104,NA,B16
Stan_TRAF3_RNA_12,Cldn7,0.0038729912071276,B16_GSE149824(n=8),no,0,GSE149824,IFNg,8,0.290392372803104,NA,B16
Stan_TRAF3_RNA_01,Cldn7,0.0039224844846711,B16_GSE149824(n=8),no,1,GSE149824,Baseline,8,NA,NA,B16
Stan_TRAF3_RNA_02,Cldn7,0.0039974597009637,B16_GSE149824(n=8),no,1,GSE149824,Baseline,8,NA,NA,B16
Manguso_4T1_IFNg_rep2,Cldn7,7.56394943584499,4T1_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,0.79847041548906,NA,4T1
Manguso_4T1_IFNg_rep1,Cldn7,7.43180663194804,4T1_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,0.79847041548906,NA,4T1
Manguso_4T1_IFNg_rep3,Cldn7,7.01121638152636,4T1_RTM28723893(n=6),no,0,RTM28723893,IFNg,6,0.79847041548906,NA,4T1
Manguso_4T1_nostim_rep1,Cldn7,7.14067875917322,4T1_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,4T1
Manguso_4T1_nostim_rep2,Cldn7,7.36240090471485,4T1_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,4T1
Manguso_4T1_nostim_rep3,Cldn7,7.35067245670758,4T1_RTM28723893(n=6),no,1,RTM28723893,Baseline,6,NA,NA,4T1
Shawn_COP1_4T1_s6,Cldn7,6.96208247093688,4T1_XW33589424(n=15),no,0,XW33589424,IFNg,15,0.35974840197565,NA,4T1
Shawn_COP1_4T1_s5,Cldn7,6.77096751551486,4T1_XW33589424(n=15),no,0,XW33589424,IFNg,15,0.35974840197565,NA,4T1
Shawn_COP1_4T1_s4,Cldn7,6.632734415713,4T1_XW33589424(n=15),no,0,XW33589424,IFNg,15,0.35974840197565,NA,4T1
Shawn_COP1_4T1_s12,Cldn7,6.52840691691297,4T1_XW33589424(n=15),no,0,XW33589424,IFNg,15,0.35974840197565,NA,4T1
Shawn_COP1_4T1_s10,Cldn7,6.49149547103219,4T1_XW33589424(n=15),no,0,XW33589424,IFNg,15,0.35974840197565,NA,4T1
Shawn_COP1_4T1_s11,Cldn7,6.463366752518,4T1_XW33589424(n=15),no,0,XW33589424,IFNg,15,0.35974840197565,NA,4T1
Shawn_COP1_4T1_s15,Cldn7,6.28364568943245,4T1_XW33589424(n=15),no,0,XW33589424,IFNg,15,0.35974840197565,NA,4T1
Shawn_COP1_4T1_s16,Cldn7,6.24005171874863,4T1_XW33589424(n=15),no,0,XW33589424,IFNg,15,0.35974840197565,NA,4T1
Mouse1_USR17006871L_HM2KTBBXX,Cldn7,6.56185268967722,4T1_XW33589424(n=15),no,1,XW33589424,Baseline,15,NA,NA,4T1
Mouse2_USR17006872L_HM2KTBBXX,Cldn7,6.463366752518,4T1_XW33589424(n=15),no,1,XW33589424,Baseline,15,NA,NA,4T1
Mouse3_USR17006873L_HM2KTBBXX,Cldn7,6.78530147973719,4T1_XW33589424(n=15),no,1,XW33589424,Baseline,15,NA,NA,4T1
Shawn_COP1_4T1_s1,Cldn7,6.66791229058733,4T1_XW33589424(n=15),no,1,XW33589424,Baseline,15,NA,NA,4T1
Shawn_COP1_4T1_s13,Cldn7,5.86079577219517,4T1_XW33589424(n=15),no,1,XW33589424,Baseline,15,NA,NA,4T1
Shawn_COP1_4T1_s14,Cldn7,6.02096371099072,4T1_XW33589424(n=15),no,1,XW33589424,Baseline,15,NA,NA,4T1
Shawn_COP1_4T1_s7,Cldn7,6.43795926562567,4T1_XW33589424(n=15),no,1,XW33589424,Baseline,15,NA,NA,4T1
