dataset	platform	histology	n_arrays_in_series	n_LUAD_tumors	n_LUAD_pairs	n_do_not_use	CLDN4_probe	CD8A_probe	CD274	ImmuneScore	epithelial	CLDN4_CD8A_n	CLDN4_CD8A_rho	CLDN4_CD8A_p	CLDN4_CD8A_rho_adj	CLDN4_CD8A_p_adj	CLDN4_CD8A_verdict	CLDN4_ImmuneScore_n	CLDN4_ImmuneScore_rho	CLDN4_ImmuneScore_p	CLDN4_ImmuneScore_rho_adj	CLDN4_ImmuneScore_p_adj	CLDN4_ImmuneScore_verdict	CLDN4_CD274_n	CLDN4_CD274_verdict	CLDN4_epithelial_rho	CLDN4_epithelial_p	ICI	dual_high
GSE7670 Su	GPL96 U133A MAS5	LUAD paired (pair 19 LCC excluded)	66	26	26	66 series / 27 GEO-text patients / 1 LCC pair / 8 lines / 2 mixtures	201428_at	205758_at	ABSENT (Entrez 29126 not on U133A)	A1 7/8 mean-z (missing EOMES; not ESTIMATE)	6/6 mean-z	26	-0.30324786324786324	0.13208286842844943	0.1701826542156636	0.4160414850783287	UNDERPOWERED	26	-0.22735042735042732	0.2640132774594038	-0.24314728435699726	0.24152863430733287	UNDERPOWERED	0	ABSENT	0.8263247863247863	1.9883242322014113e-07	not deposited	not done
