target,n_DCB,n_noDCB,median_DCB,median_noDCB,log2_diff,cliffs_delta,mwu_p
TACSTD2,7,20,7.341274183692174,7.864761721395016,-0.5234875377028425,-0.14285714285714285,0.607105615801268
CLDN4,7,20,7.689369056858228,7.12644010475594,0.562928952102288,0.11428571428571428,0.6850106415323807
