cohort,genotype,n_mut,n_wt,median_pfs_mut,median_pfs_wt,logrank_p,cox_hr,cox_hr_lo,cox_hr_hi,cox_p
Hellmann2018,STK11,10,65,2.3983499999999998,6.8008,0.08054406512221544,1.9455811591503127,0.9069008641851377,4.173869709829645,0.08744496931781602
Hellmann2018,KEAP1,10,65,7.2279,5.0924,0.35106178615313455,0.6450362476731043,0.2558624618490513,1.6261539805618854,0.3527049268092999
Hellmann2018,KRAS,23,52,6.5051,5.2895,0.7347754511869997,0.9008758540922268,0.4915396436742601,1.6510922667800643,0.7355776983148904
Hellmann2018,STK11_or_KEAP1,15,60,5.1581,6.110849999999999,0.9532243437650363,1.0196265022725834,0.4946786988915434,2.1016433625830326,0.9579956244415038
Rizvi2018,STK11,53,187,2.57,3.5,0.3228835428012496,1.1837494598754355,0.8506504312532892,1.6472839280065512,0.31704791723305514
Rizvi2018,KEAP1,53,187,2.8,3.3,0.5337339582657123,0.8980081435465688,0.6375275030542026,1.2649158224745531,0.538250939672529
Rizvi2018,KRAS,86,154,3.265,3.17,0.8260888915469352,0.9674415845637684,0.7232607710109241,1.2940605339828648,0.8235144653634779
Rizvi2018,STK11_or_KEAP1,81,159,2.8,3.47,0.9209174460343802,1.016872122210947,0.7572717202626787,1.3654661665843217,0.9114172204208728
