n_a	n_b	mean_a	mean_b	median_a	median_b	delta	welch_p	mwu_p	cliff_delta	feature	n_Q1	n_Q4	Q1_samples	Q4_samples
5	5	3.249958313235715	3.37531759683513	3.1604326812792265	3.4724537738335064	0.12535928359941506	0.4527404629240149	0.5476190476190477	0.28	Cd274	5	5	K_HOM_5_1,K_HOM_5_4,K_WT_10_5,K_WT_5_2,K_WT_5_5	K_HOM_10_1,K_HOM_10_3,K_WT_10_2,K_WT_10_4,K_WT_5_3
5	5	1.0701615647756484	0.8377097769052192	0.9590152720062008	0.7820273374097693	-0.2324517878704292	0.4632174407391112	1.0	-0.04	Cd8a	5	5	K_HOM_5_1,K_HOM_5_4,K_WT_10_5,K_WT_5_2,K_WT_5_5	K_HOM_10_1,K_HOM_10_3,K_WT_10_2,K_WT_10_4,K_WT_5_3
5	5	-0.1515189285622857	0.335452559245519	0.05039350323824545	0.23694360334763412	0.48697148780780464	0.23866911860621906	0.30952380952380953	0.44	IFN	5	5	K_HOM_5_1,K_HOM_5_4,K_WT_10_5,K_WT_5_2,K_WT_5_5	K_HOM_10_1,K_HOM_10_3,K_WT_10_2,K_WT_10_4,K_WT_5_3
5	5	-0.9371311881261658	0.9015980909242248	-0.5538410654960796	0.6649986086364419	1.8387292790503906	0.01691011369063641	0.015873015873015872	0.92	MHC	5	5	K_HOM_5_1,K_HOM_5_4,K_WT_10_5,K_WT_5_2,K_WT_5_5	K_HOM_10_1,K_HOM_10_3,K_WT_10_2,K_WT_10_4,K_WT_5_3
5	5	-0.7196652355037972	1.3032904479708545	-0.7054917331760593	1.0701541781074724	2.0229556834746516	0.000380851346986563	0.007936507936507936	1.0	EPI	5	5	K_HOM_5_1,K_HOM_5_4,K_WT_10_5,K_WT_5_2,K_WT_5_5	K_HOM_10_1,K_HOM_10_3,K_WT_10_2,K_WT_10_4,K_WT_5_3
5	5	5.296908528307045	7.208073621382772	5.179591278561041	6.964920730684321	1.9111650930757262	0.001211412087686526	0.007936507936507936	1.0	Tacstd2	5	5	K_HOM_5_1,K_HOM_5_4,K_WT_10_5,K_WT_5_2,K_WT_5_5	K_HOM_10_1,K_HOM_10_3,K_WT_10_2,K_WT_10_4,K_WT_5_3
