dataset	model	n	n_detail	scale	Cldn4_vs_Cd274_rho	Cldn4_vs_Cd274_p	Cldn4_vs_Cd8a_rho	Cldn4_vs_Cd8a_p	Cldn4_vs_IFN_rho	Cldn4_vs_IFN_p	Cldn4_vs_MHC_rho	Cldn4_vs_MHC_p	Cldn4_vs_MHC_rho_adj_EPI	Cldn4_vs_MHC_p_adj_EPI	Cldn4_vs_EPI_rho	Ifng_nonzero	lung_ICI	verdict_Cd274
GSE183745	mouse kidney Fh1 inducible KO	20	5/5/5/5 HOM d5 / HOM d10 / WT d5 / WT d10	log2(CPM+1)	0.19548872180451127	0.408819089520232	0.07669172932330826	0.74793344754194	0.27368421052631575	0.24296636906130648	0.625563909774436	0.0031783546111788592	-0.04661654135338346	0.8452698052894376	0.9037593984962405	3	no	NO_EVIDENCE
