contrast	metric	compartment	n_KLK_cells	n_K_cells	KLK_mean	K_mean	delta	mannwhitney_p	note
KLK_vs_K_cells_exploratory	Cldn4	all	2013	3090	0.000993542023934424	0.004530744161456823	-0.0035372022539377213	0.9802504181861877	cells as units = pseudoreplication; do not cite as n
KLK_vs_K_cells_exploratory	Cldn4	epithelial	71	207	0.0	0.06280193477869034	-0.06280193477869034	0.4099990427494049	cells as units = pseudoreplication; do not cite as n
KLK_vs_K_cells_exploratory	Cldn4	tnk	211	1172	0.0	0.0	0.0	nan	cells as units = pseudoreplication; do not cite as n
KLK_vs_K_cells_exploratory	ifn_isg	epithelial	71	207	0.4950316548347473	0.28842878341674805	0.20660287141799927	2.914282148935854e-09	cells as units = pseudoreplication; do not cite as n
KLK_vs_K_cells_exploratory	mhc1	epithelial	71	207	1.2335103750228882	1.1145336627960205	0.11897671222686768	0.06641899049282074	cells as units = pseudoreplication; do not cite as n
KLK_vs_K_cells_exploratory	ifn_isg	all	2013	3090	0.28425851464271545	0.2226727306842804	0.06158578395843506	3.201155729382066e-10	cells as units = pseudoreplication; do not cite as n
KLK_vs_K_cells_exploratory	mhc1	all	2013	3090	0.7099707722663879	0.7710036635398865	-0.061032891273498535	7.037661686054575e-12	cells as units = pseudoreplication; do not cite as n
