interaction_name	pathway_name	ligand	receptor	lr_class	split	score	k_units	n_patients	mean_delta	median_delta	se	p_meta	p_wilcoxon_patients	i2	units
HLA-DOA_CD4	MHC-II	HLA-DOA	CD4	other	q4q1	liana_mean	1	5	0.0201841508038342	0.054830506443977356	0.04794998358301897	0.6737976053822493	0.625	0.0	GSE123902
GZMA_F2R	PARs	GZMA	F2R	other	q4q1	liana_mean	2	6	0.016082271823294608	0.013499933294951916	0.046994329514371644	0.7321873786764945	0.5625	79.32940176492066	GSE123902+GSE131907
TNFSF14_TNFRSF14	LIGHT	TNFSF14	TNFRSF14	other	q4q1	liana_mean	2	6	-0.01691531974637983	-0.011112380307167768	0.050907483839337894	0.7396810883153256	0.6875	52.00142007027036	GSE123902+GSE131907
COL6A1_SDC4	COLLAGEN	COL6A1	SDC4	other	q4q1	liana_mean	1	6	-0.01716908561065793	0.020314550725743175	0.0585366938096003	0.7692892850555189	0.4375	0.0	GSE123902
CD86_CTLA4	CD86	CD86	CTLA4	inhibitory	q4q1	liana_mean	2	4	0.016817263640759993	0.006144668557681143	0.059411993553229625	0.7771294920371177	0.875	81.84538272057004	GSE123902+GSE131907
COL6A2_SDC4	COLLAGEN	COL6A2	SDC4	other	q4q1	liana_mean	1	5	-0.023359027039259673	0.015418484807014465	0.09054637198499939	0.7964234165978544	0.625	0.0	GSE123902
CEACAM1_CEACAM6	CEACAM	CEACAM1	CEACAM6	barrier	q4q1	liana_mean	1	3	0.013585447333753109	0.014467970468103886	0.05453864391893148	0.8032852571425068	0.75	0.0	GSE123902
LAMA4_CD44	LAMININ	LAMA4	CD44	other	q4q1	liana_mean	2	9	0.08456122344484819	0.3238323228433728	0.34427694697755146	0.8059765861815068	0.25	75.58610314295696	GSE123902+GSE131907
CD70_CD27	CD70	CD70	CD27	other	q4q1	liana_mean	1	3	0.027770647313445807	0.1453459020704031	0.11757525475695728	0.8132816230673684	0.5	0.0	GSE123902
COL4A2_CD44	COLLAGEN	COL4A2	CD44	other	q4q1	liana_mean	2	7	0.00297478158295963	0.007046151906251907	0.015719629245787597	0.8499047711738328	1.0	0.0	GSE123902+GSE131907
COL4A1_CD44	COLLAGEN	COL4A1	CD44	other	q4q1	liana_mean	2	7	-0.018301967933514712	-0.016800593584775925	0.15991401348143222	0.9088820264013338	0.8125	0.0	GSE123902+GSE131907
LCK_CD8A_CD8B1	LCK	LCK	CD8 receptor	other	q4q1	liana_mean	2	11	0.012506028020624883	0.07588756017121066	0.13740848519809748	0.9274818591966261	0.51953125	84.18960600862009	GSE123902+GSE131907
CCL4_CCR5	CCL	CCL4	CCR5	recruit	q4q1	liana_mean	1	3	0.0031294673681259155	0.02357342839241028	0.04157092999008084	0.9399917855210236	1.0	0.0	GSE131907
COL1A1_SDC4	COLLAGEN	COL1A1	SDC4	other	q4q1	liana_mean	1	8	-0.004619768621133906	0.05440815887413919	0.09368475964759028	0.9606707777225448	0.1953125	0.0	GSE123902
FN1_SDC4	FN1	FN1	SDC4	other	q4q1	liana_mean	1	7	-0.0032033189199864864	0.035051003098487854	0.08340032853244704	0.9693616264102359	0.578125	0.0	GSE123902
CLEC2C_KLRB1	CLEC	CD69	KLRB1	other	q4q1	liana_mean	2	16	-0.007524592286482385	-0.001713188481517136	0.22994457164744192	0.9738950798329514	0.93988037109375	90.60010637046041	GSE123902+GSE131907
CD86_CD28	CD86	CD86	CD28	inhibitory	q4q1	liana_mean	0	2	-0.01829405763419345	-0.01829405763419345	0.03607860830379649		1.0		
CLEC2L_KLRB1	CLEC	CLEC2L	KLRB1	other	q4q1	liana_mean	0	2	0.39541880087926984	0.39541880087926984	0.053764028009027236		0.5		
NRXN1_CLSTN1	NRXN	NRXN1	CLSTN1	other	q4q1	liana_mean	0	2	0.003826934116659686	0.003826934116659686	0.0038274023972917344		1.0		
Q9HDB5_CLSTN1	NRXN	NRXN3	CLSTN1	other	q4q1	liana_mean	0	2	0.003041498945094645	0.003041498945094645	0.002635440905578434		0.5		
CDH1_CDH1	CDH	CDH1	CDH1	barrier|inhibitory	q4q1	liana_mean	0	2	0.08712450414896011	0.08712450414896011	0.15726874023675919		1.0		
PRSS3_F2R	PARs	PRSS3	F2R	other	q4q1	liana_mean	0	2	-0.012010796461254358	-0.012010796461254358	0.05100709339603781		1.0		
COL6A1_SDC1	COLLAGEN	COL6A1	SDC1	other	q4q1	liana_mean	0	2	-0.002342765626963228	-0.002342765626963228	0.0035815747105516493		1.0		
FGF2_FGFR1	FGF	FGF2	FGFR1	other	q4q1	liana_mean	0	1	0.014734009746462107	0.014734009746462107					
FGF18_FGFR1	FGF	FGF18	FGFR1	other	q4q1	liana_mean	0	1	0.05015148688107729	0.05015148688107729					
FGF9_FGFR1	FGF	FGF9	FGFR1	other	q4q1	liana_mean	0	1	0.023214534856379032	0.023214534856379032					
IGF2_IGF2R	IGF	IGF2	IGF2R	other	q4q1	liana_mean	0	1	0.24467334151268005	0.24467334151268005					
ANGPTL4_SDC2	ANGPTL	ANGPTL4	SDC2	other	q4q1	liana_mean	0	1	0.04964639991521835	0.04964639991521835					
MDK_SDC2	MK	MDK	SDC2	other	q4q1	liana_mean	0	1	0.4596831649541855	0.4596831649541855					
SEMA3C_PLXND1	SEMA3	SEMA3C	PLXND1	other	q4q1	liana_mean	0	1	0.018453060882166028	0.018453060882166028					
GAS6_AXL	GAS	GAS6	AXL	other	q4q1	liana_mean	0	1	0.07003840804100037	0.07003840804100037					
COL4A5_SDC4	COLLAGEN	COL4A5	SDC4	other	q4q1	liana_mean	0	1	0.09633836522698402	0.09633836522698402					
TNXB_SDC4	TENASCIN	TNXB	SDC4	other	q4q1	liana_mean	0	1	0.09323270246386528	0.09323270246386528					
AGRN_DAG1	AGRN	AGRN	DAG1	other	q4q1	liana_mean	0	1	0.16531836986541748	0.16531836986541748					
HSPG2_DAG1	HSPG	HSPG2	DAG1	other	q4q1	liana_mean	0	1	0.2658444046974182	0.2658444046974182					
LAMA3_DAG1	LAMININ	LAMA3	DAG1	other	q4q1	liana_mean	0	1	0.04289027419872582	0.04289027419872582					
LAMA5_DAG1	LAMININ	LAMA5	DAG1	other	q4q1	liana_mean	0	1	0.028793736593797803	0.028793736593797803					
LAMB2_DAG1	LAMININ	LAMB2	DAG1	other	q4q1	liana_mean	0	1	0.09777244669385254	0.09777244669385254					
LAMB3_DAG1	LAMININ	LAMB3	DAG1	other	q4q1	liana_mean	0	1	0.008621383225545287	0.008621383225545287					
LAMC1_DAG1	LAMININ	LAMC1	DAG1	other	q4q1	liana_mean	0	1	0.104435806395486	0.104435806395486					
LAMC2_DAG1	LAMININ	LAMC2	DAG1	other	q4q1	liana_mean	0	1	0.019721511052921414	0.019721511052921414					
ANXA1_FPR1	ANNEXIN	ANXA1	FPR1	other	q4q1	liana_mean	0	1	0.21912026405334473	0.21912026405334473					
COL9A3_SDC4	COLLAGEN	COL9A3	SDC4	other	q4q1	liana_mean	0	1	0.0039386688731610775	0.0039386688731610775					
PTN_SDC4	PTN	PTN	SDC4	other	q4q1	liana_mean	0	1	-0.03185042302357033	-0.03185042302357033					
FGF7_FGFR1	FGF	FGF7	FGFR1	other	q4q1	liana_mean	0	1	0.014076846186071634	0.014076846186071634					
CXCL9_CXCR3	CXCL	CXCL9	CXCR3	recruit	q4q1	liana_mean	0	1	0.04141430091112852	0.04141430091112852					
AREG_EGFR	EGF	AREG	EGFR	other	q4q1	liana_mean	0	1	0.1553337499499321	0.1553337499499321					
HBEGF_EGFR	EGF	HBEGF	EGFR	other	q4q1	liana_mean	0	1	0.03277645679190755	0.03277645679190755					
CSF1_CSF1R	CSF	CSF1	CSF1R	other	q4q1	liana_mean	0	1	0.06037193723022938	0.06037193723022938					
HC_C5AR1	COMPLEMENT	C5	C5AR1	other	q4q1	liana_mean	0	1	-0.0519004762172699	-0.0519004762172699					
SCGB3A2_MARCO	UGRP1	SCGB3A2	MARCO	other	q4q1	liana_mean	0	1	0.29526710510253906	0.29526710510253906					
COL4A3_SDC1	COLLAGEN	COL4A3	SDC1	other	q4q1	liana_mean	0	1	0.02544218022376299	0.02544218022376299					
COL4A4_SDC1	COLLAGEN	COL4A4	SDC1	other	q4q1	liana_mean	0	1	0.01938174944370985	0.01938174944370985					
COL9A2_SDC1	COLLAGEN	COL9A2	SDC1	other	q4q1	liana_mean	0	1	0.03947058506309986	0.03947058506309986					
THBS1_SDC1	THBS	THBS1	SDC1	other	q4q1	liana_mean	0	1	0.08938656374812126	0.08938656374812126					
CD99_PILRA	CD99	CD99	PILRA	other	q4q1	liana_mean	0	1	0.02076715975999832	0.02076715975999832					
CD99_CD99L2	CD99	CD99	CD99L2	other	q4q1	liana_mean	0	1	0.02076715975999832	0.02076715975999832					
CEACAM1_CEACAM5	CEACAM	CEACAM1	CEACAM5	barrier	q4q1	liana_mean	0	1	-0.040953196585178375	-0.040953196585178375					
F11R_F11R	JAM	F11R	F11R	barrier	q4q1	liana_mean	0	1	0.0976816937327385	0.0976816937327385					
OCLN_OCLN	OCLN	OCLN	OCLN	barrier	q4q1	liana_mean	0	1	0.006663382053375244	0.006663382053375244					
SEMA4A_PLXNB2	SEMA4	SEMA4A	PLXNB2	other	q4q1	liana_mean	0	1	0.12300758436322212	0.12300758436322212					
SEMA4D_PLXNB2	SEMA4	SEMA4D	PLXNB2	other	q4q1	liana_mean	0	1	0.07994254026561975	0.07994254026561975					
SEMA4C_PLXNB2	SEMA4	SEMA4C	PLXNB2	other	q4q1	liana_mean	0	1	0.019367732107639313	0.019367732107639313					
GJA1_GJA1	GAP	GJA1	GJA1	other	q4q1	liana_mean	0	1	0.09080618619918823	0.09080618619918823					
PROS1_MERTK	PROS	PROS1	MERTK	other	q4q1	liana_mean	0	1	0.015035213902592659	0.015035213902592659					
CCL8_CCR1	CCL	CCL8	CCR1	other	q4q1	liana_mean	0	1	-0.03244105353951454	-0.03244105353951454					
CCL7_CCR1	CCL	CCL7	CCR1	other	q4q1	liana_mean	0	1	0.008551270700991154	0.008551270700991154					
CCL15_CCR1	CCL	CCL15	CCR1	other	q4q1	liana_mean	0	1	0.03705407679080963	0.03705407679080963					
SIGLEC1_SPN	SN	SIGLEC1	SPN	other	q4q1	liana_mean	0	1	0.18189699621871114	0.18189699621871114					
LAMA2_CD44	LAMININ	LAMA2	CD44	other	q4q1	liana_mean	0	1	-2.354755997657776e-05	-2.354755997657776e-05					
COL9A1_CD44	COLLAGEN	COL9A1	CD44	other	q4q1	liana_mean	0	1	0.35260807629674673	0.35260807629674673					
CCL13_CCR1	CCL	CCL13	CCR1	other	q4q1	liana_mean	0	1	0.0364860575646162	0.0364860575646162					
HLA-F_KIR3DL2	MHC-I	HLA-F	KIR3DL2	inhibitory	q4q1	liana_mean	0	1	0.14516480267047882	0.14516480267047882					
HLA-B_KIR3DL2	MHC-I	HLA-B	KIR3DL2	other	q4q1	liana_mean	0	1	0.4153900146484375	0.4153900146484375					
ANGPTL4_SDC1	ANGPTL	ANGPTL4	SDC1	other	q4q1	liana_mean	0	1	0.005984900053590536	0.005984900053590536					
COL6A2_SDC1	COLLAGEN	COL6A2	SDC1	other	q4q1	liana_mean	0	1	0.00952151045203209	0.00952151045203209					
