dataset	unit_id	compartment	slice	n_cells	median_lib	mean_lib	gene	sum_log1p	n_pos	sum_log1p_pos
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	GZMA	3026.4466442829917	1377	3026.4466442829917
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	TCF7	361.7787690664625	241	361.7787690664625
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	HAVCR2	151.16513829682071	109	151.16513829682074
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	CLDN4	50.72874786088653	30	50.728747860886514
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	TOX	283.27955622163574	177	283.27955622163574
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	NCAM1	11.853752688730165	8	11.853752688730165
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	CD3E	3275.017746182024	1652	3275.017746182024
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	CD3D	4504.37922230994	1991	4504.37922230994
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	PRF1	698.383888165991	395	698.383888165991
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	ENTPD1	196.02920356436022	136	196.0292035643602
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	LAG3	546.3845795775617	328	546.3845795775617
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	CD4	125.87969808816916	106	125.87969808816915
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	KLRF1	49.51051902796969	31	49.51051902796969
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	KLRD1	587.2228653745798	311	587.2228653745799
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	KRT8	78.2941229022521	52	78.29412290225211
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	KRT18	143.5788862782544	93	143.57888627825443
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	IFNG	611.984408401858	311	611.984408401858
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	GZMH	1904.126877819947	882	1904.126877819947
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	GZMB	1801.6473073138616	745	1801.6473073138616
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	CCR7	1223.2423776522126	660	1223.2423776522126
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	KRT19	95.02301223491578	59	95.02301223491578
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	NKG7	4016.1212273079086	1623	4016.1212273079086
GSE189357	TD2	cd8	UMI500	2260	2293.0	3002.4535398230087	NCR1	6.9131850915239905	5	6.9131850915239905
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	SELL	90.91070084877916	61	90.91070084877916
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	PTPRC	1249.433740724881	520	1249.433740724881
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	EPCAM	11.964683309468118	10	11.964683309468118
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	GNLY	1941.3037433265295	573	1941.3037433265295
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	CD8A	893.6566604723657	471	893.6566604723656
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	CD8B	600.4828815426066	334	600.4828815426067
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	CTLA4	118.30889472240715	79	118.30889472240716
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	PDCD1	197.65200403315617	119	197.6520040331562
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	CX3CR1	32.44644787130309	22	32.446447871303086
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	TIGIT	202.3596760180469	121	202.3596760180469
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	FGFBP2	393.1339423703546	173	393.1339423703546
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	CXCL13	24.271957049070817	12	24.271957049070817
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	LEF1	32.610594965214574	26	32.610594965214574
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	IL7R	898.5157205337582	354	898.5157205337582
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	GZMA	898.6146037027643	415	898.6146037027642
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	TCF7	60.06903842763231	43	60.069038427632314
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	HAVCR2	62.66662478097699	43	62.66662478097699
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	CLDN4	13.33816358604188	9	13.33816358604188
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	TOX	44.14455821813499	31	44.14455821813499
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	NCAM1	8.588080208705524	6	8.588080208705524
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	CD3E	840.5984348701675	426	840.5984348701675
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	CD3D	1165.7646531396401	515	1165.76465313964
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	PRF1	404.49222770053916	225	404.49222770053916
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	ENTPD1	75.97898399989894	53	75.97898399989893
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	LAG3	181.40118350529332	112	181.4011835052933
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	CD4	27.019930461683103	24	27.019930461683103
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	KLRF1	44.96985601093323	28	44.969856010933235
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	KLRD1	388.12384495776917	200	388.12384495776917
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	KRT8	29.964661099677542	21	29.96466109967755
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	KRT18	29.40267780081546	17	29.40267780081546
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	IFNG	170.5369102257608	87	170.53691022576078
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	GZMH	871.5914472431364	381	871.5914472431364
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	GZMB	1087.088566385125	425	1087.088566385125
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	CCR7	162.39830926366824	95	162.39830926366824
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	KRT19	21.940308000861567	14	21.940308000861567
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	NKG7	1338.56674668501	481	1338.56674668501
GSE189357	TD2	cd8	GNLY_POS	573	2489.0	3325.9040139616054	NCR1	4.0058225332635296	3	4.0058225332635296
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	SELL	162.63267096146342	91	162.63267096146345
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	PTPRC	983.6147514867037	490	983.6147514867037
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	EPCAM	23.113608415627137	17	23.113608415627137
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	GNLY	2003.0605101835683	603	2003.0605101835683
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	CD8A	0.0	0	0.0
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	CD8B	0.0	0	0.0
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	CTLA4	20.642614491885755	15	20.64261449188575
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	PDCD1	14.103386720552477	9	14.103386720552479
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	CX3CR1	59.778340965405874	36	59.77834096540588
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	TIGIT	98.35537785130603	56	98.35537785130603
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	FGFBP2	668.189673565569	274	668.189673565569
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	CXCL13	0.2515877426322464	1	0.2515877426322464
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	LEF1	15.447859521159007	11	15.447859521159007
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	IL7R	314.13131370940323	149	314.13131370940323
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	GZMA	621.9193223786965	284	621.9193223786964
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	TCF7	95.43032081685386	60	95.43032081685384
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	HAVCR2	221.85145381206274	164	221.8514538120627
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	CLDN4	24.75920235489758	15	24.75920235489758
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	TOX	29.367566750357252	21	29.36756675035725
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	NCAM1	93.90259098337492	57	93.90259098337492
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	CD3E	0.0	0	0.0
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	CD3D	0.0	0	0.0
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	PRF1	611.4980202378035	282	611.4980202378033
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	ENTPD1	39.57204797546933	46	39.572047975469324
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	LAG3	18.4507107591398	13	18.4507107591398
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	CD4	128.532518002863	109	128.532518002863
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	KLRF1	433.8135394992682	236	433.81353949926813
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	KLRD1	761.8561947422753	330	761.8561947422753
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	KRT8	27.296511481415585	20	27.296511481415582
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	KRT18	50.90949570983992	38	50.90949570983992
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	IFNG	144.08963513385805	69	144.08963513385808
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	GZMH	467.9759176916532	220	467.9759176916531
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	GZMB	1185.6013612467539	376	1185.601361246754
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	CCR7	149.23932828682072	99	149.23932828682075
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	KRT19	41.17026108625285	28	41.17026108625285
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	NKG7	1455.4490778461663	407	1455.4490778461663
GSE189357	TD2	nk	ALL	682	2210.5	4639.755131964809	NCR1	55.427600124994775	32	55.427600124994775
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	SELL	162.63267096146342	91	162.63267096146345
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	PTPRC	983.6147514867037	490	983.6147514867037
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	EPCAM	23.113608415627137	17	23.113608415627137
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	GNLY	2003.0605101835683	603	2003.0605101835683
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	CD8A	0.0	0	0.0
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	CD8B	0.0	0	0.0
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	CTLA4	20.642614491885755	15	20.64261449188575
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	PDCD1	14.103386720552477	9	14.103386720552479
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	CX3CR1	59.778340965405874	36	59.77834096540588
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	TIGIT	98.35537785130603	56	98.35537785130603
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	FGFBP2	668.189673565569	274	668.189673565569
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	CXCL13	0.2515877426322464	1	0.2515877426322464
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	LEF1	15.447859521159007	11	15.447859521159007
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	IL7R	314.13131370940323	149	314.13131370940323
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	GZMA	621.9193223786965	284	621.9193223786964
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	TCF7	95.43032081685386	60	95.43032081685384
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	HAVCR2	221.85145381206274	164	221.8514538120627
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	CLDN4	24.75920235489758	15	24.75920235489758
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	TOX	29.367566750357252	21	29.36756675035725
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	NCAM1	93.90259098337492	57	93.90259098337492
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	CD3E	0.0	0	0.0
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	CD3D	0.0	0	0.0
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	PRF1	611.4980202378035	282	611.4980202378033
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	ENTPD1	39.57204797546933	46	39.572047975469324
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	LAG3	18.4507107591398	13	18.4507107591398
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	CD4	128.532518002863	109	128.532518002863
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	KLRF1	433.8135394992682	236	433.81353949926813
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	KLRD1	761.8561947422753	330	761.8561947422753
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	KRT8	27.296511481415585	20	27.296511481415582
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	KRT18	50.90949570983992	38	50.90949570983992
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	IFNG	144.08963513385805	69	144.08963513385808
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	GZMH	467.9759176916532	220	467.9759176916531
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	GZMB	1185.6013612467539	376	1185.601361246754
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	CCR7	149.23932828682072	99	149.23932828682075
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	KRT19	41.17026108625285	28	41.17026108625285
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	NKG7	1455.4490778461663	407	1455.4490778461663
GSE189357	TD2	nk	UMI500	682	2210.5	4639.755131964809	NCR1	55.427600124994775	32	55.427600124994775
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	SELL	224.64644510974875	162	224.64644510974875
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	PTPRC	3660.2262185142467	1398	3660.2262185142463
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	EPCAM	46.03084344821774	38	46.03084344821773
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	GNLY	3102.020658543791	908	3102.020658543791
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	CD8A	1948.4523918763512	1139	1948.4523918763512
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	CD8B	1208.8965373187348	752	1208.8965373187348
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	CTLA4	59.397588573399986	43	59.397588573399986
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	PDCD1	87.04613343199824	61	87.04613343199824
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	CX3CR1	353.70538326759424	245	353.70538326759424
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	TIGIT	629.6074434413124	412	629.6074434413123
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	FGFBP2	1483.8650244329456	743	1483.8650244329456
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	CXCL13	9.183783123012162	7	9.183783123012162
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	LEF1	86.84115906373395	66	86.84115906373394
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	IL7R	1246.840393435098	536	1246.840393435098
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	GZMA	1841.4236715093568	947	1841.4236715093566
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	TCF7	464.94184177785337	335	464.9418417778535
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	HAVCR2	157.45352616794764	121	157.45352616794762
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	CLDN4	28.06490428039542	24	28.064904280395425
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	TOX	297.3808978861099	216	297.38089788610984
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	NCAM1	207.18359086556438	143	207.18359086556438
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	CD3E	2180.0559324941823	1177	2180.0559324941823
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	CD3D	2128.7722515792593	1113	2128.7722515792593
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	PRF1	1539.7669664668822	832	1539.7669664668822
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	ENTPD1	64.09748606654165	65	64.09748606654165
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	LAG3	379.7417917384036	270	379.74179173840355
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	CD4	61.193115180637285	63	61.193115180637285
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	KLRF1	954.8823131901812	548	954.8823131901813
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	KLRD1	2055.8592570825813	983	2055.8592570825813
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	KRT8	25.996486722627086	24	25.996486722627086
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	KRT18	48.920028372269755	42	48.92002837226975
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	IFNG	1261.3255856865746	613	1261.3255856865744
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	GZMH	2020.373713175999	985	2020.373713175999
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	GZMB	2170.070784392333	959	2170.0707843923333
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	CCR7	271.3475622347854	195	271.3475622347854
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	KRT19	53.32035307932334	40	53.32035307932335
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	NKG7	3867.7983603632583	1283	3867.7983603632583
GSE189357	TD3	cd8	ALL	1430	2967.5	4092.246853146853	NCR1	152.4225848374718	111	152.4225848374718
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	SELL	224.64644510974875	162	224.64644510974875
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	PTPRC	3660.2262185142467	1398	3660.2262185142463
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	EPCAM	46.03084344821774	38	46.03084344821773
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	GNLY	3102.020658543791	908	3102.020658543791
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	CD8A	1948.4523918763512	1139	1948.4523918763512
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	CD8B	1208.8965373187348	752	1208.8965373187348
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	CTLA4	59.397588573399986	43	59.397588573399986
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	PDCD1	87.04613343199824	61	87.04613343199824
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	CX3CR1	353.70538326759424	245	353.70538326759424
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	TIGIT	629.6074434413124	412	629.6074434413123
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	FGFBP2	1483.8650244329456	743	1483.8650244329456
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	CXCL13	9.183783123012162	7	9.183783123012162
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	LEF1	86.84115906373395	66	86.84115906373394
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	IL7R	1246.840393435098	536	1246.840393435098
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	GZMA	1841.4236715093568	947	1841.4236715093566
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	TCF7	464.94184177785337	335	464.9418417778535
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	HAVCR2	157.45352616794764	121	157.45352616794762
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	CLDN4	28.06490428039542	24	28.064904280395425
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	TOX	297.3808978861099	216	297.38089788610984
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	NCAM1	207.18359086556438	143	207.18359086556438
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	CD3E	2180.0559324941823	1177	2180.0559324941823
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	CD3D	2128.7722515792593	1113	2128.7722515792593
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	PRF1	1539.7669664668822	832	1539.7669664668822
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	ENTPD1	64.09748606654165	65	64.09748606654165
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	LAG3	379.7417917384036	270	379.74179173840355
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	CD4	61.193115180637285	63	61.193115180637285
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	KLRF1	954.8823131901812	548	954.8823131901813
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	KLRD1	2055.8592570825813	983	2055.8592570825813
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	KRT8	25.996486722627086	24	25.996486722627086
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	KRT18	48.920028372269755	42	48.92002837226975
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	IFNG	1261.3255856865746	613	1261.3255856865744
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	GZMH	2020.373713175999	985	2020.373713175999
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	GZMB	2170.070784392333	959	2170.0707843923333
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	CCR7	271.3475622347854	195	271.3475622347854
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	KRT19	53.32035307932334	40	53.32035307932335
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	NKG7	3867.7983603632583	1283	3867.7983603632583
GSE189357	TD3	cd8	UMI500	1430	2967.5	4092.246853146853	NCR1	152.4225848374718	111	152.4225848374718
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	SELL	163.23948364593986	117	163.23948364593983
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	PTPRC	2369.185825677637	894	2369.185825677637
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	EPCAM	23.022577059384297	21	23.022577059384297
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	GNLY	3102.020658543791	908	3102.020658543791
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	CD8A	1175.6458668643409	711	1175.6458668643409
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	CD8B	703.4004469920533	456	703.4004469920532
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	CTLA4	28.173609092316283	21	28.17360909231628
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	PDCD1	32.30820595742364	26	32.30820595742364
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	CX3CR1	297.60934484123123	210	297.60934484123123
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	TIGIT	429.2120233509245	287	429.21202335092454
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	FGFBP2	1356.9211717761732	673	1356.9211717761732
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	CXCL13	0.9608603756152925	1	0.9608603756152925
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	LEF1	27.875351745768434	23	27.875351745768434
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	IL7R	553.4124338182778	263	553.4124338182778
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	GZMA	1252.305062951818	652	1252.3050629518177
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	TCF7	271.559704535539	204	271.559704535539
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	HAVCR2	131.45919798578223	98	131.4591979857822
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	CLDN4	17.66379072725778	16	17.66379072725778
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	TOX	186.9730908453895	135	186.9730908453895
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	NCAM1	180.9205869382704	125	180.92058693827042
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	CD3E	1411.5415180407285	774	1411.5415180407285
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	CD3D	1243.9045337598286	669	1243.9045337598286
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	PRF1	1242.0645154553895	658	1242.0645154553895
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	ENTPD1	35.98312186922287	40	35.98312186922287
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	LAG3	237.79248963229395	173	237.79248963229398
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	CD4	37.206005761279975	39	37.20600576127997
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	KLRF1	866.7517158389891	496	866.7517158389891
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	KLRD1	1569.1514813120257	751	1569.1514813120257
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	KRT8	12.823410485353048	15	12.823410485353046
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	KRT18	25.652746825387496	25	25.652746825387496
