dataset	unit_id	compartment	slice	n_cells	median_lib	mean_lib	score_name	score	n_genes	genes_used	mal_CLDN4_pct	cldn4_quartile	frac_tnk	n_cells_unit	n_tnk
GSE123902	LX666	cd8	ALL	53	2555.0	2742.075471698113	naive_memory	0.2943429747913981	5	IL7R,TCF7,CCR7,SELL,LEF1	67.175572519084	Q3	0.134498480243161	1316	177
GSE123902	LX666	nk	ALL	44	8046.0	8815.545454545454	effector_cosmx	0.8797932102228254	4	GZMB,PRF1,NKG7,IFNG	67.175572519084	Q3	0.134498480243161	1316	177
GSE123902	LX666	nk	ALL	44	8046.0	8815.545454545454	effector_no_nkg7	0.6457451262498831	3	GZMB,PRF1,IFNG	67.175572519084	Q3	0.134498480243161	1316	177
GSE123902	LX666	nk	ALL	44	8046.0	8815.545454545454	exhaustion	0.1162034947609912	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	67.175572519084	Q3	0.134498480243161	1316	177
GSE123902	LX666	nk	ALL	44	8046.0	8815.545454545454	naive_memory	0.09689356267070082	5	IL7R,TCF7,CCR7,SELL,LEF1	67.175572519084	Q3	0.134498480243161	1316	177
GSE123902	LX675	cd8	ALL	268	2624.0	3166.25	effector_cosmx	1.3236079843233028	4	GZMB,PRF1,NKG7,IFNG	31.3915857605178	Q1	0.388937409024745	3435	1336
GSE123902	LX675	cd8	ALL	268	2624.0	3166.25	effector_no_nkg7	1.0383233424684202	3	GZMB,PRF1,IFNG	31.3915857605178	Q1	0.388937409024745	3435	1336
GSE123902	LX675	cd8	ALL	268	2624.0	3166.25	exhaustion	0.23197235611545436	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	31.3915857605178	Q1	0.388937409024745	3435	1336
GSE123902	LX675	cd8	ALL	268	2624.0	3166.25	naive_memory	0.3242845769910334	5	IL7R,TCF7,CCR7,SELL,LEF1	31.3915857605178	Q1	0.388937409024745	3435	1336
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	effector_cosmx	1.0814909011809999	4	GZMB,PRF1,NKG7,IFNG	31.3915857605178	Q1	0.388937409024745	3435	1336
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	effector_no_nkg7	0.8537929295418544	3	GZMB,PRF1,IFNG	31.3915857605178	Q1	0.388937409024745	3435	1336
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	exhaustion	0.1470957248276615	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	31.3915857605178	Q1	0.388937409024745	3435	1336
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	naive_memory	0.18449292614120127	5	IL7R,TCF7,CCR7,SELL,LEF1	31.3915857605178	Q1	0.388937409024745	3435	1336
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	effector_cosmx	0.8645500891233961	4	GZMB,PRF1,NKG7,IFNG	42.1768707482993	Q2	0.649227703039362	4014	2606
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	effector_no_nkg7	0.6762603855458774	3	GZMB,PRF1,IFNG	42.1768707482993	Q2	0.649227703039362	4014	2606
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	exhaustion	0.23101762485106997	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	42.1768707482993	Q2	0.649227703039362	4014	2606
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	naive_memory	0.5641021038756845	5	IL7R,TCF7,CCR7,SELL,LEF1	42.1768707482993	Q2	0.649227703039362	4014	2606
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	effector_cosmx	0.7243032274178882	4	GZMB,PRF1,NKG7,IFNG	42.1768707482993	Q2	0.649227703039362	4014	2606
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	effector_no_nkg7	0.5012977332687367	3	GZMB,PRF1,IFNG	42.1768707482993	Q2	0.649227703039362	4014	2606
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	exhaustion	0.1406020320950497	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	42.1768707482993	Q2	0.649227703039362	4014	2606
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	naive_memory	0.3467597329233572	5	IL7R,TCF7,CCR7,SELL,LEF1	42.1768707482993	Q2	0.649227703039362	4014	2606
GSE123902	LX679	cd8	ALL	90	1019.0	1258.5	effector_cosmx	1.1230565354368731	4	GZMB,PRF1,NKG7,IFNG	43.2595573440644	Q2	0.309866137828458	2017	625
GSE123902	LX679	cd8	ALL	90	1019.0	1258.5	effector_no_nkg7	0.7589613342798677	3	GZMB,PRF1,IFNG	43.2595573440644	Q2	0.309866137828458	2017	625
GSE123902	LX679	cd8	ALL	90	1019.0	1258.5	exhaustion	0.2900717548601702	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	43.2595573440644	Q2	0.309866137828458	2017	625
GSE123902	LX679	cd8	ALL	90	1019.0	1258.5	naive_memory	0.2545550080278821	5	IL7R,TCF7,CCR7,SELL,LEF1	43.2595573440644	Q2	0.309866137828458	2017	625
GSE123902	LX679	nk	ALL	113	865.0	1262.2566371681417	effector_cosmx	1.0942550892008913	4	GZMB,PRF1,NKG7,IFNG	43.2595573440644	Q2	0.309866137828458	2017	625
GSE123902	LX679	nk	ALL	113	865.0	1262.2566371681417	effector_no_nkg7	0.7764654528736276	3	GZMB,PRF1,IFNG	43.2595573440644	Q2	0.309866137828458	2017	625
GSE123902	LX679	nk	ALL	113	865.0	1262.2566371681417	exhaustion	0.12582464203025864	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	43.2595573440644	Q2	0.309866137828458	2017	625
GSE123902	LX679	nk	ALL	113	865.0	1262.2566371681417	naive_memory	0.17265878908202076	5	IL7R,TCF7,CCR7,SELL,LEF1	43.2595573440644	Q2	0.309866137828458	2017	625
GSE123902	LX680	cd8	ALL	85	4147.0	4624.729411764706	effector_cosmx	1.4728632808222855	4	GZMB,PRF1,NKG7,IFNG	73.2558139534884	Q4	0.365568544102019	941	344
GSE123902	LX680	cd8	ALL	85	4147.0	4624.729411764706	effector_no_nkg7	1.2253300724179446	3	GZMB,PRF1,IFNG	73.2558139534884	Q4	0.365568544102019	941	344
GSE123902	LX680	cd8	ALL	85	4147.0	4624.729411764706	exhaustion	0.5383992333534129	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	73.2558139534884	Q4	0.365568544102019	941	344
GSE123902	LX680	cd8	ALL	85	4147.0	4624.729411764706	naive_memory	0.3249934132514789	5	IL7R,TCF7,CCR7,SELL,LEF1	73.2558139534884	Q4	0.365568544102019	941	344
GSE123902	LX680	nk	ALL	45	2699.0	12188.533333333333	effector_cosmx	1.3887323171298929	4	GZMB,PRF1,NKG7,IFNG	73.2558139534884	Q4	0.365568544102019	941	344
GSE123902	LX680	nk	ALL	45	2699.0	12188.533333333333	effector_no_nkg7	1.1649513367408495	3	GZMB,PRF1,IFNG	73.2558139534884	Q4	0.365568544102019	941	344
GSE123902	LX680	nk	ALL	45	2699.0	12188.533333333333	exhaustion	0.1272117526487539	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	73.2558139534884	Q4	0.365568544102019	941	344
GSE123902	LX680	nk	ALL	45	2699.0	12188.533333333333	naive_memory	0.04788111895927592	5	IL7R,TCF7,CCR7,SELL,LEF1	73.2558139534884	Q4	0.365568544102019	941	344
GSE123902	LX681	cd8	ALL	7	2938.0	2990.1428571428573	effector_cosmx	1.303768912338737	4	GZMB,PRF1,NKG7,IFNG	63.2974316487158	Q3	0.052760736196319	1630	86
GSE123902	LX681	cd8	ALL	7	2938.0	2990.1428571428573	effector_no_nkg7	1.2686847993980024	3	GZMB,PRF1,IFNG	63.2974316487158	Q3	0.052760736196319	1630	86
GSE123902	LX681	cd8	ALL	7	2938.0	2990.1428571428573	exhaustion	0.11943994999959355	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	63.2974316487158	Q3	0.052760736196319	1630	86
GSE123902	LX681	cd8	ALL	7	2938.0	2990.1428571428573	naive_memory	0.3398552293293134	5	IL7R,TCF7,CCR7,SELL,LEF1	63.2974316487158	Q3	0.052760736196319	1630	86
GSE123902	LX681	nk	ALL	13	2956.0	11689.46153846154	effector_cosmx	0.9483378318851117	4	GZMB,PRF1,NKG7,IFNG	63.2974316487158	Q3	0.052760736196319	1630	86
GSE123902	LX681	nk	ALL	13	2956.0	11689.46153846154	effector_no_nkg7	0.6269738768739026	3	GZMB,PRF1,IFNG	63.2974316487158	Q3	0.052760736196319	1630	86
GSE123902	LX681	nk	ALL	13	2956.0	11689.46153846154	exhaustion	0.17652181838865993	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	63.2974316487158	Q3	0.052760736196319	1630	86
GSE123902	LX681	nk	ALL	13	2956.0	11689.46153846154	naive_memory	0.12570359062058717	5	IL7R,TCF7,CCR7,SELL,LEF1	63.2974316487158	Q3	0.052760736196319	1630	86
GSE123902	LX682	cd8	ALL	828	3950.0	4769.905797101449	effector_cosmx	1.6620006842856598	4	GZMB,PRF1,NKG7,IFNG	18.7648456057007	Q1	0.625122189638319	4092	2558
GSE123902	LX682	cd8	ALL	828	3950.0	4769.905797101449	effector_no_nkg7	1.2828346906800772	3	GZMB,PRF1,IFNG	18.7648456057007	Q1	0.625122189638319	4092	2558
GSE123902	LX682	cd8	ALL	828	3950.0	4769.905797101449	exhaustion	0.7004382666647013	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	18.7648456057007	Q1	0.625122189638319	4092	2558
GSE123902	LX682	cd8	ALL	828	3950.0	4769.905797101449	naive_memory	0.29479574510732637	5	IL7R,TCF7,CCR7,SELL,LEF1	18.7648456057007	Q1	0.625122189638319	4092	2558
GSE123902	LX682	nk	ALL	144	6897.5	9781.111111111111	effector_cosmx	0.49528188347101354	4	GZMB,PRF1,NKG7,IFNG	18.7648456057007	Q1	0.625122189638319	4092	2558
GSE123902	LX682	nk	ALL	144	6897.5	9781.111111111111	effector_no_nkg7	0.3572642796523427	3	GZMB,PRF1,IFNG	18.7648456057007	Q1	0.625122189638319	4092	2558
GSE123902	LX682	nk	ALL	144	6897.5	9781.111111111111	exhaustion	0.14361907617937314	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	18.7648456057007	Q1	0.625122189638319	4092	2558
GSE123902	LX682	nk	ALL	144	6897.5	9781.111111111111	naive_memory	0.3503276302197758	5	IL7R,TCF7,CCR7,SELL,LEF1	18.7648456057007	Q1	0.625122189638319	4092	2558
GSE123902	LX684	cd8	ALL	19	2754.0	4590.578947368421	effector_cosmx	0.7957692728325088	4	GZMB,PRF1,NKG7,IFNG	72.8323699421965	Q4	0.243386243386243	378	92
GSE123902	LX684	cd8	ALL	19	2754.0	4590.578947368421	effector_no_nkg7	0.4572188790960381	3	GZMB,PRF1,IFNG	72.8323699421965	Q4	0.243386243386243	378	92
GSE123902	LX684	cd8	ALL	19	2754.0	4590.578947368421	exhaustion	0.21319620751722793	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	72.8323699421965	Q4	0.243386243386243	378	92
GSE123902	LX684	cd8	ALL	19	2754.0	4590.578947368421	naive_memory	0.3349043587996863	5	IL7R,TCF7,CCR7,SELL,LEF1	72.8323699421965	Q4	0.243386243386243	378	92
GSE123902	LX684	nk	ALL	6	5640.5	5873.666666666667	effector_cosmx	0.2569349250011341	4	GZMB,PRF1,NKG7,IFNG	72.8323699421965	Q4	0.243386243386243	378	92
GSE123902	LX684	nk	ALL	6	5640.5	5873.666666666667	effector_no_nkg7	0.1907099059362459	3	GZMB,PRF1,IFNG	72.8323699421965	Q4	0.243386243386243	378	92
GSE123902	LX684	nk	ALL	6	5640.5	5873.666666666667	exhaustion	0.11062079291046154	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	72.8323699421965	Q4	0.243386243386243	378	92
GSE123902	LX684	nk	ALL	6	5640.5	5873.666666666667	naive_memory	0.039321993173552235	5	IL7R,TCF7,CCR7,SELL,LEF1	72.8323699421965	Q4	0.243386243386243	378	92
GSE123902	LX699	cd8	ALL	1421	3869.0	4059.375087966221	effector_cosmx	1.8389685848438961	4	GZMB,PRF1,NKG7,IFNG	15.2173913043478	Q1	0.847248221639835	2671	2263
GSE123902	LX699	cd8	ALL	1421	3869.0	4059.375087966221	effector_no_nkg7	1.3573243070591137	3	GZMB,PRF1,IFNG	15.2173913043478	Q1	0.847248221639835	2671	2263
GSE123902	LX699	cd8	ALL	1421	3869.0	4059.375087966221	exhaustion	0.8182374448707682	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	15.2173913043478	Q1	0.847248221639835	2671	2263
GSE123902	LX699	cd8	ALL	1421	3869.0	4059.375087966221	naive_memory	0.17376998416253386	5	IL7R,TCF7,CCR7,SELL,LEF1	15.2173913043478	Q1	0.847248221639835	2671	2263
GSE123902	LX699	nk	ALL	101	3128.0	4160.544554455446	effector_cosmx	0.9725184091871572	4	GZMB,PRF1,NKG7,IFNG	15.2173913043478	Q1	0.847248221639835	2671	2263
GSE123902	LX699	nk	ALL	101	3128.0	4160.544554455446	effector_no_nkg7	0.7432522150522717	3	GZMB,PRF1,IFNG	15.2173913043478	Q1	0.847248221639835	2671	2263
GSE123902	LX699	nk	ALL	101	3128.0	4160.544554455446	exhaustion	0.25509567576477404	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	15.2173913043478	Q1	0.847248221639835	2671	2263
GSE123902	LX699	nk	ALL	101	3128.0	4160.544554455446	naive_memory	0.15557403967742583	5	IL7R,TCF7,CCR7,SELL,LEF1	15.2173913043478	Q1	0.847248221639835	2671	2263
GSE123902	LX701	cd8	ALL	17	2293.0	17817.647058823528	effector_cosmx	0.6134062444886674	4	GZMB,PRF1,NKG7,IFNG	11.1111111111111	Q1	0.408629441624365	788	322
GSE123902	LX701	cd8	ALL	17	2293.0	17817.647058823528	effector_no_nkg7	0.2710571628069997	3	GZMB,PRF1,IFNG	11.1111111111111	Q1	0.408629441624365	788	322
GSE123902	LX701	cd8	ALL	17	2293.0	17817.647058823528	exhaustion	0.11765618976215475	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	11.1111111111111	Q1	0.408629441624365	788	322
GSE123902	LX701	cd8	ALL	17	2293.0	17817.647058823528	naive_memory	0.2999173086359991	5	IL7R,TCF7,CCR7,SELL,LEF1	11.1111111111111	Q1	0.408629441624365	788	322
GSE123902	LX701	nk	ALL	29	14637.0	22049.41379310345	effector_cosmx	0.26852932856409345	4	GZMB,PRF1,NKG7,IFNG	11.1111111111111	Q1	0.408629441624365	788	322
GSE123902	LX701	nk	ALL	29	14637.0	22049.41379310345	effector_no_nkg7	0.16824742300215653	3	GZMB,PRF1,IFNG	11.1111111111111	Q1	0.408629441624365	788	322
GSE123902	LX701	nk	ALL	29	14637.0	22049.41379310345	exhaustion	0.018173182773006037	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	11.1111111111111	Q1	0.408629441624365	788	322
GSE123902	LX701	nk	ALL	29	14637.0	22049.41379310345	naive_memory	0.12811545359757287	5	IL7R,TCF7,CCR7,SELL,LEF1	11.1111111111111	Q1	0.408629441624365	788	322
GSE131907	BRONCHO_11	cd8	ALL	155	2376.0	2503.664516129032	effector_cosmx	0.792397843788821	4	GZMB,PRF1,NKG7,IFNG	80.7881773399015	Q2	0.254562617998741	3178	809
GSE131907	BRONCHO_11	cd8	ALL	155	2376.0	2503.664516129032	effector_no_nkg7	0.39024932114044103	3	GZMB,PRF1,IFNG	80.7881773399015	Q2	0.254562617998741	3178	809
GSE131907	BRONCHO_11	cd8	ALL	155	2376.0	2503.664516129032	exhaustion	0.2281651638550442	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	80.7881773399015	Q2	0.254562617998741	3178	809
GSE131907	BRONCHO_11	cd8	ALL	155	2376.0	2503.664516129032	naive_memory	0.37921987928089046	5	IL7R,TCF7,CCR7,SELL,LEF1	80.7881773399015	Q2	0.254562617998741	3178	809
GSE131907	BRONCHO_11	nk	ALL	26	2712.0	2694.6153846153848	effector_cosmx	2.9227826317657244	4	GZMB,PRF1,NKG7,IFNG	80.7881773399015	Q2	0.254562617998741	3178	809
GSE131907	BRONCHO_11	nk	ALL	26	2712.0	2694.6153846153848	effector_no_nkg7	2.416376034587836	3	GZMB,PRF1,IFNG	80.7881773399015	Q2	0.254562617998741	3178	809
GSE131907	BRONCHO_11	nk	ALL	26	2712.0	2694.6153846153848	exhaustion	0.2757858354403595	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	80.7881773399015	Q2	0.254562617998741	3178	809
GSE131907	BRONCHO_11	nk	ALL	26	2712.0	2694.6153846153848	naive_memory	0.038316735493377316	5	IL7R,TCF7,CCR7,SELL,LEF1	80.7881773399015	Q2	0.254562617998741	3178	809
GSE131907	BRONCHO_58	cd8	ALL	553	2155.0	2257.893309222424	effector_cosmx	1.4627516958587568	4	GZMB,PRF1,NKG7,IFNG	72.1739130434783	Q2	0.549591183789549	2813	1546
GSE131907	BRONCHO_58	cd8	ALL	553	2155.0	2257.893309222424	effector_no_nkg7	0.9834413886136204	3	GZMB,PRF1,IFNG	72.1739130434783	Q2	0.549591183789549	2813	1546
GSE131907	BRONCHO_58	cd8	ALL	553	2155.0	2257.893309222424	exhaustion	0.4674715160695341	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	72.1739130434783	Q2	0.549591183789549	2813	1546
GSE131907	BRONCHO_58	cd8	ALL	553	2155.0	2257.893309222424	naive_memory	0.1603671252380396	5	IL7R,TCF7,CCR7,SELL,LEF1	72.1739130434783	Q2	0.549591183789549	2813	1546
GSE131907	BRONCHO_58	nk	ALL	133	2167.0	2193.315789473684	effector_cosmx	2.685628039533999	4	GZMB,PRF1,NKG7,IFNG	72.1739130434783	Q2	0.549591183789549	2813	1546
GSE131907	BRONCHO_58	nk	ALL	133	2167.0	2193.315789473684	effector_no_nkg7	2.1317113243319317	3	GZMB,PRF1,IFNG	72.1739130434783	Q2	0.549591183789549	2813	1546
GSE131907	BRONCHO_58	nk	ALL	133	2167.0	2193.315789473684	exhaustion	0.19072460308472183	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	72.1739130434783	Q2	0.549591183789549	2813	1546
GSE131907	BRONCHO_58	nk	ALL	133	2167.0	2193.315789473684	naive_memory	0.10378578104117409	5	IL7R,TCF7,CCR7,SELL,LEF1	72.1739130434783	Q2	0.549591183789549	2813	1546
GSE131907	EBUS_06	cd8	ALL	170	2141.5	2199.794117647059	effector_cosmx	1.4319980678072952	4	GZMB,PRF1,NKG7,IFNG	71.1635750421585	Q2	0.26530612244898	2303	611
GSE131907	EBUS_06	cd8	ALL	170	2141.5	2199.794117647059	effector_no_nkg7	0.8170391767192268	3	GZMB,PRF1,IFNG	71.1635750421585	Q2	0.26530612244898	2303	611
GSE131907	EBUS_06	cd8	ALL	170	2141.5	2199.794117647059	exhaustion	0.22401051900954133	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	71.1635750421585	Q2	0.26530612244898	2303	611
GSE131907	EBUS_06	cd8	ALL	170	2141.5	2199.794117647059	naive_memory	0.26625479816887376	5	IL7R,TCF7,CCR7,SELL,LEF1	71.1635750421585	Q2	0.26530612244898	2303	611
GSE131907	EBUS_06	nk	ALL	100	1883.5	1926.18	effector_cosmx	2.7772052875623876	4	GZMB,PRF1,NKG7,IFNG	71.1635750421585	Q2	0.26530612244898	2303	611
GSE131907	EBUS_06	nk	ALL	100	1883.5	1926.18	effector_no_nkg7	2.112600883037509	3	GZMB,PRF1,IFNG	71.1635750421585	Q2	0.26530612244898	2303	611
GSE131907	EBUS_06	nk	ALL	100	1883.5	1926.18	exhaustion	0.18751504051419504	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	71.1635750421585	Q2	0.26530612244898	2303	611
GSE131907	EBUS_06	nk	ALL	100	1883.5	1926.18	naive_memory	0.05416309808795568	5	IL7R,TCF7,CCR7,SELL,LEF1	71.1635750421585	Q2	0.26530612244898	2303	611
GSE131907	EBUS_10	cd8	ALL	319	2279.0	2545.2382445141066	effector_cosmx	1.7204693951345091	4	GZMB,PRF1,NKG7,IFNG	84.4686648501362	Q3	0.297433903576983	5144	1530
GSE131907	EBUS_10	cd8	ALL	319	2279.0	2545.2382445141066	effector_no_nkg7	1.2125107740417462	3	GZMB,PRF1,IFNG	84.4686648501362	Q3	0.297433903576983	5144	1530
GSE131907	EBUS_10	cd8	ALL	319	2279.0	2545.2382445141066	exhaustion	0.6177656521704067	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	84.4686648501362	Q3	0.297433903576983	5144	1530
GSE131907	EBUS_10	cd8	ALL	319	2279.0	2545.2382445141066	naive_memory	0.165683400553452	5	IL7R,TCF7,CCR7,SELL,LEF1	84.4686648501362	Q3	0.297433903576983	5144	1530
GSE131907	EBUS_10	nk	ALL	34	2197.5	2212.5882352941176	effector_cosmx	2.628656655333392	4	GZMB,PRF1,NKG7,IFNG	84.4686648501362	Q3	0.297433903576983	5144	1530
GSE131907	EBUS_10	nk	ALL	34	2197.5	2212.5882352941176	effector_no_nkg7	1.9934805169434198	3	GZMB,PRF1,IFNG	84.4686648501362	Q3	0.297433903576983	5144	1530
GSE131907	EBUS_10	nk	ALL	34	2197.5	2212.5882352941176	exhaustion	0.2754428702886601	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	84.4686648501362	Q3	0.297433903576983	5144	1530
GSE131907	EBUS_10	nk	ALL	34	2197.5	2212.5882352941176	naive_memory	0.06871864726232253	5	IL7R,TCF7,CCR7,SELL,LEF1	84.4686648501362	Q3	0.297433903576983	5144	1530
GSE131907	EBUS_12	cd8	ALL	33	3335.0	3781.090909090909	effector_cosmx	1.7451280942585408	4	GZMB,PRF1,NKG7,IFNG	88.3268482490272	Q3	0.10529695024077	3115	328
GSE131907	EBUS_12	cd8	ALL	33	3335.0	3781.090909090909	effector_no_nkg7	1.2739124418855203	3	GZMB,PRF1,IFNG	88.3268482490272	Q3	0.10529695024077	3115	328
GSE131907	EBUS_12	cd8	ALL	33	3335.0	3781.090909090909	exhaustion	0.5962171440702656	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	88.3268482490272	Q3	0.10529695024077	3115	328
GSE131907	EBUS_12	cd8	ALL	33	3335.0	3781.090909090909	naive_memory	0.1449112442099852	5	IL7R,TCF7,CCR7,SELL,LEF1	88.3268482490272	Q3	0.10529695024077	3115	328
