dataset	unit_id	compartment	slice	n_cells	median_lib	mean_lib	gene	sum_log1p	n_pos	sum_log1p_pos
GSE205335	P1016	cd8	CD8+ TRM	41	5771.0	5657.5609756097565	CX3CR1	0.891780915300491	1	0.891780915300491
GSE205335	P1016	cd8	CD8+ TRM	41	5771.0	5657.5609756097565	FGFBP2	0.891780915300491	1	0.891780915300491
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	CLDN4	2.6321208856186016	1	2.6321208856186016
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	EPCAM	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	KRT8	2.2938123216648676	1	2.2938123216648676
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	KRT18	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	KRT19	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	PTPRC	48.861289598474215	14	48.861289598474215
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	CD3D	13.331744036701972	6	13.33174403670197
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	CD3E	20.757137832854486	8	20.757137832854482
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	CD8A	24.30337981632922	9	24.30337981632922
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	CD8B	6.985292648167421	3	6.985292648167421
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	CD4	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	KLRD1	4.966010748959608	2	4.966010748959608
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	NCR1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	KLRF1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	NCAM1	4.251367021750093	2	4.251367021750093
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	GNLY	18.506558477586857	6	18.506558477586857
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	NKG7	20.053989720742692	7	20.053989720742692
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	GZMB	16.737276254952356	6	16.737276254952352
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	PRF1	4.265990007248519	2	4.265990007248519
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	IFNG	6.600691428738962	2	6.600691428738962
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	GZMA	15.29413680579375	6	15.29413680579375
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	GZMH	10.610678655851117	4	10.610678655851117
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	PDCD1	10.133662316216533	4	10.133662316216533
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	HAVCR2	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	LAG3	4.88713002375432	2	4.88713002375432
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	TIGIT	5.181017521939262	2	5.181017521939262
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	TOX	7.515241613514387	3	7.515241613514387
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	CTLA4	2.339116734963032	1	2.339116734963032
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	ENTPD1	2.0616225423999195	1	2.0616225423999195
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	CXCL13	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	IL7R	7.751276379562512	3	7.751276379562512
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	TCF7	7.114518191967914	3	7.114518191967914
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	CCR7	4.718719765865489	2	4.718719765865489
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	SELL	3.754129526660095	2	3.754129526660095
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	LEF1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	CX3CR1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ MT high	28	955.0	1161.5714285714287	FGFBP2	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	CLDN4	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	EPCAM	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	KRT8	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	KRT18	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	KRT19	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	PTPRC	2.6079138118381273	1	2.6079138118381273
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	CD3D	4.168093766517689	2	4.168093766517689
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	CD3E	4.537377337213797	2	4.537377337213797
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	CD8A	1.1298261523157116	1	1.1298261523157116
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	CD8B	3.415398596277755	1	3.415398596277755
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	CD4	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	KLRD1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	NCR1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	KLRF1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	NCAM1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	GNLY	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	NKG7	7.227481230865029	2	7.227481230865029
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	GZMB	3.059289677691381	2	3.059289677691381
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	PRF1	5.1648755330965574	2	5.1648755330965574
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	IFNG	1.1298261523157116	1	1.1298261523157116
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	GZMA	5.534159103792665	2	5.534159103792665
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	GZMH	1.6467793123948802	1	1.6467793123948802
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	PDCD1	1.9294635253756696	1	1.9294635253756696
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	HAVCR2	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	LAG3	4.369685859159065	2	4.369685859159065
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	TIGIT	1.1298261523157116	1	1.1298261523157116
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	TOX	1.1298261523157116	1	1.1298261523157116
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	CTLA4	1.1298261523157116	1	1.1298261523157116
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	ENTPD1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	CXCL13	1.9294635253756696	1	1.9294635253756696
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	IL7R	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	TCF7	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	CCR7	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	SELL	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	LEF1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	CX3CR1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ IFN response	2	3236.0	3236.0	FGFBP2	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	CLDN4	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	EPCAM	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	KRT8	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	KRT18	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	KRT19	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	PTPRC	4.164048088717909	2	4.164048088717909
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	CD3D	3.9280684226481872	2	3.9280684226481872
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	CD3E	4.001068146426164	2	4.001068146426164
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	CD8A	3.6186197483494054	2	3.6186197483494054
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	CD8B	3.962167399299802	2	3.962167399299802
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	CD4	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	KLRD1	2.247930216709449	2	2.247930216709449
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	NCR1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	KLRF1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	NCAM1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	GNLY	3.0455486577324136	1	3.0455486577324136
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	NKG7	6.983406237996281	2	6.983406237996281
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	GZMB	4.191856480817799	2	4.191856480817799
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	PRF1	2.326372005437009	1	2.326372005437009
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	IFNG	0.8417743430810234	1	0.8417743430810234
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	GZMA	5.78801878486828	2	5.78801878486828
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	GZMH	5.0038766429188515	2	5.0038766429188515
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	PDCD1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	HAVCR2	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	LAG3	3.4311131553624232	2	3.4311131553624232
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	TIGIT	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	TOX	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	CTLA4	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	ENTPD1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	CXCL13	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	IL7R	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	TCF7	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	CCR7	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	SELL	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	LEF1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	CX3CR1	0.0	0	0.0
GSE205335	P1016	cd8	CD8+ Cycling	2	7033.0	7033.0	FGFBP2	0.9322113749396654	1	0.9322113749396654
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	CLDN4	0.0	0	0.0
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	EPCAM	2.8533559777830133	2	2.8533559777830133
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	KRT8	0.0	0	0.0
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	KRT18	1.4473971086925055	1	1.4473971086925055
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	KRT19	1.046407841349742	1	1.046407841349742
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	PTPRC	118.83543107067058	48	118.83543107067058
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	CD3D	0.0	0	0.0
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	CD3E	103.91901436026923	42	103.91901436026924
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	CD8A	15.279837817169518	9	15.279837817169518
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	CD8B	0.0	0	0.0
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	CD4	0.0	0	0.0
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	KLRD1	106.29618679252123	47	106.29618679252121
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	NCR1	11.45471986807115	8	11.45471986807115
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	KLRF1	54.38039580323251	32	54.38039580323251
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	NCAM1	12.186227572042071	8	12.186227572042071
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	GNLY	231.87222957245223	49	231.8722295724522
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	NKG7	228.23705234080322	50	228.23705234080322
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	GZMB	148.3920658930663	48	148.3920658930663
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	PRF1	143.18579000492463	48	143.18579000492463
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	IFNG	25.45444249605716	15	25.454442496057155
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	GZMA	139.48326011569853	48	139.48326011569853
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	GZMH	123.55407279952638	44	123.5540727995264
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	PDCD1	0.0	0	0.0
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	HAVCR2	12.000895475160934	8	12.000895475160934
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	LAG3	11.171969329805203	7	11.171969329805203
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	TIGIT	36.324683352254276	25	36.32468335225427
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	TOX	22.242413025196313	15	22.242413025196313
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	CTLA4	0.0	0	0.0
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	ENTPD1	2.03688192726104	1	2.03688192726104
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	CXCL13	0.0	0	0.0
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	IL7R	2.5214003284209516	1	2.5214003284209516
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	TCF7	7.273110457902731	6	7.273110457902731
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	CCR7	0.0	0	0.0
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	SELL	20.088957491106175	11	20.088957491106175
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	LEF1	1.0967490994147089	1	1.0967490994147089
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	CX3CR1	68.84016688968865	37	68.84016688968866
GSE205335	P1016	nk	ALL	50	3227.0	3714.86	FGFBP2	119.09535366445377	44	119.09535366445378
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	CLDN4	0.0	0	0.0
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	EPCAM	2.8533559777830133	2	2.8533559777830133
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	KRT8	0.0	0	0.0
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	KRT18	1.4473971086925055	1	1.4473971086925055
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	KRT19	1.046407841349742	1	1.046407841349742
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	PTPRC	118.83543107067058	48	118.83543107067058
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	CD3D	0.0	0	0.0
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	CD3E	103.91901436026923	42	103.91901436026924
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	CD8A	15.279837817169518	9	15.279837817169518
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	CD8B	0.0	0	0.0
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	CD4	0.0	0	0.0
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	KLRD1	106.29618679252123	47	106.29618679252121
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	NCR1	11.45471986807115	8	11.45471986807115
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	KLRF1	54.38039580323251	32	54.38039580323251
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	NCAM1	12.186227572042071	8	12.186227572042071
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	GNLY	231.87222957245223	49	231.8722295724522
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	NKG7	228.23705234080322	50	228.23705234080322
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	GZMB	148.3920658930663	48	148.3920658930663
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	PRF1	143.18579000492463	48	143.18579000492463
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	IFNG	25.45444249605716	15	25.454442496057155
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	GZMA	139.48326011569853	48	139.48326011569853
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	GZMH	123.55407279952638	44	123.5540727995264
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	PDCD1	0.0	0	0.0
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	HAVCR2	12.000895475160934	8	12.000895475160934
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	LAG3	11.171969329805203	7	11.171969329805203
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	TIGIT	36.324683352254276	25	36.32468335225427
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	TOX	22.242413025196313	15	22.242413025196313
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	CTLA4	0.0	0	0.0
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	ENTPD1	2.03688192726104	1	2.03688192726104
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	CXCL13	0.0	0	0.0
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	IL7R	2.5214003284209516	1	2.5214003284209516
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	TCF7	7.273110457902731	6	7.273110457902731
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	CCR7	0.0	0	0.0
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	SELL	20.088957491106175	11	20.088957491106175
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	LEF1	1.0967490994147089	1	1.0967490994147089
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	CX3CR1	68.84016688968865	37	68.84016688968866
GSE205335	P1016	nk	UMI500	50	3227.0	3714.86	FGFBP2	119.09535366445377	44	119.09535366445378
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	CLDN4	0.0	0	0.0
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	EPCAM	2.8533559777830133	2	2.8533559777830133
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	KRT8	0.0	0	0.0
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	KRT18	1.4473971086925055	1	1.4473971086925055
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	KRT19	1.046407841349742	1	1.046407841349742
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	PTPRC	99.66708032276074	41	99.66708032276074
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	CD3D	0.0	0	0.0
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	CD3E	89.19568165869384	35	89.19568165869383
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	CD8A	12.881942544371148	8	12.881942544371148
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	CD8B	0.0	0	0.0
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	CD4	0.0	0	0.0
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	KLRD1	93.34261329867151	41	93.34261329867152
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	NCR1	8.005232172489297	6	8.005232172489297
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	KLRF1	47.721161264194414	28	47.72116126419441
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	NCAM1	12.186227572042071	8	12.186227572042071
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	GNLY	207.1449602766408	43	207.1449602766408
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	NKG7	201.0038476213401	43	201.0038476213401
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	GZMB	132.80559245658026	42	132.80559245658026
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	PRF1	129.05204318025585	42	129.05204318025582
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	IFNG	23.632471819680937	14	23.632471819680937
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	GZMA	118.51562018756007	41	118.51562018756006
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	GZMH	113.80592292245633	39	113.80592292245635
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	PDCD1	0.0	0	0.0
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	HAVCR2	9.676997120303206	6	9.676997120303207
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	LAG3	8.707099945256275	6	8.707099945256275
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	TIGIT	29.801579563526257	21	29.80157956352626
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	TOX	18.792925329614462	13	18.792925329614462
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	CTLA4	0.0	0	0.0
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	ENTPD1	0.0	0	0.0
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	CXCL13	0.0	0	0.0
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	IL7R	0.0	0	0.0
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	TCF7	3.6570133906163145	3	3.6570133906163145
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	CCR7	0.0	0	0.0
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	SELL	16.328485216242886	10	16.328485216242886
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	LEF1	1.0967490994147089	1	1.0967490994147089
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	CX3CR1	64.96911763860929	35	64.96911763860929
GSE205335	P1016	nk	Active NK	43	3115.0	3680.0	FGFBP2	111.9866036138098	42	111.98660361380979
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	CLDN4	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	EPCAM	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	KRT8	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	KRT18	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	KRT19	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	PTPRC	6.076691433751819	2	6.076691433751819
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	CD3D	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	CD3E	5.5604113817118925	2	5.5604113817118925
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	CD8A	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	CD8B	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	CD4	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	KLRD1	5.277328048914402	2	5.277328048914402
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	NCR1	1.1867296122868913	1	1.1867296122868913
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	KLRF1	2.0578406903070494	1	2.0578406903070494
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	NCAM1	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	GNLY	9.144145513356932	2	9.144145513356932
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	NKG7	8.701468974981932	2	8.701468974981932
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	GZMB	5.2856051943953	2	5.2856051943953
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	PRF1	2.313069434357604	1	2.313069434357604
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	IFNG	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	GZMA	5.801885246435226	2	5.801885246435226
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	GZMH	4.961625788254455	2	4.961625788254455
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	PDCD1	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	HAVCR2	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	LAG3	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	TIGIT	1.7142838409001677	1	1.7142838409001677
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	TOX	1.1867296122868913	1	1.1867296122868913
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	CTLA4	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	ENTPD1	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	CXCL13	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	IL7R	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	TCF7	1.1867296122868913	1	1.1867296122868913
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	CCR7	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	SELL	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	LEF1	0.0	0	0.0
GSE205335	P1016	nk	Mature NK	2	3005.5	3005.5	CX3CR1	2.592335482357711	1	2.592335482357711
