dataset	unit_id	n_cells_matrix	n_malignant	n_cldn4_pos	mal_CLDN4_pct_recomputed	mal_CLDN4_mean_log1p_raw
GSE189357	TD1	15216	2186	1227	56.12991765782251	0.9674971541301649
GSE189357	TD2	18064	1207	430	35.62551781275891	0.5306434754503818
GSE189357	TD3	12658	664	319	48.04216867469879	0.6981268538447051
GSE189357	TD4	11756	491	149	30.34623217922607	0.5108686257635009
GSE189357	TD5	19079	1736	640	36.866359447004605	0.5360227792318812
GSE189357	TD6	8999	1211	769	63.501238645747314	1.1397017546722699
GSE189357	TD7	3507	849	311	36.63133097762073	0.45111739216566615
GSE189357	TD8	15521	1019	462	45.338567222767416	0.6825880840310956
GSE189357	TD9	17573	4889	3841	78.56412354264675	1.286821189923943
