dataset	unit_id	compartment	slice	n_cells	median_lib	mean_lib	score_name	score	n_genes	genes_used	mal_CLDN4_pct	cldn4_quartile	frac_tnk	n_cells_unit	n_tnk
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:CTLA4	0.0	1	CTLA4	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:ENTPD1	0.0	1	ENTPD1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:GNLY	3.8650322900145064	1	GNLY	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:GZMA	1.470275331260677	1	GZMA	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:GZMB	1.0671495215039044	1	GZMB	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:GZMH	0.6604460920567518	1	GZMH	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:HAVCR2	0.0	1	HAVCR2	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:IFNG	0.4095080098773292	1	IFNG	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:IL7R	0.5028812562972881	1	IL7R	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:LAG3	0.18280052714224188	1	LAG3	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:LEF1	0.0	1	LEF1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:NKG7	1.6098566485282877	1	NKG7	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:PDCD1	0.0	1	PDCD1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:PRF1	0.11215027166882467	1	PRF1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:SELL	0.0	1	SELL	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:TCF7	0.0	1	TCF7	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:TIGIT	0.058100321401896304	1	TIGIT	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	GNLY_POS	40	677.0	721.675	gene:TOX	0.0	1	TOX	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	effector_cosmx	0.7446739699311259	4	GZMB,PRF1,NKG7,IFNG	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	effector_no_nkg7	0.5394159082556397	3	GZMB,PRF1,IFNG	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	exhaustion	0.06370251491734555	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	exhaustion_ext	0.051352765884223585	7	PDCD1,HAVCR2,LAG3,TIGIT,TOX,CTLA4,ENTPD1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	naive_memory	0.1414097998827996	5	IL7R,TCF7,CCR7,SELL,LEF1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:CCR7	0.08603334217115018	1	CCR7	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:CTLA4	0.0	1	CTLA4	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:ENTPD1	0.04095678660283733	1	ENTPD1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:GNLY	1.7401907888180166	1	GNLY	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:GZMA	1.2196111348974814	1	GZMA	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:GZMB	1.0045574237005763	1	GZMB	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:GZMH	0.613873502094008	1	GZMH	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:HAVCR2	0.0	1	HAVCR2	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:IFNG	0.5168927836539013	1	IFNG	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:IL7R	0.5747096465257725	1	IL7R	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:LAG3	0.1732817571937225	1	LAG3	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:LEF1	0.0	1	LEF1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:NKG7	1.3604481549575844	1	NKG7	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:PDCD1	0.0	1	PDCD1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:PRF1	0.09679751741244158	1	PRF1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:SELL	0.0	1	SELL	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:TCF7	0.046306010717075206	1	TCF7	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:TIGIT	0.1452308173930053	1	TIGIT	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	cd8	UMI500	70	712.0	786.8714285714286	gene:TOX	0.0	1	TOX	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	effector_cosmx	0.45787325839793225	4	GZMB,PRF1,NKG7,IFNG	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	effector_no_nkg7	0.2671498721158933	3	GZMB,PRF1,IFNG	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	exhaustion	0.046577442306122555	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	exhaustion_ext	0.045245613399033935	7	PDCD1,HAVCR2,LAG3,TIGIT,TOX,CTLA4,ENTPD1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	naive_memory	0.14801780043078067	5	IL7R,TCF7,CCR7,SELL,LEF1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:CCR7	0.05975342641217005	1	CCR7	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:CTLA4	0.012389947298944352	1	CTLA4	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:ENTPD1	0.07144213496368042	1	ENTPD1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:GNLY	3.15062272630841	1	GNLY	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:GZMA	0.9218082823212969	1	GZMA	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:GZMB	0.5340158257869396	1	GZMB	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:GZMH	0.36553168290535487	1	GZMH	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:HAVCR2	0.025512268344391315	1	HAVCR2	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:IFNG	0.20096164532954666	1	IFNG	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:IL7R	0.5966406739818865	1	IL7R	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:LAG3	0.07194858181978268	1	LAG3	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:LEF1	0.0	1	LEF1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:NKG7	1.0300434172440491	1	NKG7	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:PDCD1	0.009757780011139253	1	PDCD1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:PRF1	0.06647214523119356	1	PRF1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:SELL	0.02716931330963909	1	SELL	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:TCF7	0.05652558845020768	1	TCF7	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:TIGIT	0.11306386724673174	1	TIGIT	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	ALL	238	522.5	888.1134453781513	gene:TOX	0.01260471410856782	1	TOX	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	effector_cosmx	0.5336989334546464	4	GZMB,PRF1,NKG7,IFNG	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	effector_no_nkg7	0.32814126643648756	3	GZMB,PRF1,IFNG	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	exhaustion	0.05023302876614331	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	exhaustion_ext	0.054642717388903535	7	PDCD1,HAVCR2,LAG3,TIGIT,TOX,CTLA4,ENTPD1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	naive_memory	0.2052337678427401	5	IL7R,TCF7,CCR7,SELL,LEF1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:CCR7	0.11197886209524781	1	CCR7	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:CTLA4	0.023218956355502012	1	CTLA4	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:ENTPD1	0.10811492153610619	1	ENTPD1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:GNLY	2.82829713201326	1	GNLY	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:GZMA	1.1039774432763807	1	GZMA	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:GZMB	0.5830882739802032	1	GZMB	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:GZMH	0.38023942329246824	1	GZMH	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:HAVCR2	0.047810392645394745	1	HAVCR2	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:IFNG	0.2767656783605659	1	IFNG	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:IL7R	0.8123515594494216	1	IL7R	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:LAG3	0.08429540442887488	1	LAG3	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:LEF1	0.0	1	LEF1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:NKG7	1.1503719345091226	1	NKG7	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:PDCD1	0.018286233406701907	1	PDCD1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:PRF1	0.12456984696869344	1	PRF1	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:SELL	0.05091572100546538	1	SELL	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:TCF7	0.050922696663565754	1	TCF7	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:TIGIT	0.07715168061085409	1	TIGIT	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX255B	nk	UMI500	127	711.0	1368.4173228346456	gene:TOX	0.023621432738890873	1	TOX	35.0877192982456	Q2	0.407359752959341	3886	1583
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	effector_cosmx	0.8210975658007275	4	GZMB,PRF1,NKG7,IFNG	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	effector_no_nkg7	0.7843844538065173	3	GZMB,PRF1,IFNG	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	exhaustion	0.2910711068699781	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	exhaustion_ext	0.2079079334785558	7	PDCD1,HAVCR2,LAG3,TIGIT,TOX,CTLA4,ENTPD1	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	naive_memory	0.4551220364868354	5	IL7R,TCF7,CCR7,SELL,LEF1	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:CCR7	0.0	1	CCR7	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:CTLA4	0.0	1	CTLA4	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:ENTPD1	0.0	1	ENTPD1	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:GNLY	0.0	1	GNLY	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:GZMA	1.2703104120058932	1	GZMA	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:GZMB	1.586851635063448	1	GZMB	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:GZMH	0.3895598122009418	1	GZMH	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:HAVCR2	0.29451750605713134	1	HAVCR2	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:IFNG	0.0	1	IFNG	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:IL7R	2.275610182434177	1	IL7R	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:LAG3	0.2164032885150781	1	LAG3	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:LEF1	0.0	1	LEF1	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:NKG7	0.931236901783358	1	NKG7	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:PDCD1	0.3895598122009418	1	PDCD1	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:PRF1	0.7663017263561039	1	PRF1	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:SELL	0.0	1	SELL	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:TCF7	0.0	1	TCF7	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:TIGIT	0.5548749275767394	1	TIGIT	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	ALL	7	1595.0	1760.428571428571	gene:TOX	0.0	1	TOX	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	effector_cosmx	0.8210975658007275	4	GZMB,PRF1,NKG7,IFNG	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	effector_no_nkg7	0.7843844538065173	3	GZMB,PRF1,IFNG	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	exhaustion	0.2910711068699781	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	exhaustion_ext	0.2079079334785558	7	PDCD1,HAVCR2,LAG3,TIGIT,TOX,CTLA4,ENTPD1	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	naive_memory	0.4551220364868354	5	IL7R,TCF7,CCR7,SELL,LEF1	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	gene:CCR7	0.0	1	CCR7	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	gene:CTLA4	0.0	1	CTLA4	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	gene:ENTPD1	0.0	1	ENTPD1	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	gene:GNLY	0.0	1	GNLY	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	gene:GZMA	1.2703104120058932	1	GZMA	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	gene:GZMB	1.586851635063448	1	GZMB	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	gene:GZMH	0.3895598122009418	1	GZMH	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	gene:HAVCR2	0.29451750605713134	1	HAVCR2	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	gene:IFNG	0.0	1	IFNG	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	gene:IL7R	2.275610182434177	1	IL7R	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	gene:LAG3	0.2164032885150781	1	LAG3	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	gene:LEF1	0.0	1	LEF1	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	gene:NKG7	0.931236901783358	1	NKG7	71.7241379310345	Q4	0.125	392	49
GSE123902	LX653	cd8	UMI500	7	1595.0	1760.428571428571	gene:PDCD1	0.3895598122009418	1	PDCD1	71.7241379310345	Q4	0.125	392	49
