input_list	Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
samesign_top100_down	GO_Biological_Process_2023	Cytoplasmic Translation (GO:0002181)	12/93	3.688875302661331e-14	3.183499386196729e-11	0	0	33.36531986531987	1032.0183607976169	RPL5;RPL3;RPS15A;RPL21;RPLP1;RPS6;RPL13;RPS3A;RPL26;RPS2;RPS27A;RPL6
samesign_top100_down	GO_Biological_Process_2023	Peptide Biosynthetic Process (GO:0043043)	13/158	1.1137576900928424e-12	4.805864432750614e-10	0	0	20.35790725326992	560.3164123160344	RPL5;RPL3;RPL21;RPLP1;RPS6;RPS3A;RPL6;EEF1A1;RPS15A;RPL13;RPL26;RPS2;RPS27A
samesign_top100_down	GO_Biological_Process_2023	Macromolecule Biosynthetic Process (GO:0009059)	13/183	7.291222742205317e-12	2.097441742174396e-09	0	0	17.342123056119	444.72747088435153	RPL5;RPL3;RPL21;RPLP1;RPS6;RPS3A;RPL6;EEF1A1;RPS15A;RPL13;RPL26;RPS2;RPS27A
samesign_top100_down	GO_Biological_Process_2023	Translation (GO:0006412)	13/234	1.594753646526931e-10	3.440680992381854e-08	0	0	13.305611899932387	300.1630506570719	RPL5;RPL3;RPL21;RPLP1;RPS6;RPS3A;RPL6;EEF1A1;RPS15A;RPL13;RPL26;RPS2;RPS27A
samesign_top100_down	GO_Biological_Process_2023	Gene Expression (GO:0010467)	13/296	2.8268699983041604e-09	4.879177617072982e-07	0	0	10.357865236992811	203.88521103914096	RPL5;RPL3;RPL21;RPLP1;RPS6;RPS3A;RPL6;EEF1A1;RPS15A;RPL13;RPL26;RPS2;RPS27A
samesign_top100_down	GO_Biological_Process_2023	Gamma-Delta T Cell Activation (GO:0046629)	4/12	2.823818698304803e-07	4.061592561061742e-05	0	0	103.60416666666669	1562.3514066482542	ITK;TRGC1;JAML;TRGC2
samesign_top100_down	GO_Biological_Process_2023	T Cell Activation (GO:0042110)	7/111	1.4027458124748106e-06	0.00017293851945225164	0	0	14.327129859387924	193.08786020670564	TRGC1;ITK;JAML;CCR7;TNFRSF4;LY9;TRGC2
samesign_top100_down	GO_Biological_Process_2023	Cellular Defense Response (GO:0006968)	5/48	4.0789315710080005e-06	0.0004400147432224881	0	0	24.304773561811505	301.6143523636763	CX3CR1;SPN;ITK;TRAT1;CCR6
samesign_top100_down	GO_Biological_Process_2023	Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	7/134	4.936944406403647e-06	0.0004733981136362608	0	0	11.718821437642877	143.18951302837365	CD79B;TRGC1;ITK;THEMIS;BTK;SKAP1;TRGC2
samesign_top100_down	GO_Biological_Process_2023	T Cell Receptor Signaling Pathway (GO:0050852)	6/95	8.147757866070207e-06	0.0007031515038418588	0	0	14.208223762849627	166.4886665769868	ITK;TRGC1;THEMIS;BTK;SKAP1;TRGC2
samesign_top100_down	GO_Biological_Process_2023	Regulation Of Lymphocyte Migration (GO:2000401)	3/12	2.5822694403897266e-05	0.0020259077518693	0	0	68.35395189003437	722.1087027443646	SPN;CCR6;GCSAM
samesign_top100_down	GO_Biological_Process_2023	Negative Regulation Of Cell Adhesion (GO:0007162)	5/72	3.0314960697905347e-05	0.0021801509235243	0	0	15.57973291437549	162.0895036442112	SPN;ADAMDEC1;ANGPT1;LPXN;PLXNC1
samesign_top100_down	GO_Biological_Process_2023	Negative Regulation Of Interleukin-12 Production (GO:0032695)	3/13	3.344768461719186e-05	0.0022204116788181	0	0	61.51546391752577	633.9493354046144	CCR7;TIGIT;JAK3
samesign_top100_down	GO_Biological_Process_2023	Leukocyte Tethering Or Rolling (GO:0050901)	3/17	7.837829876798801e-05	0.0048314622740552	0	0	43.930780559646536	415.3199946350019	CX3CR1;SPN;SELL
