input_list	Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
strict_up	GO_Biological_Process_2023	Regulation Of Cell Population Proliferation (GO:0042127)	33/766	1.1753618108447188e-06	0.00023949167575386437	0	0	2.757321289023696	37.648284368552126	CDKN1A;XIAP;TOB1;ZFP36L1;CAPNS1;SERTAD1;ERBB3;EPCAM;DDRGK1;ERBB2;CTSH;HES1;SOX9;CAPN1;JUNB;SOX4;JUN;XBP1;JUP;TSC22D1;STAT3;EMP2;RUNX1;SMARCA4;VEGFA;TJP1;CLDN3;CCPG1;PHIP;CD47;HSPA1B;LGMN;HSPA1A
strict_up	GO_Biological_Process_2023	Cardiac Muscle Cell-Cardiac Muscle Cell Adhesion (GO:0086042)	4/6	1.2265898886241451e-06	0.00023949167575386437	0	0	116.3076923076923	1583.0957156196473	DSP;CXADR;JUP;DSG2
strict_up	GO_Biological_Process_2023	Positive Regulation Of miRNA Metabolic Process (GO:2000630)	8/49	1.6491889845123936e-06	0.0002972345992855799	0	0	11.460201548123266	152.59518410979496	EGR1;JUN;KLF5;STAT3;FOS;FOXO3;KLF4;SMARCA4
strict_up	GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	32/763	3.0269437477145597e-06	0.0005030167598066856	0	0	2.672715237632937	33.96475061137946	CEBPB;MAGED1;CITED2;ZMYND8;CHD4;FOXO3;YY1;DNAJB1;NIPBL;ZFP36;BAG3;TPR;HES1;SOX9;SOX4;BPTF;TGIF1;JUN;STAT3;IRF2BP2;KLF4;RUNX1;SMARCA4;VEGFA;EFNA1;ID1;MAFF;FOSB;TAF7;EZR;ATF3;HSPA1A
strict_up	GO_Biological_Process_2023	Positive Regulation Of Peptidase Activity (GO:0010952)	6/25	3.22033777084946e-06	0.0005030167598066856	0	0	18.45770676691729	233.41660840985645	PSENEN;VCP;CLDN3;DDRGK1;CTSH;PRSS22
strict_up	GO_Biological_Process_2023	Positive Regulation Of DNA-templated Transcription (GO:0045893)	44/1243	3.7262463956778646e-06	0.0005456622065670773	0	0	2.2731358906471275	28.414446766860024	EHF;CEBPB;CITED2;WBP2;KMT2C;CHD6;CHD4;FOXO3;YY1;EPCAM;CDH1;DDRGK1;PCBP1;ERBB2;HES1;SOX9;JUNB;SOX4;IER2;GTF2I;BPTF;DDX17;MLXIP;EGR1;JUN;XBP1;JUP;MACC1;STAT3;LMO7;FOS;KLF4;RUNX1;SMARCA4;VEGFA;KLF5;ELF3;MAFF;TAF7;NCOA7;PHIP;AGRN;SQSTM1;ATF3
strict_up	GO_Biological_Process_2023	Positive Regulation Of Cellular Process (GO:0048522)	27/594	4.331152541190299e-06	0.0005969347296475807	0	0	2.886016628873772	35.64137282412399	SLC44A4;NUMA1;CITED2;ZFP36L1;ZFP36;CAPNS1;SERTAD1;ERBB3;EPCAM;DDRGK1;ERBB2;CTSH;HES1;SOX9;CAPN1;SOX4;XBP1;TSC22D1;EMP2;SMARCA4;VEGFA;TJP1;CCPG1;PHIP;CD47;LGMN;EIF4G1
strict_up	GO_Biological_Process_2023	Establishment Of Endothelial Barrier (GO:0061028)	6/28	6.560351727875671e-06	0.0008539391165784832	0	0	15.938311688311687	190.2152443508844	TJP1;RAB1A;CLDN3;F11R;EZR;ICAM1
strict_up	GO_Biological_Process_2023	Maintenance Of Blood-Brain Barrier (GO:0035633)	6/29	8.15332713372344e-06	0.0010054339723323	0	0	15.244565217391305	178.62185846351363	ITGB1;TJP1;OCLN;CLDN3;LSR;F11R
strict_up	GO_Biological_Process_2023	Response To Unfolded Protein (GO:0006986)	7/44	8.94368069377453e-06	0.0010477521932756	0	0	11.080839048003227	128.80991540483438	DNAJB1;TRAM1;SERPINH1;HSPB1;TMBIM6;HERPUD1;HSPA1A
strict_up	GO_Biological_Process_2023	Positive Regulation Of Gene Expression (GO:0010628)	23/480	9.73686050736397e-06	0.001069876857672	0	0	3.0293175473134726	34.95708799554889	EGR1;GSN;CITED2;WBP2;STAT3;KLF4;SMARCA4;VEGFA;OCLN;CLDN3;DDRGK1;ERBB2;ERP29;CTSH;PLXNB2;VPS35;SOX9;EZR;CD46;SLC38A2;SOX4;HSPA1B;HSPA1A
strict_up	GO_Biological_Process_2023	Response To Epidermal Growth Factor (GO:0070849)	6/30	1.0045792090817464e-05	0.001069876857672	0	0	14.608630952380953	168.12133602383523	ZFP36;ERBB2;TPR;IQGAP1;SOX9;ZFP36L1
strict_up	GO_Biological_Process_2023	Positive Regulation Of Vasculature Development (GO:1904018)	10/104	1.1789085255600924e-05	0.0012009489892988	0	0	6.268905408869521	71.14164764580266	ITGB1;XBP1;JUP;HSPB1;CTSH;EMC10;EMP2;RUNX1;RHOB;VEGFA
strict_up	GO_Biological_Process_2023	Regulation Of Angiogenesis (GO:0045765)	14/205	1.2510442115647138e-05	0.0012029070581615	0	0	4.350306474268932	49.110378756865686	ITGB1;XBP1;RNH1;JUP;HSPB1;EMC10;EMP2;KLF4;RUNX1;RHOB;VEGFA;ERBB2;CTSH;GTF2I
strict_up	GO_Biological_Process_2023	Cellular Response To Organonitrogen Compound (GO:0071417)	10/105	1.2835115857464152e-05	0.0012029070581615	0	0	6.202599873176919	69.86190266381364	EGR1;XBP1;GOLPH3;JUP;CDH1;AKAP9;CTNNA1;SOX9;EZR;ZFP36L1
strict_up	GO_Biological_Process_2023	Intracellular Protein Transport (GO:0006886)	18/325	1.3683383563689832e-05	0.0012330833726817	0	0	3.5018096272167933	39.217915798762704	RAB1A;TMED9;ATP6AP1;PPP1R10;UNC93B1;APLP2;SURF4;STAT3;PTTG1IP;BAG3;MYO6;LAMP2;TPR;ERP29;VPS35;PHIP;VPS28;SEC31A
strict_up	GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	19/364	1.8143417267991392e-05	0.0015744454318112	0	0	3.292924126172208	35.94952031919833	EGR1;GSN;CITED2;STAT3;KLF4;VEGFA;OCLN;CLDN3;DDRGK1;ERP29;CTSH;VPS35;SOX9;EZR;CD46;SLC38A2;HSPA1B;HSPA1A;EIF4G1
strict_up	GO_Biological_Process_2023	Positive Regulation Of Cell Migration (GO:0030335)	16/272	1.9781243352324812e-05	0.0016136371293433	0	0	3.719708588957056	40.28733190596771	ITGB1;XBP1;CD151;HSPA5;STAT3;ACTN4;RTN4;SYNE2;VEGFA;TJP1;NIPBL;CLDN3;DDRGK1;CTSH;CPNE3;SOX9
strict_up	GO_Biological_Process_2023	Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	13/186	1.997246126801475e-05	0.0016136371293433	0	0	4.450427815942513	48.15877441899331	NDFIP1;CITED2;STAT3;CHD4;KLF4;VEGFA;YY1;OCLN;CLDN3;DDRGK1;ERP29;CD46;LGMN
strict_up	GO_Biological_Process_2023	Regulation Of Gene Expression (GO:0010468)	39/1127	2.3193901971007384e-05	0.0018114437439356	0	0	2.1968731799650554	23.444198312974425	CEBPB;MAGED1;CITED2;CHD6;CHD4;AFF4;TOB1;ZFP36L1;YY1;CDH1;DDRGK1;NFKBIZ;CTSH;VPS35;SOX9;SLC38A2;SOX4;BPTF;EGR1;NDFIP1;GSN;YTHDF2;STAT3;BAZ1A;PUM1;ATP1B1;KLF4;VEGFA;TAPBP;CLK1;OCLN;CLDN3;SON;ERP29;EZR;CD46;HSPA1B;LGMN;HSPA1A
strict_up	GO_Biological_Process_2023	Regulation Of Erythrocyte Differentiation (GO:0045646)	6/36	3.0225776127805405e-05	0.0022844836602402	0	0	11.683333333333334	121.5862942316852	ZFP36;STAT3;FOXO3;HSPA1B;ZFP36L1;HSPA1A
strict_up	GO_Biological_Process_2023	Positive Regulation Of Cell Population Proliferation (GO:0008284)	22/483	3.291829533397071e-05	0.002301102206945	0	0	2.8628931670281994	29.549300192848875	XBP1;CDKN1A;TSC22D1;EMP2;SMARCA4;VEGFA;TJP1;CAPNS1;SERTAD1;ERBB3;EPCAM;DDRGK1;CCPG1;ERBB2;CTSH;PHIP;HES1;SOX9;CD47;CAPN1;SOX4;LGMN
strict_up	GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	59/2028	3.314543186695526e-05	0.002301102206945	0	0	1.8729368820965244	19.318605351278865	EHF;CITED2;ZMYND8;CHD6;CHD4;YY1;NIPBL;ZFP36;SOX9;JUNB;SOX4;IER2;GTF2I;DDX17;TGIF1;BRD2;LMO7;FOS;BAZ1A;RUNX1;ELF3;NCOA7;PHIP;EZR;SQSTM1;ATF3;CEBPB;CEBPD;MAGED1;WBP2;KMT2C;FOXO3;DNAJB1;MUC1;EPCAM;DDRGK1;PCBP1;TPR;HES1;BPTF;MLXIP;EGR1;JUN;XBP1;JUP;MACC1;STAT3;IRF2BP2;KLF4;SMARCA4;VEGFA;EFNA1;KLF5;ID1;MAFF;FOSB;TAF7;AGRN;HSPA1A
strict_up	GO_Biological_Process_2023	Cellular Response To Hormone Stimulus (GO:0032870)	9/94	3.339200812468322e-05	0.002301102206945	0	0	6.223529411764706	64.1471247896917	XBP1;WBP2;STAT3;CTSH;SOX9;ATP1A1;HSPA1B;ZFP36L1;HSPA1A
strict_up	GO_Biological_Process_2023	Hepaticobiliary System Development (GO:0061008)	5/23	3.708258400348355e-05	0.0024824141234331	0	0	16.188592152983844	165.16189574767466	XBP1;NIPBL;CITED2;PRKCSH;LSR
strict_up	GO_Biological_Process_2023	Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	9/96	3.950410642333477e-05	0.0025710589263853	0	0	6.079838459148804	61.64412618296507	ITGB1;JUN;GDF15;APLP2;STAT3;ID1;SOX9;FOS;ZFP36L1
strict_up	GO_Biological_Process_2023	Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235)	5/24	4.618780214031755e-05	0.0028478426424937	0	0	15.335780103076685	153.09394613797613	XBP1;PMAIP1;TMBIM6;HERPUD1;HSPA1A
strict_up	GO_Biological_Process_2023	Protein Exit From Endoplasmic Reticulum (GO:0032527)	5/24	4.618780214031755e-05	0.0028478426424937	0	0	15.335780103076685	153.09394613797613	TMED9;VCP;OS9;SURF4;HERPUD1
strict_up	GO_Biological_Process_2023	Bundle Of His cell-Purkinje Myocyte Adhesion Involved In Cell Communication (GO:0086073)	3/5	4.831745419456251e-05	0.0029027639789194	0	0	86.97345132743362	864.3176059993308	DSP;JUP;DSG2
strict_up	GO_Biological_Process_2023	Cellular Response To Heat (GO:0034605)	6/40	5.623417062606317e-05	0.0032939165444216	0	0	10.306722689075633	100.861443606986	DNAJB1;VCP;BAG3;TPR;HSPA1B;HSPA1A
strict_up	GO_Biological_Process_2023	Regulation Of Cell Cycle (GO:0051726)	16/298	5.9472785411801225e-05	0.0033986521029231	0	0	3.3722316494800504	32.81178608834445	JUN;CDKN1A;GADD45B;CITED2;STAT3;XIAP;IQGAP1;PUM1;GADD45G;RHOB;YY1;SON;CCPG1;PIM3;SOX9;JUNB
strict_up	GO_Biological_Process_2023	Cellular Response To Organic Cyclic Compound (GO:0071407)	11/152	6.310113244991984e-05	0.0034823468591094	0	0	4.600008570632727	44.4856333563145	EGR1;GOLPH3;JUP;CDH1;AKAP9;CTNNA1;ATP1A1;EZR;HSPA1B;ZFP36L1;HSPA1A
strict_up	GO_Biological_Process_2023	Regulation Of Cell Migration (GO:0030334)	20/434	6.39099082124221e-05	0.0034823468591094	0	0	2.887148558226063	27.884185147221885	ITGB1;XBP1;CD151;HSPA5;CITED2;ZMYND8;APLP2;STAT3;ACTN4;FOXO3;SYNE2;RHOB;VEGFA;TJP1;CLDN3;CDH1;DDRGK1;CTSH;PLXNB2;CPNE3
strict_up	GO_Biological_Process_2023	Cellular Response To Growth Factor Stimulus (GO:0071363)	11/155	7.531769123219657e-05	0.0040106670581144	0	0	4.50348271231957	42.75514394201101	ZFP36;APLP2;ERBB2;HSPB1;CPNE3;SOX9;IQGAP1;KLF4;ZFP36L1;LGMN;VEGFA
strict_up	GO_Biological_Process_2023	Lysosomal Transport (GO:0007041)	9/105	8.004896891971062e-05	0.0041678829817529	0	0	5.50731981981982	51.94984291823464	SCARB2;LAMP1;HOOK2;PSAP;TMEM106B;GCC2;VPS35;RHOB;HSPA1A
strict_up	GO_Biological_Process_2023	Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364)	5/27	8.410958790532492e-05	0.0041929524353654	0	0	13.242514162395468	124.2596748533868	ZFP36;ERBB2;IQGAP1;SOX9;ZFP36L1
strict_up	GO_Biological_Process_2023	Chaperone Cofactor-Dependent Protein Refolding (GO:0051085)	5/27	8.410958790532492e-05	0.0041929524353654	0	0	13.242514162395468	124.2596748533868	ERO1A;DNAJB1;HSPA5;HSPA1B;HSPA1A
strict_up	GO_Biological_Process_2023	Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	8/83	8.713871861583247e-05	0.0042534587024353	0	0	6.254051896207585	58.46293492740788	BCAP31;VCP;DDRGK1;ARIH1;TRIB1;HSPA1B;HERPUD1;HSPA1A
strict_up	GO_Biological_Process_2023	Regulation Of Blood-Brain Barrier Permeability (GO:1905603)	3/6	9.540884601498748e-05	0.0045385701784408	0	0	57.97935103244838	536.7345224825598	TJP1;OCLN;VEGFA
strict_up	GO_Biological_Process_2023	Negative Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236)	4/15	9.879090017092686e-05	0.0045385701784408	0	0	21.137170521785908	194.9376621120813	XBP1;TMBIM6;HERPUD1;HSPA1A
strict_up	GO_Biological_Process_2023	Protein Localization To Cell-Cell Junction (GO:0150105)	4/15	9.879090017092686e-05	0.0045385701784408	0	0	21.137170521785908	194.9376621120813	DSP;TJP1;LSR;F11R
strict_up	GO_Biological_Process_2023	Protein Transport (GO:0015031)	16/313	0.0001057193273550656	0.0047634689229407	0	0	3.19943814422342	29.289969424532927	RAB1A;TMED9;ARRDC1;UNC93B1;SURF4;GCC2;VMP1;GOLPH3;KRT18;MYO6;LAMP2;ERP29;VPS35;PHIP;SPTBN1;SEC31A
strict_up	GO_Biological_Process_2023	Positive Regulation Of Cell Motility (GO:2000147)	13/221	0.00011806112365895392	0.0050334675441261	0	0	3.694908814589666	33.417893611566065	ITGB1;XBP1;CD151;HSPA5;STAT3;ACTN4;SYNE2;VEGFA;TJP1;CLDN3;DDRGK1;CTSH;CPNE3
strict_up	GO_Biological_Process_2023	Heterotypic Cell-Cell Adhesion (GO:0034113)	5/29	0.00012030481539524642	0.0050334675441261	0	0	12.137734915924828	109.54890688245808	ITGB1;DSP;CXADR;JUP;DSG2
strict_up	GO_Biological_Process_2023	Integrated Stress Response Signaling (GO:0140467)	5/29	0.00012030481539524642	0.0050334675441261	0	0	12.137734915924828	109.54890688245808	CEBPB;JUN;CEBPD;FOS;JUNB
strict_up	GO_Biological_Process_2023	Protein Insertion Into ER Membrane (GO:0045048)	5/29	0.00012030481539524642	0.0050334675441261	0	0	12.137734915924828	109.54890688245808	TRAM1;CCDC47;EMC3;EMC10;TMCO1
strict_up	GO_Biological_Process_2023	Protein Localization (GO:0008104)	17/351	0.00012460248708790313	0.0051218180218764	0	0	3.026328880700138	27.207852668595024	RAB1A;TMED9;UNC93B1;EMP2;TM9SF3;TM9SF2;OCLN;NIPBL;HOOK2;UNC50;MYO6;ID1;ERP29;VPS35;PHIP;SQSTM1;SEC31A
strict_up	GO_Biological_Process_2023	Endomembrane System Organization (GO:0010256)	12/196	0.0001477830891798563	0.0059699272060069	0	0	3.848616600790514	33.94389388981986	VMP1;RAB1A;TMED9;GOLPH3;SYNGR2;HOOK2;REEP5;GOLGB1;SURF4;SQSTM1;SPTBN1;SEC31A
strict_up	GO_Biological_Process_2023	Cell-Cell Junction Organization (GO:0045216)	7/68	0.00015930843410820098	0.0063264349341612	0	0	6.712943479324688	58.7024646987941	DSP;TJP1;OCLN;CXADR;CDH1;CTNND1;DSG2
strict_up	GO_Biological_Process_2023	Cellular Component Assembly (GO:0022607)	14/260	0.00016570810533067485	0.0063356584528686	0	0	3.3681340471941303	29.320559116425773	RTN3;GSN;YTHDF2;BAIAP2;RTN4;CD2AP;TAPBP;VMP1;OCLN;QSOX1;HES1;SOX9;EZR;SPTBN1
strict_up	GO_Biological_Process_2023	Retrograde Protein Transport, ER To Cytosol (GO:0030970)	4/17	0.0001676529338787273	0.0063356584528686	0	0	17.883477469276286	155.4720605606906	VCP;OS9;HM13;HERPUD1
strict_up	GO_Biological_Process_2023	Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0036003)	4/17	0.0001676529338787273	0.0063356584528686	0	0	17.883477469276286	155.4720605606906	CEBPB;MUC1;HSPA5;VEGFA
strict_up	GO_Biological_Process_2023	'De Novo' Post-Translational Protein Folding (GO:0051084)	5/32	0.00019560847216327923	0.0071611039106025	0	0	10.787449170238489	92.11829476686954	ERO1A;DNAJB1;HSPA5;HSPA1B;HSPA1A
strict_up	GO_Biological_Process_2023	Muscle Cell Development (GO:0055001)	5/32	0.00019560847216327923	0.0071611039106025	0	0	10.787449170238489	92.11829476686954	CXADR;SDC1;HES1;ACTN4;VEGFA
strict_up	GO_Biological_Process_2023	Regulation Of Epidermal Cell Differentiation (GO:0045604)	4/18	0.00021265978284553931	0.0075494222910166	0	0	16.60524091293322	140.41087728607178	ZFP36;MAFF;SFN;ZFP36L1
strict_up	GO_Biological_Process_2023	Regulation Of Epithelial Cell Differentiation (GO:0030856)	4/18	0.00021265978284553931	0.0075494222910166	0	0	16.60524091293322	140.41087728607178	CEBPB;MAFF;SOX9;CD24
strict_up	GO_Biological_Process_2023	Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	7/72	0.0002283698446724289	0.0078686845009926	0	0	6.298553386911596	52.810498748854016	ITGB1;JUN;GDF15;APLP2;STAT3;ID1;FOS
strict_up	GO_Biological_Process_2023	Negative Regulation Of Cell Adhesion (GO:0007162)	7/72	0.0002283698446724289	0.0078686845009926	0	0	6.298553386911596	52.810498748854016	CD164;MUC1;ERBB3;CDH1;DUSP1;PLXNB2;SPINT2
strict_up	GO_Biological_Process_2023	Positive Regulation Of Apoptotic Process (GO:0043065)	14/270	0.0002445287170096447	0.0083033446949796	0	0	3.234899009146341	26.90199533792828	ITGB1;JUN;GADD45B;CFLAR;FOXO3;DUSP6;GADD45G;RHOB;CTSH;PMAIP1;CTSD;SQSTM1;SOX4;PHLDA3
strict_up	GO_Biological_Process_2023	Bundle Of His Cell To Purkinje Myocyte Communication (GO:0086069)	3/8	0.0002604161939864948	0.0086732752131443	0	0	34.78407079646018	287.0809178595598	DSP;JUP;DSG2
strict_up	GO_Biological_Process_2023	Response To Estrogen (GO:0043627)	5/34	0.000262826521610435	0.0086732752131443	0	0	10.042463931239128	82.79023691447951	KRT19;CITED2;WBP2;SOX9;CD24
strict_up	GO_Biological_Process_2023	Gland Development (GO:0048732)	7/74	0.0002709739430425784	0.0088179437298439	0	0	6.109913120962353	50.18369744533946	XBP1;CITED2;PRKCSH;LSR;HES1;SOX9;EZR
strict_up	GO_Biological_Process_2023	Liver Development (GO:0001889)	5/35	0.0003023722966667752	0.0097049080971267	0	0	9.707220573689415	78.66587429238564	CEBPB;XBP1;CITED2;PRKCSH;LSR
strict_up	GO_Biological_Process_2023	Endoplasmic Reticulum Organization (GO:0007029)	6/54	0.0003095445105250165	0.0098008484886501	0	0	7.295386904761905	58.949707537023	RTN3;TRAM1;REEP5;CCDC47;RTN4;SEC31A
strict_up	GO_Biological_Process_2023	Positive Regulation Of Programmed Cell Death (GO:0043068)	13/245	0.0003244289213431443	0.0101038194338648	0	0	3.3085892464102296	26.579366715762003	ITGB1;JUN;GADD45B;CFLAR;FOXO3;DUSP6;GADD45G;RHOB;PMAIP1;CTSD;SQSTM1;SOX4;PHLDA3
strict_up	GO_Biological_Process_2023	Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)	4/20	0.00032773806102165225	0.0101038194338648	0	0	14.52810650887574	116.56329685094268	BCAP31;CCDC47;HERPUD1;TMCO1
strict_up	GO_Biological_Process_2023	Negative Regulation Of DNA-templated Transcription (GO:0045892)	33/1025	0.0003795310292194361	0.0115485870319628	0	0	2.0095325712496086	15.828232406868231	CEBPB;MAGED1;CITED2;ZMYND8;CHD4;FOXO3;YY1;DNAJB1;NIPBL;ZFP36;MUC1;TPR;HES1;SOX9;SOX4;BPTF;TGIF1;JUN;STAT3;IRF2BP2;KLF4;RUNX1;SMARCA4;VEGFA;EFNA1;ELF3;ID1;MAFF;FOSB;TAF7;EZR;ATF3;HSPA1A
strict_up	GO_Biological_Process_2023	Regulation Of p38MAPK Cascade (GO:1900744)	5/37	0.0003948153132980804	0.0118596446033	0	0	9.099591988130564	71.31434379269263	GADD45B;DUSP1;EZR;GADD45G;VEGFA
strict_up	GO_Biological_Process_2023	Establishment Of Protein Localization To Plasma Membrane (GO:0061951)	5/38	0.0004483292573589808	0.0132966512657226	0	0	8.823397176512904	68.02823910994793	GOLPH3;KRT18;ATP6AP1;GCC2;SPTBN1
strict_up	GO_Biological_Process_2023	Modification-Dependent Protein Catabolic Process (GO:0019941)	11/192	0.000487671872171892	0.0141063604506017	0	0	3.576087863664436	27.270773187067142	MYLIP;UBE2H;XBP1;NDFIP1;OS9;ARRDC1;UBA1;RBBP6;ARIH1;SQSTM1;HERPUD1
strict_up	GO_Biological_Process_2023	Protein Localization To Membrane (GO:0072657)	11/192	0.000487671872171892	0.0141063604506017	0	0	3.576087863664436	27.270773187067142	TM9SF2;JUP;CDH1;BSG;EMP2;F11R;ATP1B1;EZR;AGRN;SPTBN1;TM9SF3
strict_up	GO_Biological_Process_2023	Regulation Of Cell Differentiation (GO:0045595)	11/193	0.0005094205542527374	0.0145557604709044	0	0	3.556256432389363	26.96437784532443	DDX17;CEBPB;CEBPD;OCIAD1;EMP2;CHD4;CD24;KLF4;RUNX1;SMARCA4;ZFP36L1
strict_up	GO_Biological_Process_2023	Regulation Of Inclusion Body Assembly (GO:0090083)	3/10	0.0005440012032858539	0.0149952331682206	0	0	24.84323640960809	186.73565468792455	DNAJB1;HSPA1B;HSPA1A
strict_up	GO_Biological_Process_2023	Establishment Of Endothelial Intestinal Barrier (GO:0090557)	3/10	0.0005440012032858539	0.0149952331682206	0	0	24.84323640960809	186.73565468792455	TJP1;RAB1A;F11R
strict_up	GO_Biological_Process_2023	Negative Regulation Of Inclusion Body Assembly (GO:0090084)	3/10	0.0005440012032858539	0.0149952331682206	0	0	24.84323640960809	186.73565468792455	DNAJB1;HSPA1B;HSPA1A
strict_up	GO_Biological_Process_2023	Negative Regulation Of Cell-Cell Adhesion (GO:0022408)	5/40	0.0005715432121038751	0.0155712296041788	0	0	8.318355235269182	62.11457653731329	CDH1;EPCAM;SPINT2;KLF4;VEGFA
strict_up	GO_Biological_Process_2023	Positive Regulation Of Protein Metabolic Process (GO:0051247)	11/196	0.0005795907536575772	0.0156089785726402	0	0	3.498048501673879	26.071614167665675	RAB1A;VCP;PERP;ERBB2;PLXNB2;VPS35;EZR;KLF4;SOX4;VPS28;EIF4G1
strict_up	GO_Biological_Process_2023	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)	7/84	0.0005897280548991028	0.0157015094616886	0	0	5.313704206241519	39.51190238045752	BCAP31;XIAP;PMAIP1;SFN;KLF4;CTSD;VEGFA
