interaction_name	pathway_name_148071	annotation_148071	direction	ligand_148071	receptor_148071	ligand_genes_148071	receptor_genes_148071	ligand_class_148071	prob_high_148071	prob_low_148071	delta_prob_148071	pval_high_148071	pval_low_148071	sig_high_148071	sig_low_148071	contrast_148071	dataset_148071	kept_split_148071	pathway_name_207422	annotation_207422	ligand_207422	receptor_207422	ligand_genes_207422	receptor_genes_207422	ligand_class_207422	prob_high_207422	prob_low_207422	delta_prob_207422	pval_high_207422	pval_low_207422	sig_high_207422	sig_low_207422	contrast_207422	dataset_207422	kept_split_207422	in_148071	in_207422	same_sign	both_sig_same_dir	pathway_name	annotation	ligand	receptor	ligand_class	contrast	mean_delta	min_abs_delta
CD46_JAG1	CD46	Cell-Cell Contact	incoming	CD46	JAG1	CD46	JAG1	other	0.0037432786390372	0.0078767021080452	-0.004133423469008	1.0	0.0099009900990099	False	True	incoming	GSE148071	median (eligible 25)																		True	False	False	False	CD46	Cell-Cell Contact	CD46	JAG1	other	incoming	-0.004133423469008	0.004133423469008
CD96_NECTIN1	CD96	Cell-Cell Contact	incoming	CD96	NECTIN1	CD96	NECTIN1	other	0.098547818290769	0.1360725841319348	-0.0375247658411657	1.0	0.0099009900990099	False	True	incoming	GSE148071	median (eligible 25)	CD96	Cell-Cell Contact	CD96	NECTIN1	CD96	NECTIN1	other	0.5497079714590081	0.5279398992052279	0.0217680722537801	0.0099009900990099	1.0	True	False	incoming	GSE207422	median_post (12 post)	True	True	False	False	CD96	Cell-Cell Contact	CD96	NECTIN1	other	incoming	-0.0078783467936928	0.0217680722537801
SPP1_ITGAV_ITGB1	SPP1	Secreted Signaling	incoming	SPP1	ITGAV_ITGB1	SPP1	ITGAV|ITGB1	other	0.0324149670809001	0.042889063608524	-0.0104740965276238	1.0	0.0099009900990099	False	True	incoming	GSE148071	median (eligible 25)																		True	False	False	False	SPP1	Secreted Signaling	SPP1	ITGAV_ITGB1	other	incoming	-0.0104740965276238	0.0104740965276238
PPIA_BSG	CypA	Secreted Signaling	incoming	PPIA	BSG	PPIA	BSG	other	0.4911393948809363	0.5045585958091164	-0.0134192009281801	0.99009900990099	0.0198019801980198	False	True	incoming	GSE148071	median (eligible 25)																		True	False	False	False	CypA	Secreted Signaling	PPIA	BSG	other	incoming	-0.0134192009281801	0.0134192009281801
SPP1_CD44	SPP1	Secreted Signaling	incoming	SPP1	CD44	SPP1	CD44	other	0.0684595645174767	0.0848305712263572	-0.0163710067088805	1.0	0.0099009900990099	False	True	incoming	GSE148071	median (eligible 25)																		True	False	False	False	SPP1	Secreted Signaling	SPP1	CD44	other	incoming	-0.0163710067088805	0.0163710067088805
CD96_PVR			incoming																CD96	Cell-Cell Contact	CD96	PVR	CD96	PVR	other	0.0222856085901712	0.0402323877640284	-0.0179467791738571	0.99009900990099	0.0198019801980198	False	True	incoming	GSE207422	median_post (12 post)	False	True	False	False	CD96	Cell-Cell Contact	CD96	PVR	other	incoming	-0.0179467791738571	0.0179467791738571
LGALS9_CD45	GALECTIN	Secreted Signaling	outgoing	LGALS9	PTPRC	LGALS9	PTPRC	inhibitory	0.0950989355171285	0.0	0.0950989355171285	0.0099009900990099	1.0	True	False	outgoing	GSE148071	median (eligible 25)																		True	False	False	False	GALECTIN	Secreted Signaling	LGALS9	PTPRC	inhibitory	outgoing	0.0950989355171285	0.0950989355171285
HLA-DRB1_CD4			outgoing																MHC-II	Cell-Cell Contact	HLA-DRB1	CD4	HLA-DRB1	CD4	other	0.294675252323127	0.2239912706260977	0.0706839816970293	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	MHC-II	Cell-Cell Contact	HLA-DRB1	CD4	other	outgoing	0.0706839816970293	0.0706839816970293
GDF15_TGFBR2			outgoing																GDF	Secreted Signaling	GDF15	TGFBR2	GDF15	TGFBR2	other	0.1497098116787462	0.0849614551828366	0.0647483564959096	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	GDF	Secreted Signaling	GDF15	TGFBR2	other	outgoing	0.0647483564959096	0.0647483564959096
HLA-DQB1_CD4			outgoing																MHC-II	Cell-Cell Contact	HLA-DQB1	CD4	HLA-DQB1	CD4	other	0.0994720998940414	0.051989526701455	0.0474825731925863	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	MHC-II	Cell-Cell Contact	HLA-DQB1	CD4	other	outgoing	0.0474825731925863	0.0474825731925863
HLA-DPA1_CD4			outgoing																MHC-II	Cell-Cell Contact	HLA-DPA1	CD4	HLA-DPA1	CD4	other	0.2574699678042617	0.2134966771884845	0.0439732906157772	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	MHC-II	Cell-Cell Contact	HLA-DPA1	CD4	other	outgoing	0.0439732906157772	0.0439732906157772
HLA-DRA_CD4			outgoing																MHC-II	Cell-Cell Contact	HLA-DRA	CD4	HLA-DRA	CD4	other	0.4032439759328839	0.362025112909081	0.0412188630238029	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	MHC-II	Cell-Cell Contact	HLA-DRA	CD4	other	outgoing	0.0412188630238029	0.0412188630238029
CDH1_ITGAE_ITGB7			outgoing																CDH1	Cell-Cell Contact	CDH1	ITGAE_ITGB7	CDH1	ITGAE|ITGB7	barrier|inhibitory	0.2530201792151019	0.2121325916861577	0.0408875875289441	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	CDH1	Cell-Cell Contact	CDH1	ITGAE_ITGB7	barrier|inhibitory	outgoing	0.0408875875289441	0.0408875875289441
LAMC2_ITGA1_ITGB1			outgoing																LAMININ	ECM-Receptor	LAMC2	ITGA1_ITGB1	LAMC2	ITGB1|ITGA1	other	0.2284182470094764	0.1900897680635476	0.0383284789459288	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	LAMININ	ECM-Receptor	LAMC2	ITGA1_ITGB1	other	outgoing	0.0383284789459288	0.0383284789459288
HLA-DPB1_CD4			outgoing																MHC-II	Cell-Cell Contact	HLA-DPB1	CD4	HLA-DPB1	CD4	other	0.1990059578738872	0.1623850537739031	0.036620904099984	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	MHC-II	Cell-Cell Contact	HLA-DPB1	CD4	other	outgoing	0.036620904099984	0.036620904099984
CLEC2B_KLRB1	CLEC	Cell-Cell Contact	outgoing	CLEC2B	KLRB1	CLEC2B	KLRB1	other	0.0700182310461324	0.0338912796369758	0.0361269514091566	0.0099009900990099	1.0	True	False	outgoing	GSE148071	median (eligible 25)																		True	False	False	False	CLEC	Cell-Cell Contact	CLEC2B	KLRB1	other	outgoing	0.0361269514091566	0.0361269514091566
HLA-DRB5_CD4			outgoing																MHC-II	Cell-Cell Contact	HLA-DRB5	CD4	HLA-DRB5	CD4	other	0.0346093110239887	0.0	0.0346093110239887	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	MHC-II	Cell-Cell Contact	HLA-DRB5	CD4	other	outgoing	0.0346093110239887	0.0346093110239887
HLA-DMA_CD4			outgoing																MHC-II	Cell-Cell Contact	HLA-DMA	CD4	HLA-DMA	CD4	other	0.0910810841160386	0.0569294845853699	0.0341515995306686	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	MHC-II	Cell-Cell Contact	HLA-DMA	CD4	other	outgoing	0.0341515995306686	0.0341515995306686
HLA-C_CD8A	MHC-I	Cell-Cell Contact	outgoing	HLA-C	CD8A	HLA-C	CD8A	other	0.3488645041517707	0.3187666077179176	0.0300978964338531	0.0099009900990099	1.0	True	False	outgoing	GSE148071	median (eligible 25)																		True	False	False	False	MHC-I	Cell-Cell Contact	HLA-C	CD8A	other	outgoing	0.0300978964338531	0.0300978964338531
KLK6_F2R			outgoing																KLK	Secreted Signaling	KLK6	F2R	KLK6	F2R	other	0.0422176382213443	0.0162409388617902	0.025976699359554	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	KLK	Secreted Signaling	KLK6	F2R	other	outgoing	0.025976699359554	0.025976699359554
NECTIN2_CD226			outgoing																NECTIN	Cell-Cell Contact	NECTIN2	CD226	NECTIN2	CD226	barrier|inhibitory	0.0667247611494246	0.0443293925629949	0.0223953685864297	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	NECTIN	Cell-Cell Contact	NECTIN2	CD226	barrier|inhibitory	outgoing	0.0223953685864297	0.0223953685864297
LGALS9_CD44	GALECTIN	Secreted Signaling	outgoing	LGALS9	CD44	LGALS9	CD44	inhibitory	0.0222010638383897	0.0	0.0222010638383897	0.0099009900990099	1.0	True	False	outgoing	GSE148071	median (eligible 25)																		True	False	False	False	GALECTIN	Secreted Signaling	LGALS9	CD44	inhibitory	outgoing	0.0222010638383897	0.0222010638383897
HLA-DMB_CD4			outgoing																MHC-II	Cell-Cell Contact	HLA-DMB	CD4	HLA-DMB	CD4	other	0.0345287255059296	0.0133975779485895	0.0211311475573401	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	MHC-II	Cell-Cell Contact	HLA-DMB	CD4	other	outgoing	0.0211311475573401	0.0211311475573401
HLA-DQA1_CD4			outgoing																MHC-II	Cell-Cell Contact	HLA-DQA1	CD4	HLA-DQA1	CD4	other	0.2181978140126317	0.1972899580234405	0.0209078559891912	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	MHC-II	Cell-Cell Contact	HLA-DQA1	CD4	other	outgoing	0.0209078559891912	0.0209078559891912
HLA-DOA_CD4			outgoing																MHC-II	Cell-Cell Contact	HLA-DOA	CD4	HLA-DOA	CD4	other	0.0185064912159165	0.0	0.0185064912159165	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	MHC-II	Cell-Cell Contact	HLA-DOA	CD4	other	outgoing	0.0185064912159165	0.0185064912159165
THBS1_CD47			outgoing																THBS	ECM-Receptor	THBS1	CD47	THBS1	CD47	other	0.0277401611489062	0.0122129156366208	0.0155272455122853	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	THBS	ECM-Receptor	THBS1	CD47	other	outgoing	0.0155272455122853	0.0155272455122853
COL1A1_CD44	COLLAGEN	ECM-Receptor	outgoing	COL1A1	CD44	COL1A1	CD44	other	0.070974328443348	0.057510368918624	0.0134639595247239	0.0099009900990099	1.0	True	False	outgoing	GSE148071	median (eligible 25)																		True	False	False	False	COLLAGEN	ECM-Receptor	COL1A1	CD44	other	outgoing	0.0134639595247239	0.0134639595247239
CD99_CD99	CD99	Cell-Cell Contact	outgoing	CD99	CD99	CD99	CD99	other	0.3082781489652595	0.3188559252228923	-0.0105777762576327	0.99009900990099	0.0198019801980198	False	True	outgoing	GSE148071	median (eligible 25)	CD99	Cell-Cell Contact	CD99	CD99	CD99	CD99	other	0.691807742812046	0.6544762015078545	0.0373315413041915	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	True	True	False	False	CD99	Cell-Cell Contact	CD99	CD99	other	outgoing	0.0133768825232794	0.0105777762576327
HLA-B_CD8A	MHC-I	Cell-Cell Contact	outgoing	HLA-B	CD8A	HLA-B	CD8A	other	0.4306480593027381	0.4091901275739162	0.0214579317288218	0.0099009900990099	1.0	True	False	outgoing	GSE148071	median (eligible 25)	MHC-I	Cell-Cell Contact	HLA-B	CD8A	HLA-B	CD8A	other	0.8688857279200646	0.869903236401462	-0.0010175084813974	0.9504950495049505	0.0495049504950495	False	True	outgoing	GSE207422	median_post (12 post)	True	True	False	False	MHC-I	Cell-Cell Contact	HLA-B	CD8A	other	outgoing	0.0102202116237122	0.0010175084813974
LAMC2_CD44	LAMININ	ECM-Receptor	outgoing	LAMC2	CD44	LAMC2	CD44	other	0.0153632120430758	0.0507278691975933	-0.0353646571545175	1.0	0.0099009900990099	False	True	outgoing	GSE148071	median (eligible 25)	LAMININ	ECM-Receptor	LAMC2	CD44	LAMC2	CD44	other	0.425030142538158	0.3695098225364511	0.0555203200017069	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	True	True	False	False	LAMININ	ECM-Receptor	LAMC2	CD44	other	outgoing	0.010077831423594703	0.0353646571545175
HLA-C_CD8B	MHC-I	Cell-Cell Contact	outgoing	HLA-C	CD8B	HLA-C	CD8B	other	0.0528674713106333	0.0464833630167075	0.0063841082939258	0.0099009900990099	1.0	True	False	outgoing	GSE148071	median (eligible 25)																		True	False	False	False	MHC-I	Cell-Cell Contact	HLA-C	CD8B	other	outgoing	0.0063841082939258	0.0063841082939258
LGALS9_P4HB	GALECTIN	Secreted Signaling	outgoing	LGALS9	P4HB	LGALS9	P4HB	inhibitory	0.0035487272070141	0.0	0.0035487272070141	0.0099009900990099	1.0	True	False	outgoing	GSE148071	median (eligible 25)																		True	False	False	False	GALECTIN	Secreted Signaling	LGALS9	P4HB	inhibitory	outgoing	0.0035487272070141	0.0035487272070141
CDH1_KLRG1			outgoing																CDH1	Cell-Cell Contact	CDH1	KLRG1	CDH1	KLRG1	barrier|inhibitory	0.0115332258599901	0.0091894038298326	0.0023438220301575	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	CDH1	Cell-Cell Contact	CDH1	KLRG1	barrier|inhibitory	outgoing	0.0023438220301575	0.0023438220301575
HLA-B_CD8B	MHC-I	Cell-Cell Contact	outgoing	HLA-B	CD8B	HLA-B	CD8B	other	0.0730453461596408	0.0672995214569052	0.0057458247027356	0.0099009900990099	1.0	True	False	outgoing	GSE148071	median (eligible 25)	MHC-I	Cell-Cell Contact	HLA-B	CD8B	HLA-B	CD8B	other	0.5372378080656685	0.53946490020798	-0.0022270921423115	0.9504950495049505	0.0495049504950495	False	True	outgoing	GSE207422	median_post (12 post)	True	True	False	False	MHC-I	Cell-Cell Contact	HLA-B	CD8B	other	outgoing	0.00175936628021205	0.0022270921423115
TNFSF9_TNFRSF9			outgoing																CD137	Secreted Signaling	TNFSF9	TNFRSF9	TNFSF9	TNFRSF9	other	0.0016313803039411	0.0001922469094732	0.0014391333944678	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	CD137	Secreted Signaling	TNFSF9	TNFRSF9	other	outgoing	0.0014391333944678	0.0014391333944678
FN1_ITGA4_ITGB7			outgoing																FN1	ECM-Receptor	FN1	ITGA4_ITGB7	FN1	ITGA4|ITGB7	other	0.0005132521804363	0.0	0.0005132521804363	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	False	True	False	False	FN1	ECM-Receptor	FN1	ITGA4_ITGB7	other	outgoing	0.0005132521804363	0.0005132521804363
HLA-A_CD8A	MHC-I	Cell-Cell Contact	outgoing	HLA-A	CD8A	HLA-A	CD8A	other	0.4333112508498226	0.4265491164478569	0.0067621344019656	0.0099009900990099	1.0	True	False	outgoing	GSE148071	median (eligible 25)	MHC-I	Cell-Cell Contact	HLA-A	CD8A	HLA-A	CD8A	other	0.8652692408796789	0.8720749898314822	-0.0068057489518033	1.0	0.0099009900990099	False	True	outgoing	GSE207422	median_post (12 post)	True	True	False	False	MHC-I	Cell-Cell Contact	HLA-A	CD8A	other	outgoing	-2.1807274918849828e-05	0.0067621344019656
LAMB2_ITGA1_ITGB1			outgoing																LAMININ	ECM-Receptor	LAMB2	ITGA1_ITGB1	LAMB2	ITGB1|ITGA1	other	0.0	0.0010899515346906	-0.0010899515346906	1.0	0.0396039603960396	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	LAMININ	ECM-Receptor	LAMB2	ITGA1_ITGB1	other	outgoing	-0.0010899515346906	0.0010899515346906
CLEC2D_KLRB1			outgoing																CLEC	Cell-Cell Contact	CLEC2D	KLRB1	CLEC2D	KLRB1	other	0.0	0.0015451174345123	-0.0015451174345123	1.0	0.0099009900990099	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	CLEC	Cell-Cell Contact	CLEC2D	KLRB1	other	outgoing	-0.0015451174345123	0.0015451174345123
PVR_CD226			outgoing																PVR	Cell-Cell Contact	PVR	CD226	PVR	CD226	barrier|inhibitory	0.0020793526266817	0.0038174056630845	-0.0017380530364027	0.99009900990099	0.0198019801980198	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	PVR	Cell-Cell Contact	PVR	CD226	barrier|inhibitory	outgoing	-0.0017380530364027	0.0017380530364027
LAMB2_CD44			outgoing																LAMININ	ECM-Receptor	LAMB2	CD44	LAMB2	CD44	other	0.0	0.0027172208134183	-0.0027172208134183	1.0	0.0396039603960396	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	LAMININ	ECM-Receptor	LAMB2	CD44	other	outgoing	-0.0027172208134183	0.0027172208134183
HLA-DRB3_CD4			outgoing																MHC-II	Cell-Cell Contact	HLA-DRB3	CD4	HLA-DRB3	CD4	other	0.0038040269165987	0.0087506495344905	-0.0049466226178918	0.9801980198019802	0.0396039603960396	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	MHC-II	Cell-Cell Contact	HLA-DRB3	CD4	other	outgoing	-0.0049466226178918	0.0049466226178918
CD274_PDCD1			outgoing																PD-L1	Cell-Cell Contact	CD274	PDCD1	CD274	PDCD1	inhibitory	0.0032836762292214	0.0096915927889999	-0.0064079165597785	1.0	0.0099009900990099	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	PD-L1	Cell-Cell Contact	CD274	PDCD1	inhibitory	outgoing	-0.0064079165597785	0.0064079165597785
HLA-A_CD8B	MHC-I	Cell-Cell Contact	outgoing	HLA-A	CD8B	HLA-A	CD8B	other	0.0737836588093734	0.0719201427447436	0.0018635160646297	0.0099009900990099	1.0	True	False	outgoing	GSE148071	median (eligible 25)	MHC-I	Cell-Cell Contact	HLA-A	CD8B	HLA-A	CD8B	other	0.5294278211099177	0.5442629159829985	-0.0148350948730807	1.0	0.0099009900990099	False	True	outgoing	GSE207422	median_post (12 post)	True	True	False	False	MHC-I	Cell-Cell Contact	HLA-A	CD8B	other	outgoing	-0.0064857894042255	0.0018635160646297
LPAR1_ADGRE5			outgoing																ADGRE	Cell-Cell Contact	LPAR1	ADGRE5	LPAR1	ADGRE5	other	0.0316394839074369	0.0431954073520595	-0.0115559234446225	0.99009900990099	0.0198019801980198	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	ADGRE	Cell-Cell Contact	LPAR1	ADGRE5	other	outgoing	-0.0115559234446225	0.0115559234446225
LAMB3_ITGA1_ITGB1			outgoing																LAMININ	ECM-Receptor	LAMB3	ITGA1_ITGB1	LAMB3	ITGB1|ITGA1	other	0.1190334912638237	0.1331634100125727	-0.014129918748749	0.9603960396039604	0.0495049504950495	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	LAMININ	ECM-Receptor	LAMB3	ITGA1_ITGB1	other	outgoing	-0.014129918748749	0.014129918748749
PVR_TIGIT			outgoing																PVR	Cell-Cell Contact	PVR	TIGIT	PVR	TIGIT	barrier|inhibitory	0.0177173366998305	0.0321060560288924	-0.0143887193290619	0.99009900990099	0.0198019801980198	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	PVR	Cell-Cell Contact	PVR	TIGIT	barrier|inhibitory	outgoing	-0.0143887193290619	0.0143887193290619
LPAR2_ADGRE5			outgoing																ADGRE	Cell-Cell Contact	LPAR2	ADGRE5	LPAR2	ADGRE5	other	0.0388416719899666	0.0533387220702711	-0.0144970500803044	1.0	0.0099009900990099	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	ADGRE	Cell-Cell Contact	LPAR2	ADGRE5	other	outgoing	-0.0144970500803044	0.0144970500803044
FN1_ITGA4_ITGB1	FN1	ECM-Receptor	outgoing	FN1	ITGA4_ITGB1	FN1	ITGA4|ITGB1	other	0.0025437180595392	0.0401815924523457	-0.0376378743928065	1.0	0.0099009900990099	False	True	outgoing	GSE148071	median (eligible 25)	FN1	ECM-Receptor	FN1	ITGA4_ITGB1	FN1	ITGA4|ITGB1	other	0.0011028356814378	0.0	0.0011028356814378	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	True	True	False	False	FN1	ECM-Receptor	FN1	ITGA4_ITGB1	other	outgoing	-0.01826751935568435	0.0011028356814378
LAMA5_ITGA1_ITGB1			outgoing																LAMININ	ECM-Receptor	LAMA5	ITGA1_ITGB1	LAMA5	ITGB1|ITGA1	other	0.1210534826273053	0.1428897411407537	-0.0218362585134484	1.0	0.0099009900990099	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	LAMININ	ECM-Receptor	LAMA5	ITGA1_ITGB1	other	outgoing	-0.0218362585134484	0.0218362585134484
LAMA3_ITGA1_ITGB1			outgoing																LAMININ	ECM-Receptor	LAMA3	ITGA1_ITGB1	LAMA3	ITGB1|ITGA1	other	0.0693219739743182	0.0998457167240105	-0.0305237427496923	1.0	0.0099009900990099	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	LAMININ	ECM-Receptor	LAMA3	ITGA1_ITGB1	other	outgoing	-0.0305237427496923	0.0305237427496923
FN1_CD44	FN1	ECM-Receptor	outgoing	FN1	CD44	FN1	CD44	other	0.0046395881180683	0.0710789242905047	-0.0664393361724364	1.0	0.0099009900990099	False	True	outgoing	GSE148071	median (eligible 25)	FN1	ECM-Receptor	FN1	CD44	FN1	CD44	other	0.0024833278676789	0.0	0.0024833278676789	0.0099009900990099	1.0	True	False	outgoing	GSE207422	median_post (12 post)	True	True	False	False	FN1	ECM-Receptor	FN1	CD44	other	outgoing	-0.03197800415237875	0.0024833278676789
COL1A2_CD44	COLLAGEN	ECM-Receptor	outgoing	COL1A2	CD44	COL1A2	CD44	other	0.0303606112388988	0.0633346435225373	-0.0329740322836385	1.0	0.0099009900990099	False	True	outgoing	GSE148071	median (eligible 25)																		True	False	False	False	COLLAGEN	ECM-Receptor	COL1A2	CD44	other	outgoing	-0.0329740322836385	0.0329740322836385
LAMA5_CD44			outgoing																LAMININ	ECM-Receptor	LAMA5	CD44	LAMA5	CD44	other	0.2559007298803336	0.2939271367412425	-0.0380264068609089	1.0	0.0099009900990099	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	LAMININ	ECM-Receptor	LAMA5	CD44	other	outgoing	-0.0380264068609089	0.0380264068609089
LAMB1_ITGA1_ITGB1			outgoing																LAMININ	ECM-Receptor	LAMB1	ITGA1_ITGB1	LAMB1	ITGB1|ITGA1	other	0.0077117092352062	0.0542178138028371	-0.0465061045676308	1.0	0.0099009900990099	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	LAMININ	ECM-Receptor	LAMB1	ITGA1_ITGB1	other	outgoing	-0.0465061045676308	0.0465061045676308
LAMC1_ITGA1_ITGB1			outgoing																LAMININ	ECM-Receptor	LAMC1	ITGA1_ITGB1	LAMC1	ITGB1|ITGA1	other	0.0931572427111104	0.1398088726165907	-0.0466516299054803	1.0	0.0099009900990099	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	LAMININ	ECM-Receptor	LAMC1	ITGA1_ITGB1	other	outgoing	-0.0466516299054803	0.0466516299054803
COL4A5_ITGA1_ITGB1			outgoing																COLLAGEN	ECM-Receptor	COL4A5	ITGA1_ITGB1	COL4A5	ITGB1|ITGA1	other	0.0749283810917807	0.1230014694181707	-0.04807308832639	1.0	0.0099009900990099	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	COLLAGEN	ECM-Receptor	COL4A5	ITGA1_ITGB1	other	outgoing	-0.04807308832639	0.04807308832639
COL4A5_CD44			outgoing																COLLAGEN	ECM-Receptor	COL4A5	CD44	COL4A5	CD44	other	0.168228906803122	0.2593783152640893	-0.0911494084609673	1.0	0.0099009900990099	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	COLLAGEN	ECM-Receptor	COL4A5	CD44	other	outgoing	-0.0911494084609673	0.0911494084609673
LAMB1_CD44			outgoing																LAMININ	ECM-Receptor	LAMB1	CD44	LAMB1	CD44	other	0.0190366862874148	0.1252204603501117	-0.1061837740626969	1.0	0.0099009900990099	False	True	outgoing	GSE207422	median_post (12 post)	False	True	False	False	LAMININ	ECM-Receptor	LAMB1	CD44	other	outgoing	-0.1061837740626969	0.1061837740626969
