source	gene	log2_FC_hi_over_lo	p_value	adj_p_value	freq_hi	freq_lo
Leader_LCAMhi_vs_LCAMlo_pseudobulk	TACSTD2	0.326965	0.25104	0.359377	1.22937e-05	9.59789e-06
