stratum	n	n_LUAD	n_LUSC	leukocyte_Q1_cutoff	TACSTD2_Q4_cutoff	n_immune_low_Q1	n_trop2_high_Q4	n_immune_low_and_trop2_high
all_primary_LUAD_LUSC	992	508	484	0.187905639	8.22235	248	248	63
