dataset	unit	n_catalog	n_CLDN4_detectable	n_eligible_spearman	CLDN4_vs_fracTNK_rho	CLDN4_vs_fracTNK_p	note	paired_mal_gt_tnk	dual_high	ici_labels
GSE117570 TISCH NSCLC	patient	4	3	1			Spearman not computed (eligible n=1; detectable n=3). P1 CLDN4 empty in TISCH h5.	3/3	False	False
