patient	source	sample	n_cells	n_malignant	n_tnk	n_cd8	n_cd4	n_nk	frac_tnk	frac_cd8	frac_nk	CLDN4_mal_mean	CLDN4_mal_pctpos	CLDN4_tnk_mean	CLDN4_tnk_pctpos	EPCAM_mal_mean	EPCAM_mal_pctpos	KRT19_mal_mean	KRT19_mal_pctpos	NAPSA_mal_mean	NAPSA_mal_pctpos
P1	NAT	P1_Normal	2490	105	1374	418	543	413	0.5518072289156627	0.1678714859437751	0.16586345381526105	0.0	0.0	0.0	0.0	0.0	0.0	1.4400559663772583	71.42857142857143	2.5861260890960693	79.04761904761905
P1	Tumor	P1_Tumor	1824	128	577	19	545	13	0.3163377192982456	0.010416666666666666	0.00712719298245614	0.0	0.0	0.0	0.0	0.0	0.0	1.3683421611785889	75.0	2.3655033111572266	96.09375
P2	NAT	P2_Normal	1409	1066	27	4	23	0	0.0191625266146203	0.0028388928317956	0.0	1.0388914346694946	81.33208255159474	0.15213043987751007	14.814814814814813	0.7118058204650879	70.45028142589118	2.1309032440185547	92.87054409005628	0.0	0.0
P2	Tumor	P2_Tumor	1297	199	52	13	38	1	0.040092521202775636	0.010023130300693909	0.0007710100231303007	1.4404772520065308	87.43718592964824	0.04065476357936859	3.8461538461538463	0.6032006144523621	65.82914572864321	1.743485450744629	90.45226130653266	0.0	0.0
P3	NAT	P3_Normal	666	28	131	46	41	44	0.1966966966966967	0.06906906906906907	0.06606606606606606	0.9822785258293152	92.85714285714286	0.007040014024823904	0.7633587786259541	0.9401407837867737	82.14285714285714	0.9278722405433655	78.57142857142857	2.79856538772583	92.85714285714286
P3	Tumor	P3_Tumor	328	208	3	0	3	0	0.009146341463414634	0.0	0.0	2.2258706092834473	98.07692307692307	0.0	0.0	1.2799551486968994	92.3076923076923	1.5352715253829956	90.38461538461539	2.4053797721862793	99.51923076923077
P4	NAT	P4_Normal	2016	17	1549	561	595	393	0.7683531746031746	0.27827380952380953	0.1949404761904762	1.2018862962722778	64.70588235294117	0.012815562076866627	0.8392511297611362	0.7329314947128296	52.94117647058824	1.2218514680862427	64.70588235294117	1.471848964691162	52.94117647058824
P4	Tumor	P4_Tumor	1423	970	8	1	7	0	0.005621925509486999	0.0007027406886858749	0.0	1.989223599433899	97.52577319587628	0.14359359443187714	12.5	1.53587806224823	91.95876288659794	1.4514930248260498	89.38144329896907	2.733412504196167	98.4536082474227
