n_q4	n_q1	median_q4	median_q1	delta_median_q4_minus_q1	U	p	rank_biserial_q4_gt_q1	rb_ci95_lo	rb_ci95_hi	cohort	predictor	endpoint	endpoint_desc	test	quartile_on
15	15	7.55519	8.93487	-1.3796800000000005	31.0	0.0007802051762911044	-0.7244444444444444	-0.9466666666666667	-0.4311111111111111	GSE19804	CLDN4	CD8A	CD8A (max-mean GPL570, harvested scale)	MWU_Q4_vs_Q1	CLDN4_raw
15	15	-3.9939427618783014	2.2761322589608213	-6.270075020839123	77.0	0.14657603430900068	-0.3155555555555556	-0.6977777777777778	0.08466666666666554	GSE19804	CLDN4	CD8A_resid_purity	CD8A rank residual | ESTIMATE TumorPurity	MWU_Q4_vs_Q1	CLDN4_raw
15	15	5062.473435941776	6647.77199953887	-1585.2985635970936	56.0	0.020191414969204246	-0.5022222222222222	-0.8488888888888889	-0.11111111111111116	GSE19804	CLDN4	ESTIMATE_ImmuneScore	ESTIMATE ImmuneScore (same harvest)	MWU_Q4_vs_Q1	CLDN4_raw
15	15	-0.398454460646242	0.0613135328304308	-0.4597679934766728	55.0	0.01806662299891238	-0.5111111111111111	-0.84	-0.13755555555555676	GSE19804	CLDN4	GEP18	Ayers GEP18 z-mean (18/18, same harvest)	MWU_Q4_vs_Q1	CLDN4_raw
