article_id	article_title	file_name	bytes	is_crispr_gene_effect	is_expression_public_file	name_has_proteomics	name_has_expression
27993248	DepMap 24Q4 Public	AchillesCommonEssentialControls.csv	17015	False	False	False	False
27993248	DepMap 24Q4 Public	AchillesHighVarianceGeneControls.csv	7067	False	False	False	False
27993248	DepMap 24Q4 Public	AchillesNonessentialControls.csv	11490	False	False	False	False
27993248	DepMap 24Q4 Public	AchillesScreenQCReport.csv	327473	False	False	False	False
27993248	DepMap 24Q4 Public	AchillesSequenceQCReport.csv	459796	False	False	False	False
27993248	DepMap 24Q4 Public	AvanaGuideMap.csv	15972027	False	False	False	False
27993248	DepMap 24Q4 Public	AvanaLogfoldChange.csv	3400393731	False	False	False	False
27993248	DepMap 24Q4 Public	AvanaRawReadcounts.csv	1038109201	False	False	False	False
27993248	DepMap 24Q4 Public	CRISPRGeneDependency.csv	421115594	False	False	False	False
27993248	DepMap 24Q4 Public	CRISPRGeneEffect.csv	428678699	True	False	False	False
27993248	DepMap 24Q4 Public	CRISPRGeneEffectUncorrected.csv	417714039	False	False	False	False
27993248	DepMap 24Q4 Public	CRISPRInferredCommonEssentials.csv	20795	False	False	False	False
27993248	DepMap 24Q4 Public	CRISPRInferredGuideEfficacy.csv	7721713	False	False	False	False
27993248	DepMap 24Q4 Public	CRISPRInferredLibraryEffect.csv	1327615	False	False	False	False
27993248	DepMap 24Q4 Public	CRISPRInferredModelEfficacy.csv	41488	False	False	False	False
27993248	DepMap 24Q4 Public	CRISPRInferredModelGrowthRate.csv	41408	False	False	False	False
27993248	DepMap 24Q4 Public	CRISPRInferredSequenceOverdispersion.csv	148652	False	False	False	False
27993248	DepMap 24Q4 Public	CRISPRInitialOffset.csv	8219122	False	False	False	False
27993248	DepMap 24Q4 Public	CRISPRScreenMap.csv	36443	False	False	False	False
27993248	DepMap 24Q4 Public	Gene.csv	16564061	False	False	False	False
27993248	DepMap 24Q4 Public	HumagneGuideMap.csv	5595009	False	False	False	False
27993248	DepMap 24Q4 Public	HumagneLogfoldChange.csv	49092046	False	False	False	False
27993248	DepMap 24Q4 Public	HumagneRawReadcounts.csv	16311187	False	False	False	False
27993248	DepMap 24Q4 Public	KYGuideMap.csv	5939867	False	False	False	False
27993248	DepMap 24Q4 Public	KYLogfoldChange.csv	1591098780	False	False	False	False
27993248	DepMap 24Q4 Public	KYRawReadcounts.csv	478470505	False	False	False	False
27993248	DepMap 24Q4 Public	Model.csv	645696	False	False	False	False
27993248	DepMap 24Q4 Public	ModelCondition.csv	219100	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsAbsoluteCNGene.csv	238808692	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsAbsoluteCNSegmentsProfile.csv	33904573	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsCNGene.csv	1394554236	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsCNSegmentsProfile.csv	41098979	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsDefaultModelConditionProfiles.csv	120795	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsDefaultModelProfiles.csv	90080	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsExpressionAllGenesEffectiveLengthProfile.csv	670670576	False	False	False	True
27993248	DepMap 24Q4 Public	OmicsExpressionAllGenesTPMLogp1Profile.csv	1016340354	False	False	False	True
27993248	DepMap 24Q4 Public	OmicsExpressionAllGenesTPMLogp1StrandedProfile.csv	359728026	False	False	False	True
27993248	DepMap 24Q4 Public	OmicsExpressionGeneSetEnrichment.csv	966264910	False	False	False	True
27993248	DepMap 24Q4 Public	OmicsExpressionGeneSetEnrichmentProfile.csv	976066280	False	False	False	True
27993248	DepMap 24Q4 Public	OmicsExpressionGenesExpectedCountProfile.csv	446555783	False	False	False	True
27993248	DepMap 24Q4 Public	OmicsExpressionGenesExpectedCountStrandedProfile.csv	166492815	False	False	False	True
