series	unit_id	unit	cldn4	cldn4_log2p1	tnk_mean	tnk_mean_log2p1	n_tnk_genes	treatment	arm	tnk_z	cldn4_z
GSE114601	s1795	mouse_nodule	16.24	4.107687869314374	1.38	0.6266952559913453	16	anti-PD1	PD-1	1.0018610792995135	-1.7665019774639035
GSE114601	s2467	mouse_nodule	116.77	6.8798282725483055	0.235625	0.14087432913942416	16	anti-PD1-JQ1	PD-1+JQ1	-1.8302123015524103	0.6949006822560145
GSE114601	s2503	mouse_nodule	29.32	4.922197848396367	0.769375	0.519672311646506	16	JQ1	JQ1	0.3779751677076466	-1.043292926961979
GSE114601	s2521	mouse_nodule	46.88	5.581351247168778	1.0506250000000001	0.5833325397835653	16	anti-PD1	PD-1	0.7490798846126865	-0.4580260598837021
GSE114601	s2596	mouse_nodule	72.68	6.203201156316611	0.35624999999999996	0.29836296311630883	16	Vehicle	control	-0.9121386999007997	0.09411878044886839
GSE114601	s2617	mouse_nodule	69.12	6.131754090984813	1.1300000000000001	0.5469146890360452	16	Vehicle	control	0.536783501337854	0.030680436405502273
GSE114601	s2625	mouse_nodule	149.58	7.2343863540945454	0.590625	0.2977875584787055	16	JQ1	JQ1	-0.915492997888609	1.0097152579986493
GSE114601	s2669	mouse_nodule	209.43	7.717196587208685	1.006875	0.6250284268383905	16	anti-PD1-JQ1	PD-1+JQ1	0.9921443663841186	1.438405807200551
