method	destination	rule	interaction_name	pathway_name	ligand	receptor	ligand_genes	receptor_genes	ligand_class	pair_origin	n_patients	n_cohorts	cohorts	median_delta	mean_delta	mean_score_high	mean_score_low	frac_detected_high	frac_detected_low	median_n_sender_high	median_n_receiver	pval	padj
cellchat	B	tertile	COL4A1_CD44	COLLAGEN	COL4A1	CD44	COL4A1	CD44	other	cellchatdb_v2	3	1	GSE131907	0.0017233045668907435	0.0028670892739454355	0.01806972517425874	0.015202635900313304	0.6666666666666666	0.6666666666666666	79.0	176.0		
cellchat	B	tertile	LPAR2_ADGRE5	ADGRE	LPAR2	ADGRE5	LPAR2	ADGRE5	other	cellchatdb_v2	19	2	GSE131907,GSE241934_IIT	0.0017734069647117113	0.010656035196118173	0.012326650851447286	0.0016706156553291129	0.9473684210526315	0.47368421052631576	86.0	189.0	0.0024719854430073768	0.006895538341020578
cellchat	B	tertile	SEMA4D_CD72	SEMA4	SEMA4D	CD72	SEMA4D	CD72	other	cellchatdb_v2	14	2	GSE131907,GSE241934_IIT	0.0020022160321941694	0.0019237981664020256	0.005252418361998977	0.003328620195596952	0.7857142857142857	0.42857142857142855	53.0	522.0	0.11585149752593009	0.16594944240200799
cellchat	B	tertile	THBS3_SDC1	THBS	THBS3	SDC1	THBS3	SDC1	other	cellchatdb_v2	5	1	GSE131907	0.0023284675103601347	0.004744303247147004	0.00476261092553611	1.8307678389106286e-05	1.0	0.2	154.0	74.0		
cellchat	B	tertile	TNFSF14_TNFRSF14	LIGHT	TNFSF14	TNFRSF14	TNFSF14	TNFRSF14	other	cellchatdb_v2	3	2	GSE131907,GSE241934_IIT	0.0024345050608947576	-0.004797311681788787	0.0025822204002484937	0.007379532082037281	0.6666666666666666	0.6666666666666666	79.0	256.0		
cellchat	B	tertile	THBS1_SDC1	THBS	THBS1	SDC1	THBS1	SDC1	other	cellchatdb_v2	5	1	GSE131907	0.0024676377094990827	0.0035073096408686443	0.0063904860175765825	0.0028831763767079377	1.0	0.4	79.0	162.0		
cellchat	B	tertile	CCL28_CCR10	CCL	CCL28	CCR10	CCL28	CCR10	other	cellchatdb_v2	3	1	GSE131907	0.0024683330194996303	0.0062002890232979785	0.006365385971032833	0.00016509694773485389	1.0	0.3333333333333333	252.0	70.0		
cellchat	B	tertile	C4A_CR2	COMPLEMENT	C4A	CR2	C4A	CR2	other	cellchatdb_v2	5	1	GSE241934_IIT	0.002967929128394834	0.008808668635559685	0.021735854504001662	0.012927185868441979	0.6	1.0	24.0	1560.0		
cellchat	B	tertile	CADM1_CADM1	CADM	CADM1	CADM1	CADM1	CADM1	barrier	cellchatdb_v2	4	1	GSE131907	0.0030645696139286666	0.004205390919634401	0.008790524591522582	0.004585133671888181	1.0	0.75	262.5	130.0		
cellchat	B	tertile	COL9A3_CD44	COLLAGEN	COL9A3	CD44	COL9A3	CD44	other	cellchatdb_v2	7	2	GSE131907,GSE241934_IIT	0.003199847009485811	0.015222834118035782	0.018488951724615378	0.003266117606579597	0.8571428571428571	0.42857142857142855	73.0	98.0	0.21875	0.28984374999999996
cellchat	B	tertile	TNFSF13B_TNFRSF17	BAFF	TNFSF13B	TNFRSF17	TNFSF13B	TNFRSF17	other	cellchatdb_v2	5	1	GSE131907	0.003373984464745916	0.003351348484883178	0.016875063690983773	0.013523715206100595	0.8	0.8	79.0	176.0		
cellchat	B	tertile	RETN_CAP1	RESISTIN	RETN	CAP1	RETN	CAP1	other	cellchatdb_v2	3	1	GSE131907	0.0036768030176731366	0.004515670743027391	0.004515670743027391	0.0	1.0	0.0	86.0	39.0		
cellchat	B	tertile	CCL20_CCR6	CCL	CCL20	CCR6	CCL20	CCR6	other	cellchatdb_v2	11	2	GSE131907,GSE241934_IIT	0.0038091538955322157	0.006440019634938435	0.0459632153819104	0.03952319574697197	0.8181818181818182	0.6363636363636364	61.0	1142.0	0.365234375	0.4608909970238095
cellchat	B	tertile	COL4A3_CD44	COLLAGEN	COL4A3	CD44	COL4A3	CD44	other	cellchatdb_v2	12	2	GSE131907,GSE241934_IIT	0.004690163726021647	0.05108369915974933	0.1336856554164691	0.08260195625671977	0.75	0.8333333333333334	49.5	895.0	0.4697265625	0.5412066915760869
cellchat	B	tertile	COL6A2_SDC1	COLLAGEN	COL6A2	SDC1	COL6A2	SDC1	other	cellchatdb_v2	5	1	GSE131907	0.004767780182551177	0.02840506952385673	0.04849048569397951	0.02008541617012278	1.0	0.4	79.0	98.0		
cellchat	B	tertile	ANGPTL4_SDC1	ANGPTL	ANGPTL4	SDC1	ANGPTL4	SDC1	other	cellchatdb_v2	8	1	GSE131907	0.005735874299452407	0.021254702077861634	0.03521639567182532	0.013961693593963681	1.0	0.75	203.0	86.0	0.03125	0.05915178571428571
cellchat	B	tertile	COL4A2_CD44	COLLAGEN	COL4A2	CD44	COL4A2	CD44	other	cellchatdb_v2	3	1	GSE131907	0.0057565683085135854	-0.005096768537531671	0.09453311291847905	0.09962988145601072	1.0	1.0	86.0	176.0		
cellchat	B	tertile	FN1_SDC1	FN1	FN1	SDC1	FN1	SDC1	other	cellchatdb_v2	7	1	GSE131907	0.0069187631488080515	0.028653290157572595	0.07693352815551645	0.04828023799794385	0.8571428571428571	0.8571428571428571	154.0	98.0	0.03125	0.05915178571428571
cellchat	B	tertile	COL1A1_SDC1	COLLAGEN	COL1A1	SDC1	COL1A1	SDC1	other	cellchatdb_v2	7	1	GSE131907	0.007148683517139778	0.03526989669077843	0.07344260291924064	0.0381727062284622	1.0	0.8571428571428571	154.0	74.0	0.03125	0.05915178571428571
cellchat	B	tertile	LAMB1_CD44	LAMININ	LAMB1	CD44	LAMB1	CD44	other	cellchatdb_v2	8	2	GSE131907,GSE241934_IIT	0.007208182039992661	0.02027119104188777	0.047197673923107863	0.02692648288122009	0.875	0.5	70.0	165.5	0.1953125	0.2654246794871795
cellchat	B	tertile	LAMA4_CD44	LAMININ	LAMA4	CD44	LAMA4	CD44	other	cellchatdb_v2	6	1	GSE131907	0.007619266782495612	0.013154001838379547	0.06662500982030979	0.053471007981930246	1.0	0.3333333333333333	120.0	169.0	0.0625	0.10822088068181819
cellchat	B	tertile	SELPLG_SELL	SELPLG	SELPLG	SELL	SELPLG	SELL	other	cellchatdb_v2	3	1	GSE131907	0.007707690965002629	0.023843916165841486	0.023843916165841486	0.0	1.0	0.0	86.0	176.0		
cellchat	B	tertile	HLA-F_LILRB1	MHC-I	HLA-F	LILRB1	HLA-F	LILRB1	inhibitory	cellchatdb_v2	14	2	GSE131907,GSE241934_IIT	0.00840867320306744	0.007546159370829225	0.04065103003733884	0.03310487066650962	1.0	0.9285714285714286	37.0	1038.5	0.0418701171875	0.07652124865301724
cellchat	B	tertile	BAG6_NCR3-PS	BAG	BAG6	NCR3	BAG6	NCR3	other	cellchatdb_v2	20	2	GSE131907,GSE241934_IIT	0.008435818092052983	0.01636719812203829	0.059843775344921434	0.04347657722288316	1.0	1.0	70.5	895.0	0.026641845703125	0.058834075927734375
cellchat	B	tertile	COL6A1_SDC1	COLLAGEN	COL6A1	SDC1	COL6A1	SDC1	other	cellchatdb_v2	5	1	GSE131907	0.009286652236035559	0.02201426722899394	0.07833940454437818	0.05632513731538423	1.0	0.8	79.0	98.0		
cellchat	B	tertile	TNC_SDC1	TENASCIN	TNC	SDC1	TNC	SDC1	other	cellchatdb_v2	6	1	GSE131907	0.009746969545047002	-1.8925635612939095e-05	0.06488453386433807	0.06490345949995101	1.0	0.6666666666666666	203.0	86.0	1.0	1.0
cellchat	B	tertile	THBS1_CD47	THBS	THBS1	CD47	THBS1	CD47	other	cellchatdb_v2	20	2	GSE131907,GSE241934_IIT	0.011109166531931183	0.045899259970451294	0.14642709279895283	0.10052783282850153	1.0	0.65	82.5	664.5	0.026641845703125	0.058834075927734375
cellchat	B	tertile	THBS3_CD47	THBS	THBS3	CD47	THBS3	CD47	other	cellchatdb_v2	16	2	GSE131907,GSE241934_IIT	0.011362968248451667	0.010743215286154966	0.022709328551989125	0.011966113265834157	0.9375	0.3125	70.5	169.0	0.00628662109375	0.0166595458984375
cellchat	B	tertile	MDK_SDC1	MK	MDK	SDC1	MDK	SDC1	other	cellchatdb_v2	8	1	GSE131907	0.011792016559854207	0.007544541981478131	0.27060396459175073	0.26305942261027265	1.0	1.0	203.0	86.0	0.375	0.4622093023255814
cellchat	B	tertile	COL1A2_CD44	COLLAGEN	COL1A2	CD44	COL1A2	CD44	other	cellchatdb_v2	5	1	GSE131907	0.013980440733340333	0.08735631649421985	0.11174061799957649	0.024384301505356618	1.0	0.6	252.0	99.0		
cellchat	B	tertile	ICAM1_ITGAL	ICAM	ICAM1	ITGAL	ICAM1	ITGAL	other	cellchatdb_v2	8	2	GSE131907,GSE241934_IIT	0.014964660997526757	0.017610348633633824	0.06546904476724981	0.047858696133615986	1.0	1.0	23.5	1038.5	0.15625	0.21792763157894737
cellchat	B	tertile	TNFSF10_TNFRSF10B	TRAIL	TNFSF10	TNFRSF10A	TNFSF10	TNFRSF10A	attack	cellchatdb_v2	11	1	GSE241934_IIT	0.01694092431468383	0.03126022811304041	0.11054858368202644	0.07928835556898603	1.0	1.0	26.0	1142.0	0.0673828125	0.10822088068181819
cellchat	B	tertile	SPP1_CD44	SPP1	SPP1	CD44	SPP1	CD44	other	cellchatdb_v2	18	2	GSE131907,GSE241934_IIT	0.017388699572325778	0.014289489603588425	0.25728905280534287	0.24299956320175442	1.0	0.8888888888888888	104.5	169.0	0.06653594970703125	0.10822088068181819
cellchat	B	tertile	LAMA3_CD44	LAMININ	LAMA3	CD44	LAMA3	CD44	other	cellchatdb_v2	17	2	GSE131907,GSE241934_IIT	0.02140935463176799	0.0360917616905798	0.09724813819411783	0.061156376503538036	0.8823529411764706	0.5294117647058824	73.0	256.0	0.088653564453125	0.13333158029450312
cellchat	B	tertile	COL4A4_CD44	COLLAGEN	COL4A4	CD44	COL4A4	CD44	other	cellchatdb_v2	16	2	GSE131907,GSE241934_IIT	0.02305798148574748	0.060185530060003246	0.12359747754875333	0.06341194748875008	0.9375	0.625	70.5	764.0	0.07391357421875	0.1152182186351103
cellchat	B	tertile	LAMB2_CD44	LAMININ	LAMB2	CD44	LAMB2	CD44	other	cellchatdb_v2	29	2	GSE131907,GSE241934_IIT	0.024421021137565967	0.04087656738218417	0.1332058015059527	0.09232923412376856	0.9655172413793104	0.7241379310344828	86.0	256.0	0.0008884184062480927	0.002615898640619384
cellchat	B	tertile	LAMC1_CD44	LAMININ	LAMC1	CD44	LAMC1	CD44	other	cellchatdb_v2	27	2	GSE131907,GSE241934_IIT	0.026612339852113687	0.055098194505161215	0.10219488725469691	0.0470966927495357	0.9259259259259259	0.7037037037037037	86.0	189.0	0.0007440149784088135	0.002319576109156889
cellchat	B	tertile	LGALS9_P4HB	GALECTIN	LGALS9	P4HB	LGALS9	P4HB	inhibitory	cellchatdb_v2	24	2	GSE131907,GSE241934_IIT	0.02892553003535077	0.03325906513500846	0.08881406091879929	0.05555499578379083	1.0	0.875	82.5	660.5	7.62939453125e-05	0.0005054473876953125
cellchat	B	tertile	MDK_NCL	MK	MDK	NCL	MDK	NCL	other	cellchatdb_v2	29	2	GSE131907,GSE241934_IIT	0.030081959850268736	0.05467934119150915	0.5714429606740967	0.5167636194825875	1.0	1.0	86.0	256.0	0.00033221766352653503	0.0012576811547790254
cellchat	B	tertile	APP_CD74	APP	APP	CD74	APP	CD74	other	cellchatdb_v2	28	2	GSE131907,GSE241934_IIT	0.03200623423495352	0.0964237035305205	0.8372100728570973	0.7407863693265766	1.0	1.0	82.5	452.0	6.735324859619141e-06	8.924305438995361e-05
cellchat	B	tertile	PTN_NCL	PTN	PTN	NCL	PTN	NCL	other	cellchatdb_v2	6	2	GSE131907,GSE241934_IIT	0.035577865622740415	0.02017855950530734	0.1289222123230245	0.10874365281771718	1.0	0.8333333333333334	79.0	764.0	0.4375	0.5152777777777777
cellchat	B	tertile	FN1_CD44	FN1	FN1	CD44	FN1	CD44	other	cellchatdb_v2	27	2	GSE131907,GSE241934_IIT	0.03577775902084185	0.018701434781619994	0.15487671183474525	0.13617527705312524	0.9259259259259259	0.8148148148148148	79.0	256.0	0.09056484699249268	0.13333158029450312
cellchat	B	tertile	PLAU_PLAUR	PLAU	PLAU	PLAUR	PLAU	PLAUR	other	cellchatdb_v2	3	1	GSE131907	0.037443841036346986	0.027568536196892746	0.04424216257595304	0.01667362637906029	1.0	1.0	252.0	39.0		
cellchat	B	tertile	IGFBP3_TMEM219	IGFBP	IGFBP3	TMEM219	IGFBP3	TMEM219	other	cellchatdb_v2	19	2	GSE131907,GSE241934_IIT	0.040236322336362096	0.060420457047709854	0.16522641750184916	0.10480596045413931	1.0	0.6842105263157895	86.0	189.0	0.000125885009765625	0.000606536865234375
cellchat	B	tertile	CD55_ADGRE5	ADGRE	CD55	ADGRE5	CD55	ADGRE5	other	cellchatdb_v2	25	2	GSE131907,GSE241934_IIT	0.045102075328387316	0.05441371952492943	0.2964402403500588	0.24202652082512935	1.0	0.96	73.0	648.0	5.245208740234375e-06	8.924305438995361e-05
cellchat	B	tertile	LAMC2_CD44	LAMININ	LAMC2	CD44	LAMC2	CD44	other	cellchatdb_v2	26	2	GSE131907,GSE241934_IIT	0.04543113932377753	0.08113158853548283	0.17572511673614313	0.09459352820066026	0.9615384615384616	0.6923076923076923	76.0	222.5	7.024407386779785e-05	0.0005054473876953125
cellchat	B	tertile	LAMA5_CD44	LAMININ	LAMA5	CD44	LAMA5	CD44	other	cellchatdb_v2	29	2	GSE131907,GSE241934_IIT	0.04711738645752851	0.08862618352014257	0.22360878366453213	0.13498260014438948	1.0	0.8275862068965517	86.0	256.0	4.700571298599243e-05	0.0004982605576515197
cellchat	B	tertile	COL9A2_CD44	COLLAGEN	COL9A2	CD44	COL9A2	CD44	other	cellchatdb_v2	16	2	GSE131907,GSE241934_IIT	0.049935255425228225	0.09917652859460332	0.13226029876391907	0.03308377016931572	1.0	0.375	86.0	660.5	6.103515625e-05	0.0005054473876953125
cellchat	B	tertile	COL6A2_CD44	COLLAGEN	COL6A2	CD44	COL6A2	CD44	other	cellchatdb_v2	12	2	GSE131907,GSE241934_IIT	0.062115873748325855	0.10211501003328388	0.14906113243409053	0.046946122400806665	1.0	0.5833333333333334	104.5	149.5	0.00048828125	0.001637965440750122
cellchat	B	tertile	COL6A1_CD44	COLLAGEN	COL6A1	CD44	COL6A1	CD44	other	cellchatdb_v2	21	2	GSE131907,GSE241934_IIT	0.06411719604900784	0.08222887972590927	0.13419576516530146	0.05196688543939223	1.0	0.6666666666666666	86.0	648.0	1.9073486328125e-06	5.054473876953125e-05
cellchat	B	tertile	COL1A2_SDC1	COLLAGEN	COL1A2	SDC1	COL1A2	SDC1	other	cellchatdb_v2	3	1	GSE131907	0.06444500322946659	0.05026906980381945	0.06534263742631345	0.015073567622494006	1.0	0.6666666666666666	154.0	74.0		
cellchat	B	tertile	LAMB3_CD44	LAMININ	LAMB3	CD44	LAMB3	CD44	other	cellchatdb_v2	27	2	GSE131907,GSE241934_IIT	0.06494607858003351	0.08988009733201625	0.2946014894560085	0.20472139212399226	1.0	0.8518518518518519	86.0	256.0	0.00016239285469055176	0.0007172351082166036
cellchat	B	tertile	CD99_CD99	CD99	CD99	CD99	CD99	CD99	other	cellchatdb_v2	28	2	GSE131907,GSE241934_IIT	0.06915601116827458	0.07399838221149879	0.39334881786713277	0.319350435655634	1.0	0.9642857142857143	82.5	222.5	0.00011970102787017822	0.000606536865234375
cellchat	B	tertile	LGALS9_CD45	GALECTIN	LGALS9	PTPRC	LGALS9	PTPRC	inhibitory	cellchatdb_v2	24	2	GSE131907,GSE241934_IIT	0.07051597787809132	0.07640792345422902	0.2401242812589347	0.1637163578047057	1.0	0.875	82.5	660.5	0.0004944801330566406	0.001637965440750122
cellchat	B	tertile	LGALS9_CD44	GALECTIN	LGALS9	CD44	LGALS9	CD44	inhibitory	cellchatdb_v2	24	2	GSE131907,GSE241934_IIT	0.07467959962769444	0.07383348542996558	0.2183937673887363	0.14456028195877077	1.0	0.875	82.5	660.5	0.00027811527252197266	0.001133854572589581
cellchat	B	tertile	COL1A1_CD44	COLLAGEN	COL1A1	CD44	COL1A1	CD44	other	cellchatdb_v2	22	2	GSE131907,GSE241934_IIT	0.08106556036878215	0.12426782038625378	0.28075924558340337	0.15649142519714962	1.0	0.8636363636363636	82.5	169.0	4.76837158203125e-07	2.5272369384765625e-05
cellchat	B	tertile	GDF15_TGFBR2	GDF	GDF15	TGFBR2	GDF15	TGFBR2	other	cellchatdb_v2	14	2	GSE131907,GSE241934_IIT	0.23305385266313786	0.20171150040804786	0.38394967090190074	0.1822381704938529	1.0	0.9285714285714286	49.5	1038.5	0.0001220703125	0.000606536865234375
cellchat	TLS	median	TNFSF13_TNFRSF13B	APRIL	TNFSF13	TNFRSF13B	TNFSF13	TNFRSF13B	other	cellchatdb_v2	10	1	GSE241934_IIT	-0.04238017571396578	-0.03589811243143177	0.07499762300146483	0.11089573543289659	0.8	1.0	45.5	1563.0	0.005859375	0.018811677631578948
cellchat	TLS	median	C3_CR2	COMPLEMENT	C3	CR2	C3	CR2	other	cellchatdb_v2	10	1	GSE241934_IIT	-0.03647269078316615	-0.03739411988156953	0.10459934460679166	0.1419934644883612	1.0	1.0	37.0	1623.5	0.02734375	0.05606617647058824
cellchat	TLS	median	SFTPD_ADGRE5	ADGRE	SFTPD	ADGRE5	SFTPD	ADGRE5	other	cellchatdb_v2	16	2	GSE131907,GSE241934_IIT	-0.022273424866489155	-0.04187499613255742	0.21393321079992322	0.2558082069324807	1.0	0.875	101.5	1310.0	0.060892661900952515	0.09774874673573956
cellchat	TLS	median	HLA-DPB1_CD4	MHC-II	HLA-DPB1	CD4	HLA-DPB1	CD4	other	cellchatdb_v2	4	1	GSE241934_IIT	-0.01488169308359108	-0.016515219290244958	0.0965423170833598	0.11305753637360476	1.0	1.0	31.5	1563.0		
cellchat	TLS	median	TNC_SDC1	TENASCIN	TNC	SDC1	TNC	SDC1	other	cellchatdb_v2	4	1	GSE131907	-0.01363269635868575	-0.006418586034217737	0.07930984606209592	0.08572843209631364	1.0	1.0	527.0	198.0		
cellchat	TLS	median	HLA-DPA1_CD4	MHC-II	HLA-DPA1	CD4	HLA-DPA1	CD4	other	cellchatdb_v2	4	1	GSE241934_IIT	-0.009646473003933488	-0.010693439572851349	0.11511629479000712	0.12580973436285847	1.0	1.0	31.5	1563.0		
cellchat	TLS	median	HLA-DRB1_CD4	MHC-II	HLA-DRB1	CD4	HLA-DRB1	CD4	other	cellchatdb_v2	4	1	GSE241934_IIT	-0.007342819777224591	-0.0003339324448022041	0.14097853205412408	0.1413124644989263	1.0	1.0	31.5	1563.0		
cellchat	TLS	median	PPIA_BSG	CypA	PPIA	BSG	PPIA	BSG	other	cellchatdb_v2	27	2	GSE131907,GSE241934_IIT	-0.006738274458877758	-0.0049586309238026875	0.5887265140165023	0.5936851449403051	1.0	1.0	149.0	320.0	0.02623094618320465	0.05606617647058824
cellchat	TLS	median	HLA-DMA_CD4	MHC-II	HLA-DMA	CD4	HLA-DMA	CD4	other	cellchatdb_v2	5	2	GSE131907,GSE241934_IIT	-0.006250453579019856	-0.005854032743351598	0.047462738578546326	0.05331677132189792	1.0	1.0	32.0	1544.0		
cellchat	TLS	median	HLA-DOA_CD4	MHC-II	HLA-DOA	CD4	HLA-DOA	CD4	other	cellchatdb_v2	4	1	GSE241934_IIT	-0.004703760775451501	-0.0019122860874291954	0.013191627317391562	0.015103913404820757	1.0	1.0	31.5	1563.0		
cellchat	TLS	median	TNFSF13B_TNFRSF13B	BAFF	TNFSF13B	TNFRSF13B	TNFSF13B	TNFRSF13B	other	cellchatdb_v2	6	2	GSE131907,GSE241934_IIT	-0.00424660411930646	-0.032799084127317225	0.002363139426026043	0.03516222355334327	0.5	1.0	80.0	1943.0	0.3125	0.3737745098039216
cellchat	TLS	median	HLA-DRA_CD4	MHC-II	HLA-DRA	CD4	HLA-DRA	CD4	other	cellchatdb_v2	5	2	GSE131907,GSE241934_IIT	-0.0033784208902711416	-0.003627460263315694	0.12264022822755663	0.1262676884908723	1.0	1.0	32.0	1544.0		
cellchat	TLS	median	HLA-DQB1_CD4	MHC-II	HLA-DQB1	CD4	HLA-DQB1	CD4	other	cellchatdb_v2	5	2	GSE131907,GSE241934_IIT	-0.003236601244684098	-0.0025152978758454627	0.08840849008608098	0.09092378796192643	1.0	1.0	32.0	1544.0		
cellchat	TLS	median	HLA-DRB5_CD4	MHC-II	HLA-DRB5	CD4	HLA-DRB5	CD4	other	cellchatdb_v2	4	1	GSE241934_IIT	-0.001655730564427779	-0.009940969807777573	0.045456695156600724	0.0553976649643783	1.0	1.0	31.5	1563.0		
cellchat	TLS	median	COL4A5_CD44	COLLAGEN	COL4A5	CD44	COL4A5	CD44	other	cellchatdb_v2	9	2	GSE131907,GSE241934_IIT	-0.0010311357585072354	0.01300866035063521	0.07683169500147445	0.06382303465083923	0.6666666666666666	1.0	53.0	1582.0	0.91015625	0.9572332974137931
cellchat	TLS	median	C4A_CR2	COMPLEMENT	C4A	CR2	C4A	CR2	other	cellchatdb_v2	6	1	GSE241934_IIT	-0.0005869226864283487	0.004505448365005551	0.011892646065903843	0.0073871977008982915	0.6666666666666666	1.0	37.0	1604.5	1.0	1.0
cellchat	TLS	median	HLA-DQA1_CD4	MHC-II	HLA-DQA1	CD4	HLA-DQA1	CD4	other	cellchatdb_v2	4	1	GSE241934_IIT	-0.0001506614071424897	-0.003868568153586778	0.0689006634833039	0.07276923163689067	1.0	1.0	31.5	1563.0		
cellchat	TLS	median	SEMA4D_CD72	SEMA4	SEMA4D	CD72	SEMA4D	CD72	other	cellchatdb_v2	10	2	GSE131907,GSE241934_IIT	-0.00011152939682396625	0.00033467729450519824	0.00265502485429824	0.002320347559793042	0.7	0.9	70.0	1503.0	0.845703125	0.9050507127192982
cellchat	TLS	median	CXCL9_CXCR3	CXCL	CXCL9	CXCR3	CXCL9	CXCR3	recruit	cellchatdb_v2	4	2	GSE131907,GSE241934_IIT	0.0	-0.0022485924233067033	0.0010299512664549404	0.0032785436897616437	0.25	0.75	26.0	1943.0		
cellchat	TLS	median	MPZL1_MPZL1	MPZ	MPZL1	MPZL1	MPZL1	MPZL1	other	cellchatdb_v2	3	2	GSE131907,GSE241934_IIT	0.0	0.0022575908111185324	0.008091735622582164	0.005834144811463632	1.0	1.0	378.0	76.0		
cellchat	TLS	median	PECAM1_PECAM1	PECAM1	PECAM1	PECAM1	PECAM1	PECAM1	other	cellchatdb_v2	5	1	GSE131907	0.0	7.985411851976815e-05	0.0006076482818350652	0.000527794163315297	0.8	0.6	378.0	108.0		
cellchat	TLS	median	PTPRC_CD22	CD45	PTPRC	CD22	PTPRC	CD22	other	cellchatdb_v2	5	2	GSE131907,GSE241934_IIT	0.0	-3.947657978648992e-05	0.0022221506910463113	0.0022616272708328015	0.6	1.0	109.0	1424.0		
cellchat	TLS	median	PVR_TIGIT	PVR	PVR	TIGIT	PVR	TIGIT	barrier|inhibitory	cellchatdb_v2	11	2	GSE131907,GSE241934_IIT	0.0	0.002015238408347962	0.010196044983690703	0.008180806575342743	0.5454545454545454	0.7272727272727273	42.0	1076.0	1.0	1.0
cellchat	TLS	median	Q9HDB5_CLSTN1	NRXN	NRXN3	CLSTN1	NRXN3	CLSTN1	other	cellchatdb_v2	5	1	GSE241934_IIT	0.0	-0.000229606390892892	0.0011525315918589573	0.0013821379827518494	0.6	0.6	31.0	1544.0		
cellchat	TLS	median	TNFSF13B_TNFRSF13C	BAFF	TNFSF13B	TNFRSF13C	TNFSF13B	TNFRSF13C	other	cellchatdb_v2	11	2	GSE131907,GSE241934_IIT	0.0	-0.017336946226789385	0.0073959680618079	0.024732914288597283	0.7272727272727273	0.7272727272727273	129.0	191.0	0.625	0.6931818181818182
cellchat	TLS	median	TNFSF13B_TNFRSF17	BAFF	TNFSF13B	TNFRSF17	TNFSF13B	TNFRSF17	other	cellchatdb_v2	5	1	GSE131907	0.0	0.00015047324668066242	0.0015081464281888463	0.0013576731815081837	1.0	0.8	184.0	191.0		
cellchat	TLS	median	HLA-DMB_CD4	MHC-II	HLA-DMB	CD4	HLA-DMB	CD4	other	cellchatdb_v2	5	2	GSE131907,GSE241934_IIT	6.371194941798622e-05	-0.0017339471512414946	0.01611206688752505	0.017846014038766546	1.0	1.0	32.0	1544.0		
cellchat	TLS	median	CCL20_CCR6	CCL	CCL20	CCR6	CCL20	CCR6	other	cellchatdb_v2	9	2	GSE131907,GSE241934_IIT	7.455166199012717e-05	0.011930684911291964	0.04874219348973991	0.03681150857844795	0.8888888888888888	0.7777777777777778	91.0	1544.0	0.65234375	0.7105887276785714
cellchat	TLS	median	CCL28_CCR10	CCL	CCL28	CCR10	CCL28	CCR10	other	cellchatdb_v2	3	1	GSE131907	0.00010892689997361993	0.004239501633551451	0.005792701049822545	0.0015531994162710948	1.0	1.0	556.0	76.0		
cellchat	TLS	median	LPAR1_ADGRE5	ADGRE	LPAR1	ADGRE5	LPAR1	ADGRE5	other	cellchatdb_v2	8	2	GSE131907,GSE241934_IIT	0.00013348735243025038	0.00028216511112676845	0.0015837858725600315	0.001301620761433263	0.75	0.375	115.5	255.5	0.375	0.4316037735849057
cellchat	TLS	median	HLA-G_CD8A	MHC-I	HLA-G	CD8A	HLA-G	CD8A	inhibitory	cellchatdb_v2	4	2	GSE131907,GSE241934_IIT	0.000334180873140646	-0.0018514614301925422	0.055285305357652824	0.057136766787845364	1.0	0.5	694.5	803.0		
cellchat	TLS	median	DLL4_NOTCH2	NOTCH	DLL4	NOTCH2	DLL4	NOTCH2	other	cellchatdb_v2	5	1	GSE241934_IIT	0.00038085803678922014	0.0012648495027250731	0.0020744607443157126	0.0008096112415906393	0.8	0.6	32.0	1544.0		
cellchat	TLS	median	HLA-G_CD8B	MHC-I	HLA-G	CD8B	HLA-G	CD8B	inhibitory	cellchatdb_v2	3	2	GSE131907,GSE241934_IIT	0.0005297283425362038	0.0004016745998533199	0.0004016745998533199	0.0	1.0	0.3333333333333333	32.0	1582.0		
cellchat	TLS	median	PECAM1_CD38	PECAM2	PECAM1	CD38	PECAM1	CD38	other	cellchatdb_v2	6	1	GSE131907	0.0008935805681052631	0.000662630180030346	0.002152626426996961	0.0014899962469666149	1.0	0.6666666666666666	179.5	171.0	0.3125	0.3737745098039216
cellchat	TLS	median	LPAR3_ADGRE5	ADGRE	LPAR3	ADGRE5	LPAR3	ADGRE5	other	cellchatdb_v2	6	2	GSE131907,GSE241934_IIT	0.0011828788891284376	-0.002677285757811477	0.006495333532430221	0.009172619290241697	0.6666666666666666	0.6666666666666666	66.5	1484.0	1.0	1.0
cellchat	TLS	median	CLEC2C_KLRB1	CLEC	CD69	KLRB1	CD69	KLRB1	other	cellchatdb_v2	7	2	GSE131907,GSE241934_IIT	0.0012755691576956012	0.0044542622125565935	0.01240112992695669	0.0079468677144001	1.0	0.5714285714285714	42.0	320.0	0.375	0.4316037735849057
cellchat	TLS	median	HLA-F_CD8B	MHC-I	HLA-F	CD8B	HLA-F	CD8B	inhibitory	cellchatdb_v2	7	2	GSE131907,GSE241934_IIT	0.0012826511577552033	0.05836246574975897	0.10385288701489163	0.04549042126513269	1.0	1.0	230.0	108.0	0.09375	0.13299418604651161
cellchat	TLS	median	COL4A2_CD44	COLLAGEN	COL4A2	CD44	COL4A2	CD44	other	cellchatdb_v2	3	1	GSE131907	0.0012922022288726766	-0.005030000687578096	0.03014338064554986	0.03517338133312795	1.0	0.6666666666666666	230.0	191.0		
