method	destination	rule	interaction_name	pathway_name	ligand	receptor	ligand_genes	receptor_genes	ligand_class	pair_origin	n_patients	n_cohorts	cohorts	median_delta	mean_delta	mean_score_high	mean_score_low	frac_detected_high	frac_detected_low	median_n_sender_high	median_n_receiver	pval	padj
cellchat	TLS	tertile	TNF_TNFRSF1B	TNF	TNF	TNFRSF1B	TNF	TNFRSF1B	attack	cellchatdb_v2	3	2	GSE131907,GSE241934_IIT	0.0004139155116888	0.0093246645706575	0.009416249470585	9.158489992745085e-05	1.0	0.3333333333333333	86.0	320.0		
cellchat	TLS	tertile	LGALS9_HAVCR2	GALECTIN	LGALS9	HAVCR2	LGALS9	HAVCR2	inhibitory	cellchatdb_v2	5	2	GSE131907,GSE241934_IIT	0.0008926644637727	0.0062094540577981	0.0080178347603422	0.001808380702544	1.0	0.8	86.0	320.0		
cellchat	TLS	tertile	PVR_TIGIT	PVR	PVR	TIGIT	PVR	TIGIT	barrier|inhibitory	cellchatdb_v2	10	2	GSE131907,GSE241934_IIT	0.0010272128804705	0.0219935759852457	0.0281312991325306	0.0061377231472849	0.6	0.7	68.0	698.0	0.375	0.4285714285714285
cellchat	TLS	tertile	CD274_PDCD1	PD-L1	CD274	PDCD1	CD274	PDCD1	inhibitory	cellchatdb_v2	5	2	GSE131907,GSE241934_IIT	0.0017187818156723	0.002203673263226	0.0108528462924058	0.0086491730291798	0.8	0.4	86.0	108.0		
cellchat	TLS	tertile	HLA-F_LILRB1	MHC-I	HLA-F	LILRB1	HLA-F	LILRB1	inhibitory	cellchatdb_v2	8	2	GSE131907,GSE241934_IIT	0.0028068171425474	0.0008020139982308	0.0205916744152137	0.0197896604169828	1.0	0.875	37.0	1820.5	0.3125	0.3773584905660377
cellchat	TLS	tertile	HLA-F_CD8B	MHC-I	HLA-F	CD8B	HLA-F	CD8B	inhibitory	cellchatdb_v2	9	2	GSE131907,GSE241934_IIT	0.005822271867368	0.0771752765490269	0.1090664137927142	0.0318911372436873	1.0	1.0	86.0	108.0	0.015625	0.0285714285714285
cellchat	TLS	tertile	NECTIN3_TIGIT	NECTIN	NECTIN3	TIGIT	NECTIN3	TIGIT	barrier	cellchatdb_v2	4	1	GSE241934_IIT	0.0081052287097664	0.0078590050994025	0.0100595811062888	0.0022005760068862	1.0	0.25	22.5	2129.5		
cellchat	TLS	tertile	HLA-F_CD8A	MHC-I	HLA-F	CD8A	HLA-F	CD8A	inhibitory	cellchatdb_v2	14	2	GSE131907,GSE241934_IIT	0.0101588267480446	0.0719002032768112	0.1276419638918639	0.0557417606150526	1.0	0.9285714285714286	82.5	235.5	0.001871432910247	0.0054441684661731
cellchat	TLS	tertile	TNFSF10_TNFRSF10B	TRAIL	TNFSF10	TNFRSF10A	TNFSF10	TNFRSF10A	attack	cellchatdb_v2	11	1	GSE241934_IIT	0.0107713412057666	0.027409743087595	0.0906770061329861	0.0632672630453911	1.0	1.0	26.0	1582.0	0.0830078125	0.113031914893617
cellchat	TLS	tertile	CLDN3_CLDN3	CLDN	CLDN3	CLDN3	CLDN3	CLDN3	barrier	cellchatdb_v2	3	1	GSE131907	0.0116661017714083	0.0131344659167936	0.0315274165933264	0.0183929506765328	1.0	1.0	371.0	76.0		
cellchat	TLS	tertile	HLA-E_CD8B	MHC-I	HLA-E	CD8B	HLA-E	CD8B	inhibitory	cellchatdb_v2	9	2	GSE131907,GSE241934_IIT	0.0237980580830334	0.0553775171486822	0.229297933893288	0.1739204167446057	1.0	1.0	86.0	108.0	0.0078125	0.0172413793103448
cellchat	TLS	tertile	NECTIN2_TIGIT	NECTIN	NECTIN2	TIGIT	NECTIN2	TIGIT	barrier|inhibitory	cellchatdb_v2	7	1	GSE241934_IIT	0.0284204018722542	0.0352779136473361	0.1050020560201406	0.0697241423728044	1.0	1.0	21.0	1582.0	0.078125	0.108695652173913
cellchat	TLS	tertile	HLA-E_CD8A	MHC-I	HLA-E	CD8A	HLA-E	CD8A	inhibitory	cellchatdb_v2	15	2	GSE131907,GSE241934_IIT	0.0285973590492585	0.0485507827827021	0.2438674392231431	0.195316656440441	1.0	1.0	86.0	151.0	0.0009815397525216	0.0033062391663887
cellchat	TLS	tertile	LGALS9_P4HB	GALECTIN	LGALS9	P4HB	LGALS9	P4HB	inhibitory	cellchatdb_v2	26	2	GSE131907,GSE241934_IIT	0.030065399340008	0.0376680930322257	0.0978330828373997	0.060164989805174	1.0	0.8846153846153846	86.0	551.0	0.0001448094844818	0.000712908231295
cellchat	TLS	tertile	CXCL16_CXCR6	CXCL	CXCL16	CXCR6	CXCL16	CXCR6	recruit	cellchatdb_v2	7	2	GSE131907,GSE241934_IIT	0.034911764296456	0.0348523576052256	0.0534753119298789	0.0186229543246532	1.0	0.8571428571428571	63.0	320.0	0.015625	0.0285714285714285
cellchat	TLS	tertile	LGALS9_CD44	GALECTIN	LGALS9	CD44	LGALS9	CD44	inhibitory	cellchatdb_v2	26	2	GSE131907,GSE241934_IIT	0.0774716004008592	0.0744390006058569	0.2193770794308398	0.1449380788249828	1.0	0.8846153846153846	86.0	551.0	0.0001258850097656	0.00067138671875
cellchat	TLS	tertile	LGALS9_CD45	GALECTIN	LGALS9	PTPRC	LGALS9	PTPRC	inhibitory	cellchatdb_v2	26	2	GSE131907,GSE241934_IIT	0.080412358313059	0.0844777652132828	0.2541461677112356	0.1696684024979527	1.0	0.8846153846153846	86.0	551.0	0.0004931586720966	0.0019726346883865
cellchat	TNK	median	CCL5_CCR5	CCL	CCL5	CCR5	CCL5	CCR5	recruit	cellchatdb_v2	4	2	GSE131907,GSE241934_IIT	-0.0018580023560296	0.0018310942710002	0.0054573072337137	0.0036262129627135	0.75	1.0	36.5	2222.0		
cellchat	TNK	median	PVR_CD226	PVR	PVR	CD226	PVR	CD226	barrier|inhibitory	cellchatdb_v2	9	2	GSE131907,GSE241934_IIT	-0.0010270633866316	-0.0024532643933233	0.0010423818841739	0.0034956462774972	0.4444444444444444	0.8888888888888888	36.0	3307.0	0.1484375	0.2128537735849056
cellchat	TNK	median	CXCL10_CXCR3	CXCL	CXCL10	CXCR3	CXCL10	CXCR3	recruit	cellchatdb_v2	4	2	GSE131907,GSE241934_IIT	-0.0005897750379984	-0.0331260304223559	0.0054581591545802	0.0385841895769361	0.75	0.75	85.5	956.5		
cellchat	TNK	median	CXCL9_CXCR3	CXCL	CXCL9	CXCR3	CXCL9	CXCR3	recruit	cellchatdb_v2	4	2	GSE131907,GSE241934_IIT	0.0	-0.0058137065048609	0.0011803282332451	0.0069940347381061	0.25	0.75	26.0	3580.5		
cellchat	TNK	median	CD274_PDCD1	PD-L1	CD274	PDCD1	CD274	PDCD1	inhibitory	cellchatdb_v2	5	2	GSE131907,GSE241934_IIT	0.0002832048996471	-0.0037344384880767	0.0070348471231877	0.0107692856112644	0.8	0.8	129.0	1530.0		
cellchat	TNK	median	CCL4_CCR5	CCL	CCL4	CCR5	CCL4	CCR5	recruit	cellchatdb_v2	5	2	GSE131907,GSE241934_IIT	0.0004938845194689	-0.0010934048723858	0.01851604608148	0.0196094509538659	0.6	1.0	42.0	383.0		
cellchat	TNK	median	HLA-G_CD8A	MHC-I	HLA-G	CD8A	HLA-G	CD8A	inhibitory	cellchatdb_v2	7	2	GSE131907,GSE241934_IIT	0.0013372301735796	-0.0127254250861173	0.0624989062385942	0.0752243313247116	0.8571428571428571	0.5714285714285714	38.0	3100.0	0.6875	0.7572463768115941
cellchat	TNK	median	LGALS9_HAVCR2	GALECTIN	LGALS9	HAVCR2	LGALS9	HAVCR2	inhibitory	cellchatdb_v2	14	2	GSE131907,GSE241934_IIT	0.0015410833014969	0.0042683108049595	0.032077713589031	0.0278094027840715	1.0	0.8571428571428571	101.5	1538.0	0.0579833984375	0.1001531427556818
cellchat	TNK	median	CCL3_CCR5	CCL	CCL3	CCR5	CCL3	CCR5	recruit	cellchatdb_v2	4	2	GSE131907,GSE241934_IIT	0.0016529903516857	0.0090144990132077	0.0175321528924686	0.0085176538792608	1.0	0.75	85.5	355.5		
cellchat	TNK	median	PVR_TIGIT	PVR	PVR	TIGIT	PVR	TIGIT	barrier|inhibitory	cellchatdb_v2	18	2	GSE131907,GSE241934_IIT	0.003097026669799	-0.0031653329639249	0.0376875528202529	0.0408528857841778	0.7222222222222222	0.7777777777777778	98.0	1478.5	0.5861743444807836	0.6649141817990979
cellchat	TNK	median	TNFSF10_TNFRSF10B	TRAIL	TNFSF10	TNFRSF10A	TNFSF10	TNFRSF10A	attack	cellchatdb_v2	8	1	GSE241934_IIT	0.0031307154103152	0.0102398834689189	0.0387094286024666	0.0284695451335477	1.0	1.0	34.0	3622.0	0.1484375	0.2128537735849056
cellchat	TNK	median	TNF_TNFRSF1B	TNF	TNF	TNFRSF1B	TNF	TNFRSF1B	attack	cellchatdb_v2	3	1	GSE131907	0.0044291772039228	0.0076276244492552	0.0105867915391698	0.0029591670899145	1.0	0.6666666666666666	129.0	809.0		
cellchat	TNK	median	HLA-G_CD8B	MHC-I	HLA-G	CD8B	HLA-G	CD8B	inhibitory	cellchatdb_v2	6	2	GSE131907,GSE241934_IIT	0.0047057938933287	-0.0092351349134125	0.0241227563020232	0.0333578912154358	0.8333333333333334	0.5	35.0	3302.5	0.4375	0.5115384615384615
cellchat	TNK	median	NECTIN2_CD226	NECTIN	NECTIN2	CD226	NECTIN2	CD226	barrier|inhibitory	cellchatdb_v2	11	1	GSE241934_IIT	0.0095145312492278	0.0143264511945481	0.0392935577125492	0.024967106518001	1.0	1.0	38.0	3505.0	0.0009765625	0.0029687499999999
cellchat	TNK	median	CXCL16_CXCR6	CXCL	CXCL16	CXCR6	CXCL16	CXCR6	recruit	cellchatdb_v2	21	2	GSE131907,GSE241934_IIT	0.0108703924273223	0.0256202179124473	0.0923210752047237	0.0667008572922763	1.0	0.9523809523809524	109.0	2680.0	0.0010188290449538	0.0029781156698652
cellchat	TNK	median	HLA-F_CD8B	MHC-I	HLA-F	CD8B	HLA-F	CD8B	inhibitory	cellchatdb_v2	22	2	GSE131907,GSE241934_IIT	0.0111742065113383	0.0293853949774504	0.1570277698801916	0.1276423749027411	1.0	1.0	119.0	2230.0	0.0114727020263671	0.0235655501082136
cellchat	TNK	median	HLA-F_CD8A	MHC-I	HLA-F	CD8A	HLA-F	CD8A	inhibitory	cellchatdb_v2	24	2	GSE131907,GSE241934_IIT	0.0126686144220829	0.0361756460557031	0.2228253668287555	0.1866497207730524	1.0	1.0	139.0	1663.0	0.0065160989761352	0.0141492434910365
cellchat	TNK	median	HLA-E_KLRC1	MHC-I	HLA-E	KLRC1	HLA-E	KLRC1	inhibitory	cellchatdb_v2	7	2	GSE131907,GSE241934_IIT	0.0206977452883445	0.0379268375749331	0.252971409415499	0.2150445718405658	1.0	1.0	615.0	328.0	0.015625	0.03125
cellchat	TNK	median	NECTIN3_TIGIT	NECTIN	NECTIN3	TIGIT	NECTIN3	TIGIT	barrier	cellchatdb_v2	5	1	GSE241934_IIT	0.0235232949292045	0.0332971092412669	0.0332971092412669	0.0	1.0	0.2	38.0	3307.0		
cellchat	TNK	median	HLA-E_KLRC2	MHC-I	HLA-E	KLRC2	HLA-E	KLRC2	inhibitory	cellchatdb_v2	4	1	GSE131907	0.0323937794025792	0.0472962413940538	0.2661663422550323	0.2188701008609785	1.0	1.0	386.0	355.5		
cellchat	TNK	median	CDH1_KLRG1	CDH1	CDH1	KLRG1	CDH1	KLRG1	barrier|inhibitory	cellchatdb_v2	19	2	GSE131907,GSE241934_IIT	0.0327160589581139	0.0480549936824487	0.1668891960870215	0.1188342024045727	1.0	0.9473684210526316	102.0	2870.0	3.814697265625e-06	4.831949869791667e-05
cellchat	TNK	median	HLA-E_CD8B	MHC-I	HLA-E	CD8B	HLA-E	CD8B	inhibitory	cellchatdb_v2	23	2	GSE131907,GSE241934_IIT	0.0372081451759557	0.04528923200792	0.3870790028144623	0.3417897708065423	1.0	1.0	129.0	1780.0	7.867813110351562e-06	8.542197091238839e-05
cellchat	TNK	median	LGALS9_P4HB	GALECTIN	LGALS9	P4HB	LGALS9	P4HB	inhibitory	cellchatdb_v2	26	2	GSE131907,GSE241934_IIT	0.0403713817077605	0.0315404203852051	0.1459939387389423	0.1144535183537372	0.9615384615384616	0.8846153846153846	139.0	1538.0	0.0008353888988494	0.0028858889232982
cellchat	TNK	median	HLA-E_CD8A	MHC-I	HLA-E	CD8A	HLA-E	CD8A	inhibitory	cellchatdb_v2	26	2	GSE131907,GSE241934_IIT	0.0443188309810559	0.0450024276878432	0.4566815740753199	0.4116791463874766	1.0	1.0	139.0	1538.0	9.83476638793945e-07	4.152456919352214e-05
cellchat	TNK	median	LGALS9_CD44	GALECTIN	LGALS9	CD44	LGALS9	CD44	inhibitory	cellchatdb_v2	26	2	GSE131907,GSE241934_IIT	0.0651013750634939	0.0554616322744681	0.2631737431900918	0.2077121109156237	0.9615384615384616	0.8846153846153846	139.0	1538.0	0.0011651217937469	0.0032796020861025
cellchat	TNK	median	LGALS9_CD45	GALECTIN	LGALS9	PTPRC	LGALS9	PTPRC	inhibitory	cellchatdb_v2	26	2	GSE131907,GSE241934_IIT	0.0665085740999024	0.0667447167802829	0.3304218719023426	0.2636771551220597	0.9615384615384616	0.8846153846153846	139.0	1538.0	0.0009347796440124	0.0029687499999999
cellchat	TNK	median	NECTIN2_TIGIT	NECTIN	NECTIN2	TIGIT	NECTIN2	TIGIT	barrier|inhibitory	cellchatdb_v2	11	1	GSE241934_IIT	0.0768287208858444	0.0713136421627184	0.2705370769848086	0.1992234348220902	1.0	1.0	38.0	3505.0	0.0009765625	0.0029687499999999
cellchat	TNK	tertile	CCL5_CCR5	CCL	CCL5	CCR5	CCL5	CCR5	recruit	cellchatdb_v2	4	2	GSE131907,GSE241934_IIT	-0.0015903260914083	0.0003001822876566	0.0048153040492793	0.0045151217616226	0.75	0.75	24.5	2222.0		
cellchat	TNK	tertile	PVR_CD226	PVR	PVR	CD226	PVR	CD226	barrier|inhibitory	cellchatdb_v2	10	2	GSE131907,GSE241934_IIT	-0.0005413507028798	0.0001537804160505	0.0033813728120377	0.0032275923959871	0.5	0.8	31.0	3278.5	0.76953125	0.8195008116883117
cellchat	TNK	tertile	CXCL10_CXCR3	CXCL	CXCL10	CXCR3	CXCL10	CXCR3	recruit	cellchatdb_v2	6	2	GSE131907,GSE241934_IIT	-0.0001987101240296	-0.0323220337988328	0.0042427105006968	0.0365647442995296	0.8333333333333334	0.6666666666666666	86.0	814.5	0.5625	0.6496478873239436
cellchat	TNK	tertile	CD274_PDCD1	PD-L1	CD274	PDCD1	CD274	PDCD1	inhibitory	cellchatdb_v2	5	2	GSE131907,GSE241934_IIT	0.0003564146502568	-0.0036872146715711	0.0063081451857681	0.0099953598573393	0.8	0.8	86.0	1530.0		
cellchat	TNK	tertile	HLA-G_CD8A	MHC-I	HLA-G	CD8A	HLA-G	CD8A	inhibitory	cellchatdb_v2	8	2	GSE131907,GSE241934_IIT	0.0007903597463024	-0.0123624959884696	0.0910350669927625	0.1033975629812321	0.875	0.625	82.5	432.0	0.84375	0.86484375
cellchat	TNK	tertile	CCL4_CCR5	CCL	CCL4	CCR5	CCL4	CCR5	recruit	cellchatdb_v2	4	2	GSE131907,GSE241934_IIT	0.0013875902442045	-0.0006733893466086	0.0243585887927256	0.0250319781393342	1.0	0.75	57.0	355.5		
cellchat	TNK	tertile	LGALS9_HAVCR2	GALECTIN	LGALS9	HAVCR2	LGALS9	HAVCR2	inhibitory	cellchatdb_v2	15	2	GSE131907,GSE241934_IIT	0.001851054877803	0.0091225352306666	0.0338811259255362	0.0247585906948695	1.0	0.8666666666666667	79.0	1530.0	0.01806640625	0.0330757472826086
cellchat	TNK	tertile	HLA-G_CD8B	MHC-I	HLA-G	CD8B	HLA-G	CD8B	inhibitory	cellchatdb_v2	7	2	GSE131907,GSE241934_IIT	0.0022549287016815	-0.0071529815713969	0.0568170974205977	0.0639700789919946	0.8571428571428571	0.5714285714285714	79.0	479.0	0.578125	0.6584201388888888
cellchat	TNK	tertile	CCL3_CCR5	CCL	CCL3	CCR5	CCL3	CCR5	recruit	cellchatdb_v2	4	2	GSE131907,GSE241934_IIT	0.0023609040652756	0.008846003299867	0.016086939250388	0.007240935950521	1.0	0.75	57.0	355.5		
