method	destination	rule	interaction_name	pathway_name	ligand	receptor	ligand_genes	receptor_genes	ligand_class	pair_origin	n_patients	n_cohorts	cohorts	median_delta	mean_delta	mean_score_high	mean_score_low	frac_detected_high	frac_detected_low	median_n_sender_high	median_n_receiver	pval	padj
liana_cpdb	B	median	CXCL9_CXCR3	T_recruit	CXCL9	CXCR3	CXCL9	CXCR3	recruit	cellphonedb_v5_interactors	3	2	GSE131907,GSE241934_IIT	-0.11851336807012558	-0.07546391710639	0.019982171555360157	0.09544608866175015	0.3333333333333333	0.6666666666666666	31.0	1142.0		
liana_cpdb	B	median	CD52_SIGLEC10	other	CD52	SIGLEC10	CD52	SIGLEC10	other	cellphonedb_v5_interactors	4	1	GSE241934_IIT	-0.105979073792696	-0.04879787564277649	0.1028416957706213	0.1516395714133978	0.5	0.75	31.5	1351.5		
liana_cpdb	B	median	GGT1+GGT5_CYSLTR1	other	GGT1+GGT5	CYSLTR1	GGT1|GGT5	CYSLTR1	other	cellphonedb_v5_interactors	8	2	GSE131907,GSE241934_IIT	-0.08773390762507915	-0.060523268301039934	0.07605665968731046	0.1365799279883504	0.5	0.75	73.5	1351.0	0.1953125	0.359375
liana_cpdb	B	median	SFTPD_ADGRE5	other	SFTPD	ADGRE5	SFTPD	ADGRE5	other	cellphonedb_v5_interactors	14	2	GSE131907,GSE241934_IIT	-0.07244431972503662	-0.05117231687264783	0.65945767957185	0.7106299964444978	1.0	0.9285714285714286	73.5	1038.5	0.0494384765625	0.17493614783653846
liana_cpdb	B	median	PPIA_BSG	other	PPIA	BSG	PPIA	BSG	other	cellphonedb_v5_interactors	25	2	GSE131907,GSE241934_IIT	-0.0396040678024292	-0.027990798950195312	1.2819266888499259	1.3099174878001214	1.0	1.0	129.0	648.0	0.02027493715286255	0.07772059241930644
liana_cpdb	B	median	TNFSF13_TNFRSF13B	other	TNFSF13	TNFRSF13B	TNFSF13	TNFRSF13B	other	cellphonedb_v5_interactors	10	1	GSE241934_IIT	-0.03434893116354942	-0.1182231642305851	0.3649386838078499	0.483161848038435	0.8	1.0	45.5	1038.5	0.013671875	0.062890625
liana_cpdb	B	median	SPP1_ITGA4+ITGB1	other	SPP1	ITGA4+ITGB1	SPP1	ITGA4|ITGB1	other	cellphonedb_v5_interactors	5	2	GSE131907,GSE241934_IIT	-0.029822707176208496	-0.12146949395537376	0.3209997484460473	0.44246924240142105	0.8	1.0	42.0	673.0		
liana_cpdb	B	median	CCL20_CCR6	other	CCL20	CCR6	CCL20	CCR6	other	cellphonedb_v5_interactors	9	2	GSE131907,GSE241934_IIT	-0.012102656066417694	0.06065343237585492	0.4165748879313469	0.355921455555492	0.8888888888888888	0.7777777777777778	91.0	1413.0	0.734375	0.8043154761904763
liana_cpdb	B	median	TNFSF13B_TNFRSF13B	other	TNFSF13B	TNFRSF13B	TNFSF13B	TNFRSF13B	other	cellphonedb_v5_interactors	9	2	GSE131907,GSE241934_IIT	-0.0053774695843458176	-0.10200562410884434	0.1085288127263387	0.21053443683518303	0.6666666666666666	0.7777777777777778	109.0	176.0	0.49609375	0.6915246212121212
liana_cpdb	B	median	PTPRC_CD22	other	PTPRC	CD22	PTPRC	CD22	other	cellphonedb_v5_interactors	7	2	GSE131907,GSE241934_IIT	-0.0017936313524842262	-0.0565044174769095	0.1637366661535842	0.22024108363049372	0.7142857142857143	0.7142857142857143	109.0	176.0	0.6875	0.790625
liana_cpdb	B	median	SEMA4D_CD72	other	SEMA4D	CD72	SEMA4D	CD72	other	cellphonedb_v5_interactors	12	2	GSE131907,GSE241934_IIT	0.003138056956231594	0.004752030052865545	0.1311815707013011	0.12642954064843556	0.75	0.75	72.0	895.0	0.7333984375	0.8043154761904763
liana_cpdb	B	median	LPAR3_ADGRE5	other	LPAR3	ADGRE5	LPAR3	ADGRE5	other	cellphonedb_v5_interactors	6	2	GSE131907,GSE241934_IIT	0.0032873982563614845	-0.019854956927398842	0.0997542201851805	0.11960917711257935	0.6666666666666666	0.6666666666666666	66.5	1277.5	1.0	1.0
liana_cpdb	B	median	TNFSF13B_TNFRSF13C	other	TNFSF13B	TNFRSF13C	TNFSF13B	TNFRSF13C	other	cellphonedb_v5_interactors	11	2	GSE131907,GSE241934_IIT	0.003923386335372925	-0.03817668472501365	0.19700420867990365	0.2351808934049173	0.7272727272727273	0.6363636363636364	109.0	162.0	0.8984375	0.9184027777777778
liana_cpdb	B	median	PODXL_SELL	other	PODXL	SELL	PODXL	SELL	other	cellphonedb_v5_interactors	14	2	GSE131907,GSE241934_IIT	0.004220100119709969	0.07732449099421501	0.42437356657215525	0.34704907557794024	0.8571428571428571	0.7142857142857143	73.5	895.0	0.5416259765625	0.7327880859375
liana_cpdb	B	median	SEMA4D_PTPRC	other	SEMA4D	PTPRC	SEMA4D	PTPRC	other	cellphonedb_v5_interactors	14	2	GSE131907,GSE241934_IIT	0.006496239919215441	-0.0912642699134137	0.3213327425931181	0.4125970125065318	0.7857142857142857	0.6428571428571429	105.5	515.5	0.625732421875	0.7495617988782052
liana_cpdb	B	median	LTC4S_CYSLTR1	other	LTC4S	CYSLTR1	LTC4S	CYSLTR1	other	cellphonedb_v5_interactors	19	2	GSE131907,GSE241934_IIT	0.007016472518444061	-0.025102548203185984	0.13435328261632667	0.15945583081951267	0.7368421052631579	0.8947368421052632	102.0	673.0	0.8905677795410156	0.9184027777777778
liana_cpdb	B	median	GGT1_CYSLTR1	other	GGT1	CYSLTR1	GGT1	CYSLTR1	other	cellphonedb_v5_interactors	9	2	GSE131907,GSE241934_IIT	0.008175797760486603	-0.03886107810669475	0.12153180564443271	0.16039288375112745	0.6666666666666666	0.8888888888888888	94.0	1142.0	0.8203125	0.8775436046511628
liana_cpdb	B	median	TGFB1_TGFBR1+TGFBR2	other	TGFB1	TGFBR1+TGFBR2	TGFB1	TGFBR1|TGFBR2	inhibitory	cellphonedb_v5_interactors	10	1	GSE241934_IIT	0.008717358112335205	-0.035458583384752274	0.12565387785434723	0.1611124612390995	0.7	0.9	37.0	1038.5	0.625	0.7495617988782052
liana_cpdb	B	median	LIPA_RORA	other	LIPA	RORA	LIPA	RORA	other	cellphonedb_v5_interactors	4	1	GSE241934_IIT	0.00928756594657898	0.026419064961373806	0.14328184258192778	0.11686277762055397	0.75	0.75	35.0	895.0		
liana_cpdb	B	median	NT5E+SLC29A1_ADORA2A	other	NT5E+SLC29A1	ADORA2A	NT5E|SLC29A1	ADORA2A	other	cellphonedb_v5_interactors	4	1	GSE241934_IIT	0.010047230869531631	0.017791680991649628	0.12741964496672153	0.10962796397507191	0.75	0.75	166.5	1116.5		
