contrast	role	n_high_vs_low	logfc_is	Cldn4_logFC_deposited	NHEJ_CORE_mean_high_minus_low	NHEJ_CORE_wilcoxon_p	NHEJ_CORE_n_used	STING_CORE_mean_high_minus_low	STING_CORE_wilcoxon_p	STING_CORE_n_used	IFN_COMPACT_mean_high_minus_low	IFN_COMPACT_wilcoxon_p	IFN_COMPACT_n_used	KEGG_NHEJ_mmu03450_NES	KEGG_NHEJ_mmu03450_FDR	STING_CORE_NES	STING_CORE_FDR	HALLMARK_INTERFERON_GAMMA_RESPONSE_NES	HALLMARK_INTERFERON_GAMMA_RESPONSE_FDR	HALLMARK_INTERFERON_ALPHA_RESPONSE_NES	HALLMARK_INTERFERON_ALPHA_RESPONSE_FDR
naive_KO_vs_WT	primary	1 vs 1	KO minus WT	-6.061296179	0.02935399177777778	0.8203125	9	-0.06087839766666666	0.84375	6	-0.7970525930000001	5.125999450683594e-06	24	-0.7535479571129735	0.4975024975024975	0.5221563004327558	0.4975024975024975	1.4876945751347534	0.005994005994005994	1.601381940629467	0.007992007992007992
VILI_WT_vs_naive_WT	companion_induction	1 vs 1	VILI minus naive (both WT)	3.958568579	-0.015439029666666666	0.91015625	9	-0.167981317	0.4375	6	-0.18078260478260874	0.03838014602661133	23	0.6398642872172429	0.5414585414585414	-0.8655497179559409	0.5308976737548167	-0.8971414586919998	0.5308976737548167	-1.5817600764544961	0.011988011988011988
VILI_KOhigh_vs_WT	companion_injury	1 vs 1	KO VILIhigh minus WT VILI	-10.16213953	0.06167040388888886	1.0	9	-0.21102922249999997	0.5625	6	-0.32163329217391307	0.01787281036376953	23	-0.6819804638644009	0.46253746253746253	0.9542759699818981	0.46253746253746253	1.6698803865056888	0.011988011988011988	1.2292484197392284	0.2037962037962038
VILI_KOlow_vs_WT	companion_injury	1 vs 1	KO VILIlow minus WT VILI	-12.69283342	0.057697557222222216	0.734375	9	-0.05768668400000001	1.0	6	0.04593792339130435	0.4274179935455322	23	-0.971912466029593	0.5044955044955045	0.7457506189386953	0.5044955044955045	1.0915281880247023	0.5044955044955045	0.613385606948423	0.5044955044955045
